_id	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y
church/N/br-d09/1054	0.0283317462595924	0.0836508003839696	0.0920099474248677	0.05836179684486	0.00712881704328908	0.0940483602571094	0.0989947945087127	0.0486110967197222	-0.00896911792195172	0.330416854162747	-0.00132798834617452	-0.00162158622803262	-0.0822116403198866	-0.329736503898858	-0.0104140832303756	-0.00118405685203888
church/N/br-d09/1115	-0.0863395237430032	0.050789869531255	-0.122179078058621	0.193792836750861	-0.101650760556602	0.0281505821956702	-0.121459450974226	0.191992895389339	-0.0522208530395634	0.0258414957334712	-0.00132793563323654	-0.00162503629159759	-0.0810085800705249	-0.00309129502766234	-0.0104152807270719	-0.00118149038585908
church/N/br-d09/1127	-0.0432026550801245	0.0258883978539197	-0.0629420733347984	-0.313875493190945	-0.0456934854574054	-0.0436724061743246	-0.0403758488673145	-0.314177327035168	-0.0592928756886634	-0.00355810073633979	-0.00132960528013442	-0.00162386220900202	-0.0357748386861146	-0.0683095202295127	-0.0104150525650426	-0.00117701275743571
church/N/br-d09/1156	0.0317876491672786	-0.14468354746094	0.0314048781237355	-0.0270742383840598	0.0606437132302985	-0.129215357287025	0.0278359446601108	-0.0258975276679022	0.107867558709427	-0.151817343480048	-0.00133269314893063	-0.0016248881856967	0.0909105293374695	0.144774761664134	-0.0104268037902259	-0.00118465053757406
church/N/br-d09/1216	0.00458987398557542	-0.00418304783668063	-0.0251622929537073	-0.0141474036649286	0.00820694042662068	-0.0132205320872734	-0.0203244065945196	-0.00880371148136392	0.0345252796746749	-0.0223396435210793	-0.00132998575745642	-0.00162350358230272	0.0441101763465809	-0.00369930797352457	-0.0104306597037244	-0.00118480868367133
church/N/br-d09/1260	-0.0432585249501248	-0.0116712995084307	-0.0340114841578181	-0.0480411342818929	-0.0415223983463986	-0.0221233626954137	-0.0338791500957743	-0.0535007341924698	-0.0943727056701466	-0.0232578392609576	-0.00132809505042765	-0.00162343240421623	-0.0961854811882649	-0.000505250889757452	-0.0104248798142026	-0.00119300611605593
church/N/br-d09/129	-0.23152721431577	0.0328760535387262	-0.0671001425226662	0.227511234544018	-0.229960596248799	0.0345056221587362	-0.0612700318670648	0.228715794204715	-0.282685700746249	0.158706583293136	-0.00132826328905895	-0.00162451000956087	-0.316849806127838	-0.141144700241998	-0.0104185462128384	-0.00119370878032008
church/N/br-d09/1297	0.0284168626241469	-0.0319951910099513	-0.085196130732063	-0.359988531840215	0.0311173658376334	-0.0265086566381358	-0.0426475646348267	-0.356602424485	0.0487505190760887	-0.128676246774478	-0.00132958911992253	-0.00162370088966271	0.0874690040507216	0.084436279011349	-0.010417922469041	-0.00118396849081424
church/N/br-d09/1404	-0.0180108041979532	0.00349195093492506	-0.0376483396981443	-0.0232882430253136	-0.0184013423652336	0.00047981929265556	-0.034758899019955	-0.0251817212325102	-0.0425621721591834	-0.0195741925658642	-0.00132814867982199	-0.00162279758999693	-0.0467417304484104	0.00170429800118769	-0.0104265019291027	-0.0011757060329658
church/N/br-d09/1436	-0.019307622404484	0.00428377604368785	-0.0377450009858644	-0.0234873974441102	-0.0187037063759815	-0.0047793589921534	-0.0347025076105803	-0.0254044811485544	0.001076382989387	-0.0216249007144721	-0.0013274445505442	-0.00162324287267246	0.00603045321672965	-0.00436598619058007	-0.0104181504525878	-0.00118956649369524
church/N/br-d09/1641	-0.0268902706133857	0.00956600431442248	-0.0392313584290676	-0.00626873597971254	-0.0295064490651967	0.00435992374567019	-0.0351227234308154	-0.00602085616054791	-0.104882230353369	0.0215206064047079	-0.00132743495808792	-0.00162234146106243	-0.11549945031434	-0.00952500344228134	-0.0104169449422209	-0.00118833674369348
church/N/br-d09/1708	-0.047531123775801	-0.0487100367221882	0.00238099177479276	-0.0347911501563375	-0.0356952799963091	-0.0612405410132047	0.00586674461049992	-0.034841968153916	-0.0625742755061921	-0.0685682758836967	-0.00132538281947432	-0.00162414973799837	-0.048028655942593	0.0555075924219729	-0.0104316160626894	-0.00117493451339825
church/N/br-d09/172	0.0243115085354027	-0.063954321162249	0.0290265824287085	-0.0231051348754212	0.0346331375848427	-0.0425361393762695	0.0266490979112749	-0.0222138377412818	-0.0969405089388508	-0.18810925412632	-0.00132627625646848	-0.00162458983011254	-0.103255323829271	0.173180539443561	-0.0104208750666953	-0.00118374423261216
church/N/br-d09/1774	0.00480975025387569	0.00964005345624009	-0.0151115810852956	0.0626336649574857	0.000284274035416497	0.015862809160333	-0.018306763968349	0.0670838083157636	-0.00842109618623718	0.019154830436694	-0.00132776443144782	-0.00162323363386313	-0.0285407609159755	-0.0101872367581601	-0.0104289381339109	-0.00117360530029637
church/N/br-d09/1779	-0.003792685692063	0.0283088715807288	-0.0456578737020716	0.102035635342998	-0.00948780283050983	0.0240009327834621	-0.0490240061515028	0.108954020761724	-0.0202124455563048	0.0312626145875994	-0.00132876728959216	-0.00162403692071369	-0.0406789518312123	-0.0190095582008096	-0.0104186470430099	-0.00117304299800845
church/N/br-d09/181	0.262738283181975	0.146813798586279	0.160648765113922	-0.0151227572500361	0.238855129325554	-0.167408169085505	0.153882686420008	0.00113673839557378	0.156837923649884	-0.271942161845581	-0.00133008984360159	-0.00162335193770594	0.26120586716974	0.109090156535885	-0.0104177807027628	-0.0011872786893937
church/N/br-d09/1910	-0.00960501920162788	-0.00663945234354535	-0.0574921293189067	-0.0639368864512781	-0.0102948175483402	-0.011764054131454	-0.0545369655374335	-0.0725994489248541	-0.012458526024179	-0.0037316244440931	-0.00132827109048757	-0.0016222304369761	-0.019999051307073	0.00377032698123284	-0.0104241295440112	-0.00119483696807865
church/N/br-d09/1946	0.0938503018606935	0.0194686390226116	0.05115110837034	-0.185180774619347	0.0930887576138628	-0.0684871175437979	0.105705602454146	-0.17887730834617	0.0583837917279752	-0.0726326837692779	-0.00133191169435586	-0.00162832397032989	0.0818459072537136	0.0333145409666287	-0.0104313968461508	-0.0011851860753956
church/N/br-d09/2026	-0.0345282848493857	-0.0092062901971166	-0.0444043553427184	-0.0704975411588491	-0.0366540177572678	-0.0194017280026772	-0.039187127581206	-0.076570545196809	-0.125440222257907	-0.0144160439141109	-0.00132896374301453	-0.00162204895575007	-0.118773364981034	0.0206425354691957	-0.0104219076904032	-0.00118051086361368
church/N/br-d09/2040	0.00505516752457549	-0.0317881383195294	0.0314048781237355	-0.0270742383840598	0.0118378511254074	-0.0317014983030325	0.0278359446601108	-0.0258975276679022	0.00778916039503911	-0.0994488997182384	-0.00132704452390994	-0.00162156682574578	0.0357298528236753	0.0697393451504711	-0.0104283779835675	-0.00119408883378797
church/N/br-d09/2084	0.176297526591384	-0.085842377892938	-0.0198335426734088	0.142595811188692	0.150179604240516	0.113726836020176	-0.159847899979611	0.0268187375044244	0.140589561759806	0.197024934108453	-0.0013277012044834	-0.00162460341989826	-0.186000420171959	0.121529966093534	-0.0104181624504927	-0.00119068393394695
church/N/br-d09/2131	-0.0313901653557225	-0.146017066568194	-0.00189471667978171	-0.149451345347144	-0.0174939308993533	-0.132945407105483	-0.00406993932347334	-0.151161109314393	0.0887344037355788	-0.25901276291272	-0.0013304226091891	-0.00162638135929375	-0.00376464908217971	0.259616155640368	-0.0104255316591955	-0.00118271571462477
church/N/br-d09/2155	-0.0163349119493415	-0.0243707483740894	-0.245348156721738	0.0664924371169528	-0.0107700297033285	-0.0293852659471147	-0.245172609968121	0.0410955226589207	-0.00968627691985121	-0.028963216591697	-0.00132769417850719	-0.00162525112336447	-0.0209646882256709	0.0336437642100973	-0.0104316445699084	-0.00118330528348997
church/N/br-d09/231	-0.0329430154660993	-0.0452662641069583	-0.00227596496411796	-0.1074038855289	-0.0279500072601962	-0.0520589274273306	2.32602293595272e-06	-0.108308817619222	-0.0573718839050995	-0.0809508243827058	-0.00132540584552106	-0.00162615032249716	-0.0450984371560715	0.0793230581584685	-0.0104199212391325	-0.00117805975324462
church/N/br-d09/39	-0.0175538879836891	-0.0517939074282068	0.0314048781237355	-0.0270742383840598	-0.00738150307305312	-0.0539870401676548	0.0278359446601108	-0.0258975276679022	0.0408601726416331	-0.10224961760777	-0.0013349386322471	-0.00162307206335304	0.0475054149357474	0.0784935181192695	-0.0104092492331235	-0.00118272124317802
church/N/br-d09/515	0.0175679597449235	-0.00485130521471429	0.0920099474248677	0.05836179684486	0.0163653768883046	0.000908767153085554	0.0989947945087127	0.0486110967197222	0.0608481591180976	-0.0198688958052258	-0.00132786646404372	-0.00162511288504057	0.0373250529726724	0.0412736031027862	-0.0104192639861811	-0.00117323142377027
church/N/br-d09/544	0.0489073330985696	-0.0982795867531837	0.032083072652226	-0.0207115189820552	0.0614348161144444	-0.0741068550523605	0.0296831153512064	-0.0188422194688711	-0.0226617097048453	-0.168127934737369	-0.00132968469515537	-0.00162366299718485	0.0814378000592159	0.103962628919703	-0.0104247281383409	-0.0011896065181433
church/N/br-d09/559	0.0158699095248639	0.036503899337323	0.0537825639073841	0.109534561225838	0.0107191646863342	0.0285986619025684	0.0563358866671812	0.111976657723615	0.0436995097578299	0.014900841216725	-0.00133512715805081	-0.00162018054083866	0.0335705640093266	-0.0394381158701971	-0.010425689311377	-0.00119831854038928
church/N/br-d09/6	0.023011973094319	-0.000310879297833636	0.0920099474248677	0.05836179684486	0.0220530683312248	0.000893756925767594	0.0989947945087127	0.0486110967197222	0.0536055813078983	0.0840160816329441	-0.00133117579617041	-0.00162663936451241	0.0461284049463139	-0.101008920200708	-0.0104267180704079	-0.00118194664831325
church/N/br-d09/724	-0.0683825732163465	-0.0231245102963033	-0.0346222568606662	-0.0569563346533364	-0.0671584239067259	-0.0430091909737579	-0.0337660364471334	-0.0623735235615506	-0.146230289746146	-0.0154452069919508	-0.00132860164177932	-0.00162377774632719	-0.150989071602742	-0.00418732809781374	-0.0104262851316314	-0.00119674881962044
church/N/br-d09/731	-0.06788887108945	-0.00820715024081976	-0.0703305925334048	-0.136302777450312	-0.0702578209514073	0.00979263727071763	-0.0735151654557987	-0.137742095635367	-0.176553127776777	-0.0774542466725807	-0.00132889806765109	-0.00162315355839381	-0.168202628836822	0.0869931498174781	-0.0104360609892537	-0.00118048044681916
church/N/br-d09/775	-0.0713194222356625	-0.0478428614700482	0.0316711573189341	-0.141756705047	-0.0644982933714805	-0.0725075280263081	0.0312929433946185	-0.140084958235288	-0.230696905059075	0.00189837520038055	-0.00132952811841155	-0.00162493427789935	-0.111195530379942	-0.202465155193097	-0.0104320988442144	-0.00118118009700336
church/N/br-d09/891	-0.00232551436453039	0.0616186532657453	-0.118113144212708	-0.278446341002581	-0.00225860339533509	-0.0835234884625	-0.109156084461792	-0.293206414452832	0.0255713864599656	-0.0529695223670874	-0.00132978713768811	-0.00162097054607875	0.0439030009342011	0.0225310769528589	-0.0104165338627177	-0.00118804635488591
church/N/br-d09/935	0.115710473174442	-0.106042285399153	0.326344312857718	0.0950225349800851	0.120110662290334	0.0828779430453444	0.324888370278792	0.0969744143796241	0.225270585735091	0.0359036190354536	-0.00132747791231868	-0.00162537868312437	0.20613609475598	-0.149852330533914	-0.0104363498053395	-0.00118335697674501
church/N/br-d10/1095	-0.00149788177882466	-0.00424223572421588	-0.0352863156636816	-0.0341464524326979	-0.00137852079101881	-0.00453990140527453	-0.0370608311482112	-0.0413872682063893	-0.0169227712926261	-0.015279727910205	-0.00132811894030847	-0.00162433457137864	-0.00114736169766417	0.000163358499848179	-0.0104208442335434	-0.00119562166204045
church/N/br-d10/1913	-0.116950018426164	-0.0526861878906726	-0.0183793110198298	-0.0426721221737166	-0.103169451766495	-0.0761830289453457	-0.0147530400826759	-0.0454318274003626	-0.181527083247422	-0.00663155401144044	-0.00132911627060896	-0.00162187053885802	-0.178327297666293	-0.0446452421546256	-0.0104283078801823	-0.0011978315433418
church/N/br-d10/2114	-0.0417824440760277	0.0131172760895583	-0.0849132968586784	-0.0281058671424482	-0.0369341750032116	0.0151676337860256	-0.0888411786241057	-0.0391852584906832	0.0796728268039172	-0.0428110699444574	-0.00133065864617426	-0.00162117828092611	-0.001657625386425	0.0846827841769836	-0.0104312780497638	-0.00117200186234992
church/N/br-d10/2187	0.0150963467454007	-0.129622165273263	0.191689138291557	-0.265510874175124	0.0381952423061915	-0.109002803890796	-0.15221130908505	-0.286985785710421	0.05003127901281	-0.140267067485715	-0.00132854565022356	-0.0016271083813431	0.0518637851502122	0.125558483446994	-0.0104301310582584	-0.00117011151898836
church/N/br-d12/1462	-0.0619502817631033	0.00438385012203192	-0.0341160719334464	-0.012113345167501	-0.0670048007533936	-0.0176685824702118	-0.0354896564425939	-0.0122820392802665	-0.179225703212112	0.00566953529027778	-0.00132696174192663	-0.0016269693508372	-0.166323268816611	-0.0679185660730052	-0.0104264277499021	-0.00116806618664301
church/N/br-d12/233	-0.0394916275538551	0.0408686576863263	-0.146102481297407	-0.0255708523766004	-0.0431979092725695	0.0339708223419779	-0.14961253581624	-0.0191958393718348	-0.0627973190050473	0.0122238813095303	-0.00132808519289718	-0.0016245474428021	-0.0723323806040154	-0.0312034159812746	-0.0104367973247576	-0.00118532934073699
church/N/br-d14/1311	-0.0732258177460465	0.0635946473671885	0.011958242818889	0.147243109529704	-0.0843099248614272	0.0628800524005059	0.00912453667054474	0.150191346264921	-0.109995860143512	0.157047882504411	-0.00132844173771801	-0.00162344308678906	-0.163503959187321	-0.158463850751815	-0.0104150585103853	-0.00117878554550067
church/N/br-d14/1926	-0.213690477201498	-0.0649333890659245	-0.330551226656393	0.0993867774475592	-0.211906171052889	-0.0679825121341255	-0.320250862268948	0.116542681445976	-0.298164967881926	0.283546079710911	-0.00133139865289943	-0.00162370788476549	-0.4109210028925	-0.0262286252083781	-0.0104283510910468	-0.00117359801206365
church/N/br-d14/199	-0.121049142846578	0.048482704170994	-0.114607810443126	-0.0512912058145723	-0.13669423007502	-0.0300727608932939	-0.113584669973912	-0.0619693527483519	-0.0103639037508345	-0.058989568017176	-0.00132698095438797	-0.00162282005047298	-0.00168066288930441	0.0449163248420518	-0.0104157231695635	-0.00118413839087592
church/N/br-d14/2203	0.0774935797529487	-0.0492762923915261	0.0314048781237355	-0.0270742383840598	0.081748899937753	-0.00937542969417618	0.0278359446601108	-0.0258975276679022	0.311483589271913	-0.0488697829453974	0.230351562153661	0.380715734394265	0.0749944452818008	0.309704021018051	0.935104868404071	-0.326658880984488
church/N/br-d14/234	0.0164220109656826	0.0283183430412986	-0.120589285299028	-0.0613132878740389	0.0169831736539898	0.00644850564063979	-0.116354017923064	-0.0706825657915145	0.0341525833580102	-0.106383743861388	-0.0013296335845035	-0.00162352756084934	0.0788924653238711	0.0545712924384872	-0.010429418740674	-0.00117782576340921
church/N/br-d14/457	-0.110129659605694	-0.106567397637621	-0.064600164731521	-0.165945467278584	-0.0908707754790233	-0.141160117672945	-0.0703293512297916	-0.174200416822711	-0.274570062160708	-0.178867209323328	-0.00132846971036986	-0.00162640489155145	-0.225991806565817	0.231748479025628	-0.0104163157255138	-0.00117524085862179
church/N/br-d14/507	-0.172993061581414	-0.154097407406679	-0.0863753825676396	0.434814374829745	0.0972162498153715	-0.194754015866495	-0.0657635093786701	0.434340534353815	-0.0426329854698911	0.201984660979989	-0.00133366413399108	-0.00162448311408575	-0.0507054337398369	-0.209225946509943	-0.010420327301766	-0.00117081377041634
church/N/br-d16/1644	-0.190937147063757	-0.126068099317124	-0.156212788474493	0.263218148049707	-0.11979181578314	-0.183335371256559	-0.0678328485965208	0.292570473542933	0.0914283131700677	-0.313178387970794	-0.00133202047867918	-0.00162587182353364	0.171725271656169	0.238651582413558	-0.0104374749541017	-0.00118309678547627
church/N/br-d17/569	-0.0107305756136714	0.0106813042315059	-0.038973410543982	-0.0484591007509078	-0.0134099028162189	0.00759553478860626	-0.036958021462856	-0.054205572818864	0.0250424177675547	-0.0330843022428312	-0.00132898975520073	-0.00162495430061792	0.0109042198860717	0.0289075907275581	-0.0104341690013461	-0.00118820058888313
church/N/br-e12/1082	0.0636941087068399	0.0421770005057348	0.0504220894226284	0.025178275273262	0.0317565779507271	0.0812379793059393	0.0487773306787762	0.0297488261552794	0.0561627684984778	0.223513851438769	-0.0013317430414771	-0.001623804838336	0.0330652951118144	-0.247643983555186	-0.0104289501270666	-0.0012017548648039
church/N/br-e13/1916	0.0933787591647678	0.0456750273494779	0.306137014576146	-0.269854913152094	0.106422107828548	-0.0281363076424219	0.280892954408607	-0.274559130333224	0.0566696040076533	0.189310092619234	-0.00133120866290919	-0.00162456576451664	0.036664365104988	-0.226961335507022	-0.0104237151826423	-0.0011971433651558
church/N/br-e13/754	0.114349693209791	0.170786388200989	0.224197798471064	0.20185706016644	0.100656315193827	0.1873342028087	0.303472381634234	-0.0803975363793156	0.156255325427598	0.0209989909184819	-0.00133262309882399	-0.00162449387004101	0.174156525328187	-0.0260399907525252	-0.0104281544733912	-0.00119285261107823
church/N/br-e13/808	-0.15618477101328	0.0485995598863285	0.0411287721880904	0.0429066766449187	-0.138749971038656	0.0918098801396484	0.0496517472199718	-0.107035725678796	-0.172722203294276	0.42799368745747	-0.00133072097797504	-0.00162151320844192	-0.280828200582349	-0.369881283267064	-0.0104205918112738	-0.0011818399612424
church/N/br-f15/1245	-0.149420096051412	0.00395260368395071	-0.188275905813804	0.102700285009411	-0.151004123779468	0.0231144763801372	-0.18287497042539	0.113430189773677	-0.171517521292438	0.234217151569027	-0.00133002297482511	-0.00162383116729216	-0.280838780896752	-0.0954439128912828	-0.0104206188602392	-0.00118843283849199
church/N/br-f15/1425	-0.401918971388555	-0.142301185659275	-0.280159375314299	0.0550296968404413	-0.39590391506377	-0.219182112697928	-0.292520890396844	0.0380084594559831	-0.328986544565064	0.122206800449015	-0.00133121213588297	-0.00162229059167163	-0.352236854373089	0.0146663340321281	-0.0104257059657497	-0.00117811378727454
church/N/br-f15/1720	-0.0763368318016878	-0.0162106515043151	-0.0755571494595631	-0.0226460349915514	-0.0758921227802954	-0.0404942455689114	-0.0809811907801146	-0.0308788194949856	-0.10000713662452	0.0379397516165503	-0.00132888161500364	-0.00162123109470663	-0.108073307766416	-0.0607571723785681	-0.0104347229413447	-0.00118465522124199
church/N/br-f15/1887	-0.0982100050285775	0.0343349983626509	-0.0867937063847954	0.0142643908732054	-0.103325074458184	0.0138845498269665	-0.0838365589767946	0.0182650980685514	-0.0683646804930022	0.0287033932280903	-0.00132804531332513	-0.00162016237748554	-0.0666856700041452	-0.0444734138406685	-0.0104237708263816	-0.00117715156278166
church/N/br-f15/1944	-0.0858482322905939	0.0315269758546465	-0.233349680520749	0.158377296486196	-0.0701964309834307	0.0323133731021034	-0.219802789522046	0.168329939113324	-0.0155988447923593	0.046538060631744	-0.00132954073691315	-0.00162347597843794	-0.0721712488131306	0.0138730560718711	-0.0104170463122693	-0.00117210888042628
church/N/br-f15/1998	-0.168488618181073	-0.00957973070182455	-0.11742098380022	0.0192714897193425	-0.169007182393836	-0.042707619519184	-0.122899455058846	0.0133907238413896	-0.223339446514216	0.133675129608937	-0.00132800055744379	-0.0016245302621904	-0.273671335358235	-0.0497282041840644	-0.0104238907829541	-0.00119691329413467
church/N/br-f15/776	-0.0117607835238135	-0.0387181492679155	0.0314048781237355	-0.0270742383840598	-0.0057104034240019	-0.0438529429122611	0.0278359446601108	-0.0258975276679022	-0.0209963112709023	-0.111786985705245	-0.00132792969464541	-0.00162203218168832	-0.0018566099540537	0.0988251244530023	-0.0104229689633708	-0.00118400937921221
church/N/br-f15/824	-0.135809991387729	0.0143586428856859	-0.115952044830832	0.0743794586061284	-0.146739737805088	-0.00515463403065995	-0.123555934642898	0.0782527754405231	-0.031125050311827	0.00236667288618724	-0.00132908631380094	-0.00162448448788291	-0.0362314123051044	0.00268186433232058	-0.0104177199400151	-0.00119176603512458
church/N/br-f15/862	0.0332060262158931	-0.0577057187350785	0.0116582261634016	-0.049477201688985	0.0487819209103555	-0.0436142097314925	0.0153579200784122	-0.0541526854075826	0.242463816716675	0.0212654172571667	-0.00132990272319178	-0.00162015980848547	0.249015954239151	-0.0323075515428068	-0.0104279761024325	-0.00118428194298042
church/N/br-f15/882	-0.0397068439110097	-0.044142243287978	-0.0567114954067552	0.0130128076889741	-0.0524515167808675	-0.00300740899934222	-0.0679208971682104	0.00403195267913702	-0.060063251860137	0.172522470825577	-0.0013297611999582	-0.00162285674847911	-0.114157530883021	-0.165052663900845	-0.0104231407123616	-0.00118906656942114
church/N/br-f44/1076	0.00887836109981165	-0.030649552513614	-0.118327535741898	-0.119136805422392	0.0170572286445107	-0.0313106484803316	-0.128707223778767	-0.119485965086359	-0.0712129344743297	-0.145284403406823	-0.00132926185655865	-0.00162380340960008	-0.0304415870436622	0.122992064619533	-0.0104164427970663	-0.00118393473018003
church/N/br-f44/1106	-0.0554194572115162	-0.0860357064304412	0.0204731988330738	-0.0257957685591189	-0.0396261040529216	-0.0854662823517428	0.0179784237144615	-0.0250949112813955	-0.0519113607741503	-0.215570649844715	-0.0013297463057817	-0.00162088562387455	-0.00730397188786166	0.189744041126622	-0.0104393861884828	-0.00118898039067725
church/N/br-f44/1122	0.0399733987426656	-0.0295585073594117	0.032083072652226	-0.0207115189820552	0.0434280847870844	-0.0339434146788942	0.0296831153512064	-0.0188422194688711	-0.0126124280439231	-0.0938100781981436	-0.00132987646360068	-0.00162359419045333	0.094662210265075	-0.0537515079925057	-0.0104175136848385	-0.00118754911298909
church/N/br-f44/1189	-0.0946570268713594	-0.195070805907198	0.0265553132819231	-0.0259094854205545	-0.0903467192131442	0.168009814931391	0.0247082199797875	-0.0238113415495743	-0.384122315248564	-0.267625200235835	-0.00133273746313002	-0.00162502170461982	-0.208905761467698	0.3874011310296	-0.0104247715462827	-0.00118011697313882
church/N/br-f44/1262	-0.0508397225406866	-0.140615822471148	0.0314048781237355	-0.0270742383840598	-0.00557685168783248	-0.152219159515651	0.0278359446601108	-0.0258975276679022	-0.0974980079635818	-0.132913115394171	-0.00132894844265146	-0.00162538111942949	-0.0593696123284789	0.130564035378398	-0.0104339051648269	-0.00119163778811292
church/N/br-f44/1285	-0.0951777741756676	-0.0382795561068386	-0.104240082566347	-0.0879752103657971	-0.0912376371952891	-0.0583894055594585	-0.110076417030902	-0.0945541549464321	-0.203558482101558	-0.0118030953963769	-0.00132644510976012	-0.00162089032533675	-0.206768401884524	0.0165331233428062	-0.0104300344618904	-0.00119268778601027
church/N/br-f44/1427	-0.0535843412575519	-0.0158765142716911	-0.332947535390181	-0.115323973459596	-0.0515733577580094	-0.033949593183268	-0.333416926111121	-0.0769938830364065	-0.0892681782134051	-0.0429991702501547	-0.00133035353638704	-0.00162350928742056	-0.0778108643425311	0.0476398106741986	-0.0104145920793057	-0.00118209984371732
church/N/br-f44/1616	-0.0420675920731518	-0.0859951532266891	0.00626851560109604	-0.377397673802557	-0.0219152634476695	-0.0871649360051624	0.028141260047795	-0.345694885279471	-0.0979149195051144	-0.142999935916383	-0.00132974795829499	-0.00162529101329711	-0.0767149612356895	0.145577979731051	-0.0104277377068778	-0.00119479380024167
church/N/br-f44/1681	0.0220430213523108	0.00581093337407614	0.0238958511860664	-0.0234968548593172	0.0221918210109955	-0.00476936550928267	0.0231457432934702	-0.0225272512014778	0.0523546695856694	-0.0520319638136048	-0.00132852910448014	-0.00162222005648002	0.0670083758248282	0.0437229143603587	-0.0104306383042796	-0.00118527632016492
church/N/br-f44/1800	-0.0973800456133015	-0.239458943203758	0.0314048781237355	-0.0270742383840598	-0.023886095098977	-0.265565884791096	0.0278359446601108	-0.0258975276679022	-0.200999827619857	-0.106644773294717	-0.00132935508580909	-0.00162609317769936	-0.207287406933531	0.10255213596182	-0.0104194431602466	-0.00118615322186858
church/N/br-f44/1915	-0.0164123618725036	-0.106670225028065	0.0142275415951467	-0.0343048062155162	0.00372531240576473	-0.113835457565305	0.017736739798665	-0.0356185672958875	-0.200376265634975	-0.22063280112369	-0.00133198665163118	-0.00162242843743223	-0.214927749147722	0.168620028703222	-0.0104295715164136	-0.00119202107326902
church/N/br-f44/2012	-0.0368607218373963	-0.0278596399754367	-0.149316450474339	-0.266265589074107	-0.0354659500915948	-0.0333745698551123	-0.0956653563454678	-0.26333260783043	-0.06244526016739	-0.0840092272032271	-0.0013290699340077	-0.00162075568462238	-0.0367594233067637	0.0740512176459114	-0.0104188728939557	-0.00117476947925092
church/N/br-f44/2178	-0.122655695179638	-0.309919467993236	0.195370700299835	-0.111442462478516	-0.09384404493462	-0.321272348223693	0.202489669040844	-0.0948234513022659	-0.332436568851136	0.260696587826808	-0.0013302507028793	-0.0016236949248887	-0.399056762495852	-0.131961202958393	-0.0104375747931513	-0.00118206855772926
church/N/br-f44/2198	0.0338184106337653	-0.00869504017290805	-0.0172233147000539	-0.0642660471433096	0.0334967501518275	-0.00491420932022712	-0.0178268347521437	-0.0666627533320264	0.0281762909048291	-0.0110838215490835	-0.00132978461149153	-0.00162355342518606	0.0402441929213824	-0.00526888216604111	-0.0104280167689968	-0.00118225224537674
church/N/br-f44/343	-0.00752978344805144	0.135688921845986	-0.0141140683184409	-0.251046819730824	-0.116121909567354	-0.0816095472942311	0.0272655365821128	-0.250424372083824	-0.00114238730233428	-0.0590599983580677	-0.00132896642138708	-0.00162620789206306	0.0286486222281823	0.0206592604735075	-0.0104326562622177	-0.00119307285699639
church/N/br-f44/368	-0.110559612820738	-0.0136837522538729	-0.051271315490531	-0.0300584381944233	-0.113333874967466	-0.0484576039789106	-0.0496190250528303	-0.0340126590151505	-0.181950237488301	0.0480544774825172	-0.00132898151093048	-0.00162359400635103	-0.199674643767293	-0.0228513343897876	-0.0104167735287772	-0.00118951641684514
church/N/br-f44/647	-0.146503911266151	-0.0448525273627121	-0.164615928493888	-0.0410822282111645	-0.156709214246663	-0.0210073178591436	-0.170132898858073	-0.0456676394760709	-0.27290806173992	0.0748952538528222	-0.00132879200509498	-0.00162405896779804	-0.287303470454675	0.0456343276593814	-0.0104281949481268	-0.00119752296307512
church/N/br-f44/654	-0.243919244272724	-0.0167354358088085	-0.212055977740007	0.0139144140691298	-0.239283000899205	-0.0212470029143034	-0.216160095051964	0.000146977499439389	-0.362332218538828	0.0738746329401574	-0.00132733773719494	-0.00162468578401549	-0.356801058760181	0.049798126898781	-0.0104304236155544	-0.00119056583183296
church/N/br-f44/667	-0.0599576407665422	-0.0784228431838062	0.0119901195169991	-0.0572757162569551	-0.0475404838533217	-0.0867142390771981	0.0166118590871216	-0.0592436111398192	-0.0576329721530429	-0.111067990489974	-0.00132708771536325	-0.00162482484375153	-0.071809791570125	0.0974956138717387	-0.0104229361083845	-0.00118390328868047
