	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
heilzaam/adj/volkskrant_20010319_41/558/L8	heilzaam/adj/volkskrant_20010319_41/558	L8	macht_positie	noun	macht_positie/noun	machtspositie	True	L	9	2.5066797999999997	1449.0	1.0
heilzaam/adj/volkskrant_20010319_41/558/L9	heilzaam/adj/volkskrant_20010319_41/558	L9	kerkelijk	adj	kerkelijk/adj	kerkelijke	True	L	10	1.5216044	3877.0	1.0
heilzaam/adj/volkskrant_20010319_41/558/L10	heilzaam/adj/volkskrant_20010319_41/558	L10	een	det	een/det	een	True	L	11	0.30468807	11075723.0	847.0
heilzaam/adj/volkskrant_20010319_41/558/L11	heilzaam/adj/volkskrant_20010319_41/558	L11	van	prep	van/prep	van	True	L	12	0.22372985	12638933.0	890.0
heilzaam/adj/volkskrant_20010319_41/558/L12	heilzaam/adj/volkskrant_20010319_41/558	L12	verlies	noun	verlies/noun	verlies	True	L	13			
heilzaam/adj/volkskrant_20010319_41/558/L13	heilzaam/adj/volkskrant_20010319_41/558	L13	het	det	het/det	het	True	L	14	0.1326374	11650779.0	749.0
heilzaam/adj/volkskrant_20010319_41/558/L14	heilzaam/adj/volkskrant_20010319_41/558	L14	vanwege	prep	vanwege/prep	vanwege	True	L	15	1.0941329	41526.0	7.0
heilzaam/adj/volkskrant_20010319_41/558/L15												
heilzaam/adj/volkskrant_20010319_41/558/R0	heilzaam/adj/volkskrant_20010319_41/558	R0	invloed	noun	invloed/noun	invloed	True	R	1	3.2830605999999998	35857.0	54.0
heilzaam/adj/volkskrant_20010319_41/558/R1	heilzaam/adj/volkskrant_20010319_41/558	R1	van	prep	van/prep	van	True	R	2	0.22372985	12638933.0	890.0
heilzaam/adj/volkskrant_20010319_41/558/R2	heilzaam/adj/volkskrant_20010319_41/558	R2	het	det	het/det	het	True	R	3	0.1326374	11650779.0	749.0
heilzaam/adj/volkskrant_20010319_41/558/R3	heilzaam/adj/volkskrant_20010319_41/558	R3	geloof	noun	geloof/noun	gelóóf	True	R	4	3.2845407	15930.0	24.0
heilzaam/adj/volkskrant_20010319_41/558/R4	heilzaam/adj/volkskrant_20010319_41/558	R4	van	prep	van/prep	van	True	R	5	0.22372985	12638933.0	890.0
heilzaam/adj/volkskrant_20010319_41/558/R5	heilzaam/adj/volkskrant_20010319_41/558	R5	de	det	de/det	de	True	R	6	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20010319_41/558/R6	heilzaam/adj/volkskrant_20010319_41/558	R6	kerk	noun	kerk/noun	kerk	True	R	7	0.16957794	45092.0	3.0
heilzaam/adj/volkskrant_20010319_41/558/R7	heilzaam/adj/volkskrant_20010319_41/558	R7	.	punct	./punct	.	True	R	8			
heilzaam/adj/volkskrant_20010319_41/558/R8	heilzaam/adj/volkskrant_20010319_41/558	R8	sentence_delimiter	none	none	</sentence>	none	R	9			
heilzaam/adj/volkskrant_20010319_41/558/R9	heilzaam/adj/volkskrant_20010319_41/558	R9	sentence_delimiter	none	none	<sentence>	none	R	10			
heilzaam/adj/volkskrant_20010319_41/558/R10	heilzaam/adj/volkskrant_20010319_41/558	R10	de	det	de/det	De	False	R	11	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20010319_41/558/R11	heilzaam/adj/volkskrant_20010319_41/558	R11	samenleving	noun	samenleving/noun	samenleving	False	R	12	1.7130663000000002	35210.0	11.0
heilzaam/adj/volkskrant_20010319_41/558/R12	heilzaam/adj/volkskrant_20010319_41/558	R12	verlies	verb	verlies/verb	verliest	False	R	13	0.10029885	129017.0	8.0
heilzaam/adj/volkskrant_20010319_41/558/R13	heilzaam/adj/volkskrant_20010319_41/558	R13	daarmee	pp	daarmee/pp	daarmee	False	R	14			
heilzaam/adj/volkskrant_20010319_41/558/R14	heilzaam/adj/volkskrant_20010319_41/558	R14	niet	adv	niet/adv	niet	False	R	15	0.031789817000000005	3455007.0	201.0
heilzaam/adj/volkskrant_20010319_41/558/R15												
heilzaam/adj/volkskrant_20041230_ci_18/393/L0	heilzaam/adj/volkskrant_20041230_ci_18/393	L0	hun	det	hun/det	hun	True	L	1	0.09344356	902917.0	56.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L1	heilzaam/adj/volkskrant_20041230_ci_18/393	L1	bewoner	noun	bewoner/noun	bewoners	True	L	2	-1.1652348	57450.0	1.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L2	heilzaam/adj/volkskrant_20041230_ci_18/393	L2	de	det	de/det	de	True	L	3	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L3	heilzaam/adj/volkskrant_20041230_ci_18/393	L3	dat	comp	dat/comp	dat	True	L	4			
heilzaam/adj/volkskrant_20041230_ci_18/393/L4	heilzaam/adj/volkskrant_20041230_ci_18/393	L4	maak	verb	maak/verb	maakt	True	L	5	-0.14593637	801559.0	39.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L5	heilzaam/adj/volkskrant_20041230_ci_18/393	L5	mist	noun	mist/noun	mist	True	L	6	1.3251066	4749.0	1.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L6	heilzaam/adj/volkskrant_20041230_ci_18/393	L6	onzichtbaar	adj	onzichtbaar/adj	onzichtbare	True	L	7	1.0807033000000001	6035.0	1.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L7	heilzaam/adj/volkskrant_20041230_ci_18/393	L7	een	det	een/det	een	True	L	8	0.30468807	11075723.0	847.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L8	heilzaam/adj/volkskrant_20041230_ci_18/393	L8	en	vg	en/vg	en	True	L	9			
heilzaam/adj/volkskrant_20041230_ci_18/393/L9	heilzaam/adj/volkskrant_20041230_ci_18/393	L9	,	punct	,/punct	,	True	L	10			
heilzaam/adj/volkskrant_20041230_ci_18/393/L10	heilzaam/adj/volkskrant_20041230_ci_18/393	L10	ontbreek	verb	ontbreek/verb	ontbreken	True	L	11			
heilzaam/adj/volkskrant_20041230_ci_18/393/L11	heilzaam/adj/volkskrant_20041230_ci_18/393	L11	heerser	noun	heerser/noun	heersers	True	L	12			
heilzaam/adj/volkskrant_20041230_ci_18/393/L12	heilzaam/adj/volkskrant_20041230_ci_18/393	L12	waar	adj	waar/adj	ware	True	L	13			
heilzaam/adj/volkskrant_20041230_ci_18/393/L13	heilzaam/adj/volkskrant_20041230_ci_18/393	L13	:	punct	:/punct	:	True	L	14			
heilzaam/adj/volkskrant_20041230_ci_18/393/L14	heilzaam/adj/volkskrant_20041230_ci_18/393	L14	land	noun	land/noun	Land	True	L	15	-0.44408679999999995	304215.0	11.0
heilzaam/adj/volkskrant_20041230_ci_18/393/L15												
heilzaam/adj/volkskrant_20041230_ci_18/393/R0	heilzaam/adj/volkskrant_20041230_ci_18/393	R0	kracht	noun	kracht/noun	krachten	True	R	1	2.4271772	48516.0	31.0
heilzaam/adj/volkskrant_20041230_ci_18/393/R1	heilzaam/adj/volkskrant_20041230_ci_18/393	R1	en	vg	en/vg	en	True	R	2			
heilzaam/adj/volkskrant_20041230_ci_18/393/R2	heilzaam/adj/volkskrant_20041230_ci_18/393	R2	talent	noun	talent/noun	talenten	True	R	3	0.51921666	31690.0	3.0
heilzaam/adj/volkskrant_20041230_ci_18/393/R3	heilzaam/adj/volkskrant_20041230_ci_18/393	R3	ben	verb	ben/verb	zijn	True	R	4	0.44002548	9938754.0	869.0
heilzaam/adj/volkskrant_20041230_ci_18/393/R4	heilzaam/adj/volkskrant_20041230_ci_18/393	R4	vergeet	verb	vergeet/verb	vergeten	True	R	5	0.06808427	49933.0	3.0
heilzaam/adj/volkskrant_20041230_ci_18/393/R5	heilzaam/adj/volkskrant_20041230_ci_18/393	R5	.	punct	./punct	.	True	R	6			
heilzaam/adj/volkskrant_20041230_ci_18/393/R6	heilzaam/adj/volkskrant_20041230_ci_18/393	R6	sentence_delimiter	none	none	</sentence>	none	R	7			
heilzaam/adj/volkskrant_20041230_ci_18/393/R7	heilzaam/adj/volkskrant_20041230_ci_18/393	R7	sentence_delimiter	none	none	<sentence>	none	R	8			
heilzaam/adj/volkskrant_20041230_ci_18/393/R8	heilzaam/adj/volkskrant_20041230_ci_18/393	R8	The	name	The/name	The	False	R	9			
heilzaam/adj/volkskrant_20041230_ci_18/393/R9	heilzaam/adj/volkskrant_20041230_ci_18/393	R9	Last	name	Last/name	Last	False	R	10			
heilzaam/adj/volkskrant_20041230_ci_18/393/R10	heilzaam/adj/volkskrant_20041230_ci_18/393	R10	Chronicles	name	Chronicles/name	Chronicles	False	R	11			
heilzaam/adj/volkskrant_20041230_ci_18/393/R11	heilzaam/adj/volkskrant_20041230_ci_18/393	R11	of	name	of/name	of	False	R	12			
heilzaam/adj/volkskrant_20041230_ci_18/393/R12	heilzaam/adj/volkskrant_20041230_ci_18/393	R12	Thomas	name	Thomas/name	Thomas	False	R	13			
heilzaam/adj/volkskrant_20041230_ci_18/393/R13	heilzaam/adj/volkskrant_20041230_ci_18/393	R13	Covenant	name	Covenant/name	Covenant	False	R	14			
heilzaam/adj/volkskrant_20041230_ci_18/393/R14	heilzaam/adj/volkskrant_20041230_ci_18/393	R14	moet	verb	moet/verb	moet	False	R	15	-0.23962143	1557442.0	69.0
heilzaam/adj/volkskrant_20041230_ci_18/393/R15												
heilzaam/adj/volkskrant_20010616_86/8/L0	heilzaam/adj/volkskrant_20010616_86/8	L0	'	punct	'/punct	'	True	L	1			
heilzaam/adj/volkskrant_20010616_86/8/L1	heilzaam/adj/volkskrant_20010616_86/8	L1	een	det	een/det	een	True	L	2	0.30468807	11075723.0	847.0
heilzaam/adj/volkskrant_20010616_86/8/L2	heilzaam/adj/volkskrant_20010616_86/8	L2	met	prep	met/prep	met	True	L	3	-0.24275383	4230163.0	187.0
heilzaam/adj/volkskrant_20010616_86/8/L3	heilzaam/adj/volkskrant_20010616_86/8	L3	,	punct	,/punct	,	True	L	4			
heilzaam/adj/volkskrant_20010616_86/8/L4	heilzaam/adj/volkskrant_20010616_86/8	L4	Pharmaton-tabletten	name	Pharmaton-tabletten/name	Pharmaton-tabletten	True	L	5			
heilzaam/adj/volkskrant_20010616_86/8/L5	heilzaam/adj/volkskrant_20010616_86/8	L5	sentence_delimiter	none	none	<sentence>	none	L	6			
heilzaam/adj/volkskrant_20010616_86/8/L6	heilzaam/adj/volkskrant_20010616_86/8	L6	sentence_delimiter	none	none	"<artikel naam=""86"">"	none	L	7			
heilzaam/adj/volkskrant_20010616_86/8/L7												
heilzaam/adj/volkskrant_20010616_86/8/L8												
heilzaam/adj/volkskrant_20010616_86/8/L9												
heilzaam/adj/volkskrant_20010616_86/8/L10												
heilzaam/adj/volkskrant_20010616_86/8/L11												
heilzaam/adj/volkskrant_20010616_86/8/L12												
heilzaam/adj/volkskrant_20010616_86/8/L13												
heilzaam/adj/volkskrant_20010616_86/8/L14												
heilzaam/adj/volkskrant_20010616_86/8/L15												
heilzaam/adj/volkskrant_20010616_86/8/R0	heilzaam/adj/volkskrant_20010616_86/8	R0	natuurlijk	adj	natuurlijk/adj	natuurlijke	True	R	1	0.6966813000000001	149989.0	17.0
heilzaam/adj/volkskrant_20010616_86/8/R1	heilzaam/adj/volkskrant_20010616_86/8	R1	werking	noun	werking/noun	werking	True	R	2	5.7770185	18050.0	329.0
heilzaam/adj/volkskrant_20010616_86/8/R2	heilzaam/adj/volkskrant_20010616_86/8	R2	'	punct	'/punct	'	True	R	3			
heilzaam/adj/volkskrant_20010616_86/8/R3	heilzaam/adj/volkskrant_20010616_86/8	R3	,	punct	,/punct	,	True	R	4			
heilzaam/adj/volkskrant_20010616_86/8/R4	heilzaam/adj/volkskrant_20010616_86/8	R4	verbeter	verb	verbeter/verb	verbeteren	True	R	5	0.8640484	30070.0	4.0
heilzaam/adj/volkskrant_20010616_86/8/R5	heilzaam/adj/volkskrant_20010616_86/8	R5	de	det	de/det	de	True	R	6	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20010616_86/8/R6	heilzaam/adj/volkskrant_20010616_86/8	R6	conditie	noun	conditie/noun	conditie	True	R	7	1.7179564999999999	9536.0	3.0
heilzaam/adj/volkskrant_20010616_86/8/R7	heilzaam/adj/volkskrant_20010616_86/8	R7	van	prep	van/prep	van	True	R	8	0.22372985	12638933.0	890.0
heilzaam/adj/volkskrant_20010616_86/8/R8	heilzaam/adj/volkskrant_20010616_86/8	R8	lichaam	noun	lichaam/noun	lichaam	True	R	9	2.3025432	37206.0	21.0
heilzaam/adj/volkskrant_20010616_86/8/R9	heilzaam/adj/volkskrant_20010616_86/8	R9	en	vg	en/vg	en	True	R	10			
heilzaam/adj/volkskrant_20010616_86/8/R10	heilzaam/adj/volkskrant_20010616_86/8	R10	geest	noun	geest/noun	geest	True	R	11	2.9298894	17058.0	18.0
heilzaam/adj/volkskrant_20010616_86/8/R11	heilzaam/adj/volkskrant_20010616_86/8	R11	,	punct	,/punct	,	True	R	12			
heilzaam/adj/volkskrant_20010616_86/8/R12	heilzaam/adj/volkskrant_20010616_86/8	R12	ben	verb	ben/verb	is	True	R	13	0.44002548	9938754.0	869.0
heilzaam/adj/volkskrant_20010616_86/8/R13	heilzaam/adj/volkskrant_20010616_86/8	R13	de	det	de/det	de	True	R	14	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20010616_86/8/R14	heilzaam/adj/volkskrant_20010616_86/8	R14	belofte	noun	belofte/noun	belofte	True	R	15			
heilzaam/adj/volkskrant_20010616_86/8/R15												
heilzaam/adj/volkskrant_20020215_89/621/L0	heilzaam/adj/volkskrant_20020215_89/621	L0	werk	verb	werk/verb	werkte	True	L	1	2.0008526	256961.0	107.0
heilzaam/adj/volkskrant_20020215_89/621/L1	heilzaam/adj/volkskrant_20020215_89/621	L1	rust	noun	rust/noun	rust	True	L	2	0.82942075	77212.0	10.0
heilzaam/adj/volkskrant_20020215_89/621/L2	heilzaam/adj/volkskrant_20020215_89/621	L2	geestelijk	adj	geestelijk/adj	geestelijke	True	L	3	2.3124187000000003	10547.0	6.0
heilzaam/adj/volkskrant_20020215_89/621/L3	heilzaam/adj/volkskrant_20020215_89/621	L3	de	det	de/det	De	True	L	4	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20020215_89/621/L4	heilzaam/adj/volkskrant_20020215_89/621	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
heilzaam/adj/volkskrant_20020215_89/621/L5	heilzaam/adj/volkskrant_20020215_89/621	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
heilzaam/adj/volkskrant_20020215_89/621/L6	heilzaam/adj/volkskrant_20020215_89/621	L6	'	punct	'/punct	'	False	L	7			
heilzaam/adj/volkskrant_20020215_89/621/L7	heilzaam/adj/volkskrant_20020215_89/621	L7	.	punct	./punct	.	False	L	8			
heilzaam/adj/volkskrant_20020215_89/621/L8	heilzaam/adj/volkskrant_20020215_89/621	L8	waardeer	verb	waardeer/verb	waarderen	False	L	9			
heilzaam/adj/volkskrant_20020215_89/621/L9	heilzaam/adj/volkskrant_20020215_89/621	L9	echt	adj	echt/adj	echt	False	L	10			
heilzaam/adj/volkskrant_20020215_89/621/L10	heilzaam/adj/volkskrant_20020215_89/621	L10	berg	noun	berg/noun	berg	False	L	11			
heilzaam/adj/volkskrant_20020215_89/621/L11	heilzaam/adj/volkskrant_20020215_89/621	L11	de	det	de/det	de	False	L	12	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20020215_89/621/L12	heilzaam/adj/volkskrant_20020215_89/621	L12	van	prep	van/prep	van	False	L	13	0.22372985	12638933.0	890.0
heilzaam/adj/volkskrant_20020215_89/621/L13	heilzaam/adj/volkskrant_20020215_89/621	L13	top	noun	top/noun	top	False	L	14			
heilzaam/adj/volkskrant_20020215_89/621/L14	heilzaam/adj/volkskrant_20020215_89/621	L14	de	det	de/det	de	False	L	15	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20020215_89/621/L15												
heilzaam/adj/volkskrant_20020215_89/621/R0	heilzaam/adj/volkskrant_20020215_89/621	R0	op	prep	op/prep	op	True	R	1	0.24410067	4502370.0	323.0
heilzaam/adj/volkskrant_20020215_89/621/R1	heilzaam/adj/volkskrant_20020215_89/621	R1	LeMays	det	LeMays/det	LeMays	True	R	2			
heilzaam/adj/volkskrant_20020215_89/621/R2	heilzaam/adj/volkskrant_20020215_89/621	R2	prestatie	noun	prestatie/noun	prestaties	True	R	3	1.2832456	39282.0	8.0
heilzaam/adj/volkskrant_20020215_89/621/R3	heilzaam/adj/volkskrant_20020215_89/621	R3	op	prep	op/prep	op	True	R	4	0.24410067	4502370.0	323.0
heilzaam/adj/volkskrant_20020215_89/621/R4	heilzaam/adj/volkskrant_20020215_89/621	R4	het	det	het/det	het	True	R	5	0.1326374	11650779.0	749.0
heilzaam/adj/volkskrant_20020215_89/621/R5	heilzaam/adj/volkskrant_20020215_89/621	R5	ijs	noun	ijs/noun	ijs	True	R	6	1.2124548000000002	10581.0	2.0
heilzaam/adj/volkskrant_20020215_89/621/R6	heilzaam/adj/volkskrant_20020215_89/621	R6	.	punct	./punct	.	True	R	7			
heilzaam/adj/volkskrant_20020215_89/621/R7	heilzaam/adj/volkskrant_20020215_89/621	R7	sentence_delimiter	none	none	</sentence>	none	R	8			
heilzaam/adj/volkskrant_20020215_89/621/R8	heilzaam/adj/volkskrant_20020215_89/621	R8	sentence_delimiter	none	none	<sentence>	none	R	9			
heilzaam/adj/volkskrant_20020215_89/621/R9	heilzaam/adj/volkskrant_20020215_89/621	R9	en	comp	en/comp	En	False	R	10			
heilzaam/adj/volkskrant_20020215_89/621/R10	heilzaam/adj/volkskrant_20020215_89/621	R10	in	prep	in/prep	in	False	R	11	-0.13897213	9492181.0	464.0
heilzaam/adj/volkskrant_20020215_89/621/R11	heilzaam/adj/volkskrant_20020215_89/621	R11	1997	noun	1997/noun	1997	False	R	12	0.37944922	36388.0	3.0
heilzaam/adj/volkskrant_20020215_89/621/R12	heilzaam/adj/volkskrant_20020215_89/621	R12	doe_voor	verb	doe_voor/verb	deed	False	R	13			
heilzaam/adj/volkskrant_20020215_89/621/R13	heilzaam/adj/volkskrant_20020215_89/621	R13	zich	pron	zich/pron	zich	False	R	14	-0.34144209999999997	1097010.0	44.0
heilzaam/adj/volkskrant_20020215_89/621/R14	heilzaam/adj/volkskrant_20020215_89/621	R14	nog	adv	nog/adv	nog	False	R	15	-0.34678093	1683041.0	67.0
heilzaam/adj/volkskrant_20020215_89/621/R15												
heilzaam/adj/volkskrant_20041106_68/162/L0	heilzaam/adj/volkskrant_20041106_68/162	L0	een	det	een/det	een	True	L	1	0.30468807	11075723.0	847.0
heilzaam/adj/volkskrant_20041106_68/162/L1	heilzaam/adj/volkskrant_20041106_68/162	L1	wel	adv	wel/adv	wel	True	L	2	0.244311	887396.0	64.0
heilzaam/adj/volkskrant_20041106_68/162/L2	heilzaam/adj/volkskrant_20041106_68/162	L2	misschien	adv	misschien/adv	misschien	True	L	3	0.78709775	153063.0	19.0
heilzaam/adj/volkskrant_20041106_68/162/L3	heilzaam/adj/volkskrant_20041106_68/162	L3	Desmet	name	Desmet/name	Desmet	True	L	4			
heilzaam/adj/volkskrant_20041106_68/162/L4	heilzaam/adj/volkskrant_20041106_68/162	L4	volgens	prep	volgens/prep	volgens	True	L	5	0.57374454	478509.0	48.0
heilzaam/adj/volkskrant_20041106_68/162/L5	heilzaam/adj/volkskrant_20041106_68/162	L5	Blok	name	Blok/name	Blok	True	L	6			
heilzaam/adj/volkskrant_20041106_68/162/L6	heilzaam/adj/volkskrant_20041106_68/162	L6	Vlaams	name	Vlaams/name	Vlaams	True	L	7			
heilzaam/adj/volkskrant_20041106_68/162/L7	heilzaam/adj/volkskrant_20041106_68/162	L7	het	det	het/det	het	True	L	8	0.1326374	11650779.0	749.0
heilzaam/adj/volkskrant_20041106_68/162/L8	heilzaam/adj/volkskrant_20041106_68/162	L8	van	prep	van/prep	van	True	L	9	0.22372985	12638933.0	890.0
heilzaam/adj/volkskrant_20041106_68/162/L9	heilzaam/adj/volkskrant_20041106_68/162	L9	aanwezigheid	noun	aanwezigheid/noun	aanwezigheid	True	L	10	1.6950493999999998	19470.0	6.0
heilzaam/adj/volkskrant_20041106_68/162/L10	heilzaam/adj/volkskrant_20041106_68/162	L10	de	det	de/det	de	True	L	11	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20041106_68/162/L11	heilzaam/adj/volkskrant_20041106_68/162	L11	juist	adv	juist/adv	juist	True	L	12			
heilzaam/adj/volkskrant_20041106_68/162/L12	heilzaam/adj/volkskrant_20041106_68/162	L12	heb	verb	heb/verb	heeft	True	L	13	0.6152053000000001	4034811.0	419.0
heilzaam/adj/volkskrant_20041106_68/162/L13	heilzaam/adj/volkskrant_20041106_68/162	L13	genoeg	adv	genoeg/adv	genoeg	True	L	14			
heilzaam/adj/volkskrant_20041106_68/162/L14	heilzaam/adj/volkskrant_20041106_68/162	L14	paradoxaal	adj	paradoxaal/adj	Paradoxaal	True	L	15			
heilzaam/adj/volkskrant_20041106_68/162/L15												
heilzaam/adj/volkskrant_20041106_68/162/R0	heilzaam/adj/volkskrant_20041106_68/162	R0	effect	noun	effect/noun	effect	True	R	1	4.3623114	35928.0	159.0
heilzaam/adj/volkskrant_20041106_68/162/R1	heilzaam/adj/volkskrant_20041106_68/162	R1	heb	verb	heb/verb	gehad	True	R	2	0.6152053000000001	4034811.0	419.0
heilzaam/adj/volkskrant_20041106_68/162/R2	heilzaam/adj/volkskrant_20041106_68/162	R2	op	prep	op/prep	op	True	R	3	0.24410067	4502370.0	323.0
heilzaam/adj/volkskrant_20041106_68/162/R3	heilzaam/adj/volkskrant_20041106_68/162	R3	het	det	het/det	het	True	R	4	0.1326374	11650779.0	749.0
heilzaam/adj/volkskrant_20041106_68/162/R4	heilzaam/adj/volkskrant_20041106_68/162	R4	debat	noun	debat/noun	debat	True	R	5	0.66000307	36825.0	4.0
heilzaam/adj/volkskrant_20041106_68/162/R5	heilzaam/adj/volkskrant_20041106_68/162	R5	over	prep	over/prep	over	True	R	6	0.076322526	1300877.0	79.0
heilzaam/adj/volkskrant_20041106_68/162/R6	heilzaam/adj/volkskrant_20041106_68/162	R6	de	det	de/det	de	True	R	7	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20041106_68/162/R7	heilzaam/adj/volkskrant_20041106_68/162	R7	multicultureel	adj	multicultureel/adj	multiculturele	True	R	8	0.85742706	7581.0	1.0
heilzaam/adj/volkskrant_20041106_68/162/R8	heilzaam/adj/volkskrant_20041106_68/162	R8	samenleving	noun	samenleving/noun	samenleving	True	R	9	1.7130663000000002	35210.0	11.0
heilzaam/adj/volkskrant_20041106_68/162/R9	heilzaam/adj/volkskrant_20041106_68/162	R9	.	punct	./punct	.	True	R	10			
heilzaam/adj/volkskrant_20041106_68/162/R10	heilzaam/adj/volkskrant_20041106_68/162	R10	sentence_delimiter	none	none	</sentence>	none	R	11			
heilzaam/adj/volkskrant_20041106_68/162/R11	heilzaam/adj/volkskrant_20041106_68/162	R11	sentence_delimiter	none	none	<sentence>	none	R	12			
heilzaam/adj/volkskrant_20041106_68/162/R12	heilzaam/adj/volkskrant_20041106_68/162	R12	'	punct	'/punct	'	False	R	13			
heilzaam/adj/volkskrant_20041106_68/162/R13	heilzaam/adj/volkskrant_20041106_68/162	R13	anders	adj	anders/adj	Anders	False	R	14			
heilzaam/adj/volkskrant_20041106_68/162/R14	heilzaam/adj/volkskrant_20041106_68/162	R14	dan	comparative	dan/comparative	dan	False	R	15			
heilzaam/adj/volkskrant_20041106_68/162/R15												
heilzaam/adj/volkskrant_20020516_137/112/L0	heilzaam/adj/volkskrant_20020516_137/112	L0	nauwelijks	adv	nauwelijks/adv	nauwelijks	True	L	1	-0.6644265	68849.0	2.0
heilzaam/adj/volkskrant_20020516_137/112/L1	heilzaam/adj/volkskrant_20020516_137/112	L1	het	det	het/det	het	True	L	2	0.1326374	11650779.0	749.0
heilzaam/adj/volkskrant_20020516_137/112/L2	heilzaam/adj/volkskrant_20020516_137/112	L2	dat	comp	dat/comp	dat	True	L	3			
heilzaam/adj/volkskrant_20020516_137/112/L3	heilzaam/adj/volkskrant_20020516_137/112	L3	denk	verb	denk/verb	denkt	True	L	4	0.32561496	294025.0	23.0
heilzaam/adj/volkskrant_20020516_137/112/L4	heilzaam/adj/volkskrant_20020516_137/112	L4	natie	noun	natie/noun	natie	True	L	5	0.9102998	7128.0	1.0
heilzaam/adj/volkskrant_20020516_137/112/L5	heilzaam/adj/volkskrant_20020516_137/112	L5	de	det	de/det	de	True	L	6	0.08139215	28074105.0	1714.0
heilzaam/adj/volkskrant_20020516_137/112/L6	heilzaam/adj/volkskrant_20020516_137/112	L6	van	prep	van/prep	van	True	L	7	0.22372985	12638933.0	890.0
heilzaam/adj/volkskrant_20020516_137/112/L7	heilzaam/adj/volkskrant_20020516_137/112	L7	deel	noun	deel/noun	deel	True	L	8	0.058781683	150293.0	9.0
heilzaam/adj/volkskrant_20020516_137/112/L8	heilzaam/adj/volkskrant_20020516_137/112	L8	progressief	adj	progressief/adj	progressieve	True	L	9	1.8020133999999999	5847.0	2.0
heilzaam/adj/volkskrant_20020516_137/112/L9	heilzaam/adj/volkskrant_20020516_137/112	L9	het	det	het/det	Het	True	L	10	0.1326374	11650779.0	749.0
heilzaam/adj/volkskrant_20020516_137/112/L10	heilzaam/adj/volkskrant_20020516_137/112	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
heilzaam/adj/volkskrant_20020516_137/112/L11	heilzaam/adj/volkskrant_20020516_137/112	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
heilzaam/adj/volkskrant_20020516_137/112/L12	heilzaam/adj/volkskrant_20020516_137/112	L12	.	punct	./punct	.	False	L	13			
heilzaam/adj/volkskrant_20020516_137/112/L13	heilzaam/adj/volkskrant_20020516_137/112	L13	ga_tegen	verb	ga_tegen/verb	gaan	False	L	14			
heilzaam/adj/volkskrant_20020516_137/112/L14	heilzaam/adj/volkskrant_20020516_137/112	L14	te	comp	te/comp	te	False	L	15			
heilzaam/adj/volkskrant_20020516_137/112/L15												
heilzaam/adj/volkskrant_20020516_137/112/R0	heilzaam/adj/volkskrant_20020516_137/112	R0	kan	verb	kan/verb	kan	True	R	1	0.807767	1969534.0	249.0
heilzaam/adj/volkskrant_20020516_137/112/R1	heilzaam/adj/volkskrant_20020516_137/112	R1	werk	verb	werk/verb	werken	True	R	2	2.0008526	256961.0	107.0
heilzaam/adj/volkskrant_20020516_137/112/R2	heilzaam/adj/volkskrant_20020516_137/112	R2	als	comp	als/comp	als	True	R	3			
heilzaam/adj/volkskrant_20020516_137/112/R3	heilzaam/adj/volkskrant_20020516_137/112	R3	deze	det	deze/det	deze	True	R	4	0.42399326	719674.0	62.0
heilzaam/adj/volkskrant_20020516_137/112/R4	heilzaam/adj/volkskrant_20020516_137/112	R4	vrouw	noun	vrouw/noun	vrouw	True	R	5	-0.42672718	300299.0	11.0
heilzaam/adj/volkskrant_20020516_137/112/R5	heilzaam/adj/volkskrant_20020516_137/112	R5	word	verb	word/verb	wordt	True	R	6	-0.12096636	3486710.0	174.0
heilzaam/adj/volkskrant_20020516_137/112/R6	heilzaam/adj/volkskrant_20020516_137/112	R6	sluit_op	verb	sluit_op/verb	opgesloten	True	R	7	0.5998111	9782.0	1.0
heilzaam/adj/volkskrant_20020516_137/112/R7	heilzaam/adj/volkskrant_20020516_137/112	R7	tussen	prep	tussen/prep	tussen	True	R	8	-0.003089867	409604.0	23.0
