_id	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y
church/N/br-f44/1106	-0.00435133411274231	-0.000548456931562322	-0.00416696091149156	-0.000730691040962739	-0.0629519287382537	-0.208527169860149	-0.00139168857041386	0.184057661785027
church/N/br-f44/1122	-0.00444783377709028	0.000111631096324759	-0.0037706609550354	-0.000381291648290326	0.00885694370757168	0.0870850260005378	-0.0417084615602687	-0.107238294600755
church/N/br-f44/1189	-0.00531128840988292	-0.000504729284381899	-0.00396172322515699	-0.00146765647277003	0.156610311128015	-0.440200779368633	0.214996059083403	0.370167147496385
church/N/br-f44/1262	-0.00505860742816906	-0.000270101493376228	-0.00400508126525942	-0.00116430250452678	0.0224444632016682	-0.159683220005969	0.0680732997310238	0.120078920215306
church/N/br-f44/1285	-0.00458417622733373	-0.00060935293863587	-0.00451865115197553	-0.000783993184775201	0.178203850057606	-0.113607108044199	0.206749313737136	0.000398111111134393
church/N/br-f44/1427	-0.00443870720241067	-0.000386373840793873	-0.00429496923161018	-0.000385858062499511	0.0680981015291493	-0.0713577270950549	0.0789077503290004	0.0489440587341932
church/N/br-f44/1616	-0.00382976287873963	-0.000398310496573306	-0.00399406557639679	-0.000479683128176703	0.00915348662248975	-0.16748140991429	0.0590381457421378	0.145066121675132
church/N/br-f44/1681	-0.00432490948124083	0.000107879777460291	-0.00395200043580705	-0.000273533394319228	-0.0750395465095178	0.0152505146591202	-0.0742778320670352	0.0373625938524403
church/N/br-f44/1800	-0.00568071965741728	-5.3222807427178e-05	-0.00388933373673178	-0.00182995011465036	0.149499506170854	-0.177721744363684	0.218319359520017	0.0697360213917256
church/N/br-f44/1915	-0.00466711070451694	-0.000244270583721803	-0.00392468832056867	-0.000887212338809966	0.0862915985582188	-0.28954817463188	0.162280070063454	0.216039326363116
church/N/br-f44/2012	-0.00410303224126621	-0.000302055319419646	-0.0042287470588883	-0.000267622648353817	0.0236411668083234	-0.105390491711768	0.0399384414908828	0.0725268543052049
church/N/br-f44/2178	-0.00619022835434129	-0.00013468096945914	-0.00443569297784547	-0.0022563488815176	0.41848963311121	-0.0816023896357996	0.412344581800917	-0.0684892872009885
church/N/br-f44/2198	-0.00411320937843876	0.000181180180687811	-0.00383219304590313	-7.42972337046319e-05	-0.0199068680622338	0.0260868282163975	-0.0325739567011703	-0.0472290113406601
church/N/br-f44/343	-0.00501984257138224	-0.000343074149832957	-0.00445962690554015	-0.00107827022398983	-0.0282045276519005	0.00735428299154455	-0.0378485186290953	-0.0132417513537831
church/N/br-f44/368	-0.00485459590221416	-0.000394355268760199	-0.00442651825652249	-0.000950774353126417	0.195807876986796	-0.0115875404502879	0.167005120135363	-0.122309490312131
church/N/br-f44/647	-0.00507658115013778	-0.000193978040886042	-0.00433270145373722	-0.00116761225202083	0.267035174101616	-0.114708349113193	0.28780096324247	0.0266358157259447
church/N/br-f44/654	-0.00537342229106622	-0.0010080724208774	-0.00511651723518985	-0.00132240792931151	0.329562584902465	-0.179437321356401	0.353142945082853	0.0430825591658887
church/N/br-f44/667	-0.00388991664121175	-0.000437277258100596	-0.00412105028777733	-0.000518530028742733	-0.018739322564083	-0.12498022815565	0.0426081887282798	0.101936611974251
church/N/br-f44/868	-0.00422345594368572	-0.000119679195879404	-0.00431800150766226	-0.000211471985953617	-0.0383094786807507	-0.0668116373426983	-0.0445460366373827	-0.0420543575691755
church/N/br-f44/890	-0.00532553969235718	-0.000710963743747803	-0.00506855244805162	-0.000893001128492816	0.0949456174233238	0.049118405637323	0.0803823306284194	-0.103115674324173
church/N/br-f44/924	-0.00467712255275614	-0.000363118610722024	-0.00429427023429209	-0.00068414921897386	0.0431715697804945	-0.0586926063675224	0.0502926699731987	0.0136112411057666
church/N/br-f44/986	-0.00482675259865973	0.000520558580108942	-0.0039031924253329	0.000489083117389305	0.109357907568481	0.426987975457277	0.0771001299785269	-0.422111160057805
church/N/br-g02/1539	-0.0060794015475131	-0.000840172818610755	-0.00427018011098029	-0.00227195085636001	0.531606585417922	-0.0168432876058835	0.421053594636425	0.284526389272457
church/N/br-g12/1270	-0.00422198719770399	0.000833480647057571	-0.00319628155167041	-0.000542185946170781	-0.140982503297053	-0.0179462796217414	-0.152592136525181	-0.00100205153359914
church/N/br-g12/1806	-0.00394741784489264	0.000556934984238634	-0.003583360271079	0.000390622764894064	-0.0814434788695853	0.0686447896737266	-0.100836839118802	-0.0433690052821115
church/N/br-g12/544	-0.00438004940320652	0.00119269325053602	-0.00283783838214075	-0.000322533718370758	-0.191239121909039	0.327942515453807	-0.310126243703822	-0.196108038228977
church/N/br-g13/1130	-0.00442596717822074	-5.61899443680088e-05	-0.00437160589602182	-0.00024406768283855	0.118471378327859	0.0840956665188431	0.125554137859929	0.0730580054656163
church/N/br-h17/1199	-0.00310113566522541	0.000114351766242588	-0.0041986194078217	0.00107769276047202	-0.0317004114606623	0.22870253049266	-0.0850131788704773	-0.2478408782326
church/N/br-k01/769	-0.0040414702059808	0.00219246325764789	-0.00252694671236639	0.00164098459679001	-0.0530599064615957	0.210002810838489	-0.124398673716389	-0.209909953607519
church/N/br-k04/1076	-0.004164774811901	0.000191327872236141	-0.00378379767228963	-0.000149819317012731	-0.0802856925052064	0.2390504363058	-0.15089201313761	-0.219494790935162
church/N/br-k04/1117	-0.00400199768321757	0.00027543734256489	-0.00372365804600544	2.21250611997281e-05	-0.0881784664799964	0.0588288637128264	-0.110244555491396	-0.0170860588003129
church/N/br-k04/1145	-0.00265775255547783	0.000383094053534237	-0.00517492060983789	0.000836404064688035	0.419972861751178	0.210033327952482	0.175215364758875	0.380773356133029
church/N/br-k04/1353	-0.00403154383191843	0.000108363120433392	-0.00390804070823656	1.68261593790466e-05	-0.0142265241009375	0.0864320622791325	-0.0276537640485394	-0.126114507365208
church/N/br-k04/1433	-0.00303975042590994	0.00189511086660194	-0.00181485385347543	0.000988337307380218	-0.46028174438246	-0.0399129335052249	-0.429974084091537	0.1667923668898
church/N/br-k04/1485	-0.00299613167455443	-2.64461021049219e-05	-0.00287370478398512	0.000142667925453548	-0.103532192196314	0.037914708758737	-0.111193406282829	-0.00282935843389572
church/N/br-k04/1530	-0.00410077598310712	0.000950831273476098	-0.00317534767972592	0.000188855221252497	-0.111481144708205	0.142449281718533	-0.159325275808552	-0.112141961531726
church/N/br-k04/1578	-0.00402718070685478	-0.000105631100508583	-0.00407338393697844	-6.80448770912392e-05	-0.0160652668672657	-0.0730251805900198	0.00282888079594626	0.056268644632614
church/N/br-k04/1634	-0.00382143255642371	-7.04163401427157e-05	-0.00413827071819524	-3.33158403835822e-05	-0.126714608431483	-0.120503608457849	-0.0552395967335736	0.154527518403885
church/N/br-k04/1685	-0.00401995970954792	2.59843251631045e-05	-0.00396400445470897	-4.31823815440664e-05	-0.00377632913365859	-0.204651565415696	0.0577244697855337	0.181555772961353
church/N/br-k04/1807	-0.0068405245898958	-0.000614786899189714	-0.00447101140330259	-0.00329954468214616	0.0199909970331999	0.467199568563066	-0.15137132100282	-0.446252335776351
church/N/br-k04/1874	-0.00411448977670705	0.000566077779248782	-0.00357582741862592	0.000240464844346773	-0.0671815641593563	0.167993399856261	-0.139205873996604	-0.148431643773205
church/N/br-k04/2307	0.992499827895804	-6.63295882272085e-05	0.992680397005367	-5.76757204918379e-05	-0.297135317844891	-0.307150720113475	-0.139158645089562	0.397116383746174
church/N/br-k04/356	-0.00466692423592364	0.000194921003851184	-0.00457216504501667	-0.000400506010535819	0.317895192704522	0.141287918330523	0.246309518274474	-0.25347033975067
church/N/br-k04/397	-0.00366130638832293	0.000368471704809262	-0.00347158333170628	4.98998849753935e-05	-0.141409491651856	-0.0797614755499818	-0.107056735864907	0.105160049785575
church/N/br-k04/828	-0.00397350865071767	0.000247641959529302	-0.00388742733360762	0.000223053066691557	-0.0194869263066743	0.0574601363310919	-0.0456023921288349	-0.053630793873826
church/N/br-k04/877	-0.0042960776962754	0.0017369947750321	-0.00223011491314917	0.00031392271882113	-0.0351695727384199	0.0971686435789108	-0.0772633024296723	-0.0881631791116304
church/N/br-k04/923	-0.0038773839398742	0.000235862304020667	-0.00378572864878192	0.000140992663563873	-0.135524102077013	0.0224977221648237	-0.145052980692652	-0.0476636115218662
church/N/br-k04/975	-0.00334697464819728	0.000827988316193022	-0.00314750129113249	0.000646350764980913	-0.31561435466502	-0.0969816367456163	-0.237762836041176	0.188308415215901
church/N/br-k06/1389	0.00137275018186292	2.62073197790654e-05	0.00153110906560161	-4.37279182023151e-05	-0.206082835828479	-0.210689514636307	-0.0442373195066567	0.279884417451823
church/N/br-k06/1473	-0.00363925006216074	0.00117053355621632	-0.00286383560135109	0.000470185583731757	-0.359111130236314	0.242452367200395	-0.424380213525201	-0.0419886985083119
church/N/br-k06/1925	-0.00413847252958354	-0.00061118913739739	-0.00472855718145772	9.9614326311887e-05	0.0907196642347874	0.0316939145563188	0.0910979880541674	-0.0100468788805233
church/N/br-k06/528	-0.00465397393603663	0.00125201583036634	-0.00267353107935813	-0.000598887556421747	-0.0954185702375692	0.350519935279814	-0.226117146646472	-0.294981950396179
church/N/br-k06/571	-0.00437413257561786	0.000521103693760816	-0.0034927493062683	-0.000166083904309004	-0.0697508493990948	0.085131195960048	-0.105210294869216	-0.0601076777150537
church/N/br-k06/659	-0.00394644022395829	0.000787062747582737	-0.00321194066806845	6.73863525599587e-05	-0.00560168086716891	0.287241030776845	-0.201215323413999	-0.180565839229891
church/N/br-k06/852	-0.00300739099455631	-0.000672033213385572	-0.00476910244261198	0.00104940808368487	0.041236525138969	-0.0518393263620963	0.0607821507479179	0.0707820918434937
church/N/br-k10/1422	-0.00383784536553921	-3.4329955308733e-05	-0.0040082114857134	9.68472405359534e-05	-0.0884459506218963	-0.070709834733586	-0.0516861921994466	0.0986966620106983
church/N/br-k10/1444	-0.00377925595002272	-0.00016322831243843	-0.00389035598588706	-0.000281137213139985	-0.138294699467654	-0.223491737788897	-0.0938485436987557	0.221795196567771
church/N/br-k10/1801	-0.00373626350454322	1.98872080400136e-05	-0.0040478136803389	0.000305088869756196	-0.0457751040415854	-0.00245155651225045	-0.0320785641520856	0.0331823682235035
church/N/br-k10/205	-0.00288391185698409	-0.000601375730088318	-0.00430527798004409	0.00117797668327844	0.0366850792157341	-0.427269453441962	0.131576733859426	0.369126986382111
church/N/br-k10/257	-0.00392611780123385	0.000907618283290786	-0.00313242262451779	0.000110366943126435	-0.224096964592596	-0.0625107515455424	-0.243786581974935	-0.00563958009976595
church/N/br-k10/271	-0.00279334323461465	0.000822258948341708	-0.00248964950379165	0.000177311499378676	-0.329909474283269	-0.120260141290349	-0.242563839243693	0.236378740596347
church/N/br-k10/561	-0.00425052452309019	-0.00125545032329467	-0.00371501806892097	-0.0012685975026401	-0.0190794436596016	-0.456168023721654	0.100756824579488	0.379879720442072
church/N/br-k10/588	-0.00309115378358878	0.000326702761532736	-0.00403927970848739	0.000979599991732662	-0.282922287976661	0.118204106237654	-0.251153195975374	0.141143632939103
church/N/br-k10/967	-0.00415273451232925	0.000594337004175774	-0.00349977437754769	0.000138401908123397	-0.0260449874371973	0.176097021123452	-0.0763434318093397	-0.175420641068708
church/N/br-k13/533	-0.00386714046012382	0.000941918303820518	-0.00308208527328487	0.000270656829274277	-0.169759640649962	0.171547610829071	-0.239472959631916	-0.0788622538509995
church/N/br-k14/1113	-0.0035415579162177	0.000361047961016188	-0.00364840577126852	0.000395810019522404	-0.277540160697588	-0.0463033087139275	-0.262929964435763	0.123831613449326
church/N/br-k14/825	-0.00460479783376059	0.000641377251679303	-0.00405876000848059	0.000627353964008645	0.163551353757067	0.297160774543671	0.075011186746702	-0.332336575457127
church/N/br-k15/188	-0.00382743200750781	0.000878664696587989	-0.00328195075169339	0.000455250377731881	-0.0984415726692284	0.133576105610327	-0.149107590587484	-0.0985848671139367
church/N/br-k16/1429	-0.00452308791640783	0.000493825134763731	-0.00340841724863877	-0.000225313352487874	0.0514091830314172	0.187169051020215	-0.0116571521403956	-0.21195411936496
church/N/br-k16/2294	-0.00486581779648305	0.00192332170457661	-0.0018927533510036	-5.60323460382294e-05	-0.133617794228159	0.275239576622166	-0.247005916451348	-0.199581381835995
church/N/br-k19/168	-0.00553868531032868	-0.0011064233960282	-0.00452646453945574	-0.00189064718807015	0.511449950924341	0.0848352852923545	0.475766104653162	0.167309458005748
church/N/br-k19/213	-0.0035019058451666	-0.0010696531909664	-0.00360150370398337	-0.00134293270963767	0.0285448201093719	-0.333410703427536	0.135571343588593	0.270908103467864
church/N/br-k25/80	-0.00561093242459377	-0.000151915480095331	-0.00545951846073734	-0.00062116897336361	0.0803765213134956	0.238944835851012	-0.0468643352811868	-0.248158726304025
church/N/br-l08/1824	-0.00155796961569176	0.00122479138754898	-0.00280349415426056	0.00240949954539768	-0.356912033236736	-0.0506920883706133	-0.32059509382817	0.154484202801172
church/N/br-l08/2109	-0.00379440458226244	0.000287898471329365	-0.00370072419875501	0.000179439931738976	-0.0946532785606059	-0.0118480958833749	-0.097419827108795	0.00196052329079317
church/N/br-m01/1680	-0.00428196071197423	0.000178882326774385	-0.00418593314870562	0.000127602398856391	0.125970793669907	0.15098186278676	0.0519249180065133	-0.210801471159256
church/N/br-m01/232	-0.0036892219284606	0.00104787545667811	-0.00316693574346147	0.000408578299439257	-0.170909950058719	0.029375951809285	-0.181924563284698	-0.00192991003922372
church/N/br-m01/2358	-0.00360805202032769	0.000862812890561008	-0.00336835515335503	0.000818450259363044	-0.0700022278302553	0.136496756413408	-0.100932057407472	-0.155517826173261
church/N/br-m01/263	-0.000836880821500431	-0.00178315625791805	-0.00585415264161469	0.00341392466234818	-0.278642915900015	0.0239847938397689	-0.217427121541353	0.175955443542882
church/N/br-p01/1161	-0.00407205725007761	0.00093394936387073	-0.00301810510047714	-0.000136381421464918	-0.330049419797732	0.312738696661121	-0.230215069744859	0.359627486436904
church/N/br-p01/222	-0.00262755098112743	0.00233937102702489	-0.00435058143344057	0.00286942686728896	-0.0970613922898945	0.086880878552522	-0.120018555745457	-0.0690411442548391
church/N/br-p01/829	-0.00444278033160706	0.000500714456376352	-0.00342182385207616	-0.000333207054731744	-0.0369561106598577	0.431305814426195	-0.0638181139355276	-0.418479045201833
church/N/br-p03/76	-0.00215989551556166	0.000949251554695611	-0.00287187580178656	0.00191339463793102	-0.246258372677478	-0.056481976439063	-0.221851529478083	0.122105464072662
church/N/br-p03/933	-0.00199311029988044	0.00189677509324856	-0.00312687936564984	0.00279489815108242	-0.183126450477828	0.0688301944062255	-0.207310818250923	-0.0358080833522139
church/N/br-p04/2429	-0.00296527426867036	0.0013950326205857	-0.00246189428930588	0.000997601476010103	-0.214721141062497	0.0087243714428837	-0.215136258878778	0.0427953070917122
church/N/br-p04/983	-0.00405046804410928	6.85134653764801e-05	-0.00392131510466162	-9.31404074924211e-05	-0.120716298825015	-0.259765676028576	0.00176598626424105	0.248334854445486
church/N/br-p06/425	-0.003807187254873	-0.000480723032008443	-0.00447975226271993	2.19915820108206e-05	0.0285572640004093	0.10905109188085	-0.0571003921600733	-0.101188743560651
church/N/br-p09/150	-0.00443561349403748	0.000950721831206807	-0.00308106658290091	-0.000169503582451873	-0.152916663102115	0.19649241263934	-0.225067943438389	-0.135362490851282
church/N/br-p12/1014	-0.0033034153466484	0.000683924276797316	-0.00324249287105477	0.00065784544516211	-0.242354058271287	0.0398977554054558	-0.241968772201332	0.0549133305677388
church/N/br-p12/1063	-0.00372913466813691	0.000343213265375341	-0.00375653261127359	0.000279142409942213	-0.305408051915819	-0.0481066725122845	-0.251877366342383	0.158619510598637
church/N/br-p12/1141	-0.00552671084931534	0.00121795998150242	-0.00261206569048816	-0.0013525436325943	-0.164964065898193	0.455199911931414	-0.307932631927297	-0.344541969497182
church/N/br-p12/1260	0.00209607055044151	0.00379872504304737	-0.00126135072524207	0.00647803680817208	-0.246651184681472	-0.0198318696733722	-0.232097086564475	0.0676344815905507
church/N/br-p12/1270	0.00126895618367759	0.00437663492658695	-0.00128921145616672	0.00642380470251534	-0.32002382626989	-0.000799164969082911	-0.321947835378933	0.037536487784235
church/N/br-p12/1309	-0.00210236873016214	-0.000450017607990164	-0.00379325290956022	0.00198982808523937	-0.188501879284872	-0.0912282820029677	-0.160880060327675	0.140174408597796
church/N/br-p12/1433	-0.00219167136928241	0.000228396835237933	-0.00280552802105176	0.00146391147646293	-0.223050026951912	-0.284938421561058	-0.15719558685835	0.318433849076211
church/N/br-p12/1559	-0.0027992293160738	0.0018683943142334	-0.00241675184802411	0.00135843738202409	-0.178447613397155	0.0555315482848574	-0.191569807544098	-0.00426817150217717
