_id	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	_text	sense	supersense	compound_status
church/N/br-d02/949	-0.0039382140446361	-6.03260243496342e-05	0.0210790075581711	-0.0305629922543821	-0.00404846643661592	-4.18158258591345e-05	0.0215538795800208	-0.0293917207635766	-0.0135891351927121	-0.280643283953464	-0.314727074295361	-0.411619725321378	-0.0589691403233926	0.245401754188256	0.231295394344229	0.349184794703419	by analogy , the church also has been regarded as entirely independent of the `` world '' in the sense of requiring nothing from it in order to be the church . But , as Scripture everywhere reminds us , God	a1	A	simply_church
church/N/br-d02/969	-0.00382292142477266	-0.00178356613351637	0.0210790075581711	-0.0305629922543821	-0.00431981564229214	-0.00177373934365105	0.0215538795800208	-0.0293917207635766	0.473263352774891	-0.273962155536201	0.000936909545675279	-0.00402397531009059	0.405536153201209	-0.351852657921514	2.97538869506692e-05	-0.00158269401720717	But , as Scripture everywhere reminds us , God does have need of his creatures , and the church , a fortiori , can ill afford to do without the talents with which the world , by God 's providence , presents it .	a1	A	simply_church
church/N/br-d03/1011	-0.0034779664040339	-0.000290674179089765	0.355750152936751	-0.21074953144665	-0.00452299647054808	0.000304380598823018	0.326036726306732	-0.30832127515681	-0.0553250930310521	-0.045555347285304	0.000936311456007494	-0.00402731209594091	-0.0661363199803868	0.0184944611858687	3.27737303751868e-05	-0.00158259980507976	sale of 764 chapels '' . Most of these former churches are now used as warehouses , but `` neither Anglicans nor Nonconformists object to selling churches to Roman Catholics '' , and have done so .	c1	C	simply_church
church/N/br-d03/1027	-0.00572353436435982	0.000415170981644039	-0.148187810610258	0.176728211452398	-0.00257399290207808	-0.00122341512049458	-0.165324147663204	0.184649094214006	0.23062661491695	0.137350022827477	0.000936045753150546	-0.00403307650712722	0.275953076346679	-0.0910047610398565	2.15924035760212e-05	-0.00159187433874034	Most of these former churches are now used as warehouses , but `` neither Anglicans nor Nonconformists object to selling churches to Roman Catholics '' , and have done so .	c1	C	simply_church
church/N/br-d03/1051	-0.00411521432644615	-0.000297660297366384	-0.109677658661378	0.103204816053996	-0.00423219060421945	-0.000211304161974252	-0.107755546448133	0.108909731963527	-0.0165279225356083	-0.0176602473378981	0.0009393779578315	-0.00403298145644117	-0.0203208215789089	0.00755695072405171	2.31974257216805e-05	-0.00159528586889282	While it must be said that these same Protestants have built some new churches during this period , and that religious population shifts have emptied churches , a principal reason for this phenomenon of redundancy is that fewer Protestants are going to church .	c1	C	simply_church
church/N/br-d03/1063	-0.00398866761105963	-0.000318794024471249	-0.145033895274841	0.0215864128401831	-0.00430434570182417	-0.000180603654658117	-0.166714302851761	0.00943555796625696	0.039272291334751	-0.0225789309764207	0.000939478182566081	-0.00403259696633006	0.0299790263655457	-0.00856893657945911	2.2669386375914e-05	-0.00160053149761948	While it must be said that these same Protestants have built some new churches during this period , and that religious population shifts have emptied churches , a principal reason for this phenomenon of redundancy is that fewer Protestants are going to church .	c3	C	simply_church
church/N/br-d03/1080	-0.000904981566173333	0.000135046798924071	-0.31776092857047	0.268810848034888	-0.00600128790281503	0.00275841198976484	-0.324771388140674	0.301569506837339	-0.24520232930777	-0.0272032756853766	0.000929909974845268	-0.00402723170377679	-0.183576803985248	0.180324285082269	2.10299551076809e-05	-0.00159202656279915	While it must be said that these same Protestants have built some new churches during this period , and that religious population shifts have emptied churches , a principal reason for this phenomenon of redundancy is that fewer Protestants are going to church . It should be admitted , too , that there	c3	C	simply_church
church/N/br-d03/110	-0.00410510208240625	-0.000498402026758259	0.00133107151052981	-0.0343320677003962	-0.00434071750588477	-0.000145700908562749	0.0077483542942268	-0.0405497718187897	0.0257793308725345	-0.0519412031796484	0.000936097376559778	-0.00402732938419324	0.0221944313238698	0.0540433830530294	2.65429045351926e-05	-0.00158979636313206	The Church Unity Octave , January 18 - 25 , was enthusiastically devoted to prayer and discussion by the various churches . Many people seem hopeful , yet it is difficult	a2	A	simply_church
church/N/br-d03/1342	-0.0025116862640825	0.00199727726989879	0.239406683092896	0.146971967629589	-0.00330552793933243	0.00242992018558216	0.284428752382918	0.0580775362221867	-0.107500112441404	-0.00545913737584679	0.000933256459110514	-0.00402517556925934	-0.119477642094333	-0.0180611561583646	3.22413143147807e-05	-0.00158323108611714	It has been my experience to find as many men as women in church , and to hear almost everyone in church congregations reciting the Latin prayers and responses at Mass .	c3	C	simply_church
church/N/br-d03/1472	-0.00259594588803648	-0.000122744039888471	-0.162151105837818	0.123314747455708	-0.00524670562756834	0.000959632560263409	-0.171340771816767	0.138624793693518	0.0505309910166799	0.0334462062896665	0.000931840596250174	-0.00403009684619823	0.0668293749605285	-0.00758745365553879	2.24296561018328e-05	-0.0015954950540883	'' . A hymn often to be heard in Catholic churches is `` Faith of our Fathers '' , which glories in England 's ancient faith that endured persecution , and which proclaims : `` Faith of our Fathers : Mary 's prayers / Shall win our country back to thee '' .	c3	C	simply_church
church/N/br-d03/1883	-0.00489253191567718	0.000276668188761114	-0.0382979882371967	0.118196286717623	-0.00333983615072808	-0.000631460010490119	-0.0304259874295065	0.130188282425701	0.158531892363592	0.137228285329521	0.000940158784971282	-0.00402263879659419	0.208954911737243	-0.0868648485046441	2.44402162208779e-05	-0.00159431929169894	The general tone of articles appearing in such important newspapers as the Manchester Guardian and the Sunday Observer implies a kindly recognition that the Catholic Church is now at least of equal stature in England with the Protestant churches . On successive Sundays during October , 1960 , Paul	b	B	simply_church
church/N/br-d03/1908	-0.00457982172065916	-0.000159855580863649	-0.0211546365737634	0.0798678857312516	-0.00388805801245451	-0.000607813325866922	-0.0229477205767546	0.0872858836768705	0.0721675880429697	0.047961842180054	0.000934793148734796	-0.00403556156777874	0.0869741397837106	-0.0333480750577074	2.66107780657003e-05	-0.0015923815530955	On successive Sundays during October , 1960 , Paul Ferris ( a non-Catholic ) wrote articles in the Observer depicting clergymen of the Church of England , the Church of Rome and the Nonconformist Church .	a2	A	simply_church
church/N/br-d03/1913	-0.00477441340491365	0.00019065833321348	-0.00929569732040277	0.07485341933664	-0.00345480287659134	-0.000545369994103105	-0.0118350668577873	0.0831816109935252	0.0778705012665174	0.0405135177744729	0.000934751769365309	-0.00402869355138407	0.08970428488353	-0.0205348616884901	3.27663866982945e-05	-0.00158578366301663	On successive Sundays during October , 1960 , Paul Ferris ( a non-Catholic ) wrote articles in the Observer depicting clergymen of the Church of England , the Church of Rome and the Nonconformist Church . The Catholic priest	a2	A	simply_church
church/N/br-d03/2335	-0.00432180471364677	-0.0001281937520578	-0.064274476761989	0.0663383876031142	-0.0040104247165377	-0.000351935534622697	-0.071776033601794	0.0720845166621797	0.111723678869479	0.0175837461569985	0.000941217937436035	-0.00402752217222482	0.111764892191671	0.00152218266497808	2.7259999771067e-05	-0.00159197324811661	Almost daily something is reported which feeds this Catholic hope in England : statistics of the increasing numbers of converts and Irish Catholic immigrants ; news of a Protestant minister in Leamington who has offered to allow a Catholic priest to preach from his pulpit ; a report that a Catholic nun had been requested to teach in a non-Catholic secondary school during the sickness of one of its masters ; the startling statement in a respectable periodical that `` Catholics , if the present system is still in operation , will constitute almost one-third of the House of Lords in the next generation '' ; a report that 200 Protestant clergymen and laity attended a votive Mass offered for Christian unity at a Catholic church in Slough during the Church Unity Octave .	c1	C	simply_church
church/N/br-d03/313	-0.00452785083776691	-0.000592060040354804	-0.110792450527849	0.120253268265775	-0.00430972997868746	-0.000785299136840554	-0.12714743808018	0.124625481748319	0.18048959667319	0.0421435592991961	0.000936471477518304	-0.00402117116271503	0.197582007978926	-0.00464807290235646	2.36834319048331e-05	-0.00159070844948152	In representing part of this new picture , I will be recounting some of my own personal experiences , reactions and judgments ; but my primary aim is to transcribe what Englishmen themselves are saying and writing and implying about the Roman and Anglican Churches and about the present religious state of England . Since	a2	A	simply_church
church/N/br-d03/35	-0.00476906674091972	-4.45999994478376e-05	-0.124030515229057	0.184207847237707	-0.00362858887920024	-0.000460626966152944	-0.136942812442944	0.191881791868117	0.206154128088343	0.119207755201972	0.000940423997396438	-0.00402449347100874	0.208905513519307	-0.117575502171045	2.86052195446633e-05	-0.00160155204800966	Representing as it did the efforts of only unauthorized individuals of the Roman and Anglican Churches , and urging a communion of prayer unacceptable to Rome , this association produced little fruit , and , in fact , was condemned by the Holy Office in 1864 .	a2	A	simply_church
church/N/br-d03/721	-0.00502075871984551	0.00117549110788029	-0.0521519350622538	0.100356923974244	-0.00509970368741063	0.00101290840721746	-0.0584137503241061	0.109981915201983	0.113676682260503	0.201282868978193	0.00093867612334368	-0.00402272124759992	0.177473958970306	-0.186039996756118	2.23383675283197e-05	-0.00158348178330395	A Protestant woman marveled to me over the large crowds going in and out of the Birmingham Oratory ( Catholic ) Church on Sunday mornings . She found this a marvel because	c1	C	simply_church
church/N/br-d03/779	-0.00399894389171039	0.000287725496572953	-0.128522204395203	0.127497786123643	-0.00379115629280862	0.000177230194642715	-0.124963470930417	0.14609885415158	-0.0356548364799975	0.0609971899563267	0.000936153725365905	-0.00402149500095749	-0.0216246112209499	-0.0359139707288288	2.8995915150576e-05	-0.0015958321662829	than ten . From many sides come remarks that Protestant churches are badly attended and the large medieval cathedrals look all but empty during services .	c1	C	simply_church
church/N/br-d03/849	-0.00448805237284181	-0.0012371542173161	-0.268579424764154	-0.129322714679002	-0.0048190000863871	-0.00110195705084724	-0.272974516933829	-0.162755796351055	0.168929113288751	-0.126949434667735	0.000937796532539851	-0.0040303447234577	0.114785330822863	-0.181152462732377	3.0394476868763e-05	-0.00160014938379496	The Protestants themselves are the first to admit the great falling off in effective membership in their churches . According to a newspaper report of the 1961 statistics	b	B	simply_church
church/N/br-d03/862	-0.00544159938821698	-0.000324063255771485	0.0385649953719306	0.116687540169938	-0.00338809660729729	-0.00121911494120358	0.0511925973573542	0.126826668813887	0.120274643610131	0.0846848887430714	0.000933700848407416	-0.00402555215249916	0.136470855580951	-0.0655743636899093	2.09569207237762e-05	-0.00159324856704768	According to a newspaper report of the 1961 statistics of the Church of England , the `` total of confirmed members is 9748000 , but only 2887671 are registered on the parochial church rolls '' , and `` over 27 million people in England are baptized into the Church of England , but roughly only a tenth of them continue '' .	a2	A	simply_church
church/N/br-d03/899	-0.00381882432040181	0.000420626450091893	0.0144067681837111	0.189462190533174	-0.00441452792168565	0.000527866535428216	0.0140223580725624	0.195756573064421	0.101160569790823	0.0418615233559494	0.000933432473042787	-0.00403310605828692	0.102295613685482	-0.00277281519874205	1.97462503656262e-05	-0.00159374857747777	According to a newspaper report of the 1961 statistics of the Church of England , the `` total of confirmed members is 9748000 , but only 2887671 are registered on the parochial church rolls '' , and `` over 27 million people in England are baptized into the Church of England , but roughly only a tenth of them continue '' .	a2	A	simply_church
church/N/br-d03/945	-0.00430011227123511	0.00010684521398051	0.0353358341033414	0.103835243590496	-0.00379226009828234	-0.000112212571690987	0.0429397879376567	0.112418250010752	0.00650825034404839	0.0481916175010608	0.000934180792723573	-0.00401978946497508	0.0186455513772702	-0.0468909534437075	2.87755751708878e-05	-0.00159463054980604	An amazing article in the Manchester Guardian of last November , entitled `` Fate of Redundant Churches '' , states than an Archbishops ' Commission `` reported last month that in the Church of England alone there are 790 churches which are redundant now , or will be in 20 years ' time .	a2	A	simply_church
church/N/br-d03/952	-0.00261150957376678	-0.00179243210349779	0.0345046257526516	0.207072994121626	-0.00603974991671443	0.00113647904807041	0.046135533892464	0.22435347304487	0.313746583943643	0.083955860631369	0.000932740274528872	-0.00403141429038291	0.323298471979714	-0.0733457432019782	2.20486222032781e-05	-0.0015897552894745	An amazing article in the Manchester Guardian of last November , entitled `` Fate of Redundant Churches '' , states than an Archbishops ' Commission `` reported last month that in the Church of England alone there are 790 churches which are redundant now , or will be in 20 years ' time .	c1	C	simply_church
church/N/br-d03/971	-0.00249442178898665	0.000137354110426478	-0.248701316469637	0.366081803960903	-0.00435776957788494	0.00142923016830798	-0.268146509907561	0.380925980783609	-0.0704796521782909	-0.200711671800798	0.000921890519776067	-0.00404409266228138	-0.136486444025141	0.0757397264760168	2.48010709088221e-05	-0.00159575697797701	in 20 years ' time . A further 260 Anglican churches have been demolished since 1948 '' . And in the	c1	C	simply_church
church/N/br-d05/1163	-0.00393398470554833	0.000593854164961264	0.0160421447517168	-0.0133349497130423	-0.0034948123550112	0.000346901577921149	0.0204228893413603	-0.0144785154996602	-0.227773419991187	-0.132077189154614	0.000944530247507322	-0.004029711641443	-0.253816387076528	-0.00525570804466538	1.90241527195152e-05	-0.00159719288200748	But Parker as the ultra-liberal minister within the pale of a church which had proclaimed itself the repository of liberality poses a different problem , which is not to be resolved by holding him up as the champion of freedom .	a2	A	simply_church
church/N/br-d05/1536	-0.00335656325072925	-0.000758672188713338	0.0210790075581711	-0.0305629922543821	-0.00488273185336148	1.11581326839138e-05	0.0215538795800208	-0.0293917207635766	-0.0474775810627782	-0.183471709944804	0.000937271813275434	-0.00402848831234462	-0.0900196141604062	0.151367542159918	2.46062347429376e-05	-0.00159178246279961	But Theodore Parker , commencing his mission to the world-at-large , disguised as the minister of a `` twenty-eighth Congregational Church '' which bore no resemblance to the Congregational polities descended from the founders ( among which were still the Unitarian churches ) , made explicit from the beginning that the conflict between him and the Hunkerish society was not something which could be evaporated into a genteel difference about clerical decorum .	a2	A	simply_church
church/N/br-d05/1935	-0.00350931180542853	0.00106937483614346	0.0210790075581711	-0.0305629922543821	-0.00336650191461204	0.000904727431736533	0.0215538795800208	-0.0293917207635766	-0.275843436072688	-0.172953473000506	0.000936170716719897	-0.00402882960799102	-0.239068457860845	0.205844511078736	3.26879586743765e-05	-0.0015859372688497	And he took repeated care to let his colleagues know that he intended them : `` Even the Unitarian churches have caught the malaria , and are worse than those who deceived them '' - which implied that they were very bad indeed .	b	B	simply_church
church/N/br-d06/2048	-0.00277832687967707	0.000517013117902103	-0.0642322968280001	0.236897446936268	-0.00450656589585359	0.00140780451387295	-0.053860873402542	0.264201804854536	-0.0592744613169463	0.0234851935282428	0.00093909619158131	-0.00403161526156012	-0.0575068364656885	-0.0411056123297302	3.31053846746751e-05	-0.00157990713294323	We trust you are not one of the 70000000 Americans who do not attend church , but who feel that various forms of recreation are more important than worshipping the God who made our country great .	c3	C	simply_church
church/N/br-d06/2174	-0.00414860060252982	0.000356985454258424	0.0432011524528966	0.0619902260857688	-0.00364980640120674	8.28832686648404e-05	0.0446255308883375	0.0681175829551663	0.0373770342994105	0.219230854218537	0.000940004691054996	-0.00402290460395569	0.00444429450322999	-0.221091037455838	1.38968238679359e-05	-0.00159439449298361	. No amount of religious ceremonies or even joining a church will relieve the gnawing of your `` inner '' space .	b	B	simply_church
church/N/br-d07/1408	-0.00372828710571858	0.000493128346342627	0.0323566153458669	-0.0186513044022096	-0.00366764526786372	0.000419074989270206	0.0317458750989091	-0.0218130241361052	-0.131444154706512	-0.0235146589169993	0.000936888762279937	-0.00403240526514661	-0.133356670226965	0.00825743093008181	1.48744903405132e-05	-0.00159633750520313	; she was fatally injured . The entrance to a church has been walled up , so that the congregation , most of which is in the western sector , cannot worship God there anymore .	c1	C	simply_church
church/N/br-d07/216	-0.00397066590177344	-0.000255966173345983	-0.106080392653047	-0.0474595903070888	-0.00427234800305381	0.000181915320249309	-0.0945678988209592	-0.085814760631015	0.0306294255193107	-0.124620492110255	0.000917585073733925	-0.00401994012106787	-0.0529440463231214	-0.127126608505239	2.7519481782525e-05	-0.00160028814107515	One of the most wholesome things you could schedule in your church would thus be a group confessional where people could admit of their inner tensions '' .	b1	B	simply_church
church/N/br-d09/1044	-0.00383998383739531	0.000252712525742546	0.0209564523534386	-0.0258910687856617	-0.00379070277797484	9.02358404569615e-05	0.0217029715067695	-0.025415483890912	-0.0725980933619358	-0.378688533389007	0.00093749701902005	-0.0040287086907502	-0.091727551964533	0.375886422432156	2.99998056596655e-05	-0.00159304696514635	Ask each member to write a statement on such topics as : `` What Christ Means to Me '' , `` What the Church Means to Me '' , `` Why Join the Church '' , `` The Duties of Church Members '' , etc. .	NA	NA	simply_church
church/N/br-d09/1054	-0.00449845088995547	0.000322256677124207	0.0927148251320296	0.0463958444732787	-0.00345458091439052	-0.000283223247634865	0.104133222302518	0.0459513458897448	0.0989350865584012	0.310759947398601	0.000936090580510073	-0.00402117196453066	0.180025016744438	-0.282357894585442	2.14984305178295e-05	-0.00157986475684658	Ask each member to write a statement on such topics as : `` What Christ Means to Me '' , `` What the Church Means to Me '' , `` Why Join the Church '' , `` The Duties of Church Members '' , etc. .	a2	A	simply_church
church/N/br-d09/1115	-0.00356917350065874	-0.000243531546218694	-0.0957925543034424	0.205816954915383	-0.00458218410207376	0.000292088472488606	-0.100513228620361	0.215256988974928	0.0370416196632064	0.0555842261253259	0.000942325539014922	-0.00402884055582152	0.0587738949554224	-0.0567111607526641	3.06185313003546e-05	-0.00158214098711734	Service . There is a growing conviction among pastors and Church leaders that all those who come into the fellowship of the Church need preparatory training , including those coming by transfer of membership .	a2	A	simply_church
church/N/br-d09/1127	-0.00434048969148602	-0.000401251161495822	-0.0855660794234911	-0.303632077339201	-0.00417537352866241	-0.000463618725091108	-0.0608677078446317	-0.321514961850447	0.0555935546061015	0.00824535958093443	0.000940065159690848	-0.00402733488985524	0.0517534592782789	-0.0627393563602702	2.81582690325162e-05	-0.00158867750737952	There is a growing conviction among pastors and Church leaders that all those who come into the fellowship of the Church need preparatory training , including those coming by transfer of membership .	b	B	simply_church
church/N/br-d09/1156	-0.00334569713626235	-0.000457249218547552	0.0210790075581711	-0.0305629922543821	-0.00476157966370081	0.000151476651732838	0.0215538795800208	-0.0293917207635766	-0.10342504707665	-0.132666300222141	0.000934669191605635	-0.00402343406889097	-0.115313690533605	0.110946587105646	2.82726500282333e-05	-0.00159240868015642	George E. Sweazey writes : `` There is danger in trying to make admission to the Church so easy and painless that people will scarcely know that anything has happened '' .	a2	A	simply_church
church/N/br-d09/1216	-0.00398631344637082	-0.000116060239584078	-0.0346846977739659	-0.00701008987243952	-0.00408435614829213	4.44868214499422e-06	-0.0318290607955137	-0.0256503875498672	-0.0405046998280436	-0.00913372948778489	0.000940507902234113	-0.00403274093533805	-0.0454234156701596	-0.0185942540623033	2.1267990838753e-05	-0.00159523564732029	For most of them , it will be their first experience in membership training , since this is a recent development in many churches . Those coming from other denominations will welcome the opportunity	b	B	simply_church
church/N/br-d09/1260	-0.00429822760894047	-0.000397085753882034	-0.0484313019035036	-0.0402088503252339	-0.00418242940430666	-0.000369530613605891	-0.0509112566855951	-0.0507861743367361	0.0935444835720238	-0.022320077118176	0.000934079543008747	-0.00402944554016555	0.0937785056249644	0.00879768502232812	1.94686214267941e-05	-0.00158896021192726	It provides a natural transition into the life of the local church and its organizations . The total process of evangelism reaches	b	B	simply_church
church/N/br-d09/129	-0.00540261157161818	0.00023210833389965	-0.022260767131976	0.233785055460006	-0.00329990910908618	-0.00124150316226461	-0.0370123007322214	0.241685414357781	0.309120748994782	0.104105325110514	0.000935723285593106	-0.0040332431379927	0.341826819602693	-0.0346804374653241	2.78650528217804e-05	-0.00159712491799615	In the average situation about one-third of those visited make commitments to Christ and the Church . The pastor and the Membership Preparation and Assimilation Committee	a1	A	simply_church
church/N/br-d09/1297	-0.00379576911071315	-0.000105006306886541	-0.105218390323636	-0.349248937912272	-0.00412137320455498	0.0001185448613974	-0.0579656069586	-0.365164064605063	-0.0513819076705743	-0.121237198425118	0.000944315683555168	-0.00403053999580754	-0.0874793760367282	0.0734638053863656	1.4173583546611e-05	-0.00159667535810739	The total process of evangelism reaches the crescendo when the group of new members stands before the congregation to declare publicly their faith and to be received into the fellowship of the Church . This should be a high moment in their lives	a2	A	simply_church
church/N/br-d09/1404	-0.00423508909915618	-0.000116373808112125	-0.0455321695288129	-0.0170651550482761	-0.0039839562238675	-0.000239965039761845	-0.0475509269821742	-0.018676026547858	0.0258154917751508	-0.0257514474193467	0.000939270694241972	-0.00403421066242474	0.0400086412476784	0.00526363627036711	2.42534467241795e-05	-0.00159645549379404	It will help to determine the attitude of the new members toward the Church . It can mean the difference between participation and inaction	a2	A	simply_church
church/N/br-d09/1436	-0.00429412687956083	-0.000241590518266602	-0.045670393284471	-0.0173557907164689	-0.00404024776820542	-0.000267693778640061	-0.0480375001314708	-0.0190247948812807	-0.00681390405705366	-0.0167745622505973	0.000941231152930858	-0.00402896528755666	-0.0081330166382897	-0.00669683530491573	2.23458977543393e-05	-0.00159491760163139	The worship service is the natural and logical time to receive new members into the Church . The atmosphere for this momentous experience can be created	a2	A	simply_church
church/N/br-d09/1641	-0.00414251088162649	-0.000152132585906751	-0.043889980865255	0.00171818090781588	-0.00408163723487648	-0.000188143322327184	-0.0429768629847624	-0.000550309663113775	0.0995499255722343	-0.0071985560365846	0.000934976679884125	-0.00402908882487817	0.102291933975546	0.0307709338590838	2.31394110692005e-05	-0.00159470713330421	luncheon or dinner with new members as guests . The church is `` the family of God '' . The members	a1	A	simply_church
church/N/br-d09/1708	-0.00411980420944496	-0.000627152697140224	-0.00936858870294232	-0.0329732219973668	-0.00443834288016278	-0.000292306278636562	-0.00458554506474248	-0.0367270490180837	0.0472546403599909	-0.077027661440373	0.000935962199075083	-0.00403171397675835	0.0277981594523508	0.06388374830679	2.56733679365804e-05	-0.00159072869670731	a participant . Yet the most difficult problem in the Church 's program of evangelism is right at this point - helping new members to become participating , growing parts of the fellowship .	a2	A	simply_church
church/N/br-d09/172	-0.00367500942487459	2.79940136010453e-05	0.0209564523534386	-0.0258910687856617	-0.00412000056985075	0.000240862549816425	0.0217029715067695	-0.025415483890912	0.0269977602798228	-0.198020122443317	0.000933833521862945	-0.00402826650275638	0.0357675034498386	0.192398441584174	3.33788620775166e-05	-0.00157933339715778	The first thirty to sixty days after individuals make their decision will determine their interest and participation in the life of the Church . Neglect means spiritual paralysis or death . Churches that	d	D	simply_church
church/N/br-d09/1774	-0.00399571599515866	9.60286240962055e-05	-0.00115848500643453	0.0665183792818169	-0.00396379619916501	7.29574432657506e-05	-0.00304858551136728	0.0732222053154112	0.00733899195942935	0.0150416303155097	0.00093239191612654	-0.00403051083371208	0.0230879654745263	0.0036287018479444	2.46495104680668e-05	-0.00158235323439657	A study of major denominational membership statistics over a twenty-year period revealed the appalling fact that nearly 40 per cent of those who joined the Church were lost to the Church within seven years . One	a2	A	simply_church
church/N/br-d09/1779	-0.00410514390833668	9.23891299036466e-05	-0.0278810608753947	0.108051275284542	-0.00392531013294693	-3.10627227790169e-06	-0.0340212001543035	0.117381735035996	0.0194597639066741	0.0135460298377612	0.000930776459498241	-0.00402951076676584	0.0358754707870029	0.016417357816665	2.25352540055222e-05	-0.00159265899870998	A study of major denominational membership statistics over a twenty-year period revealed the appalling fact that nearly 40 per cent of those who joined the Church were lost to the Church within seven years . One denomination had a membership of	a2	A	simply_church
church/N/br-d09/181	-0.002737235793063	-0.0012804363063208	0.149193888207698	-0.0280430952540242	-0.00243524249170663	0.000578967750030547	0.149904012340613	-0.0575511446454603	-0.207982759166445	-0.214046908127649	0.00093966270385647	-0.0040212059089556	-0.273097237171684	0.0245069581642566	1.51818006665467e-05	-0.00159471492963949	the Church . Neglect means spiritual paralysis or death . Churches that have a carefully planned program of membership preparation and assimilation often keep 85 to 90 per cent of their new members loyal and active .	b	B	simply_church
church/N/br-d09/1910	-0.0041211104066616	-0.000140632240478326	-0.0754903906537145	-0.053964484513743	-0.00406791703220944	-0.000170969444521701	-0.0774844855569626	-0.0650095887289439	0.00708364013053662	-0.000174781144880059	0.000931709388423814	-0.00403206110040166	0.0165036204941497	-0.00206446337146758	3.05582803097231e-05	-0.00158538254942474	This problem is illustrated by the fact that many local churches drop from the active membership rolls each year as many as they receive into the fellowship .	b	B	simply_church
church/N/br-d09/1946	-0.00352459312743885	-0.000103619127905419	0.000615355654595664	-0.187709408698904	-0.00410735544460856	0.000524864176102512	0.0500157207350912	-0.208035478954466	-0.0774139845823861	-0.0326474191886738	0.000936019778097243	-0.00402647682061933	-0.0937220930298404	-0.00158565381182853	2.92285546595618e-05	-0.00159426836463581	Studies of membership trends , even in some areas where population is expanding , show that numbers of churches have had little net increase , though many new members were received .	b	B	simply_church
church/N/br-d09/2026	-0.0042465923527291	-0.000319142914174477	-0.0627803721439618	-0.0619630319397503	-0.00412936746429959	-0.000384202588853796	-0.0633290913480391	-0.0675785062862806	0.121200572972389	-0.0415197752532751	0.000931814544523579	-0.00402487962710948	0.104427371131885	0.0565465279769696	2.60228517314463e-05	-0.0015904813047244	and carefully developed . The entire membership of the local church must be alerted to their part in this dynamic process .	b	B	simply_church
church/N/br-d09/2040	-0.00402941460513754	-0.000162207045626546	0.0210790075581711	-0.0305629922543821	-0.00408894642222853	-0.000112758267082727	0.0215538795800208	-0.0293917207635766	-0.0293038064547941	-0.0827653585392901	0.000936847644033326	-0.00402747360032198	-0.0552647377946094	0.0412428351909881	2.86748814615168e-05	-0.00159119951807784	to their part in this dynamic process . If the church has followed the plan of cultivation of prospects and carried through a program of membership preparation as outlined earlier in this book , the process of assimilation and growth will be well under way .	b	B	simply_church
church/N/br-d09/2084	-0.00435368883372483	0.00106797401443463	-0.14193781775107	0.0610854445302387	-0.0028764794702358	5.39817095027339e-05	-0.157365480899758	0.0548409607263466	-0.0886859382014688	0.212407096866823	0.000935057394961614	-0.00403047778904261	0.197191842529255	0.100216571288918	2.34279556950075e-05	-0.00159020192312478	way . Those who enter the front door of the church intelligently and with Christian dedication will not so easily step through the back door because of lost interest .	a2	A	simply_church
church/N/br-d09/2131	-0.00377647175150722	-0.000839241506300364	-0.036636686056106	-0.143042537206004	-0.00404163391854797	-0.000746998436287664	-0.0385503694893156	-0.149690692625088	-0.121383432982734	-0.231562667233348	0.000938543711215789	-0.00402711481382799	-0.0411836725328235	0.244369237969565	2.74328442347752e-05	-0.00158022493331098	meaning of Christian discipleship . When they unite with the Church they must find in this fellowship the satisfaction of their basic spiritual needs or they will never mature into effective Christians .	a2	A	simply_church
church/N/br-d09/2155	-0.00390446288812681	-0.000219829105086928	-0.243359446827488	0.0735378445389208	-0.00423260946063012	-5.87801121511708e-05	-0.247053358742996	0.0788378393025495	0.00136506048961949	-0.03016619435053	0.000937833025356054	-0.00403117032429084	0.00352591318253483	0.0298927960376204	2.45987727513935e-05	-0.00159115006860073	or they will never mature into effective Christians . The Church expects certain things of those who become members . The	a2	A	simply_church
church/N/br-d09/231	-0.00390207264976455	-0.0003729993936755	-0.0282427727341137	-0.102504315301933	-0.00438822234782516	-0.000173734640304336	-0.0234854758669317	-0.108175376256204	0.0362424286587748	-0.0850364992091005	0.000937886346920887	-0.00403166779511785	0.0237944861864179	0.084204859711928	2.55324942863637e-05	-0.00159199519947375	It is important that persons desiring to unite with the Church be prepared for this experience so that it may be meaningful and spiritually significant .	a2	A	simply_church
