_id	COHA.sample.socc10k.imag.min0.x	COHA.sample.socc10k.imag.min0.y	COHA.sample.socc10k.info.min0.x	COHA.sample.socc10k.info.min0.y	COHA.sample.socc10k.min0.x	COHA.sample.socc10k.min0.y	COHA.sample.socc10k.min1.x	COHA.sample.socc10k.min1.y	COHA.sample.socc10k.min2.x	COHA.sample.socc10k.min2.y	COHA.sample.socc10k.min2_5.x	COHA.sample.socc10k.min2_5.y	COHA.sample.socc10k.nona.min0.x	COHA.sample.socc10k.nona.min0.y	COHA.sample.socc10k.nona.min1.x	COHA.sample.socc10k.nona.min1.y	COHA.sample.socc10k.others.min0.x	COHA.sample.socc10k.others.min0.y	COHA.sample.socc10k.tech.min0.x	COHA.sample.socc10k.tech.min0.y	COHA.sample.socc6k.imag.min0.x	COHA.sample.socc6k.imag.min0.y	COHA.sample.socc6k.info.min0.x	COHA.sample.socc6k.info.min0.y	COHA.sample.socc6k.min0.x	COHA.sample.socc6k.min0.y	COHA.sample.socc6k.min1.x	COHA.sample.socc6k.min1.y	COHA.sample.socc6k.min2.x	COHA.sample.socc6k.min2.y	COHA.sample.socc6k.min2_5.x	COHA.sample.socc6k.min2_5.y	COHA.sample.socc6k.nona.min0.x	COHA.sample.socc6k.nona.min0.y	COHA.sample.socc6k.nona.min1.x	COHA.sample.socc6k.nona.min1.y	COHA.sample.socc6k.others.min0.x	COHA.sample.socc6k.others.min0.y	COHA.sample.socc6k.tech.min0.x	COHA.sample.socc6k.tech.min0.y	Semcor.sample.COHAisocc.fic.min0.x	Semcor.sample.COHAisocc.fic.min0.y	Semcor.sample.COHAisocc.fic.min1.x	Semcor.sample.COHAisocc.fic.min1.y	Semcor.sample.COHAisocc.fic.min2.x	Semcor.sample.COHAisocc.fic.min2.y	Semcor.sample.COHAisocc.min0.x	Semcor.sample.COHAisocc.min0.y	Semcor.sample.COHAisocc.min1.x	Semcor.sample.COHAisocc.min1.y	Semcor.sample.COHAisocc.min2.x	Semcor.sample.COHAisocc.min2.y	Semcor.sample.COHAisocc.min2_5.x	Semcor.sample.COHAisocc.min2_5.y	Semcor.sample.COHAisocc.min3.x	Semcor.sample.COHAisocc.min3.y	Semcor.sample.COHAisocc.nona.min0.x	Semcor.sample.COHAisocc.nona.min0.y	Semcor.sample.COHAisocc.nona.min1.x	Semcor.sample.COHAisocc.nona.min1.y	Semcor.sample.COHAisocc.nona.min2.x	Semcor.sample.COHAisocc.nona.min2.y	Semcor.sample.COHAisocc.nona.min2_5.x	Semcor.sample.COHAisocc.nona.min2_5.y	Semcor.sample.COHAisocc.nona.min3.x	Semcor.sample.COHAisocc.nona.min3.y	Semcor.sample.COHAisocc.nonfic.min0.x	Semcor.sample.COHAisocc.nonfic.min0.y	Semcor.sample.COHAisocc.nonfic.min1.x	Semcor.sample.COHAisocc.nonfic.min1.y	Semcor.sample.COHAisocc.nonfic.min2.x	Semcor.sample.COHAisocc.nonfic.min2.y	Semcor.sample.COHAisocc.press.min0.x	Semcor.sample.COHAisocc.press.min0.y	Semcor.sample.COHAisocc.press.min1.x	Semcor.sample.COHAisocc.press.min1.y	Semcor.sample.COHAisocc.press.min2.x	Semcor.sample.COHAisocc.press.min2.y	Semcor.sample.Semcorisocc.fic.min0.x	Semcor.sample.Semcorisocc.fic.min0.y	Semcor.sample.Semcorisocc.fic.min1.x	Semcor.sample.Semcorisocc.fic.min1.y	Semcor.sample.Semcorisocc.fic.min2.x	Semcor.sample.Semcorisocc.fic.min2.y	Semcor.sample.Semcorisocc.min0.x	Semcor.sample.Semcorisocc.min0.y	Semcor.sample.Semcorisocc.min1.x	Semcor.sample.Semcorisocc.min1.y	Semcor.sample.Semcorisocc.min2.x	Semcor.sample.Semcorisocc.min2.y	Semcor.sample.Semcorisocc.min2_5.x	Semcor.sample.Semcorisocc.min2_5.y	Semcor.sample.Semcorisocc.min3.x	Semcor.sample.Semcorisocc.min3.y	Semcor.sample.Semcorisocc.nona.min0.x	Semcor.sample.Semcorisocc.nona.min0.y	Semcor.sample.Semcorisocc.nona.min1.x	Semcor.sample.Semcorisocc.nona.min1.y	Semcor.sample.Semcorisocc.nona.min2.x	Semcor.sample.Semcorisocc.nona.min2.y	Semcor.sample.Semcorisocc.nona.min2_5.x	Semcor.sample.Semcorisocc.nona.min2_5.y	Semcor.sample.Semcorisocc.nona.min3.x	Semcor.sample.Semcorisocc.nona.min3.y	Semcor.sample.Semcorisocc.nonfic.min0.x	Semcor.sample.Semcorisocc.nonfic.min0.y	Semcor.sample.Semcorisocc.nonfic.min1.x	Semcor.sample.Semcorisocc.nonfic.min1.y	Semcor.sample.Semcorisocc.nonfic.min2.x	Semcor.sample.Semcorisocc.nonfic.min2.y	Semcor.sample.Semcorisocc.press.min0.x	Semcor.sample.Semcorisocc.press.min0.y	Semcor.sample.Semcorisocc.press.min1.x	Semcor.sample.Semcorisocc.press.min1.y	Semcor.sample.Semcorisocc.press.min2.x	Semcor.sample.Semcorisocc.press.min2.y	marisense	newPos	newBroadGenre	weightedCuesRatio	weightedCW	broadGenre	sensekey	_text	meanWeight	cuesWithWeight	wnbroad	wnsense	wf	mari2	genre	mari3	lemma	pos	mbroad	wn2	wn3	cues
state/NN/br-h09/634	0.0	0.0	-0.0440242979197372	0.034088135718898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0547615924769799	-0.0160570735123341	0.0635990900079809	0.0112005792307636	0.0	0.0	0.0255711352924912	0.0168107038798391	0.0	0.0	0.0613360605097047	0.030925827423966	0.0	0.0	-0.0887076881171783	-0.0827301911874222	0.0	0.0	0.0	0.0	0.06553349692484	-0.0419518178305608	0.0865425331488956	-0.0916011197872722	0.0	0.0	-0.067368234416003	0.0528002387495303	0.0	0.0	0.0	0.0	0.0	0.0	0.0469073410435734	-0.0554658103886646	0.114320928940649	-0.0491172424392159	0.0	0.0	0.0	0.0	0.0	0.0	0.0651329504629712	-0.03486985352643	0.102846206598648	-0.0803691081069238	0.0	0.0	0.0	0.0	0.0	0.0	0.0144279406706522	-0.0769653932920944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0735615725028086	-0.0358800578544612	0.0990764897460232	-0.0794205392296815	0.0	0.0	0.0	0.0	0.0	0.0	0.0304106864076641	-0.0688178725731629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	7	tech	united_states%1:15:00::	 and, in the case of projects located in the United <font color=green>States</font> , cooperate and participate in their development in instances in which	0.88	0	A	A51	States	ABC	miscellaneous	AB	state	NN	A	ABC	AB	1
state/NNS/br-a41/1146	0.0	0.0	-0.0663751629680178	0.0319398283581957	-0.0917747238719538	-0.00589857962609545	0.0	0.0	0.0	0.0	0.106199103922796	0.134427787645936	0.0	0.0	0.0	0.0	0.0957200731493016	-0.0296848207751457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.140197005004015	-0.47018670087502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0975774025537234	-0.0516163444252287	-0.162897880405202	-0.4494947241177	0.0760832270537449	0.472887637230373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141137394476302	-0.066645301126009	0.0790297263936175	-0.0388862832045868	-0.123444571485249	0.153029020041648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0548677472329332	-0.0614643855657782	-0.0501380063501213	0.0902737079342115	0.0	0.0	0.0400565523444157	0.477557925980779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0843561247456667	-0.154125798288184	0.0327367850549032	-0.0798796568282694	-0.0785400980194601	0.179783870382867	B	NNS	informative	0.25	3	others	Z	 government of limited authority, with much power residing in the <font color=green>states</font> . Third, there were those( notably Patrice Lumumba) who favored a	2.81	1	Z	Z	states	ABC	press_reportage	AB	state	NNS	B	Z	Z	4
state/NNS/br-h06/1819	0.0	0.0	-0.0231222438613954	-0.0104093361328656	0.0	0.0	0.0	0.0	-0.0258003348906204	0.0117483393993093	0.0321102485773691	0.0140959718093504	0.0	0.0	0.0	0.0	0.0	0.0	0.00602940940614258	-0.015151930983633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245835099790553	-0.0235240411078786	0.0	0.0	0.0	0.0	0.0	0.0	0.0334097979628083	-9.67854465648586e-05	0.0278880913734784	0.00269079714734068	0.0	0.0	0.0610144853699738	-0.00617908641893287	0.0746674015260637	-0.0640146857879512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0180959512925964	0.0229503022525802	0.0	0.0	0.0261645260779031	0.00594326437802951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0303468836320289	-0.0168372889593208	0.0	0.0	-0.0544030182430048	-3.47072075183655e-05	0.0553606697036071	0.0254563290807574	0.0694949060762869	-0.0780151729369498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136138365172236	-0.0155568819268023	0.0245789037865954	0.00233766574520386	0.0	0.0	0.0	0.0	0.0	0.0	A	NNS	informative	0.5	4	tech	Z	 and on a regional basis between the six New England <font color=green>states</font> . On the basis that all citizens of the state are	2.64	2	Z	Z	states	ABC	miscellaneous	AB	state	NNS	A	Z	Z	4
church/NN/br-b12/2226	0.0	0.0	0.0	0.0	0.173994720140559	0.0978898162185162	0.0	0.0	0.0762552575230084	0.0134598613871048	-0.0699853017777516	0.0143387278617899	0.0	0.0	0.0	0.0	-0.15485304327038	0.100103290115401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10465277446545	0.0256765280223268	0.0	0.0	0.0	0.0	-0.132622213387398	-0.0569083667366463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.106346060316437	-0.0531496086414661	-0.0865649032541076	-0.057868310851356	0.0	0.0	-0.155656157911759	-0.0506845537542102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.199888657665023	0.000593342711063144	-0.123624526120589	-0.0150773420714062	0.019738325073292	-0.0601958812905202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.112294336663348	-0.0362149164192068	0.0	0.0	0.0	0.0	-0.151201290450154	-0.0440001049718355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0265874873414982	0.226536639167377	-0.104584561048444	0.068938133692182	0.00259406506038361	-0.0659423875980504	B	NNP	informative	0.29	4	others	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	3.36	2	Z	Z	Church	AB	press_editorial	AB	church	NN	B	Z	Z	7
church/NNS/br-a10/2022	0.0	0.0	0.0	0.0	-0.0117171892211202	0.0159841634698076	0.0	0.0	0.0	0.0	0.0461174469480799	0.106337715482189	0.0	0.0	0.0	0.0	0.0305993106466459	0.00777410131650319	0.0	0.0	0.0	0.0	-0.00600436052087082	-0.00555240877033005	0.0	0.0	0.0	0.0	0.000893817235764538	0.0449808383236702	0.0	0.0	0.0	0.0	0.0	0.0	-0.000622533569572443	0.00942401371388999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.101026775112039	0.120664241918478	-0.0292524037234854	-0.119404023041634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00838301745117974	-0.00303593444308446	-0.000211222433260885	0.00126545948815427	-0.0118711224049671	0.0347506202025869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00109690518782879	0.00569362242326363	0.0	0.0	-0.0601277040968825	0.159879076734309	-0.0600606244646187	0.0882543786001859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000286861827267037	0.00804112820388449	-0.00299125653793443	-8.02948379037654e-05	-0.00192829944794192	0.0269529858421289	C	NNS	informative	0	3	others	Z	 will be urged to move into the area of new <font color=green>churches</font>  in the interest of lending their support to the new	2.87	0	Z	Z	churches	CDE	press_reportage	C	church	NNS	C	Z	Z	2
church/NNS/br-b22/1233	0.0	0.0	0.0	0.0	-0.0282878966647816	0.0456212421073054	-0.00649266515911388	0.0269832224344193	-0.00655153517779208	0.0201186182277686	0.0115062849996885	0.0188501838956498	0.0	0.0	0.0	0.0	0.0418252549553411	0.028707438778229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0124750468281673	0.0358771680635837	0.0	0.0	0.0	0.0	0.0	0.0	0.028276874396458	0.0873238483539583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006026332716245	0.0882101040958025	0.0	0.0	-0.014615206860399	0.0239896998962322	0.0	0.0	-0.00931798493430512	-0.0339021129502945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0239805633830947	0.0946218730242717	-0.0197561130873691	0.0471875575317166	-0.17247801543419	0.246280438892849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153471225624188	-0.0244295373815691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107664176370168	0.0177752572574831	0.0168353400814242	0.0440619835045465	-0.115034043701631	0.275653456839927	B	NNPS	informative	0.4	6	others	Z	 of five Catholic theologians to attend the World Council of <font color=green>Churches</font>  assembly in New Delhi as`` official'' observers reverses the Church	2.87	2	Z	Z	Churches	AB	press_editorial	AB	church	NNS	B	Z	Z	5
church/NNS/br-e13/808	0.0	0.0	0.0	0.0	0.0480632704769831	-0.0167530999558932	0.0220529963062829	-0.0166841530934056	0.0	0.0	-0.0613441788238656	-0.0286467761370459	0.0	0.0	0.0	0.0	0.0	0.0	-0.0467031806321382	0.00986874235022245	0.0	0.0	-0.102345856102633	0.0751453544617744	-0.0878700843080459	-0.0747618276089925	0.101989991159816	-0.011248941484547	-0.0483705188296692	-0.0409252475966824	-0.016685086533604	0.252119472129483	0.0	0.0	0.0	0.0	0.0	0.0	-0.121294473675895	-0.145884363813188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0695237730989817	-0.0929140588609265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.135512545277218	0.066463277354141	0.0	0.0	-0.0693070798961674	0.0930524048663416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0398999242502002	0.0376895248796263	0.0	0.0	-0.11482503020087	0.224215406529475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.131600851944378	0.0549796220632147	0.0	0.0	-0.0503015022180888	0.103105671895646	0.0	0.0	0.0	0.0	0.0	0.0	D	NNS	informative	0.5	4	tech	Z	 fell in. Nevertheless, it remained one of the most splendid <font color=green>churches</font>  of the Eastern Empire, where the Byzantine Emperors were crowned	2.87	1	Z	Z	churches	CDE	skill_and_hobbies	DE	church	NNS	D	Z	Z	2
country/NN/br-a30/292	0.0	0.0	0.0	0.0	0.0513631533882828	0.0194769397214942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0352156903992109	0.0348278943977949	0.0	0.0	0.0	0.0	0.0	0.0	-0.0443290251291953	0.0865472934384028	0.0	0.0	-0.163088505043891	0.173712986892616	0.121781839515566	0.205951781804142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.216797108663561	0.0648020506034435	-0.112899580721581	0.204670904453069	-0.00693892660822375	-0.266168019729594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0858762615750507	0.0478475078974038	-0.0544718175124102	0.0280328355659007	0.352798479078541	-0.13443754661945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.168199841938786	-0.144265171450127	-0.0838419606739686	0.240840363042716	-0.0299185942049495	-0.263791426122713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0711222131774647	0.0861445236755629	-0.0290952743777555	0.0505040973687491	0.380916697955038	-0.0438501924155181	A	NNP	informative	0.33	3	others	Z	 three-building complex. Fall foliage and flowers will decorate Los Angeles <font color=green>Country</font>  Club for the annual formal party Saturday evening. More than	2.68	1	Z	Z	Country	A	press_reportage	A	country	NN	A	Z	Z	3
country/NN/br-c02/2265	0.0	0.0	0.0	0.0	0.105505861189758	-0.0830328526449901	0.0	0.0	0.0	0.0	0.0	0.0	-0.074757656818168	-0.0443111793685731	-0.0653858780164229	0.0783998600586426	-0.133596109382542	-0.0262387452191866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.107264057007566	0.0077782939377569	-0.158790871221327	0.048037227033655	-0.1192855424214	0.0151980500559488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.212643097958357	-0.396159941782601	0.0	0.0	0.0	0.0	0.0	0.0	-0.134744483874068	-0.0866123060183946	0.180011787128549	0.0112668175426107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.146403372006218	-0.105925432375994	0.286290063753189	0.0861765151550346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.338769405871836	0.290752938517123	0.0	0.0	0.0	0.0	-0.110355107081416	-0.00105359533553451	-0.121329525636247	-0.101915117061523	0.172486844983793	-0.0265880662558805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.280532579077867	-0.0738717811527646	B4	NN	informative	0	1	others	country%1:14:00::	 globe'', he said,`` the major source of impressions about this <font color=green>country</font>  are in the movies they meet. Would we want a	2.01	0	B	B2	country	B	press_reviews	B14	country	NN	B	B	BB2	1
country/NN/br-c15/2033	0.0	0.0	0.0	0.0	0.179757132336485	-0.0325104109807289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.18055490387197	0.0234056114113205	0.0	0.0	0.0	0.0	-0.19993766551783	0.0327281200340504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.198741844864577	0.00808632088631195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.169256781712835	0.0106035912711136	-0.023498376909674	-0.335513889205167	0.158274148854644	-0.323253121325248	0.231239607758969	0.265427939700699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.156520964993647	-0.169618660829949	-0.150712936626975	-0.130523125051705	0.0257781640019401	-0.0834015371134391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.176489436767536	0.0129818486199576	0.125860730901903	0.28529738500101	0.184000382783346	-0.325851923810639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13667700931656	0.221987439341641	-0.200744726089778	-0.00746523174814373	-0.00212468670453669	-0.0822688656151363	A1	NN	informative	0	2	others	Z	 buoys in dozens of frostbite races. Some pleasant fall cruising <font color=green>country</font>  is mapped out below. Pleasure boating is just scooting into	2.72	0	Z	Z	country	A	press_reviews	A	country	NN	A	Z	Z	3
country/NNS/br-a04/938	0.0	0.0	0.0	0.0	-0.0276398139691889	0.0231032756754669	-0.0113920837218407	0.0168765889549921	0.0	0.0	0.0253583177928914	0.0204565987076165	0.0	0.0	0.0	0.0	0.038210716375514	0.00263173156064146	0.0	0.0	0.0	0.0	-0.0236322348932041	-0.0149618464158834	0.0	0.0	0.0	0.0	0.0	0.0	-0.0183420757830973	-0.0208802756251213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00914755865549684	0.00375113653751897	0.0221653700961516	-0.00397004267498064	0.0	0.0	0.0210294257713803	0.0396811186198428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0577023656086369	-0.00591729805615271	0.0333072831394162	-0.00907533429807355	0.0152100055655146	0.0282039588439183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0156078774348394	-0.0104799247154149	0.0	0.0	0.0359757573345725	-0.0242740527099351	0.029207718579825	0.0468520151521347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0241759622733404	-0.0534945210753907	0.0	0.0	0.019983300017577	0.0229197082799354	B2	NNS	informative	0.75	7	others	Z	 Viet Nam. They count on the aid of the neutral <font color=green>countries</font>  attending the Geneva conference to achieve this. The United States	2.75	3	Z	Z	countries	B	press_reportage	B23	country	NNS	B	Z	Z	4
country/NNS/br-a07/1678	0.0	0.0	0.0	0.0	-0.060259972181465	0.0432508131481126	0.0	0.0	0.0	0.0	0.0454806095187747	-0.0100009553166373	0.0	0.0	0.0	0.0	0.0747345684258956	0.0232491485704782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0322232919157531	0.062025842027917	0.070585537796236	-0.12191013916122	-0.0439086589436723	-0.099348834879063	0.0	0.0	0.0	0.0	0.0465313847098607	0.0678411956417782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0376006119625519	0.0621489097303117	0.0	0.0	0.0	0.0	0.0	0.0	0.231183286446791	-0.306093980823183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0596603206010332	0.0529025758712839	0.0115434443108876	0.058115593218085	-0.246996799675311	-0.309167429259797	0.0	0.0	0.0	0.0	0.0	0.0	-0.00946193984960262	-0.0626457829584754	0.0	0.0	0.0	0.0	0.0	0.0	0.27209550962848	0.294717758228555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384287148344141	-0.0835453018015847	0.0419771673812497	0.0335378463400234	-0.331562580138713	-0.214548318397856	B1	NNS	informative	0	3	others	Z	 1960 more than 6000 Communist technicians were present in those <font color=green>countries</font> . A committee of experts has recommended that a country 's	2.84	0	Z	Z	countries	B	press_reportage	B14	country	NNS	B	Z	Z	1
country/NNS/br-a34/1717	0.0	0.0	0.0	0.0	-0.0267735139093468	-0.00747242838467581	-0.0174161042411253	0.00239030917641538	-0.0274302235794895	-0.0196691893564889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0143554963878139	0.0421586968396489	0.0	0.0	-0.00582255819871876	-0.0273058288331935	-0.0678074164959465	-0.166421230326826	0.0668217594408944	-0.170178091954022	0.0	0.0	0.0	0.0	0.0218006004455841	-0.0220863408514751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0214615832282501	-0.146280620066559	-0.352343587013848	0.209286222721555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183327878329764	-0.0306018115233416	0.0236935017506646	-0.0209170286376675	0.0486446960783249	0.135473542958369	0.0	0.0	0.0	0.0	0.0	0.0	-0.012477063251817	0.0317724847650781	0.0	0.0	0.0	0.0	0.0	0.0	-0.251366757646578	0.322632521282651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027202853360903	-0.0292812911017999	0.0869476433287511	0.0941016556852697	B2	NNS	informative	0	3	others	Z	 the major issues which affect the relationships between the two <font color=green>countries</font> ''. The Vienna meeting will bring together a seasoned, 67- year-old	2.84	0	Z	Z	countries	B	press_reportage	B23	country	NNS	B	Z	Z	2
country/NNS/br-b19/664	0.0	0.0	0.0	0.0	-0.00898042662813871	-0.0372960503026647	0.0	0.0	-0.0154676947038391	-0.0333365279299759	-0.0135094878794111	0.0495334201368489	0.0	0.0	0.0	0.0	0.00782660483986984	-0.0396313180225396	0.0	0.0	0.0	0.0	-0.0279967176102617	0.0378889609740551	0.0	0.0	0.0	0.0	0.0	0.0	0.109914747284342	-0.128611974653303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.029988983165776	-0.0260150724663216	-0.00744361062162915	-0.0260313386983134	0.0	0.0	-0.0606357894738899	-0.135679285759129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0150446390305205	-0.0356342191553373	0.118729832217784	0.0890550520063868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00217095377752914	-0.0309176544421385	0.0223603062592448	0.0926983648304269	0.0	0.0	-0.017316550807902	0.202945744877531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0614977970417892	-0.0085613276142804	-0.0157723824725724	-0.0367933520607169	0.139135936603967	0.0670820785753636	B2	NNS	informative	0	4	others	Z	 formed so that intelligent men with good intentions from all <font color=green>countries</font>  could meet and solve problems without resorting to war. Russia	2.84	0	Z	Z	countries	B	press_editorial	B23	country	NNS	B	Z	Z	3
