cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_2	ann_1	votes
staal/noun/de_morgen_20011011_01_64/723/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R0	staal/noun/de_morgen_20011011_01_64/723	R0	.	punct	./punct	.	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R1	staal/noun/de_morgen_20011011_01_64/723	R1	sentence_delimiter	none	none	</sentence>	none	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R2	staal/noun/de_morgen_20011011_01_64/723	R2	sentence_delimiter	none	none	<sentence>	none	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R3	staal/noun/de_morgen_20011011_01_64/723	R3	de	det	de/det	De	False	R	4	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R4	staal/noun/de_morgen_20011011_01_64/723	R4	glooiing	noun	glooiing/noun	glooiingen	False	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R5	staal/noun/de_morgen_20011011_01_64/723	R5	in	prep	in/prep	in	False	R	6	0.05025098	9492181	2203	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R6	staal/noun/de_morgen_20011011_01_64/723	R6	het	det	het/det	het	False	R	7	0.12476963	11650779	2920	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R7	staal/noun/de_morgen_20011011_01_64/723	R7	metaal	noun	metaal/noun	metaal	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R8	staal/noun/de_morgen_20011011_01_64/723	R8	en	vg	en/vg	en	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R9	staal/noun/de_morgen_20011011_01_64/723	R9	de	det	de/det	de	False	R	10	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R10	staal/noun/de_morgen_20011011_01_64/723	R10	uiterst	adj	uiterst/adj	uiterst	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R11	staal/noun/de_morgen_20011011_01_64/723	R11	eenvoudig	adj	eenvoudig/adj	eenvoudige	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R12	staal/noun/de_morgen_20011011_01_64/723	R12	opbouw	noun	opbouw/noun	opbouw	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R13	staal/noun/de_morgen_20011011_01_64/723	R13	doe	verb	doe/verb	doen	False	R	14	-0.45267868	731956	103	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R14	staal/noun/de_morgen_20011011_01_64/723	R14	zelfs	adv	zelfs/adv	zelfs	False	R	15	-0.04314508	267410	57	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20011011_01_64/723/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L0	staal/noun/volkskrant_20010912_72/225	L0	stuk	noun	stuk/noun	stuk	True	L	1	1.0165465	114181	70	TRUE	TRUE	TRUE	3
staal/noun/volkskrant_20010912_72/225/L1	staal/noun/volkskrant_20010912_72/225	L1	een	det	een/det	een	True	L	2	0.11532937	11075723	2754	FALSE	TRUE	FALSE	1
staal/noun/volkskrant_20010912_72/225/L2	staal/noun/volkskrant_20010912_72/225	L2	bedrijf	noun	bedrijf/noun	bedrijf	True	L	3	1.1682361000000001	248130	176	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L3	staal/noun/volkskrant_20010912_72/225	L3	het	det	het/det	het	True	L	4	0.12476963	11650779	2920	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L4	staal/noun/volkskrant_20010912_72/225	L4	van	prep	van/prep	van	True	L	5	0.49414977	12638933	4583	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L5	staal/noun/volkskrant_20010912_72/225	L5	duiker	noun	duiker/noun	duikers	True	L	6	1.3123125	2474	2	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L6	staal/noun/volkskrant_20010912_72/225	L6	moet	verb	moet/verb	moesten	True	L	7	-0.13841315	1557442	300	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L7	staal/noun/volkskrant_20010912_72/225	L7	daarnaast	pp	daarnaast/pp	Daarnaast	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L8	staal/noun/volkskrant_20010912_72/225	L8	sentence_delimiter	none	none	<sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L9	staal/noun/volkskrant_20010912_72/225	L9	sentence_delimiter	none	none	</sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L10	staal/noun/volkskrant_20010912_72/225	L10	.	punct	./punct	.	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L11	staal/noun/volkskrant_20010912_72/225	L11	schuur	verb	schuur/verb	schuren	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L12	staal/noun/volkskrant_20010912_72/225	L12	zeebodem	noun	zeebodem/noun	zeebodem	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L13	staal/noun/volkskrant_20010912_72/225	L13	de	det	de/det	de	False	L	14	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L14	staal/noun/volkskrant_20010912_72/225	L14	op	prep	op/prep	op	False	L	15	0.08915755	4502370	1087	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R0	staal/noun/volkskrant_20010912_72/225	R0	verwijder	verb	verwijder/verb	verwijderen	True	R	1	0.74641466	17187	8	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R1	staal/noun/volkskrant_20010912_72/225	R1	dat	pron	dat/pron	dat	True	R	2	0.71797436	552171	252	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R2	staal/noun/volkskrant_20010912_72/225	R2	in	prep	in/prep	in	True	R	3	0.05025098	9492181	2203	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R3	staal/noun/volkskrant_20010912_72/225	R3	de	det	de/det	de	True	R	4	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R4	staal/noun/volkskrant_20010912_72/225	R4	weg	noun	weg/noun	weg	True	R	5	-0.46874627	115910	16	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R5	staal/noun/volkskrant_20010912_72/225	R5	lig	verb	lig/verb	lag	True	R	6	0.2506526	291510	83	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R6	staal/noun/volkskrant_20010912_72/225	R6	.	punct	./punct	.	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R7	staal/noun/volkskrant_20010912_72/225	R7	sentence_delimiter	none	none	</sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R8	staal/noun/volkskrant_20010912_72/225	R8	sentence_delimiter	none	none	<sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R9	staal/noun/volkskrant_20010912_72/225	R9	dinsdag_ochtend	noun	dinsdag_ochtend/noun	Dinsdagochtend	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R10	staal/noun/volkskrant_20010912_72/225	R10	ben	verb	ben/verb	is	False	R	11	0.051379632	9938754	2315	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R11	staal/noun/volkskrant_20010912_72/225	R11	het	det	het/det	het	False	R	12	0.12476963	11650779	2920	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R12	staal/noun/volkskrant_20010912_72/225	R12	zaag	verb	zaag/verb	zagen	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R13	staal/noun/volkskrant_20010912_72/225	R13	hervat	verb	hervat/verb	hervat	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R14	staal/noun/volkskrant_20010912_72/225	R14	.	punct	./punct	.	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/volkskrant_20010912_72/225/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L0	staal/noun/de_morgen_19991016_01_49/1202	L0	roest_vrij	adj	roest_vrij/adj	roestvrij	True	L	1	8.205124	584	474	TRUE	TRUE	TRUE	3
staal/noun/de_morgen_19991016_01_49/1202/L1	staal/noun/de_morgen_19991016_01_49/1202	L1	in	prep	in/prep	in	True	L	2	0.05025098	9492181	2203	FALSE	FALSE	TRUE	1
staal/noun/de_morgen_19991016_01_49/1202/L2	staal/noun/de_morgen_19991016_01_49/1202	L2	uitvoering	noun	uitvoering/noun	uitvoering	True	L	3	0.5415906999999999	18376	7	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L3	staal/noun/de_morgen_19991016_01_49/1202	L3	volledig	adj	volledig/adj	volledige	True	L	4	0.65995675	91004	39	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L4	staal/noun/de_morgen_19991016_01_49/1202	L4	in	prep	in/prep	in	True	L	5	0.05025098	9492181	2203	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L5	staal/noun/de_morgen_19991016_01_49/1202	L5	besta	verb	besta/verb	bestaan	True	L	6	0.56563890000000006	151384	59	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L6	staal/noun/de_morgen_19991016_01_49/1202	L6	bijvoorbeeld	adv	bijvoorbeeld/adv	bijvoorbeeld	True	L	7	0.6721015	132829	58	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L7	staal/noun/de_morgen_19991016_01_49/1202	L7	keuze	noun	keuze/noun	keuze	True	L	8	-0.14958808	52416	10	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L8	staal/noun/de_morgen_19991016_01_49/1202	L8	die	det	die/det	die	True	L	9	0.10045694599999999	1365392	336	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L9	staal/noun/de_morgen_19991016_01_49/1202	L9	zal	verb	zal/verb	zal	True	L	10	-0.06825491	1661300	344	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L10	staal/noun/de_morgen_19991016_01_49/1202	L10	koelkast	noun	koelkast/noun	koelkast	True	L	11	1.2335664	3967	3	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L11	staal/noun/de_morgen_19991016_01_49/1202	L11	een	det	een/det	een	True	L	12	0.11532937	11075723	2754	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L12	staal/noun/de_morgen_19991016_01_49/1202	L12	voor	prep	voor/prep	Voor	True	L	13	-0.06565805	3806927	786	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L13	staal/noun/de_morgen_19991016_01_49/1202	L13	sentence_delimiter	none	none	<sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L14	staal/noun/de_morgen_19991016_01_49/1202	L14	sentence_delimiter	none	none	</sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R0	staal/noun/de_morgen_19991016_01_49/1202	R0	,	punct	,/punct	,	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R1	staal/noun/de_morgen_19991016_01_49/1202	R1	houten	adj	houten/adj	houten	True	R	2	2.056684	13239	23	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R2	staal/noun/de_morgen_19991016_01_49/1202	R2	hand_greep	noun	hand_greep/noun	handgrepen	True	R	3	3.2715383	341	2	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R3	staal/noun/de_morgen_19991016_01_49/1202	R3	over	prep	over/prep	over	True	R	4	-0.25442123	1300877	223	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R4	staal/noun/de_morgen_19991016_01_49/1202	R4	de	det	de/det	de	True	R	5	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R5	staal/noun/de_morgen_19991016_01_49/1202	R5	heel	adj	heel/adj	hele	True	R	6	-0.09076764	251548	51	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R6	staal/noun/de_morgen_19991016_01_49/1202	R6	lengte	noun	lengte/noun	lengte	True	R	7	1.4200803	8714	8	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R7	staal/noun/de_morgen_19991016_01_49/1202	R7	van	prep	van/prep	van	True	R	8	0.49414977	12638933	4583	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R8	staal/noun/de_morgen_19991016_01_49/1202	R8	de	det	de/det	de	True	R	9	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R9	staal/noun/de_morgen_19991016_01_49/1202	R9	koelkast	noun	koelkast/noun	koelkast	True	R	10	1.2335664	3967	3	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R10	staal/noun/de_morgen_19991016_01_49/1202	R10	en	vg	en/vg	en	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R11	staal/noun/de_morgen_19991016_01_49/1202	R11	glazen	adj	glazen/adj	glazen	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R12	staal/noun/de_morgen_19991016_01_49/1202	R12	accessoire	noun	accessoire/noun	accessoires	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R13	staal/noun/de_morgen_19991016_01_49/1202	R13	.	punct	./punct	.	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R14	staal/noun/de_morgen_19991016_01_49/1202	R14	sentence_delimiter	none	none	</sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_19991016_01_49/1202/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/L0	staal/noun/de_morgen_20020305_01_17/245	L0	acht	num	acht/num	acht	True	L	1	NA	NA	NA	FALSE	FALSE	TRUE	1
staal/noun/de_morgen_20020305_01_17/245/L1	staal/noun/de_morgen_20020305_01_17/245	L1	in	prep	in/prep	In	True	L	2	0.05025098	9492181	2203	FALSE	FALSE	TRUE	1
staal/noun/de_morgen_20020305_01_17/245/L2	staal/noun/de_morgen_20020305_01_17/245	L2	sentence_delimiter	none	none	<sentence>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/L3	staal/noun/de_morgen_20020305_01_17/245	L3	sentence_delimiter	none	none	</sentence>	none	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/L4	staal/noun/de_morgen_20020305_01_17/245	L4	.	punct	./punct	.	False	L	5	NA	NA	NA	TRUE	TRUE	FALSE	2
staal/noun/de_morgen_20020305_01_17/245/L5	staal/noun/de_morgen_20020305_01_17/245	L5	tref_aan	verb	tref_aan/verb	aangetroffen	False	L	6	2.166434	23834	46	TRUE	FALSE	FALSE	1
staal/noun/de_morgen_20020305_01_17/245/L6	staal/noun/de_morgen_20020305_01_17/245	L6	pesticidenresiduen	noun	pesticidenresiduen/noun	pesticidenresiduen	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/L7	staal/noun/de_morgen_20020305_01_17/245	L7	geval	noun	geval/noun	gevallen	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/L8	staal/noun/de_morgen_20020305_01_17/245	L8	dertien	num	dertien/num	dertien	False	L	9	NA	NA	NA	TRUE	FALSE	FALSE	1
staal/noun/de_morgen_20020305_01_17/245/L9	staal/noun/de_morgen_20020305_01_17/245	L9	in	prep	in/prep	in	False	L	10	0.05025098	9492181	2203	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/L10	staal/noun/de_morgen_20020305_01_17/245	L10	Test-Aankoop	name	Test-Aankoop/name	Test-Aankoop	False	L	11	NA	NA	NA	FALSE	TRUE	TRUE	2
staal/noun/de_morgen_20020305_01_17/245/L11	staal/noun/de_morgen_20020305_01_17/245	L11	heb	verb	heb/verb	heeft	False	L	12	-0.27051222	4034811	679	FALSE	FALSE	TRUE	1
staal/noun/de_morgen_20020305_01_17/245/L12	staal/noun/de_morgen_20020305_01_17/245	L12	druif_staal	noun	druif_staal/noun	druivenstalen	False	L	13	NA	NA	NA	FALSE	FALSE	TRUE	1
staal/noun/de_morgen_20020305_01_17/245/L13	staal/noun/de_morgen_20020305_01_17/245	L13	28	num	28/num	28	False	L	14	NA	NA	NA	FALSE	FALSE	TRUE	1
staal/noun/de_morgen_20020305_01_17/245/L14	staal/noun/de_morgen_20020305_01_17/245	L14	van	prep	van/prep	van	False	L	15	0.49414977	12638933	4583	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R0	staal/noun/de_morgen_20020305_01_17/245	R0	ga	verb	ga/verb	ging	True	R	1	0.009200764	1085158	242	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R1	staal/noun/de_morgen_20020305_01_17/245	R1	het	det	het/det	het	True	R	2	0.12476963	11650779	2920	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R2	staal/noun/de_morgen_20020305_01_17/245	R2	om	prep	om/prep	om	True	R	3	-0.14369163	500648	96	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R3	staal/noun/de_morgen_20020305_01_17/245	R3	meerder	adj	meerder/adj	meerdere	True	R	4	0.5551169	9077	3	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R4	staal/noun/de_morgen_20020305_01_17/245	R4	pesticiden	noun	pesticiden/noun	pesticiden	True	R	5	3.2041638	920	5	FALSE	TRUE	FALSE	1
staal/noun/de_morgen_20020305_01_17/245/R5	staal/noun/de_morgen_20020305_01_17/245	R5	.	punct	./punct	.	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R6	staal/noun/de_morgen_20020305_01_17/245	R6	sentence_delimiter	none	none	</sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R7	staal/noun/de_morgen_20020305_01_17/245	R7	sentence_delimiter	none	none	<sentence>	none	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R8	staal/noun/de_morgen_20020305_01_17/245	R8	negen	num	negen/num	Negen	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R9	staal/noun/de_morgen_20020305_01_17/245	R9	keer	noun	keer/noun	keer	False	R	10	0.10171567	277310	68	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R10	staal/noun/de_morgen_20020305_01_17/245	R10	lig	verb	lig/verb	lagen	False	R	11	0.2506526	291510	83	TRUE	FALSE	FALSE	1
staal/noun/de_morgen_20020305_01_17/245/R11	staal/noun/de_morgen_20020305_01_17/245	R11	de	det	de/det	de	False	R	12	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R12	staal/noun/de_morgen_20020305_01_17/245	R12	waarde	noun	waarde/noun	waarden	False	R	13	0.4621471	56906	20	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R13	staal/noun/de_morgen_20020305_01_17/245	R13	voor	prep	voor/prep	voor	False	R	14	-0.06565805	3806927	786	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R14	staal/noun/de_morgen_20020305_01_17/245	R14	een	det	een/det	een	False	R	15	0.11532937	11075723	2754	FALSE	FALSE	FALSE	0
staal/noun/de_morgen_20020305_01_17/245/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L0	staal/noun/de_standaard_20040301_01_60/1827	L0	weinig	adj	weinig/adj	weinig	True	L	1	-0.51751983	113581	15	TRUE	TRUE	TRUE	3
staal/noun/de_standaard_20040301_01_60/1827/L1	staal/noun/de_standaard_20040301_01_60/1827	L1	te	adv	te/adv	te	True	L	2	-0.18371804	407519	75	TRUE	FALSE	TRUE	2
staal/noun/de_standaard_20040301_01_60/1827/L2	staal/noun/de_standaard_20040301_01_60/1827	L2	veel	adj	veel/adj	veel	True	L	3	-0.036470175	425020	91	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L3	staal/noun/de_standaard_20040301_01_60/1827	L3	parket	noun	parket/noun	parketten	True	L	4	0.77985156	25202	12	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L4	staal/noun/de_standaard_20040301_01_60/1827	L4	de	det	de/det	de	True	L	5	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L5	staal/noun/de_standaard_20040301_01_60/1827	L5	van	prep	van/prep	van	True	L	6	0.49414977	12638933	4583	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L6	staal/noun/de_standaard_20040301_01_60/1827	L6	krijg_binnen	verb	krijg_binnen/verb	krijgt	True	L	7	1.4573893999999998	5258	5	FALSE	FALSE	TRUE	1
staal/noun/de_standaard_20040301_01_60/1827/L7	staal/noun/de_standaard_20040301_01_60/1827	L7	data_bank	noun	data_bank/noun	databank	True	L	8	3.2759937999999997	2570	15	FALSE	FALSE	TRUE	1
staal/noun/de_standaard_20040301_01_60/1827/L8	staal/noun/de_standaard_20040301_01_60/1827	L8	de	det	de/det	de	True	L	9	0.019394882	28074105	6330	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L9	staal/noun/de_standaard_20040301_01_60/1827	L9	maar	comp	maar/comp	Maar	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L10	staal/noun/de_standaard_20040301_01_60/1827	L10	sentence_delimiter	none	none	<sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L11	staal/noun/de_standaard_20040301_01_60/1827	L11	sentence_delimiter	none	none	</sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L12	staal/noun/de_standaard_20040301_01_60/1827	L12	.	punct	./punct	.	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L13	staal/noun/de_standaard_20040301_01_60/1827	L13	veroordeling	noun	veroordeling/noun	veroordelingen	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L14	staal/noun/de_standaard_20040301_01_60/1827	L14	en	vg	en/vg	en	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R0	staal/noun/de_standaard_20040301_01_60/1827	R0	binnen	part	binnen/part	binnen	True	R	1	0.08130518	49935	12	FALSE	TRUE	TRUE	2
staal/noun/de_standaard_20040301_01_60/1827/R1	staal/noun/de_standaard_20040301_01_60/1827	R1	.	punct	./punct	.	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R2	staal/noun/de_standaard_20040301_01_60/1827	R2	sentence_delimiter	none	none	</sentence>	none	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R3	staal/noun/de_standaard_20040301_01_60/1827	R3	sentence_delimiter	none	none	<sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R4	staal/noun/de_standaard_20040301_01_60/1827	R4	om	comp	om/comp	Om	False	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R5	staal/noun/de_standaard_20040301_01_60/1827	R5	een	det	een/det	een	False	R	6	0.11532937	11075723	2754	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R6	staal/noun/de_standaard_20040301_01_60/1827	R6	vergelijking	noun	vergelijking/noun	vergelijking	False	R	7	0.73831534	12895	6	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R7	staal/noun/de_standaard_20040301_01_60/1827	R7	te	comp	te/comp	te	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R8	staal/noun/de_standaard_20040301_01_60/1827	R8	maak	verb	maak/verb	maken	False	R	9	0.39798340000000004	801559	264	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R9	staal/noun/de_standaard_20040301_01_60/1827	R9	:	punct	:/punct	:	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
staal/noun/de_standaard_20040301_01_60/1827/R10	staal/noun/de_standaard_20040301_01_60/1827	R10	in	prep	in/prep	in	False	R	11	0.05025098	9492181	2203	FALSE	FALSE	FALSE	0
