	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
dof/adj/nrc_handelsblad_20000923_76/701/R15												
dof/adj/nrc_handelsblad_20011019_161/147/L0	dof/adj/nrc_handelsblad_20011019_161/147	L0	de	det	de/det	de	True	L	1	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20011019_161/147/L1	dof/adj/nrc_handelsblad_20011019_161/147	L1	,	punct	,/punct	,	True	L	2			
dof/adj/nrc_handelsblad_20011019_161/147/L2	dof/adj/nrc_handelsblad_20011019_161/147	L2	geklets	verb	geklets/verb	geklets	True	L	3	4.400104499999999	253.0	1.0
dof/adj/nrc_handelsblad_20011019_161/147/L3	dof/adj/nrc_handelsblad_20011019_161/147	L3	onophoudelijk	adj	onophoudelijk/adj	onophoudelijke	True	L	4	3.621193	2200.0	4.0
dof/adj/nrc_handelsblad_20011019_161/147/L4	dof/adj/nrc_handelsblad_20011019_161/147	L4	het	det	het/det	het	True	L	5	0.08266407	11650779.0	613.0
dof/adj/nrc_handelsblad_20011019_161/147/L5	dof/adj/nrc_handelsblad_20011019_161/147	L5	:	punct	:/punct	:	True	L	6			
dof/adj/nrc_handelsblad_20011019_161/147/L6	dof/adj/nrc_handelsblad_20011019_161/147	L6	symboliseer	verb	symboliseer/verb	symboliseert	True	L	7	2.3549986	1952.0	1.0
dof/adj/nrc_handelsblad_20011019_161/147/L7	dof/adj/nrc_handelsblad_20011019_161/147	L7	kapitalisme	noun	kapitalisme/noun	kapitalisme	True	L	8	2.0323446	2703.0	1.0
dof/adj/nrc_handelsblad_20011019_161/147/L8	dof/adj/nrc_handelsblad_20011019_161/147	L8	het	det	het/det	het	True	L	9	0.08266407	11650779.0	613.0
dof/adj/nrc_handelsblad_20011019_161/147/L9	dof/adj/nrc_handelsblad_20011019_161/147	L9	van	prep	van/prep	van	True	L	10	-0.045479044	12638933.0	585.0
dof/adj/nrc_handelsblad_20011019_161/147/L10	dof/adj/nrc_handelsblad_20011019_161/147	L10	wereld_orde	noun	wereld_orde/noun	wereldorde	True	L	11			
dof/adj/nrc_handelsblad_20011019_161/147/L11	dof/adj/nrc_handelsblad_20011019_161/147	L11	digitaal	adj	digitaal/adj	digitale	True	L	12			
dof/adj/nrc_handelsblad_20011019_161/147/L12	dof/adj/nrc_handelsblad_20011019_161/147	L12	de	det	de/det	de	True	L	13	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20011019_161/147/L13	dof/adj/nrc_handelsblad_20011019_161/147	L13	telefoon	noun	telefoon/noun	telefoon	True	L	14			
dof/adj/nrc_handelsblad_20011019_161/147/L14	dof/adj/nrc_handelsblad_20011019_161/147	L14	mobiel	adj	mobiel/adj	mobiele	True	L	15	0.52637076	24621.0	2.0
dof/adj/nrc_handelsblad_20011019_161/147/L15												
dof/adj/nrc_handelsblad_20011019_161/147/R0	dof/adj/nrc_handelsblad_20011019_161/147	R0	leegte	noun	leegte/noun	leegte	True	R	1	3.1749282	2585.0	3.0
dof/adj/nrc_handelsblad_20011019_161/147/R1	dof/adj/nrc_handelsblad_20011019_161/147	R1	van	prep	van/prep	van	True	R	2	-0.045479044	12638933.0	585.0
dof/adj/nrc_handelsblad_20011019_161/147/R2	dof/adj/nrc_handelsblad_20011019_161/147	R2	het	noun	het/noun	het	True	R	3	-0.0050664329999999995	764720.0	37.0
dof/adj/nrc_handelsblad_20011019_161/147/R3	dof/adj/nrc_handelsblad_20011019_161/147	R3	`	punct	`/punct	`	True	R	4			
dof/adj/nrc_handelsblad_20011019_161/147/R4	dof/adj/nrc_handelsblad_20011019_161/147	R4	ik	pron	ik/pron	ik	True	R	5	0.17958504	2577275.0	150.0
dof/adj/nrc_handelsblad_20011019_161/147/R5	dof/adj/nrc_handelsblad_20011019_161/147	R5	zit	verb	zit/verb	zit	True	R	6	0.40739462	425170.0	31.0
dof/adj/nrc_handelsblad_20011019_161/147/R6	dof/adj/nrc_handelsblad_20011019_161/147	R6	in	prep	in/prep	in	True	R	7	-0.048522763	9492181.0	437.0
dof/adj/nrc_handelsblad_20011019_161/147/R7	dof/adj/nrc_handelsblad_20011019_161/147	R7	de	det	de/det	de	True	R	8	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20011019_161/147/R8	dof/adj/nrc_handelsblad_20011019_161/147	R8	trein	noun	trein/noun	trein	True	R	9	0.5909273	34490.0	3.0
dof/adj/nrc_handelsblad_20011019_161/147/R9	dof/adj/nrc_handelsblad_20011019_161/147	R9	,	punct	,/punct	,	True	R	10			
dof/adj/nrc_handelsblad_20011019_161/147/R10	dof/adj/nrc_handelsblad_20011019_161/147	R10	schat	noun	schat/noun	schat	True	R	11			
dof/adj/nrc_handelsblad_20011019_161/147/R11	dof/adj/nrc_handelsblad_20011019_161/147	R11	'	punct	'/punct	'	True	R	12			
dof/adj/nrc_handelsblad_20011019_161/147/R12	dof/adj/nrc_handelsblad_20011019_161/147	R12	,	punct	,/punct	,	True	R	13			
dof/adj/nrc_handelsblad_20011019_161/147/R13	dof/adj/nrc_handelsblad_20011019_161/147	R13	de	det	de/det	de	True	R	14	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20011019_161/147/R14	dof/adj/nrc_handelsblad_20011019_161/147	R14	dictatuur	noun	dictatuur/noun	dictatuur	True	R	15			
dof/adj/nrc_handelsblad_20011019_161/147/R15												
dof/adj/nrc_handelsblad_20000713_113/290/L0	dof/adj/nrc_handelsblad_20000713_113/290	L0	een	det	een/det	Een	True	L	1	0.43722054	11075723.0	832.0
dof/adj/nrc_handelsblad_20000713_113/290/L1	dof/adj/nrc_handelsblad_20000713_113/290	L1	sentence_delimiter	none	none	<sentence>	none	L	2			
dof/adj/nrc_handelsblad_20000713_113/290/L2	dof/adj/nrc_handelsblad_20000713_113/290	L2	sentence_delimiter	none	none	</sentence>	none	L	3			
dof/adj/nrc_handelsblad_20000713_113/290/L3	dof/adj/nrc_handelsblad_20000713_113/290	L3	.	punct	./punct	.	False	L	4			
dof/adj/nrc_handelsblad_20000713_113/290/L4	dof/adj/nrc_handelsblad_20000713_113/290	L4	verklaar	verb	verklaar/verb	verklaarden	False	L	5			
dof/adj/nrc_handelsblad_20000713_113/290/L5	dof/adj/nrc_handelsblad_20000713_113/290	L5	arbeidsongeschikt	adj	arbeidsongeschikt/adj	arbeidsongeschikt	False	L	6			
dof/adj/nrc_handelsblad_20000713_113/290/L6	dof/adj/nrc_handelsblad_20000713_113/290	L6	aantal	noun	aantal/noun	aantal	False	L	7	-1.7389861	235279.0	2.0
dof/adj/nrc_handelsblad_20000713_113/290/L7	dof/adj/nrc_handelsblad_20000713_113/290	L7	het	det	het/det	het	False	L	8	0.08266407	11650779.0	613.0
dof/adj/nrc_handelsblad_20000713_113/290/L8	dof/adj/nrc_handelsblad_20000713_113/290	L8	voor	prep	voor/prep	voor	False	L	9	-0.50421625	3806927.0	111.0
dof/adj/nrc_handelsblad_20000713_113/290/L9	dof/adj/nrc_handelsblad_20000713_113/290	L9	boven_grens	noun	boven_grens/noun	bovengrens	False	L	10			
dof/adj/nrc_handelsblad_20000713_113/290/L10	dof/adj/nrc_handelsblad_20000713_113/290	L10	een	det	een/det	een	False	L	11	0.43722054	11075723.0	832.0
dof/adj/nrc_handelsblad_20000713_113/290/L11	dof/adj/nrc_handelsblad_20000713_113/290	L11	aan	prep	aan/prep	aan	False	L	12	-0.30455875	2153601.0	77.0
dof/adj/nrc_handelsblad_20000713_113/290/L12	dof/adj/nrc_handelsblad_20000713_113/290	L12	verbind	verb	verbind/verb	verbinden	False	L	13			
dof/adj/nrc_handelsblad_20000713_113/290/L13	dof/adj/nrc_handelsblad_20000713_113/290	L13	te	comp	te/comp	te	False	L	14			
dof/adj/nrc_handelsblad_20000713_113/290/L14	dof/adj/nrc_handelsblad_20000713_113/290	L14	niet	adv	niet/adv	niet	False	L	15	-0.2535799	3455007.0	130.0
dof/adj/nrc_handelsblad_20000713_113/290/L15												
dof/adj/nrc_handelsblad_20000713_113/290/R0	dof/adj/nrc_handelsblad_20000713_113/290	R0	gevoel	noun	gevoel/noun	gevoel	True	R	1	0.94833314	71743.0	9.0
dof/adj/nrc_handelsblad_20000713_113/290/R1	dof/adj/nrc_handelsblad_20000713_113/290	R1	van	prep	van/prep	van	True	R	2	-0.045479044	12638933.0	585.0
dof/adj/nrc_handelsblad_20000713_113/290/R2	dof/adj/nrc_handelsblad_20000713_113/290	R2	berusting	noun	berusting/noun	berusting	True	R	3	6.665266	764.0	29.0
dof/adj/nrc_handelsblad_20000713_113/290/R3	dof/adj/nrc_handelsblad_20000713_113/290	R3	lijk	verb	lijk/verb	lijkt	True	R	4	0.9394244	233946.0	29.0
dof/adj/nrc_handelsblad_20000713_113/290/R4	dof/adj/nrc_handelsblad_20000713_113/290	R4	zich	pron	zich/pron	zich	True	R	5	0.06782026	1097010.0	57.0
dof/adj/nrc_handelsblad_20000713_113/290/R5	dof/adj/nrc_handelsblad_20000713_113/290	R5	te	comp	te/comp	te	True	R	6			
dof/adj/nrc_handelsblad_20000713_113/290/R6	dof/adj/nrc_handelsblad_20000713_113/290	R6	heb	verb	heb/verb	hebben	True	R	7	-0.41245252	4034811.0	129.0
dof/adj/nrc_handelsblad_20000713_113/290/R7	dof/adj/nrc_handelsblad_20000713_113/290	R7	meester	part	meester/part	meester	True	R	8	3.7809272000000003	469.0	1.0
dof/adj/nrc_handelsblad_20000713_113/290/R8	dof/adj/nrc_handelsblad_20000713_113/290	R8	maak_meester	verb	maak_meester/verb	gemaakt	True	R	9	3.7698064	475.0	1.0
dof/adj/nrc_handelsblad_20000713_113/290/R9	dof/adj/nrc_handelsblad_20000713_113/290	R9	van	prep	van/prep	van	True	R	10	-0.045479044	12638933.0	585.0
dof/adj/nrc_handelsblad_20000713_113/290/R10	dof/adj/nrc_handelsblad_20000713_113/290	R10	alle	det	alle/det	alle	True	R	11	-0.1861759	422543.0	17.0
dof/adj/nrc_handelsblad_20000713_113/290/R11	dof/adj/nrc_handelsblad_20000713_113/290	R11	beleid_maker	noun	beleid_maker/noun	beleidsmakers	True	R	12			
dof/adj/nrc_handelsblad_20000713_113/290/R12	dof/adj/nrc_handelsblad_20000713_113/290	R12	die	pron	die/pron	die	True	R	13	0.08730893	2519801.0	134.0
dof/adj/nrc_handelsblad_20000713_113/290/R13	dof/adj/nrc_handelsblad_20000713_113/290	R13	voor	prep	voor/prep	voor	True	R	14	-0.50421625	3806927.0	111.0
dof/adj/nrc_handelsblad_20000713_113/290/R14	dof/adj/nrc_handelsblad_20000713_113/290	R14	de	det	de/det	de	True	R	15	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20000713_113/290/R15												
dof/adj/nrc_handelsblad_20031110_81/116/L0	dof/adj/nrc_handelsblad_20031110_81/116	L0	,	punct	,/punct	,	True	L	1			
dof/adj/nrc_handelsblad_20031110_81/116/L1	dof/adj/nrc_handelsblad_20031110_81/116	L1	bas_lijn	noun	bas_lijn/noun	baslijnen	True	L	2	4.3551927	262.0	1.0
dof/adj/nrc_handelsblad_20031110_81/116/L2	dof/adj/nrc_handelsblad_20031110_81/116	L2	dreun	adj	dreun/adj	dreunende	True	L	3	6.350268	289.0	8.0
dof/adj/nrc_handelsblad_20031110_81/116/L3	dof/adj/nrc_handelsblad_20031110_81/116	L3	,	punct	,/punct	,	True	L	4			
dof/adj/nrc_handelsblad_20031110_81/116/L4	dof/adj/nrc_handelsblad_20031110_81/116	L4	gitaar	noun	gitaar/noun	gitaren	True	L	5	2.4735713	8668.0	5.0
dof/adj/nrc_handelsblad_20031110_81/116/L5	dof/adj/nrc_handelsblad_20031110_81/116	L5	gier	adj	gier/adj	gierende	True	L	6	4.3281913	816.0	3.0
dof/adj/nrc_handelsblad_20031110_81/116/L6	dof/adj/nrc_handelsblad_20031110_81/116	L6	met	prep	met/prep	met	True	L	7	0.32551253	4230163.0	284.0
dof/adj/nrc_handelsblad_20031110_81/116/L7	dof/adj/nrc_handelsblad_20031110_81/116	L7	-	punct	-/punct	-	True	L	8			
dof/adj/nrc_handelsblad_20031110_81/116/L8	dof/adj/nrc_handelsblad_20031110_81/116	L8	leg_op	verb	leg_op/verb	leggen	True	L	9	-0.13404849	23626.0	1.0
dof/adj/nrc_handelsblad_20031110_81/116/L9	dof/adj/nrc_handelsblad_20031110_81/116	L9	te	comp	te/comp	te	True	L	10			
dof/adj/nrc_handelsblad_20031110_81/116/L10	dof/adj/nrc_handelsblad_20031110_81/116	L10	op	part	op/part	op	True	L	11	-0.21970993	540823.0	21.0
dof/adj/nrc_handelsblad_20031110_81/116/L11	dof/adj/nrc_handelsblad_20031110_81/116	L11	vet	adj	vet/adj	vet	True	L	12			
dof/adj/nrc_handelsblad_20031110_81/116/L12	dof/adj/nrc_handelsblad_20031110_81/116	L12	lekker	adj	lekker/adj	lekker	True	L	13			
dof/adj/nrc_handelsblad_20031110_81/116/L13	dof/adj/nrc_handelsblad_20031110_81/116	L13	er	adv	er/adv	er	True	L	14	0.1335849	1744977.0	97.0
dof/adj/nrc_handelsblad_20031110_81/116/L14	dof/adj/nrc_handelsblad_20031110_81/116	L14	alles	noun	alles/noun	alles	True	L	15	0.5704832	209596.0	18.0
dof/adj/nrc_handelsblad_20031110_81/116/L15												
dof/adj/nrc_handelsblad_20031110_81/116/R0	dof/adj/nrc_handelsblad_20031110_81/116	R0	drum_beat	noun	drum_beat/noun	drumbeats	True	R	1			
dof/adj/nrc_handelsblad_20031110_81/116/R1	dof/adj/nrc_handelsblad_20031110_81/116	R1	en	vg	en/vg	en	True	R	2			
dof/adj/nrc_handelsblad_20031110_81/116/R2	dof/adj/nrc_handelsblad_20031110_81/116	R2	klater	adj	klater/adj	klaterende	True	R	3	4.2831874	285.0	1.0
dof/adj/nrc_handelsblad_20031110_81/116/R3	dof/adj/nrc_handelsblad_20031110_81/116	R3	piano_accoord	noun	piano_accoord/noun	piano-akkoorden	True	R	4			
dof/adj/nrc_handelsblad_20031110_81/116/R4	dof/adj/nrc_handelsblad_20031110_81/116	R4	.	punct	./punct	.	True	R	5			
dof/adj/nrc_handelsblad_20031110_81/116/R5	dof/adj/nrc_handelsblad_20031110_81/116	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
dof/adj/nrc_handelsblad_20031110_81/116/R6	dof/adj/nrc_handelsblad_20031110_81/116	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
dof/adj/nrc_handelsblad_20031110_81/116/R7	dof/adj/nrc_handelsblad_20031110_81/116	R7	en	comp	en/comp	En	False	R	8			
dof/adj/nrc_handelsblad_20031110_81/116/R8	dof/adj/nrc_handelsblad_20031110_81/116	R8	geraffineerd	adj	geraffineerd/adj	geraffineerd	False	R	9			
dof/adj/nrc_handelsblad_20031110_81/116/R9	dof/adj/nrc_handelsblad_20031110_81/116	R9	ben	verb	ben/verb	is	False	R	10	0.05159408	9938754.0	507.0
dof/adj/nrc_handelsblad_20031110_81/116/R10	dof/adj/nrc_handelsblad_20031110_81/116	R10	de	det	de/det	de	False	R	11	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20031110_81/116/R11	dof/adj/nrc_handelsblad_20031110_81/116	R11	manier	noun	manier/noun	manier	False	R	12	-0.82047033	139815.0	3.0
dof/adj/nrc_handelsblad_20031110_81/116/R12	dof/adj/nrc_handelsblad_20031110_81/116	R12	waarop	pp	waarop/pp	waarop	False	R	13			
dof/adj/nrc_handelsblad_20031110_81/116/R13	dof/adj/nrc_handelsblad_20031110_81/116	R13	de	det	de/det	de	False	R	14	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20031110_81/116/R14	dof/adj/nrc_handelsblad_20031110_81/116	R14	soli	noun	soli/noun	soli	False	R	15			
dof/adj/nrc_handelsblad_20031110_81/116/R15												
dof/adj/nrc_handelsblad_20040519_92/235/L0	dof/adj/nrc_handelsblad_20040519_92/235	L0	een	det	een/det	een	True	L	1	0.43722054	11075723.0	832.0
dof/adj/nrc_handelsblad_20040519_92/235/L1	dof/adj/nrc_handelsblad_20040519_92/235	L1	met	prep	met/prep	met	True	L	2	0.32551253	4230163.0	284.0
dof/adj/nrc_handelsblad_20040519_92/235/L2	dof/adj/nrc_handelsblad_20040519_92/235	L2	sluit_af	verb	sluit_af/verb	afgesloten	True	L	3	-0.8003975999999999	46243.0	1.0
dof/adj/nrc_handelsblad_20040519_92/235/L3	dof/adj/nrc_handelsblad_20040519_92/235	L3	word	verb	word/verb	wordt	True	L	4	0.01787354	3486710.0	172.0
dof/adj/nrc_handelsblad_20040519_92/235/L4	dof/adj/nrc_handelsblad_20040519_92/235	L4	dead	name	dead/name	dead	True	L	5			
dof/adj/nrc_handelsblad_20040519_92/235/L5	dof/adj/nrc_handelsblad_20040519_92/235	L5	am	name	am/name	am	True	L	6			
dof/adj/nrc_handelsblad_20040519_92/235/L6	dof/adj/nrc_handelsblad_20040519_92/235	L6	I	name	I/name	I	True	L	7			
dof/adj/nrc_handelsblad_20040519_92/235/L7	dof/adj/nrc_handelsblad_20040519_92/235	L7	when	noun	when/noun	when	True	L	8	4.054657	358.0	1.0
dof/adj/nrc_handelsblad_20040519_92/235/L8	dof/adj/nrc_handelsblad_20040519_92/235	L8	me	pron	me/pron	me	True	L	9	0.26620784	283602.0	18.0
dof/adj/nrc_handelsblad_20040519_92/235/L9	dof/adj/nrc_handelsblad_20040519_92/235	L9	for	name	for/name	for	True	L	10			
dof/adj/nrc_handelsblad_20040519_92/235/L10	dof/adj/nrc_handelsblad_20040519_92/235	L10	mourn	name	mourn/name	mourn	True	L	11			
dof/adj/nrc_handelsblad_20040519_92/235/L11	dof/adj/nrc_handelsblad_20040519_92/235	L11	longer	name	longer/name	longer	True	L	12			
dof/adj/nrc_handelsblad_20040519_92/235/L12	dof/adj/nrc_handelsblad_20040519_92/235	L12	No	name	No/name	No	True	L	13			
dof/adj/nrc_handelsblad_20040519_92/235/L13	dof/adj/nrc_handelsblad_20040519_92/235	L13	:	punct	:/punct	:	True	L	14			
dof/adj/nrc_handelsblad_20040519_92/235/L14	dof/adj/nrc_handelsblad_20040519_92/235	L14	vermoed	verb	vermoed/verb	vermoeden	True	L	15			
dof/adj/nrc_handelsblad_20040519_92/235/L15												
dof/adj/nrc_handelsblad_20040519_92/235/R0	dof/adj/nrc_handelsblad_20040519_92/235	R0	dreun	noun	dreun/noun	dreun	True	R	1	6.5585785	1583.0	54.0
dof/adj/nrc_handelsblad_20040519_92/235/R1	dof/adj/nrc_handelsblad_20040519_92/235	R1	op	prep	op/prep	op	True	R	2	0.019526454	4502370.0	222.0
dof/adj/nrc_handelsblad_20040519_92/235/R2	dof/adj/nrc_handelsblad_20040519_92/235	R2	de	det	de/det	de	True	R	3	-0.053170222999999996	28074105.0	1289.0
dof/adj/nrc_handelsblad_20040519_92/235/R3	dof/adj/nrc_handelsblad_20040519_92/235	R3	groot	adj	groot/adj	grote	True	R	4	-0.22361309999999998	774779.0	30.0
dof/adj/nrc_handelsblad_20040519_92/235/R4	dof/adj/nrc_handelsblad_20040519_92/235	R4	trom	noun	trom/noun	trom	True	R	5	5.318544999999999	607.0	6.0
dof/adj/nrc_handelsblad_20040519_92/235/R5	dof/adj/nrc_handelsblad_20040519_92/235	R5	,	punct	,/punct	,	True	R	6			
dof/adj/nrc_handelsblad_20040519_92/235/R6	dof/adj/nrc_handelsblad_20040519_92/235	R6	het	det	het/det	het	True	R	7	0.08266407	11650779.0	613.0
dof/adj/nrc_handelsblad_20040519_92/235/R7	dof/adj/nrc_handelsblad_20040519_92/235	R7	slot	noun	slot/noun	slot	True	R	8	1.3537246	21330.0	4.0
dof/adj/nrc_handelsblad_20040519_92/235/R8	dof/adj/nrc_handelsblad_20040519_92/235	R8	van	prep	van/prep	van	True	R	9	-0.045479044	12638933.0	585.0
dof/adj/nrc_handelsblad_20040519_92/235/R9	dof/adj/nrc_handelsblad_20040519_92/235	R9	het	det	het/det	het	True	R	10	0.08266407	11650779.0	613.0
dof/adj/nrc_handelsblad_20040519_92/235/R10	dof/adj/nrc_handelsblad_20040519_92/235	R10	tweede	num	tweede/num	tweede	True	R	11			
dof/adj/nrc_handelsblad_20040519_92/235/R11	dof/adj/nrc_handelsblad_20040519_92/235	R11	sonnet	noun	sonnet/noun	sonnet	True	R	12			
dof/adj/nrc_handelsblad_20040519_92/235/R12	dof/adj/nrc_handelsblad_20040519_92/235	R12	.	punct	./punct	.	True	R	13			
dof/adj/nrc_handelsblad_20040519_92/235/R13	dof/adj/nrc_handelsblad_20040519_92/235	R13	sentence_delimiter	none	none	</sentence>	none	R	14			
dof/adj/nrc_handelsblad_20040519_92/235/R14	dof/adj/nrc_handelsblad_20040519_92/235	R14	sentence_delimiter	none	none	<sentence>	none	R	15			
dof/adj/nrc_handelsblad_20040519_92/235/R15												
dof/adj/nrc_handelsblad_19990409_125/115/L0	dof/adj/nrc_handelsblad_19990409_125/115	L0	of	vg	of/vg	of	True	L	1			
dof/adj/nrc_handelsblad_19990409_125/115/L1	dof/adj/nrc_handelsblad_19990409_125/115	L1	helder	adj	helder/adj	helder	True	L	2	2.1699386	14087.0	6.0
dof/adj/nrc_handelsblad_19990409_125/115/L2	dof/adj/nrc_handelsblad_19990409_125/115	L2	stralend	adj	stralend/adj	stralend	True	L	3	2.4552650000000003	3565.0	2.0
dof/adj/nrc_handelsblad_19990409_125/115/L3	dof/adj/nrc_handelsblad_19990409_125/115	L3	,	punct	,/punct	,	True	L	4			
dof/adj/nrc_handelsblad_19990409_125/115/L4	dof/adj/nrc_handelsblad_19990409_125/115	L4	dicht	adj	dicht/adj	dicht	True	L	5	0.45634764	39413.0	3.0
dof/adj/nrc_handelsblad_19990409_125/115/L5	dof/adj/nrc_handelsblad_19990409_125/115	L5	of	vg	of/vg	of	True	L	6			
dof/adj/nrc_handelsblad_19990409_125/115/L6	dof/adj/nrc_handelsblad_19990409_125/115	L6	transparant	adj	transparant/adj	transparant	True	L	7	2.3920555	3770.0	2.0
dof/adj/nrc_handelsblad_19990409_125/115/L7	dof/adj/nrc_handelsblad_19990409_125/115	L7	ben	verb	ben/verb	zijn	True	L	8	0.05159408	9938754.0	507.0
dof/adj/nrc_handelsblad_19990409_125/115/L8	dof/adj/nrc_handelsblad_19990409_125/115	L8	ze	pron	ze/pron	ze	True	L	9	0.16616574	1808509.0	104.0
dof/adj/nrc_handelsblad_19990409_125/115/L9	dof/adj/nrc_handelsblad_19990409_125/115	L9	,	punct	,/punct	,	True	L	10			
dof/adj/nrc_handelsblad_19990409_125/115/L10	dof/adj/nrc_handelsblad_19990409_125/115	L10	nabijheid	noun	nabijheid/noun	nabijheid	True	L	11			
dof/adj/nrc_handelsblad_19990409_125/115/L11	dof/adj/nrc_handelsblad_19990409_125/115	L11	of	vg	of/vg	of	True	L	12			
dof/adj/nrc_handelsblad_19990409_125/115/L12	dof/adj/nrc_handelsblad_19990409_125/115	L12	afstand	noun	afstand/noun	afstand	True	L	13			
dof/adj/nrc_handelsblad_19990409_125/115/L13	dof/adj/nrc_handelsblad_19990409_125/115	L13	schep	verb	schep/verb	scheppen	True	L	14			
dof/adj/nrc_handelsblad_19990409_125/115/L14	dof/adj/nrc_handelsblad_19990409_125/115	L14	kleur	noun	kleur/noun	Kleuren	True	L	15	2.9035322999999997	32796.0	29.0
dof/adj/nrc_handelsblad_19990409_125/115/L15												
dof/adj/nrc_handelsblad_19990409_125/115/R0	dof/adj/nrc_handelsblad_19990409_125/115	R0	en	vg	en/vg	en	True	R	1			
dof/adj/nrc_handelsblad_19990409_125/115/R1	dof/adj/nrc_handelsblad_19990409_125/115	R1	ondoordringbaar	adj	ondoordringbaar/adj	ondoordringbaar	True	R	2	3.5858733999999997	569.0	1.0
dof/adj/nrc_handelsblad_19990409_125/115/R2	dof/adj/nrc_handelsblad_19990409_125/115	R2	;	punct	;/punct	;	True	R	3			
dof/adj/nrc_handelsblad_19990409_125/115/R3	dof/adj/nrc_handelsblad_19990409_125/115	R3	ze	pron	ze/pron	ze	True	R	4	0.16616574	1808509.0	104.0
dof/adj/nrc_handelsblad_19990409_125/115/R4	dof/adj/nrc_handelsblad_19990409_125/115	R4	contrasteer	verb	contrasteer/verb	contrasteren	True	R	5	3.7223032	988.0	2.0
dof/adj/nrc_handelsblad_19990409_125/115/R5	dof/adj/nrc_handelsblad_19990409_125/115	R5	hard	adj	hard/adj	hard	True	R	6	1.1578903	103806.0	16.0
dof/adj/nrc_handelsblad_19990409_125/115/R6	dof/adj/nrc_handelsblad_19990409_125/115	R6	of	vg	of/vg	of	True	R	7			
dof/adj/nrc_handelsblad_19990409_125/115/R7	dof/adj/nrc_handelsblad_19990409_125/115	R7	vloei	verb	vloei/verb	vloeien	True	R	8	1.6736377	3876.0	1.0
dof/adj/nrc_handelsblad_19990409_125/115/R8	dof/adj/nrc_handelsblad_19990409_125/115	R8	subtiel	adj	subtiel/adj	subtiel	True	R	9	1.7032479	7483.0	2.0
dof/adj/nrc_handelsblad_19990409_125/115/R9	dof/adj/nrc_handelsblad_19990409_125/115	R9	en	vg	en/vg	en	True	R	10			
dof/adj/nrc_handelsblad_19990409_125/115/R10	dof/adj/nrc_handelsblad_19990409_125/115	R10	in	prep	in/prep	in	True	R	11	-0.048522763	9492181.0	437.0
dof/adj/nrc_handelsblad_19990409_125/115/R11	dof/adj/nrc_handelsblad_19990409_125/115	R11	eindeloos	adj	eindeloos/adj	eindeloze	True	R	12	1.4904691	9265.0	2.0
dof/adj/nrc_handelsblad_19990409_125/115/R12	dof/adj/nrc_handelsblad_19990409_125/115	R12	en	vg	en/vg	en	True	R	13			
dof/adj/nrc_handelsblad_19990409_125/115/R13	dof/adj/nrc_handelsblad_19990409_125/115	R13	ongekend	adj	ongekend/adj	ongekende	True	R	14	1.8648034	6413.0	2.0
dof/adj/nrc_handelsblad_19990409_125/115/R14	dof/adj/nrc_handelsblad_19990409_125/115	R14	schakering	noun	schakering/noun	schakeringen	True	R	15			
dof/adj/nrc_handelsblad_19990409_125/115/R15												
dof/adj/nrc_handelsblad_20020506_114/301/L0	dof/adj/nrc_handelsblad_20020506_114/301	L0	en	vg	en/vg	en	True	L	1			
dof/adj/nrc_handelsblad_20020506_114/301/L1	dof/adj/nrc_handelsblad_20020506_114/301	L1	kaal	adj	kaal/adj	kaal	True	L	2	2.6007778999999998	7651.0	5.0
dof/adj/nrc_handelsblad_20020506_114/301/L2	dof/adj/nrc_handelsblad_20020506_114/301	L2	zo	adv	zo/adv	Zo	True	L	3	0.16692214	748301.0	43.0
dof/adj/nrc_handelsblad_20020506_114/301/L3	dof/adj/nrc_handelsblad_20020506_114/301	L3	sentence_delimiter	none	none	<sentence>	none	L	4			
dof/adj/nrc_handelsblad_20020506_114/301/L4	dof/adj/nrc_handelsblad_20020506_114/301	L4	sentence_delimiter	none	none	</sentence>	none	L	5			
dof/adj/nrc_handelsblad_20020506_114/301/L5	dof/adj/nrc_handelsblad_20020506_114/301	L5	.	punct	./punct	.	False	L	6			
dof/adj/nrc_handelsblad_20020506_114/301/L6	dof/adj/nrc_handelsblad_20020506_114/301	L6	bewaar	verb	bewaar/verb	bewaard	False	L	7			
dof/adj/nrc_handelsblad_20020506_114/301/L7	dof/adj/nrc_handelsblad_20020506_114/301	L7	heb	verb	heb/verb	had	False	L	8	-0.41245252	4034811.0	129.0
dof/adj/nrc_handelsblad_20020506_114/301/L8	dof/adj/nrc_handelsblad_20020506_114/301	L8	apparatuur	noun	apparatuur/noun	apparatuur	False	L	9			
