_id	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	c.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_all.5_5.ppmi0.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.noweight.5_5.nocomp.y	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.x	s.model1_semcw.10k_dvnj.5_5.ppmi0.5_5.nocomp.y	sentence	sense	supersense	compound_status	_text	wordform
church/N/br-d01/1628	0.004925913053689	-0.229949387692673	0.15404746847801	-0.0464693776949443	-0.0164061119054086	0.212394461953257	0.155439237500987	-0.0256090516327877	0.154951045183371	-0.234707913630156	0.0285478571610373	-0.000142531964169558	-0.0427478349355944	0.292758072085706	0.0016856912374239	-0.000598152136173712	When we see the steady and methodical inculcation into humanity of the idea of man 's worthlessness - until redeemed - the necessity of the Devil may become evident as a weapon , a weapon designed and used time and time again in every age to whip men into a surrender to a particular church or church-state '' . Apparently he does not intend that	a2	A	simply_church	a surrender to a particular <span class='hit'>church</span> or church-state '' . Apparently	church
church/N/br-d02/1641	0.0606635110763426	-0.0976806866951982	-0.311028210224711	0.0203270258097403	0.0967421909521682	0.0176061606985254	-0.29277647973545	-0.0130283434127907	-0.0203764108257892	-0.152907702552943	0.028546607953665	-0.000148812506497261	-0.0699002782243395	-0.118086478066276	0.00168648398418818	-0.000594706920213981	Although they have also been concerned to stand squarely within the tradition of the apostolic church , they have exhibited no willingness whatever to sacrifice their modernity to their Christianity .	a2	A	simply_church	the tradition of the apostolic <span class='hit'>church</span> , they have exhibited no	church
church/N/br-d02/548	0.0989617505467174	-0.0139294895194867	-0.162051744975953	-0.136588130257427	0.0845353145284344	-0.0202549578360595	-0.129214913369898	-0.16442998302721	0.322892905390236	0.12635493309731	0.0285557419335649	-0.000140658898944232	0.340356506520882	0.0250514739112132	0.00168412373053617	-0.000602528972405876	The same thing is also evidenced by the extreme `` culture Protestantism '' so often observed to characterize the preaching and teaching of the American churches . In the absence of a truly adequate conceptuality in	b	B	simply_church	and teaching of the American <span class='hit'>churches</span> . In the absence of	churches
church/N/br-d02/706	0.0680242075617334	-0.0691617652016124	-0.0248677684085205	-0.108015760092883	0.0971731592951	0.0272457595100454	-0.00121922898893134	-0.11646837750067	0.224063705222492	-0.0729564654163123	0.028551912580326	-0.000139368401817736	0.217409355079928	-0.0982645899705182	0.0016892626815761	-0.000602503040522871	However , even if the latent demand for demythologization is not nearly as widespread as we are claiming , at least among the cultured elements of the population there tends to be an almost complete indifference to the church and its traditional message of sin and grace . To	a2	A	simply_church	almost complete indifference to the <span class='hit'>church</span> and its traditional message of	church
church/N/br-d02/877	0.164398314832818	-0.107503817668314	-0.115246112209727	-0.0207851126056743	0.189605459970818	0.0163373974560586	-0.115222411910979	-0.0479417269432788	0.310846152344447	-0.16132035102244	0.0285347952384397	-0.000147151839115821	0.313392616260646	-0.155556020727913	0.00168968497056495	-0.000587415923362997	? There is an ancient and venerable tradition in the church ( which derives , however , from the heritage of the Greeks rather than from the Bible ) that God is completely independent of his creation and so has no need of men for accomplishing his work in the world .	a2	A	simply_church	and venerable tradition in the <span class='hit'>church</span> ( which derives , however	church
church/N/br-d02/923	0.00438263850353748	-0.0962450558012975	0.00648965108069582	-0.361196385515227	0.052396805388194	0.0462116958401275	0.0442831676133031	-0.349500434260797	-0.021026150832579	-0.258175490224839	0.0285566696212655	-0.000139925379554622	-0.121681604655093	-0.203053966592519	0.00168838015832444	-0.000596460358535054	his work in the world . by analogy , the church also has been regarded as entirely independent of the `` world '' in the sense of requiring nothing from it in order to be the church .	a1	A	simply_church	. by analogy , the <span class='hit'>church</span> also has been regarded as	church
church/N/br-d02/949	-0.00942325733031614	-0.0255041282704091	0.0227007254933952	-0.0344715157021727	0.00996305413639374	0.0289757366887363	0.0247277535145055	-0.0309135057329077	-0.0367857284429936	-0.283551510260343	-0.784864844140709	0.159817725185671	-0.0457847685465719	-0.250549888525283	0.355437025070062	-0.183028229696516	by analogy , the church also has been regarded as entirely independent of the `` world '' in the sense of requiring nothing from it in order to be the church . But , as Scripture everywhere reminds us , God	a1	A	simply_church	in order to be the <span class='hit'>church</span> . But , as Scripture	church
church/N/br-d02/969	-0.160397763291241	-0.181067079874433	0.0227007254933952	-0.0344715157021727	0.00454714933958313	0.243206223782123	0.0247277535145055	-0.0309135057329077	0.313254010967948	0.466194270054296	0.0285582211708673	-0.000137372729476065	0.286408123681156	-0.445154651271489	0.0016878226985821	-0.000582397417686654	But , as Scripture everywhere reminds us , God does have need of his creatures , and the church , a fortiori , can ill afford to do without the talents with which the world , by God 's providence , presents it .	a1	A	simply_church	his creatures , and the <span class='hit'>church</span> , a fortiori , can	church
church/N/br-d03/1011	-0.0166625575377058	-0.0871562786529431	0.338990796494503	-0.275798271872672	-0.0645767905036032	-0.0232499876116608	0.393212158085577	-0.220434567044833	-0.0531249562675413	-0.0425592517940848	0.0285283712020955	-0.000142204439988366	-0.0608771922251709	-0.0201671463033471	0.00167331395716401	-0.000586397790423155	sale of 764 chapels '' . Most of these former churches are now used as warehouses , but `` neither Anglicans nor Nonconformists object to selling churches to Roman Catholics '' , and have done so .	c1	C	simply_church	. Most of these former <span class='hit'>churches</span> are now used as warehouses	churches
church/N/br-d03/1027	0.237382135214534	0.12482825120633	-0.145577392867547	0.189286347421333	0.0914099650478101	-0.248433927354639	-0.174954977935154	0.172811547069016	0.24588079825173	0.106424496169027	0.028548545658697	-0.000140146292402249	0.247594921329774	0.152670149633309	0.00168780003536036	-0.000591402878263708	Most of these former churches are now used as warehouses , but `` neither Anglicans nor Nonconformists object to selling churches to Roman Catholics '' , and have done so .	c1	C	simply_church	nor Nonconformists object to selling <span class='hit'>churches</span> to Roman Catholics '' ,	churches
church/N/br-d03/1051	0.0455619157948111	-0.00956305743959274	-0.113651581343077	0.108275961824763	0.0206319764925218	-0.0391650587349673	-0.115093927252414	0.100216998007153	-0.0119560513860134	-0.025220654328502	0.0285506139615574	-0.000129176076755433	-0.0214415218318476	-0.000426413741929731	0.00167519721228857	-0.000603976589899685	While it must be said that these same Protestants have built some new churches during this period , and that religious population shifts have emptied churches , a principal reason for this phenomenon of redundancy is that fewer Protestants are going to church .	c1	C	simply_church	Protestants have built some new <span class='hit'>churches</span> during this period , and	churches
church/N/br-d03/1063	0.0333429374488834	-0.030097965151698	-0.147337238534294	0.0267448764482745	0.0234130228461903	-0.0237608981720907	-0.167335334412687	-0.0158806175721604	0.0375539424727369	-0.0339806874468283	0.0285452437651704	-0.000137450007689722	0.0175028410495499	0.0126424374117418	0.00168432468672643	-0.000596395759444978	While it must be said that these same Protestants have built some new churches during this period , and that religious population shifts have emptied churches , a principal reason for this phenomenon of redundancy is that fewer Protestants are going to church .	c3	C	simply_church	religious population shifts have emptied <span class='hit'>churches</span> , a principal reason for	churches
church/N/br-d03/1080	-0.204126198418133	-0.375016856092211	-0.315544656190804	0.297351598126551	-0.268818331849392	-0.334078675812174	-0.354206408554594	0.266284401813874	-0.125119705052826	-0.217045011434396	0.0285392127478016	-0.000147416324393581	-0.265127989383088	0.0391011398389215	0.00168615961707831	-0.000602755334489111	While it must be said that these same Protestants have built some new churches during this period , and that religious population shifts have emptied churches , a principal reason for this phenomenon of redundancy is that fewer Protestants are going to church . It should be admitted , too , that there	c3	C	simply_church	fewer Protestants are going to <span class='hit'>church</span> . It should be admitted	church
church/N/br-d03/110	0.0165809082028691	-0.0515363448336339	0.00143752508219202	-0.0380934845044413	0.0306697307226198	0.0250298850582794	0.0106849953756567	-0.0413719315168444	0.0293404295461867	-0.0543919246160618	0.0285519138384014	-0.00014434326435868	0.0278961712398913	-0.0478210324747036	0.00166961168738952	-0.00059204090166363	The Church Unity Octave , January 18 - 25 , was enthusiastically devoted to prayer and discussion by the various churches . Many people seem hopeful , yet it is difficult	a2	A	simply_church	and discussion by the various <span class='hit'>churches</span> . Many people seem hopeful	churches
church/N/br-d03/1342	-0.353604551338449	0.0135240205650197	0.266073431087257	0.127149100554241	-0.331269041205151	0.0775616130992601	0.259944358861675	0.132697647785753	-0.103017023959295	-0.0245340077448658	0.028545699912365	-0.000152297482612351	-0.119230191647755	0.0361037318915174	0.00167408672724822	-0.000596117909089208	It has been my experience to find as many men as women in church , and to hear almost everyone in church congregations reciting the Latin prayers and responses at Mass .	c3	C	simply_church	many men as women in <span class='hit'>church</span> , and to hear almost	church
church/N/br-d03/1472	-0.0041983033685197	-0.227843857163785	-0.157849032932362	0.139343604532043	-0.0533571095646145	-0.213595122754455	-0.178945118540572	0.125333487261108	0.0624576752900019	0.00186279503437627	0.0285456558838482	-0.000144883915883334	0.0496436251761169	0.0559663401498947	0.00168969555898707	-0.00059487069971565	'' . A hymn often to be heard in Catholic churches is `` Faith of our Fathers '' , which glories in England 's ancient faith that endured persecution , and which proclaims : `` Faith of our Fathers : Mary 's prayers / Shall win our country back to thee '' .	c3	C	simply_church	to be heard in Catholic <span class='hit'>churches</span> is `` Faith of our	churches
church/N/br-d03/1883	0.0791615032973137	0.114820329048523	-0.0340828267285233	0.123946717463624	0.046385368171144	-0.123680227985212	-0.0411550536267946	0.125781432383445	0.159529193224042	0.135714647125607	0.0285464322353953	-0.000142490830033794	0.176493456003632	0.139041132402564	0.0016798823123374	-0.00059585329976768	The general tone of articles appearing in such important newspapers as the Manchester Guardian and the Sunday Observer implies a kindly recognition that the Catholic Church is now at least of equal stature in England with the Protestant churches . On successive Sundays during October , 1960 , Paul	b	B	simply_church	in England with the Protestant NA . On successive Sundays during	NA
church/N/br-d03/1908	0.0824699035215515	0.0505744345832005	-0.0163173796920789	0.08331263284444	0.0629785966509409	-0.0727787991659274	-0.0282935772078474	0.085018720865395	0.0727754282173252	0.0423864421766301	0.0285398194624481	-0.000137269800523838	0.0788692865259402	0.055374313190536	0.00168330640676219	-0.000595811974616889	On successive Sundays during October , 1960 , Paul Ferris ( a non-Catholic ) wrote articles in the Observer depicting clergymen of the Church of England , the Church of Rome and the Nonconformist Church .	a2	A	simply_church	Observer depicting clergymen of the NA of England , the Church	NA
church/N/br-d03/1913	0.0745864523593066	0.0958370052626782	-0.00391010859893564	0.0769367080591096	0.0497318302008243	-0.10276451768518	-0.0166123411543564	0.0818448056794115	0.0788595403008998	0.0306705241342753	0.0285503808997963	-0.000139572262138981	0.0828542559798354	0.045785179191951	0.00168716237802768	-0.000592402181663977	On successive Sundays during October , 1960 , Paul Ferris ( a non-Catholic ) wrote articles in the Observer depicting clergymen of the Church of England , the Church of Rome and the Nonconformist Church . The Catholic priest	a2	A	simply_church	Church of England , the NA of Rome and the Nonconformist	NA
church/N/br-d03/2335	0.0548012376835987	0.0175024568543138	-0.0626570639478997	0.0705256416967033	0.0352628063622891	-0.0447616658058751	-0.075201011980666	0.0672274899768429	0.113047304516642	0.00454767431625968	0.0285425669135061	-0.000139257822087737	0.104225962378277	0.0253692078834598	0.00168637031567905	-0.000598227430159464	Almost daily something is reported which feeds this Catholic hope in England : statistics of the increasing numbers of converts and Irish Catholic immigrants ; news of a Protestant minister in Leamington who has offered to allow a Catholic priest to preach from his pulpit ; a report that a Catholic nun had been requested to teach in a non-Catholic secondary school during the sickness of one of its masters ; the startling statement in a respectable periodical that `` Catholics , if the present system is still in operation , will constitute almost one-third of the House of Lords in the next generation '' ; a report that 200 Protestant clergymen and laity attended a votive Mass offered for Christian unity at a Catholic church in Slough during the Church Unity Octave .	c1	C	simply_church	Christian unity at a Catholic NA in Slough during the Church	NA
church/N/br-d03/313	0.101747326421161	-0.0100798982160092	-0.107123365508049	0.129655303606196	0.087096284981096	-0.0480260367552656	-0.133578047155073	0.11499138261611	0.186248580629493	0.0163761324993676	0.0285468229510835	-0.000139811154196566	0.186014303377477	0.054402386789981	0.00168503600611212	-0.000591382962260328	In representing part of this new picture , I will be recounting some of my own personal experiences , reactions and judgments ; but my primary aim is to transcribe what Englishmen themselves are saying and writing and implying about the Roman and Anglican Churches and about the present religious state of England . Since	a2	A	simply_church	about the Roman and Anglican <span class='hit'>Churches</span> and about the present religious	Churches
church/N/br-d03/35	0.0616618768012727	0.0747262988386911	-0.118186804097384	0.197434629909196	0.024449001256266	-0.0770227250465854	-0.147486279736156	0.182384845708762	0.234758382406953	0.032580881008306	0.0285481433232655	-0.000141556335065658	0.162400057620037	0.174437144502678	0.00168405134436804	-0.000596610350290422	Representing as it did the efforts of only unauthorized individuals of the Roman and Anglican Churches , and urging a communion of prayer unacceptable to Rome , this association produced little fruit , and , in fact , was condemned by the Holy Office in 1864 .	a2	A	simply_church	of the Roman and Anglican <span class='hit'>Churches</span> , and urging a communion	Churches
church/N/br-d03/721	0.0461614968289428	0.229389302456711	-0.0496582150857091	0.105541338394162	-0.0449921878953707	-0.220966414830012	-0.0674576852343642	0.103354019825452	0.114111974141751	0.196652853695042	0.0285421349343432	-0.000138721285363045	0.135418714590353	0.217433201437052	0.00167845636338356	-0.000595978261478729	A Protestant woman marveled to me over the large crowds going in and out of the Birmingham Oratory ( Catholic ) Church on Sunday mornings . She found this a marvel because	c1	C	simply_church	Birmingham Oratory ( Catholic ) <span class='hit'>Church</span> on Sunday mornings . She	Church
church/N/br-d03/779	-0.0214166606257035	0.0317080465940491	-0.122457134610823	0.141016798814235	-0.033745990344465	-0.0127404742346817	-0.136149649131404	0.134575997999183	-0.0451081138482861	0.0467750566116737	0.0285332564702415	-0.000135068047955286	-0.0277493433989818	0.0544747592811693	0.00167357505449722	-0.000602947587078964	than ten . From many sides come remarks that Protestant churches are badly attended and the large medieval cathedrals look all but empty during services .	c1	C	simply_church	sides come remarks that Protestant <span class='hit'>churches</span> are badly attended and the	churches
church/N/br-d03/849	0.163933061390498	-0.0726682795013516	-0.278042614829464	-0.12919379188618	0.126634566537625	-0.110453626045977	-0.265530699161807	-0.171051490136067	0.161084096261968	-0.132188185926266	0.0285516004465475	-0.00014177205571749	0.182467851328741	-0.0286446675515148	0.0016855428126296	-0.00059634513212704	The Protestants themselves are the first to admit the great falling off in effective membership in their churches . According to a newspaper report of the 1961 statistics	b	B	simply_church	in effective membership in their <span class='hit'>churches</span> . According to a newspaper	churches
church/N/br-d03/862	0.147325717148611	0.139457430987413	0.0554695460670613	0.115202307319711	0.15489646591545	-0.0998960248686814	0.0504428997109257	0.126091792728837	0.122199332156164	0.0806255502417788	0.0285479468185235	-0.000142408720296958	0.119286967584492	0.09608044722047	0.00168592086632207	-0.000588980661493432	According to a newspaper report of the 1961 statistics of the Church of England , the `` total of confirmed members is 9748000 , but only 2887671 are registered on the parochial church rolls '' , and `` over 27 million people in England are baptized into the Church of England , but roughly only a tenth of them continue '' .	a2	A	simply_church	the 1961 statistics of the <span class='hit'>Church</span> of England , the ``	Church
church/N/br-d03/899	0.0835266551905465	0.088186743314667	0.0292083574659776	0.196960554486478	0.0458648534166105	-0.107728977344967	0.00665526905205802	0.195559407618516	0.101440562331446	0.0441142532735772	0.0285508249330562	-0.000142646806300517	0.0956054953469363	0.050053874670386	0.00169313398493977	-0.000591637484802691	According to a newspaper report of the 1961 statistics of the Church of England , the `` total of confirmed members is 9748000 , but only 2887671 are registered on the parochial church rolls '' , and `` over 27 million people in England are baptized into the Church of England , but roughly only a tenth of them continue '' .	a2	A	simply_church	England are baptized into the <span class='hit'>Church</span> of England , but roughly	Church
church/N/br-d03/945	0.0221154601816548	0.0496027593177385	0.0491689584989041	0.102361784645468	-0.00506355503404252	-0.0384407513929401	0.039894545076568	0.111867145447322	0.00682229287785203	0.0469542578448884	0.0285525384251814	-0.000138066838405279	0.0116546053809735	0.0568815862294098	0.00169095101742312	-0.000592656448273989	An amazing article in the Manchester Guardian of last November , entitled `` Fate of Redundant Churches '' , states than an Archbishops ' Commission `` reported last month that in the Church of England alone there are 790 churches which are redundant now , or will be in 20 years ' time .	a2	A	simply_church	last month that in the <span class='hit'>Church</span> of England alone there are	Church
church/N/br-d03/952	0.249665536844945	0.217106603106201	0.053488991185848	0.211754284039498	0.0588622132362111	-0.324508111597815	0.0401395826811727	0.224926099567145	0.323183132938859	0.0696486307091887	0.0285496804190524	-0.000142324345418441	0.275172089844742	0.193690400695406	0.001672878183793	-0.000599849876295987	An amazing article in the Manchester Guardian of last November , entitled `` Fate of Redundant Churches '' , states than an Archbishops ' Commission `` reported last month that in the Church of England alone there are 790 churches which are redundant now , or will be in 20 years ' time .	c1	C	simply_church	England alone there are 790 <span class='hit'>churches</span> which are redundant now ,	churches
church/N/br-d03/971	-0.187948939339088	-0.146975176747411	-0.242376943063198	0.392485859319764	-0.194597964338496	-0.0799456556350631	-0.298967538075446	0.356463036330711	-0.0435681544406335	-0.216364090991666	0.0285500084918708	-0.000145856822706034	-0.143331324614928	-0.0790983152661127	0.0016828356528743	-0.000593286632682229	in 20 years ' time . A further 260 Anglican churches have been demolished since 1948 '' . And in the	c1	C	simply_church	. A further 260 Anglican <span class='hit'>churches</span> have been demolished since 1948	churches
church/N/br-d05/1163	-0.0954189376799164	0.0143541167897407	0.0186679027543665	-0.0160357003185473	-0.0678580385026999	0.0693874896126069	0.0230961294480452	-0.016547905549802	-0.245798785884202	-0.10564014196417	0.0285454716970267	-0.000133739512713726	-0.238193224083756	-0.0704304529438275	0.00168469236977682	-0.000595736742092229	But Parker as the ultra-liberal minister within the pale of a church which had proclaimed itself the repository of liberality poses a different problem , which is not to be resolved by holding him up as the champion of freedom .	a2	A	simply_church	within the pale of a <span class='hit'>church</span> which had proclaimed itself the	church
church/N/br-d05/1536	0.0075886733864774	-0.150673713670319	0.0227007254933952	-0.0344715157021727	0.0723126274127679	0.0959912379103967	0.0247277535145055	-0.0309135057329077	-0.033590135529422	-0.192390092176471	0.0285304626907404	-0.00012879065871111	-0.0979251658398981	-0.145627431654289	0.00168695791548186	-0.000606593611204535	But Theodore Parker , commencing his mission to the world-at-large , disguised as the minister of a `` twenty-eighth Congregational Church '' which bore no resemblance to the Congregational polities descended from the founders ( among which were still the Unitarian churches ) , made explicit from the beginning that the conflict between him and the Hunkerish society was not something which could be evaporated into a genteel difference about clerical decorum .	a2	A	simply_church	which were still the Unitarian <span class='hit'>churches</span> ) , made explicit from	churches
church/N/br-d05/1935	-0.181482997580775	-0.0394202484282748	0.0227007254933952	-0.0344715157021727	-0.0934920586078104	0.14635326670997	0.0247277535145055	-0.0309135057329077	-0.185026187484125	-0.274602881738264	0.0285300872656886	-0.000144022064744184	-0.253320931528173	-0.190070825923595	0.00167290833864825	-0.000610499585769063	And he took repeated care to let his colleagues know that he intended them : `` Even the Unitarian churches have caught the malaria , and are worse than those who deceived them '' - which implied that they were very bad indeed .	b	B	simply_church	: `` Even the Unitarian <span class='hit'>churches</span> have caught the malaria ,	churches
church/N/br-d06/2048	-0.0336674853300175	0.202537753966272	-0.0601012629513801	0.248098937908475	-0.134671734444534	-0.1646215725921	-0.0580625782767704	0.260992366026167	-0.0540355166424072	0.00499645115563799	0.0285539331717999	-0.000146189297729116	-0.0571299487849856	0.0529081549552204	0.00167346394963988	-0.000595640310815978	We trust you are not one of the 70000000 Americans who do not attend church , but who feel that various forms of recreation are more important than worshipping the God who made our country great .	c3	C	simply_church	Americans who do not attend <span class='hit'>church</span> , but who feel that	church
church/N/br-d06/2174	-0.0407081869822737	0.0332333815615484	0.0503290788761688	0.0602791358823226	-0.0414521866496218	0.0202384454418463	0.0383557059143608	0.0693291945564166	0.0136093478725943	0.223530640212691	0.028548364307502	-0.000139717020439861	-0.00969726029534822	0.209061465314678	0.0016821890978778	-0.000593418754181421	. No amount of religious ceremonies or even joining a church will relieve the gnawing of your `` inner '' space .	b	B	simply_church	ceremonies or even joining a <span class='hit'>church</span> will relieve the gnawing of	church
church/N/br-d07/1408	-0.0919343883736636	0.000424312740406307	0.0344016932113434	-0.0235120894098774	-0.0650668659480822	0.0556914594806489	0.0340102030510539	-0.0214183059105658	-0.132547251590767	-0.0355182211984473	0.0285450447010675	-0.000140480932372756	-0.134812467211671	-0.0144890575653905	0.00168457626732365	-0.000597098576448704	; she was fatally injured . The entrance to a church has been walled up , so that the congregation , most of which is in the western sector , cannot worship God there anymore .	c1	C	simply_church	. The entrance to a <span class='hit'>church</span> has been walled up ,	church
church/N/br-d07/216	0.0148776778453308	0.0358355227605201	-0.107258455194829	-0.0557072432596194	-0.0412499672238532	-0.0495095964514693	-0.0928134901280392	-0.0845569455739526	-0.0440583160793723	0.112712202013318	0.02855259681159	-0.000146926594651791	-0.0717279262545463	0.107110127995748	0.00168487979891226	-0.00059697375469771	One of the most wholesome things you could schedule in your church would thus be a group confessional where people could admit of their inner tensions '' .	b1	B	simply_church	you could schedule in your <span class='hit'>church</span> would thus be a group	church
church/N/br-d09/1044	-0.0481826200198697	-0.0304994869540668	0.0222713132709048	-0.0297308995397302	0.00211137286992151	0.0587376296625103	0.0238714199472284	-0.0264807218990782	-0.0731444566367408	-0.386179388184621	0.0285587925727907	-0.000133229495630334	-0.0774281478965248	-0.371991672371329	0.00168359847163713	-0.000586703423437364	Ask each member to write a statement on such topics as : `` What Christ Means to Me '' , `` What the Church Means to Me '' , `` Why Join the Church '' , `` The Duties of Church Members '' , etc. .	NA	NA	simply_church	'' , `` What the <span class='hit'>Church</span> Means to Me '' ,	Church
church/N/br-d09/1054	0.0091204164079507	0.0816308064549193	0.103038405354903	0.040371611984726	0.0458722187675888	0.0703913353054148	0.105188747369158	0.0428834387406112	0.0707054961799711	0.321006705387732	0.0285470327195043	-0.000143462002408637	0.196679573314494	0.268506075883498	0.00168406656908384	-0.000589464569190032	Ask each member to write a statement on such topics as : `` What Christ Means to Me '' , `` What the Church Means to Me '' , `` Why Join the Church '' , `` The Duties of Church Members '' , etc. .	a2	A	simply_church	, `` Why Join the <span class='hit'>Church</span> '' , `` The Duties	Church
church/N/br-d09/1115	0.092426411383813	0.0152712777879487	-0.0881508760470753	0.219060424436077	-0.0246298502924769	-0.092542959593297	-0.104298679458553	0.211294272237536	0.039867414416572	0.0488189611201562	0.0285389110476807	-0.000129896237451125	0.0478497184450276	0.074465090388193	0.00169310262731931	-0.000594706969801836	Service . There is a growing conviction among pastors and Church leaders that all those who come into the fellowship of the Church need preparatory training , including those coming by transfer of membership .	a2	A	simply_church	growing conviction among pastors and <span class='hit'>Church</span> leaders that all those who	Church
church/N/br-d09/1127	0.0712615280392074	-0.00458739924550788	-0.177437602615662	-0.275031390312326	0.0544666402348919	-0.0323343282945504	-0.0808336639076265	-0.315273681043063	0.0456319040045263	0.0326283532102597	0.0285473574944754	-0.000144466677786523	0.0622359124305773	0.0373539391667958	0.00168648423160464	-0.000593958638445341	There is a growing conviction among pastors and Church leaders that all those who come into the fellowship of the Church need preparatory training , including those coming by transfer of membership .	b	B	simply_church	into the fellowship of the <span class='hit'>Church</span> need preparatory training , including	Church
church/N/br-d09/1156	-0.0209534662752059	-0.12396988755727	0.0227007254933952	-0.0344715157021727	0.0445114117622041	0.103800552640771	0.0247277535145055	-0.0309135057329077	-0.10857041870723	-0.133993638573293	0.0285435350606859	-0.000151635637134856	-0.124522213201273	-0.099625957232408	0.00169128204226931	-0.000586658467373615	George E. Sweazey writes : `` There is danger in trying to make admission to the Church so easy and painless that people will scarcely know that anything has happened '' .	a2	A	simply_church	to make admission to the <span class='hit'>Church</span> so easy and painless that	Church
church/N/br-d09/1216	0.00779469012047296	-0.00915659503218196	-0.0366439644310186	-0.0156967047603834	-0.0037440793610889	-0.00736669980078393	-0.029624274005617	-0.0237318106406029	-0.0388184411911099	-0.0107897879379677	0.028545761408061	-0.000136617277352431	-0.0447299672583569	0.0206710783376939	0.00168338796253586	-0.000595938087460914	For most of them , it will be their first experience in membership training , since this is a recent development in many churches . Those coming from other denominations will welcome the opportunity	b	B	simply_church	a recent development in many <span class='hit'>churches</span> . Those coming from other	churches
church/N/br-d09/1260	0.0546181465390224	-0.0143142876674365	-0.0488609163889521	-0.0410006877204777	0.0474194568440012	-0.0131227926113896	-0.0466979726832506	-0.0516604104567939	0.0942078695690106	-0.0191651563529399	0.0285518336604249	-0.000140815993077953	0.0936317442366026	-0.00620641637395963	0.00169065025348833	-0.000595700879104264	It provides a natural transition into the life of the local church and its organizations . The total process of evangelism reaches	b	B	simply_church	the life of the local <span class='hit'>church</span> and its organizations . The	church
church/N/br-d09/129	0.213807428236014	0.0460229147393622	-0.0105426252938438	0.244569233707486	0.193943449879779	-0.077093980539343	-0.0536699280954253	0.237460036399692	0.297896445289701	0.146480486830692	0.028550038631976	-0.000145916357302973	0.334301890611518	0.0563829770586068	0.00169329801584775	-0.000594212406925961	In the average situation about one-third of those visited make commitments to Christ and the Church . The pastor and the Membership Preparation and Assimilation Committee	a1	A	simply_church	commitments to Christ and the <span class='hit'>Church</span> . The pastor and the	Church
church/N/br-d09/1297	-0.021900852073164	-0.0313141120002225	-0.222864750273309	-0.308860305924333	-0.0122425769467846	0.0209824065810003	-0.0970332857667932	-0.354953787583114	-0.0494419617472767	-0.124678294295304	0.028548531072464	-0.000144355163188402	-0.0813567746595058	-0.0800008302414385	0.00168500600895576	-0.000597581541480213	The total process of evangelism reaches the crescendo when the group of new members stands before the congregation to declare publicly their faith and to be received into the fellowship of the Church . This should be a high moment in their lives	a2	A	simply_church	into the fellowship of the <span class='hit'>Church</span> . This should be a	Church
church/N/br-d09/1404	0.0313796352645675	0.00748519365703783	-0.0462319948226759	-0.0183680602240012	0.0269139628118165	-0.00374956983014762	-0.0447784762801844	-0.023279143785695	0.0281477401735528	-0.0237265962624431	0.0285325312001233	-0.000142848108081544	0.0434036926283575	-0.0188104221749407	0.00169096636821509	-0.000598334687893567	It will help to determine the attitude of the new members toward the Church . It can mean the difference between participation and inaction	a2	A	simply_church	the new members toward the <span class='hit'>Church</span> . It can mean the	Church
church/N/br-d09/1436	0.0348235750946841	0.00427613269278218	-0.046572513409612	-0.0187018280502692	0.0270473652309056	-0.00800357441192155	-0.0451510253868105	-0.0235915683769841	-0.00868932831742872	-0.0107455704436497	0.0285467866184504	-0.000148495404921633	-0.00543172768513153	-0.00119749544451235	0.00167725425128945	-0.000604042569899642	The worship service is the natural and logical time to receive new members into the Church . The atmosphere for this momentous experience can be created	a2	A	simply_church	receive new members into the <span class='hit'>Church</span> . The atmosphere for this	Church
church/N/br-d09/1641	0.031611533946133	0.000884033014777123	-0.0440447727159265	0.00257363743887702	0.0211420749085464	-0.0170500852000239	-0.0425818147696756	-0.00259878353579425	0.100004302429926	0.00554293722551504	0.0285460144548493	-0.000145188104872298	0.104517264066546	-0.0273318196252061	0.00169162117373945	-0.000592249821474714	luncheon or dinner with new members as guests . The church is `` the family of God '' . The members	a1	A	simply_church	members as guests . The <span class='hit'>church</span> is `` the family of	church
