cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_4	ann_3	ann_2	ann_1	votes	conc_distance	conc_id
gekleurd/adj/nrc_handelsblad_20040306_38/289/R2	gekleurd/adj/nrc_handelsblad_20040306_38/289	R2	wild	adj	wild/adj	wilde	True	R	3	1.4521292	16334	12	FALSE	TRUE	FALSE	FALSE	1	3	gekleurd/adj/nrc_handelsblad_20040306_38/289/R2
gekleurd/adj/nrc_handelsblad_20040306_38/289/R3	gekleurd/adj/nrc_handelsblad_20040306_38/289	R3	patroon	noun	patroon/noun	patronen	True	R	4	2.7197888	6080	16	TRUE	TRUE	TRUE	FALSE	3	4	gekleurd/adj/nrc_handelsblad_20040306_38/289/R3
gekleurd/adj/nrc_handelsblad_20040306_38/289/R4	gekleurd/adj/nrc_handelsblad_20040306_38/289	R4	,	punct	,/punct	,	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/nrc_handelsblad_20040306_38/289/R4
gekleurd/adj/nrc_handelsblad_20040306_38/289/R5	gekleurd/adj/nrc_handelsblad_20040306_38/289	R5	word	verb	word/verb	werd	True	R	6	-0.0795429	3486710	556	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/nrc_handelsblad_20040306_38/289/R5
gekleurd/adj/nrc_handelsblad_20040306_38/289/R6	gekleurd/adj/nrc_handelsblad_20040306_38/289	R6	zo'n	det	zo'n/det	zo'n	True	R	7	0.13907067	216106	43	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/nrc_handelsblad_20040306_38/289/R6
gekleurd/adj/nrc_handelsblad_20040306_38/289/R7	gekleurd/adj/nrc_handelsblad_20040306_38/289	R7	honderdvijftig	num	honderdvijftig/num	honderdvijftig	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/nrc_handelsblad_20040306_38/289/R7
gekleurd/adj/nrc_handelsblad_20040306_38/289/R8	gekleurd/adj/nrc_handelsblad_20040306_38/289	R8	jaar	noun	jaar/noun	jaar	True	R	9	-0.5665751	1574348	154	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/nrc_handelsblad_20040306_38/289/R8
gekleurd/adj/nrc_handelsblad_20040306_38/289/R9	gekleurd/adj/nrc_handelsblad_20040306_38/289	R9	geleden	adj	geleden/adj	geleden	True	R	10	-0.64940476	210505	19	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/nrc_handelsblad_20040306_38/289/R9
gekleurd/adj/nrc_handelsblad_20040306_38/289/R10	gekleurd/adj/nrc_handelsblad_20040306_38/289	R10	door	prep	door/prep	door	True	R	11	0.64947134	1310789	434	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/nrc_handelsblad_20040306_38/289/R10
gekleurd/adj/nrc_handelsblad_20040306_38/289/R11	gekleurd/adj/nrc_handelsblad_20040306_38/289	R11	Nederlander	noun	Nederlander/noun	Nederlanders	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/nrc_handelsblad_20040306_38/289/R11
gekleurd/adj/nrc_handelsblad_20040306_38/289/R12	gekleurd/adj/nrc_handelsblad_20040306_38/289	R12	naar	prep	naar/prep	naar	True	R	13	-0.17415006	1512452	219	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/nrc_handelsblad_20040306_38/289/R12
gekleurd/adj/nrc_handelsblad_20040306_38/289/R13	gekleurd/adj/nrc_handelsblad_20040306_38/289	R13	Afrika	name	Afrika/name	Afrika	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/nrc_handelsblad_20040306_38/289/R13
gekleurd/adj/nrc_handelsblad_20040306_38/289/R14	gekleurd/adj/nrc_handelsblad_20040306_38/289	R14	importeer	verb	importeer/verb	geïmporteerd	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	15	gekleurd/adj/nrc_handelsblad_20040306_38/289/R14
gekleurd/adj/nrc_handelsblad_20040306_38/289/R15	gekleurd/adj/nrc_handelsblad_20040306_38/289	R15	.	punct	./punct	.	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	gekleurd/adj/nrc_handelsblad_20040306_38/289/R15
gekleurd/adj/nrc_handelsblad_20000211_39/41/L0	gekleurd/adj/nrc_handelsblad_20000211_39/41	L0	één	pron	één/pron	een	True	L	1	0.08300667	218147	41	FALSE	FALSE	FALSE	FALSE	0	1	gekleurd/adj/nrc_handelsblad_20000211_39/41/L0
gekleurd/adj/nrc_handelsblad_20000211_39/41/L1	gekleurd/adj/nrc_handelsblad_20000211_39/41	L1	ben	verb	ben/verb	is	True	L	2	1.441018e-4	9938754	1716	FALSE	FALSE	TRUE	FALSE	1	2	gekleurd/adj/nrc_handelsblad_20000211_39/41/L1
gekleurd/adj/nrc_handelsblad_20000211_39/41/L2	gekleurd/adj/nrc_handelsblad_20000211_39/41	L2	Jeroen	name	Jeroen/name	Jeroen	True	L	3	NA	NA	NA	FALSE	TRUE	FALSE	FALSE	1	3	gekleurd/adj/nrc_handelsblad_20000211_39/41/L2
gekleurd/adj/nrc_handelsblad_20000211_39/41/L3	gekleurd/adj/nrc_handelsblad_20000211_39/41	L3	over	prep	over/prep	over	True	L	4	-0.05212269	1300877	213	FALSE	TRUE	FALSE	FALSE	1	4	gekleurd/adj/nrc_handelsblad_20000211_39/41/L3
gekleurd/adj/nrc_handelsblad_20000211_39/41/L4	gekleurd/adj/nrc_handelsblad_20000211_39/41	L4	opinie	noun	opinie/noun	opinie	True	L	5	-0.2531768	7499	1	TRUE	TRUE	TRUE	TRUE	4	5	gekleurd/adj/nrc_handelsblad_20000211_39/41/L4
gekleurd/adj/nrc_handelsblad_20000211_39/41/L5	gekleurd/adj/nrc_handelsblad_20000211_39/41	L5	mijn	det	mijn/det	Mijn	True	L	6	-0.6512419	564919	51	FALSE	FALSE	TRUE	FALSE	1	6	gekleurd/adj/nrc_handelsblad_20000211_39/41/L5
gekleurd/adj/nrc_handelsblad_20000211_39/41/L6	gekleurd/adj/nrc_handelsblad_20000211_39/41	L6	""""	punct	"""/punct"	""""	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/nrc_handelsblad_20000211_39/41/L6
gekleurd/adj/nrc_handelsblad_20000211_39/41/L7	gekleurd/adj/nrc_handelsblad_20000211_39/41	L7	sentence_delimiter	none	none	<sentence>	none	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_20000211_39/41/delimiter
gekleurd/adj/nrc_handelsblad_20000211_39/41/L8	gekleurd/adj/nrc_handelsblad_20000211_39/41	L8	sentence_delimiter	none	none	</sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_20000211_39/41/delimiter
gekleurd/adj/nrc_handelsblad_20000211_39/41/L9	gekleurd/adj/nrc_handelsblad_20000211_39/41	L9	.	punct	./punct	.	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/nrc_handelsblad_20000211_39/41/L7
gekleurd/adj/nrc_handelsblad_20000211_39/41/L10	gekleurd/adj/nrc_handelsblad_20000211_39/41	L10	Elfstedenkruisjes	noun	Elfstedenkruisjes/noun	Elfstedenkruisjes	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/nrc_handelsblad_20000211_39/41/L8
gekleurd/adj/nrc_handelsblad_20000211_39/41/L11	gekleurd/adj/nrc_handelsblad_20000211_39/41	L11	twee	num	twee/num	twee	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/nrc_handelsblad_20000211_39/41/L9
gekleurd/adj/nrc_handelsblad_20000211_39/41/L12	gekleurd/adj/nrc_handelsblad_20000211_39/41	L12	met	prep	met/prep	met	False	L	13	0.6349619000000001	4230163	1379	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/nrc_handelsblad_20000211_39/41/L10
gekleurd/adj/nrc_handelsblad_20000211_39/41/L13	gekleurd/adj/nrc_handelsblad_20000211_39/41	L13	ingenieur	noun	ingenieur/noun	ingenieur	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/nrc_handelsblad_20000211_39/41/L11
gekleurd/adj/nrc_handelsblad_20000211_39/41/L14	gekleurd/adj/nrc_handelsblad_20000211_39/41	L14	een	det	een/det	Een	False	L	15	0.39214227	11075723	2834	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/nrc_handelsblad_20000211_39/41/L12
gekleurd/adj/nrc_handelsblad_20000211_39/41/L15	gekleurd/adj/nrc_handelsblad_20000211_39/41	L15	sentence_delimiter	none	none	<sentence>	none	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_20000211_39/41/delimiter
gekleurd/adj/nrc_handelsblad_20000211_39/41/R0	gekleurd/adj/nrc_handelsblad_20000211_39/41	R0	omdat	comp	omdat/comp	omdat	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	1	gekleurd/adj/nrc_handelsblad_20000211_39/41/R0
gekleurd/adj/nrc_handelsblad_20000211_39/41/R1	gekleurd/adj/nrc_handelsblad_20000211_39/41	R1	we	pron	we/pron	we	True	R	2	-0.53588355	1359191	138	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/nrc_handelsblad_20000211_39/41/R1
gekleurd/adj/nrc_handelsblad_20000211_39/41/R2	gekleurd/adj/nrc_handelsblad_20000211_39/41	R2	goed	adj	goed/adj	goed	True	R	3	-0.4109835	987502	113	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/nrc_handelsblad_20000211_39/41/R2
gekleurd/adj/nrc_handelsblad_20000211_39/41/R3	gekleurd/adj/nrc_handelsblad_20000211_39/41	R3	zaak	noun	zaak/noun	zaken	True	R	4	-0.31137908	181886	23	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/nrc_handelsblad_20000211_39/41/R3
gekleurd/adj/nrc_handelsblad_20000211_39/41/R4	gekleurd/adj/nrc_handelsblad_20000211_39/41	R4	heb	verb	heb/verb	hebben	True	R	5	-0.39662594	4034811	467	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/nrc_handelsblad_20000211_39/41/R4
gekleurd/adj/nrc_handelsblad_20000211_39/41/R5	gekleurd/adj/nrc_handelsblad_20000211_39/41	R5	doe	verb	doe/verb	gedaan	True	R	6	-0.22410898	731956	101	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/nrc_handelsblad_20000211_39/41/R5
gekleurd/adj/nrc_handelsblad_20000211_39/41/R6	gekleurd/adj/nrc_handelsblad_20000211_39/41	R6	""""	punct	"""/punct"	""""	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/nrc_handelsblad_20000211_39/41/R6
gekleurd/adj/nrc_handelsblad_20000211_39/41/R7	gekleurd/adj/nrc_handelsblad_20000211_39/41	R7	,	punct	,/punct	,	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/nrc_handelsblad_20000211_39/41/R7
gekleurd/adj/nrc_handelsblad_20000211_39/41/R8	gekleurd/adj/nrc_handelsblad_20000211_39/41	R8	zeg	verb	zeg/verb	zegt	True	R	9	-0.7068356	982307	84	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/nrc_handelsblad_20000211_39/41/R8
gekleurd/adj/nrc_handelsblad_20000211_39/41/R9	gekleurd/adj/nrc_handelsblad_20000211_39/41	R9	Ton	name	Ton/name	Ton	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/nrc_handelsblad_20000211_39/41/R9
gekleurd/adj/nrc_handelsblad_20000211_39/41/R10	gekleurd/adj/nrc_handelsblad_20000211_39/41	R10	Risseeuw	name	Risseeuw/name	Risseeuw	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/nrc_handelsblad_20000211_39/41/R10
gekleurd/adj/nrc_handelsblad_20000211_39/41/R11	gekleurd/adj/nrc_handelsblad_20000211_39/41	R11	die	pron	die/pron	die	True	R	12	0.20477697	2519801	537	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/nrc_handelsblad_20000211_39/41/R11
gekleurd/adj/nrc_handelsblad_20000211_39/41/R12	gekleurd/adj/nrc_handelsblad_20000211_39/41	R12	eind	noun	eind/noun	eind	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/nrc_handelsblad_20000211_39/41/R12
gekleurd/adj/nrc_handelsblad_20000211_39/41/R13	gekleurd/adj/nrc_handelsblad_20000211_39/41	R13	jaar	noun	jaar/noun	jaren	True	R	14	-0.5665751	1574348	154	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/nrc_handelsblad_20000211_39/41/R13
gekleurd/adj/nrc_handelsblad_20000211_39/41/R14	gekleurd/adj/nrc_handelsblad_20000211_39/41	R14	tachtig	num	tachtig/num	tachtig	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	15	gekleurd/adj/nrc_handelsblad_20000211_39/41/R14
gekleurd/adj/nrc_handelsblad_20000211_39/41/R15	gekleurd/adj/nrc_handelsblad_20000211_39/41	R15	-	punct	-/punct	-	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	gekleurd/adj/nrc_handelsblad_20000211_39/41/R15
gekleurd/adj/nrc_handelsblad_20010831_106/287/L0	gekleurd/adj/nrc_handelsblad_20010831_106/287	L0	en	vg	en/vg	en	True	L	1	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1	1	gekleurd/adj/nrc_handelsblad_20010831_106/287/L0
gekleurd/adj/nrc_handelsblad_20010831_106/287/L1	gekleurd/adj/nrc_handelsblad_20010831_106/287	L1	zwart	adj	zwart/adj	zwarte	True	L	2	2.442765	67059	133	FALSE	TRUE	TRUE	FALSE	2	2	gekleurd/adj/nrc_handelsblad_20010831_106/287/L1
gekleurd/adj/nrc_handelsblad_20010831_106/287/L2	gekleurd/adj/nrc_handelsblad_20010831_106/287	L2	sluit_uit	adj	sluit_uit/adj	uitsluitend	True	L	3	1.3700058000000002	13168	9	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/nrc_handelsblad_20010831_106/287/L2
gekleurd/adj/nrc_handelsblad_20010831_106/287/L3	gekleurd/adj/nrc_handelsblad_20010831_106/287	L3	vrijwel	adv	vrijwel/adv	vrijwel	True	L	4	0.10120707	36682	7	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/nrc_handelsblad_20010831_106/287/L3
gekleurd/adj/nrc_handelsblad_20010831_106/287/L4	gekleurd/adj/nrc_handelsblad_20010831_106/287	L4	de	det	de/det	de	True	L	5	-0.050367395999999995	28074105	4606	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/nrc_handelsblad_20010831_106/287/L4
gekleurd/adj/nrc_handelsblad_20010831_106/287/L5	gekleurd/adj/nrc_handelsblad_20010831_106/287	L5	van	prep	van/prep	van	True	L	6	-0.0039171656	12638933	2173	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/nrc_handelsblad_20010831_106/287/L5
gekleurd/adj/nrc_handelsblad_20010831_106/287/L6	gekleurd/adj/nrc_handelsblad_20010831_106/287	L6	uniform	noun	uniform/noun	uniformen	True	L	7	1.7012775000000002	5291	5	FALSE	TRUE	FALSE	FALSE	1	7	gekleurd/adj/nrc_handelsblad_20010831_106/287/L6
gekleurd/adj/nrc_handelsblad_20010831_106/287/L7	gekleurd/adj/nrc_handelsblad_20010831_106/287	L7	traditioneel	adj	traditioneel/adj	traditionele	True	L	8	1.0058081	35911	17	FALSE	TRUE	FALSE	FALSE	1	8	gekleurd/adj/nrc_handelsblad_20010831_106/287/L7
gekleurd/adj/nrc_handelsblad_20010831_106/287/L8	gekleurd/adj/nrc_handelsblad_20010831_106/287	L8	de	det	de/det	de	True	L	9	-0.050367395999999995	28074105	4606	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/nrc_handelsblad_20010831_106/287/L8
gekleurd/adj/nrc_handelsblad_20010831_106/287/L9	gekleurd/adj/nrc_handelsblad_20010831_106/287	L9	in	prep	in/prep	In	True	L	10	-0.0058831153	9492181	1625	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/nrc_handelsblad_20010831_106/287/L9
gekleurd/adj/nrc_handelsblad_20010831_106/287/L10	gekleurd/adj/nrc_handelsblad_20010831_106/287	L10	sentence_delimiter	none	none	<sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_20010831_106/287/delimiter
gekleurd/adj/nrc_handelsblad_20010831_106/287/L11	gekleurd/adj/nrc_handelsblad_20010831_106/287	L11	sentence_delimiter	none	none	</sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_20010831_106/287/delimiter
gekleurd/adj/nrc_handelsblad_20010831_106/287/L12	gekleurd/adj/nrc_handelsblad_20010831_106/287	L12	.	punct	./punct	.	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/nrc_handelsblad_20010831_106/287/L10
gekleurd/adj/nrc_handelsblad_20010831_106/287/L13	gekleurd/adj/nrc_handelsblad_20010831_106/287	L13	grasveld	noun	grasveld/noun	grasveld	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/nrc_handelsblad_20010831_106/287/L11
gekleurd/adj/nrc_handelsblad_20010831_106/287/L14	gekleurd/adj/nrc_handelsblad_20010831_106/287	L14	het	det	het/det	het	False	L	15	-0.12596281	11650779	1773	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/nrc_handelsblad_20010831_106/287/L12
gekleurd/adj/nrc_handelsblad_20010831_106/287/L15	gekleurd/adj/nrc_handelsblad_20010831_106/287	L15	over	prep	over/prep	over	False	L	16	-0.05212269	1300877	213	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/nrc_handelsblad_20010831_106/287/L13
gekleurd/adj/nrc_handelsblad_20010831_106/287/R0	gekleurd/adj/nrc_handelsblad_20010831_106/287	R0	manschappen	noun	manschappen/noun	manschappen	True	R	1	0.07656694	5350	1	TRUE	TRUE	TRUE	TRUE	4	1	gekleurd/adj/nrc_handelsblad_20010831_106/287/R0
gekleurd/adj/nrc_handelsblad_20010831_106/287/R1	gekleurd/adj/nrc_handelsblad_20010831_106/287	R1	zit	verb	zit/verb	zitten	True	R	2	0.15706447	425170	86	FALSE	FALSE	FALSE	FALSE	0	2	gekleurd/adj/nrc_handelsblad_20010831_106/287/R1
gekleurd/adj/nrc_handelsblad_20010831_106/287/R2	gekleurd/adj/nrc_handelsblad_20010831_106/287	R2	rood	noun	rood/noun	rood	True	R	3	1.7472767	13226	13	FALSE	FALSE	FALSE	FALSE	0	3	gekleurd/adj/nrc_handelsblad_20010831_106/287/R2
gekleurd/adj/nrc_handelsblad_20010831_106/287/R3	gekleurd/adj/nrc_handelsblad_20010831_106/287	R3	,	punct	,/punct	,	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/nrc_handelsblad_20010831_106/287/R3
gekleurd/adj/nrc_handelsblad_20010831_106/287/R4	gekleurd/adj/nrc_handelsblad_20010831_106/287	R4	wit	noun	wit/noun	wit	True	R	5	2.4245737000000003	7185	14	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/nrc_handelsblad_20010831_106/287/R4
gekleurd/adj/nrc_handelsblad_20010831_106/287/R5	gekleurd/adj/nrc_handelsblad_20010831_106/287	R5	,	punct	,/punct	,	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/nrc_handelsblad_20010831_106/287/R5
gekleurd/adj/nrc_handelsblad_20010831_106/287/R6	gekleurd/adj/nrc_handelsblad_20010831_106/287	R6	blauw	noun	blauw/noun	blauw	True	R	7	2.814398	4187	12	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/nrc_handelsblad_20010831_106/287/R6
gekleurd/adj/nrc_handelsblad_20010831_106/287/R7	gekleurd/adj/nrc_handelsblad_20010831_106/287	R7	en	vg	en/vg	en	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/nrc_handelsblad_20010831_106/287/R7
gekleurd/adj/nrc_handelsblad_20010831_106/287/R8	gekleurd/adj/nrc_handelsblad_20010831_106/287	R8	oranje	noun	oranje/noun	oranje	True	R	9	3.388721	1766	9	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/nrc_handelsblad_20010831_106/287/R8
gekleurd/adj/nrc_handelsblad_20010831_106/287/R9	gekleurd/adj/nrc_handelsblad_20010831_106/287	R9	.	punct	./punct	.	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/nrc_handelsblad_20010831_106/287/R9
gekleurd/adj/nrc_handelsblad_20010831_106/287/R10	gekleurd/adj/nrc_handelsblad_20010831_106/287	R10	sentence_delimiter	none	none	</sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_20010831_106/287/delimiter
gekleurd/adj/nrc_handelsblad_20010831_106/287/R11	gekleurd/adj/nrc_handelsblad_20010831_106/287	R11	sentence_delimiter	none	none	<sentence>	none	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_20010831_106/287/delimiter
gekleurd/adj/nrc_handelsblad_20010831_106/287/R12	gekleurd/adj/nrc_handelsblad_20010831_106/287	R12	langs	prep	langs/prep	Langs	False	R	13	0.67719275	88271	30	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/nrc_handelsblad_20010831_106/287/R10
gekleurd/adj/nrc_handelsblad_20010831_106/287/R13	gekleurd/adj/nrc_handelsblad_20010831_106/287	R13	de	det	de/det	de	False	R	14	-0.050367395999999995	28074105	4606	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/nrc_handelsblad_20010831_106/287/R11
gekleurd/adj/nrc_handelsblad_20010831_106/287/R14	gekleurd/adj/nrc_handelsblad_20010831_106/287	R14	kant	noun	kant/noun	kant	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/nrc_handelsblad_20010831_106/287/R12
gekleurd/adj/nrc_handelsblad_20010831_106/287/R15	gekleurd/adj/nrc_handelsblad_20010831_106/287	R15	Nederlands	adj	Nederlands/adj	Nederlandse	False	R	16	0.047958895999999994	241254	43	FALSE	FALSE	FALSE	FALSE	0	14	gekleurd/adj/nrc_handelsblad_20010831_106/287/R13
gekleurd/adj/nrc_handelsblad_19990413_49/700/L0	gekleurd/adj/nrc_handelsblad_19990413_49/700	L0	plastic	adj	plastic/adj	plastic	True	L	1	2.7351123999999998	8992	24	FALSE	TRUE	TRUE	FALSE	2	1	gekleurd/adj/nrc_handelsblad_19990413_49/700/L0
gekleurd/adj/nrc_handelsblad_19990413_49/700/L1	gekleurd/adj/nrc_handelsblad_19990413_49/700	L1	van	prep	van/prep	van	True	L	2	-0.0039171656	12638933	2173	FALSE	TRUE	FALSE	FALSE	1	2	gekleurd/adj/nrc_handelsblad_19990413_49/700/L1
gekleurd/adj/nrc_handelsblad_19990413_49/700/L2	gekleurd/adj/nrc_handelsblad_19990413_49/700	L2	tapijt	noun	tapijt/noun	tapijt	True	L	3	2.5942497	4321	10	FALSE	TRUE	FALSE	FALSE	1	3	gekleurd/adj/nrc_handelsblad_19990413_49/700/L2
gekleurd/adj/nrc_handelsblad_19990413_49/700/L3	gekleurd/adj/nrc_handelsblad_19990413_49/700	L3	een	det	een/det	een	True	L	4	0.39214227	11075723	2834	FALSE	FALSE	FALSE	FALSE	0	4	gekleurd/adj/nrc_handelsblad_19990413_49/700/L3
gekleurd/adj/nrc_handelsblad_19990413_49/700/L4	gekleurd/adj/nrc_handelsblad_19990413_49/700	L4	door	prep	door/prep	door	True	L	5	0.64947134	1310789	434	FALSE	FALSE	FALSE	FALSE	0	5	gekleurd/adj/nrc_handelsblad_19990413_49/700/L4
gekleurd/adj/nrc_handelsblad_19990413_49/700/L5	gekleurd/adj/nrc_handelsblad_19990413_49/700	L5	vervang	verb	vervang/verb	vervangen	True	L	6	0.43325266	37703	10	FALSE	FALSE	FALSE	FALSE	0	6	gekleurd/adj/nrc_handelsblad_19990413_49/700/L5
gekleurd/adj/nrc_handelsblad_19990413_49/700/L6	gekleurd/adj/nrc_handelsblad_19990413_49/700	L6	ben	verb	ben/verb	zijn	True	L	7	1.441018e-4	9938754	1716	FALSE	FALSE	FALSE	FALSE	0	7	gekleurd/adj/nrc_handelsblad_19990413_49/700/L6
gekleurd/adj/nrc_handelsblad_19990413_49/700/L7	gekleurd/adj/nrc_handelsblad_19990413_49/700	L7	gras_perk	noun	gras_perk/noun	Grasperken	True	L	8	3.1266222000000004	253	1	FALSE	FALSE	FALSE	FALSE	0	8	gekleurd/adj/nrc_handelsblad_19990413_49/700/L7
gekleurd/adj/nrc_handelsblad_19990413_49/700/L8	gekleurd/adj/nrc_handelsblad_19990413_49/700	L8	sentence_delimiter	none	none	<sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_19990413_49/700/delimiter
gekleurd/adj/nrc_handelsblad_19990413_49/700/L9	gekleurd/adj/nrc_handelsblad_19990413_49/700	L9	sentence_delimiter	none	none	</sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	gekleurd/adj/nrc_handelsblad_19990413_49/700/delimiter
gekleurd/adj/nrc_handelsblad_19990413_49/700/L10	gekleurd/adj/nrc_handelsblad_19990413_49/700	L10	.	punct	./punct	.	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	gekleurd/adj/nrc_handelsblad_19990413_49/700/L8
gekleurd/adj/nrc_handelsblad_19990413_49/700/L11	gekleurd/adj/nrc_handelsblad_19990413_49/700	L11	park_landschap	noun	park_landschap/noun	parklandschap	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	gekleurd/adj/nrc_handelsblad_19990413_49/700/L9
gekleurd/adj/nrc_handelsblad_19990413_49/700/L12	gekleurd/adj/nrc_handelsblad_19990413_49/700	L12	nieuw	adj	nieuw/adj	nieuw	False	L	13	-0.2973471	669062	85	FALSE	FALSE	FALSE	FALSE	0	11	gekleurd/adj/nrc_handelsblad_19990413_49/700/L10
gekleurd/adj/nrc_handelsblad_19990413_49/700/L13	gekleurd/adj/nrc_handelsblad_19990413_49/700	L13	een	det	een/det	een	False	L	14	0.39214227	11075723	2834	FALSE	FALSE	FALSE	FALSE	0	12	gekleurd/adj/nrc_handelsblad_19990413_49/700/L11
gekleurd/adj/nrc_handelsblad_19990413_49/700/L14	gekleurd/adj/nrc_handelsblad_19990413_49/700	L14	tot	prep	tot/prep	tot	False	L	15	-0.28501859999999996	1139189	148	FALSE	FALSE	FALSE	FALSE	0	13	gekleurd/adj/nrc_handelsblad_19990413_49/700/L12
