id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
church/NNP/br-b22/1245	0.376139756072317	0.222671495972024	church	NNP	NA	B	B	NA	 <font color="green"></font> 
church/NNP/br-b22/1318	-0.171796492761205	-0.329237083053552	church	NNP	NA	B	B	NA	 <font color="green"></font> 
church/NNP/br-d03/1914	-0.399118429756798	-0.159261354757964	church	NNP	group%1:03:00::	B	B	E	 <font color="green"></font> 
church/NNP/br-d03/1920	-0.361303148759633	-0.193854989959962	church	NNP	group%1:03:00::	B	B	E	 <font color="green"></font> 
church/NNP/br-d03/2022	0.148431456238256	0.247712435439858	church	NNP	group%1:03:00::	B	B	E	 <font color="green"></font> 
church/NNP/br-d03/91	-0.290044128929596	0.0175047912645668	church	NNP	group%1:03:00::	A	A	E	 <font color="green"></font> 
church/NNP/br-d05/1515	-0.0166956317285243	0.270967355608977	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d05/207	0.439535883179723	-0.122648954180512	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d09/1115	-0.131784660467595	-0.00985751633001326	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/1127	0.212814879184173	-0.237677970857918	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d09/1156	0.364704236737311	0.0972014200841658	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/129	0.232001701755822	-0.350554637216172	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/1297	-0.105121753708744	0.424750436727315	church	NNP	NA	B	B	NA	 <font color="green"></font> 
church/NNP/br-d09/1404	-0.0839908621807762	-0.416190791987004	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/1436	-0.217799222192521	0.239903438328027	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/1708	0.435624470334484	-0.253379988455518	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/172	0.420195111344172	-0.171681487224077	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/1774	-0.324552873665797	-0.236744023380148	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d09/1779	-0.111222973262893	-0.377237338583799	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d09/2131	0.204760855956007	0.298214020932929	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/2155	0.315905024444043	0.121956293298646	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/231	0.191332502993497	0.0654303652284297	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/262	-0.131990012053707	0.332420947039305	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/276	-0.0680692048111081	-0.0167416452204373	church	NNP	NA	B	B	NA	 <font color="green"></font> 
church/NNP/br-d09/39	-0.268897987486506	0.384647054430225	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/515	-0.267799579352359	0.0981739939314191	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/544	-0.136900586411768	-0.0269551554470383	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/6	-0.105461755242397	0.387179694821762	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-d09/624	0.280449010592568	0.0232555716570134	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d09/627	0.31804837485051	0.0815186823242747	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d09/631	0.0433521266526414	0.318807613219957	church	NNP	NA	C	C	NA	 <font color="green"></font> 
church/NNP/br-d14/1311	0.00862669347357898	0.278457362297225	church	NNP	NA	B	B	NA	 <font color="green"></font> 
church/NNP/br-e13/1916	0.030045653428335	0.00703184144662174	church	NNP	NA	D	D	NA	 <font color="green"></font> 
church/NNP/br-g02/1539	0.345030072786471	0.3419744059661	church	NNP	NA	A	A	NA	 <font color="green"></font> 
church/NNP/br-j25/691	0.269010769426683	0.00701129296283768	church	NNP	NA	B	B	NA	 <font color="green"></font> 
church/NNP/br-j57/304	-0.066297841986636	0.0967807058261909	church	NNP	group%1:03:00::	B	B	E	 <font color="green"></font> 
church/NNP/br-k04/233	0.0232675265033422	-0.28280841299364	church	NNP	group%1:03:00::	D	D	E	 <font color="green"></font> 
church/NNP/br-k06/1930	0.0636037184767885	-0.20643638754922	church	NNP	group%1:03:00::	D	D	E	 <font color="green"></font> 
church/NNP/br-k06/698	0.260829388055189	0.0657449737661315	church	NNP	group%1:03:00::	D	D	E	 <font color="green"></font> 
church/NNP/br-k06/714	0.370263053193036	-0.30229671592356	church	NNP	group%1:03:00::	D	D	E	 <font color="green"></font> 
church/NNP/br-k06/726	-0.110674290083677	0.255785539845819	church	NNP	group%1:03:00::	D	D	E	 <font color="green"></font> 
church/NNP/br-k06/841	-0.293914086799445	-0.182714647125066	church	NNP	group%1:03:00::	D	D	E	 <font color="green"></font> 
church/NNP/br-k06/855	-0.047402005021683	0.316019833151041	church	NNP	group%1:03:00::	D	D	E	 <font color="green"></font> 
church/NNP/br-k10/1229	0.277222348191089	0.109958930790303	church	NNP	group%1:03:00::	B	B	E	 <font color="green"></font> 
church/NNS/br-a09/1417	-0.00332821482365117	-0.00312901460671693	church	NNS	NA	D	D	NA	 <font color="green"></font> 
church/NNS/br-a10/1674	-0.00333510443090119	-0.00313804216272946	church	NNS	NA	D	D	NA	 <font color="green"></font> 
church/NNS/br-a10/1831	-0.00332622313028586	-0.00314818041599511	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a10/1863	-0.00332308459534864	-0.00312670037175348	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a10/1918	-0.00333233476033001	-0.0031292999010407	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a10/1980	-0.00333118650577628	-0.00314244513767819	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a10/1984	-0.00332883958087903	-0.00312519091877698	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a10/1996	-0.00332690936752757	-0.00313093168748322	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a10/2022	-0.00332655951046517	-0.00314371693612905	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a10/2051	-0.00332194966776546	-0.00314307083616218	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a31/1594	-0.00332289144348692	-0.00314230808741213	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a31/1753	-0.00331152905732604	-0.00312763362131936	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-a31/1806	-0.00333447233488804	-0.00313803901349741	church	NNS	NA	D	D	NA	 <font color="green"></font> 
church/NNS/br-b04/1480	-0.00333271574430686	-0.00313360699743751	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-b12/2239	-0.00332979075204291	-0.00312661343425217	church	NNS	NA	B	B	NA	 <font color="green"></font> 
church/NNS/br-b12/2243	-0.0033247378083398	-0.00313533038137865	church	NNS	NA	B	B	NA	 <font color="green"></font> 
church/NNS/br-b22/1233	-0.00331402680546334	-0.00312782480592101	church	NNS	NA	B	B	NA	 <font color="green"></font> 
church/NNS/br-b22/1326	-0.00332144798022155	-0.00312614082069559	church	NNS	NA	B	B	NA	 <font color="green"></font> 
church/NNS/br-c08/1853	-0.00331557234739811	-0.00314230724634296	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d02/548	-0.00332017799553302	-0.00312554999405338	church	NNS	church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NNS/br-d03/1011	-0.00332341626768188	-0.00312291621109689	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NNS/br-d03/1027	-0.00332525780977487	-0.00312498631700784	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NNS/br-d03/1051	-0.00331481601285285	-0.0031369836354076	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NNS/br-d03/1063	-0.00331786963354639	-0.00314367215272435	church	NNS	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NNS/br-d03/110	-0.0033182276296648	-0.00313759859476511	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-d03/1472	-0.00333474920580788	-0.00312968080897684	church	NNS	church%1:06:00::	E	E	C	 <font color="green"></font> 
church/NNS/br-d03/1884	-0.00332738481349055	-0.00314336884742836	church	NNS	church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NNS/br-d03/313	-0.00332941402902622	-0.00313782191127237	church	NNS	anglican_church%1:14:00::	B	B	F	 <font color="green"></font> 
church/NNS/br-d03/35	-0.00332799866028224	-0.00313778886916526	church	NNS	anglican_church%1:14:00::	B	B	F	 <font color="green"></font> 
church/NNS/br-d03/779	-0.00331630922421657	-0.00314096847264507	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NNS/br-d03/849	-0.00332440987813937	-0.00312606814469169	church	NNS	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NNS/br-d03/929	-0.00332639486883816	-0.00312671502221593	church	NNS	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NNS/br-d03/952	-0.00333068705156201	-0.00313280211312538	church	NNS	church%1:06:00::	C	C	C	 <font color="green"></font> 
church/NNS/br-d03/971	-0.00333372111680406	-0.00313788279331542	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NNS/br-d05/1536	-0.00332936441043445	-0.0031256199527642	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d05/1935	-0.00332708601917748	-0.00312857950178884	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d09/1216	-0.00333018402868501	-0.00313166773622203	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d09/181	-0.00332429456269356	-0.00312604294917513	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d09/1910	-0.00332318615974014	-0.00312385356644718	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d09/1946	-0.00333502651697462	-0.00313699857321379	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d09/502	-0.00331631050388817	-0.00312780857207863	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d09/559	-0.00331348813643286	-0.00313270554127614	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d09/891	-0.00332562608469786	-0.00312665474011709	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d10/1095	-0.00332173939227189	-0.00312204444942194	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d10/2114	-0.00333585041234414	-0.00312910409747916	church	NNS	NA	B	B	NA	 <font color="green"></font> 
church/NNS/br-d10/305	-0.00332331056026497	-0.00313688079505628	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d14/1926	-0.00332941631141784	-0.00314351483941338	church	NNS	NA	B	B	NA	 <font color="green"></font> 
church/NNS/br-d14/199	-0.00333712869920948	-0.00313005612726105	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d14/2203	-0.00333200169588722	-0.00312527294411775	church	NNS	NA	B	B	NA	 <font color="green"></font> 
church/NNS/br-d14/457	-0.00332856451927578	-0.00315183138556305	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d14/507	-0.00332750483643106	-0.00315049111303864	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-d17/569	-0.00331627251543294	-0.0031414825337851	church	NNS	NA	C	C	NA	 <font color="green"></font> 
church/NNS/br-e12/1082	-0.00332698298795991	-0.00315042509010317	church	NNS	NA	D	D	NA	 <font color="green"></font> 
church/NNS/br-e13/808	-0.00331835871034439	-0.00312937920749337	church	NNS	NA	D	D	NA	 <font color="green"></font> 
church/NNS/br-f15/1245	-0.00333378450563061	-0.00313051582800323	church	NNS	church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NNS/br-f15/1425	-0.00331949921826505	-0.00312534223224282	church	NNS	christian_church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NNS/br-f15/1455	-0.00331713110159431	-0.00312654800518295	church	NNS	orthodox_church%1:14:00::	B	B	B	 <font color="green"></font> 
church/NNS/br-f15/1720	-0.00333406750151717	-0.00313718076300569	church	NNS	group%1:03:00::	B	B	E	 <font color="green"></font> 
church/NNS/br-f15/1887	-0.00332693646054953	-0.00314886966291875	church	NNS	group%1:03:00::	B	B	E	 <font color="green"></font> 
church/NNS/br-f15/1944	-0.00332031355735236	-0.00314245639553523	church	NNS	church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NNS/br-f15/1998	-0.00333045122465588	-0.00312451756148582	church	NNS	christian_church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NNS/br-f15/821	-0.00332324394480061	-0.00312427931108513	church	NNS	orthodox_catholic_church%1:14:00::	B	B	B	 <font color="green"></font> 
church/NNS/br-f15/824	-0.00332178519734698	-0.00314461183234249	church	NNS	church%1:14:00::	B	B	A	 <font color="green"></font> 
church/NNS/br-f44/1106	-0.00331736565060819	-0.00312555127284641	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/1189	-0.00332187936209158	-0.003121541696031	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/124	-0.00331432420443364	-0.00314266125593553	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/1262	-0.00331154504965945	-0.00313133209863874	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/1427	-0.00331334433740519	-0.0031268942281938	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/1475	-0.00332377976381593	-0.00314135379350542	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NNS/br-f44/1683	-0.0033149675846293	-0.00312745395015297	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/1802	-0.00333142909777974	-0.00313436083992865	church	NNS	church%1:14:00::	D	D	A	 <font color="green"></font> 
church/NNS/br-f44/1918	-0.00331192842475566	-0.00313309179549803	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/2015	-0.00331166789731102	-0.00313374024250233	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/2181	-0.00333102762246195	-0.00313933542161695	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/2201	-0.00331734336431272	-0.00314015377521764	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/343	-0.00333428417266479	-0.0031385814740498	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/868	-0.00333504977164947	-0.00313140508683307	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-f44/890	-0.00331782126559859	-0.00312726699107775	church	NNS	church%1:14:00::	C	C	A	 <font color="green"></font> 
church/NNS/br-g13/1130	-0.00332288806983665	-0.00312258034543441	church	NNS	NA	D	D	NA	 <font color="green"></font> 
church/NNS/br-k01/769	-0.00332999577289784	-0.00312753810335325	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
church/NNS/br-k04/2307	-0.00331753140696071	-0.00313690323676233	church	NNS	church%1:06:00::	B	B	C	 <font color="green"></font> 
church/NNS/br-k06/1925	-0.00333108515082583	-0.00313888816290829	church	NNS	church%1:06:00::	D	D	C	 <font color="green"></font> 
