id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
country/NN/br-p03/2318	-0.133766058679922	-0.00410341920778848	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-p05/1375	-0.0638637237755117	0.0435390820795692	country	NN	NA	B1	B	NA	 <font color="green"></font> 
country/NN/br-p08/1312	-0.107600998677906	0.0297735702177344	country	NN	NA	A	A	NA	 <font color="green"></font> 
country/NN/br-p09/1816	0.275228824705198	0.21361573078811	country	NN	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NN/br-p12/2090	-0.299259773294239	0.0584512588182836	country	NN	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NN/br-r06/1538	-0.0930337518919858	-0.0699519789029338	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NN/br-r08/1810	-0.0751485247411244	0.259630524822618	country	NN	country%1:15:00::	B4	B	B	 <font color="green"></font> 
country/NNS/br-a04/1454	0.134426877630849	-0.118795683201974	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a04/766	0.127510614068243	-0.0557885512955284	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a04/938	0.0612256511109857	-0.0664253933703786	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a07/1587	0.0653328163332126	-0.0928999754017006	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a07/1628	0.0776909517825525	-0.0323976109456223	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a07/1659	-0.021642677758423	-0.0745471342456492	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a07/1678	0.0245624969656507	-0.0211226458889541	country	NNS	NA	B1	B	NA	 <font color="green"></font> 
country/NNS/br-a07/1769	0.0758010378369344	-0.0630441046350387	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a10/167	0.0223502621105089	0.018925016419598	country	NNS	NA	B4	B	NA	 <font color="green"></font> 
country/NNS/br-a10/231	0.141320236885342	0.116821366199719	country	NNS	NA	B4	B	NA	 <font color="green"></font> 
country/NNS/br-a10/304	0.00838793361442278	-0.083440682689429	country	NNS	NA	B4	B	NA	 <font color="green"></font> 
country/NNS/br-a10/384	0.0501812921663409	-0.0273503832684085	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a10/89	0.0356091761608218	-0.0199520448969185	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a16/703	-0.0166784491919706	-0.0067815302641739	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a26/1144	0.0245398801665252	-0.0260098943336777	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a34/1104	0.105140608446063	0.0143658577389637	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-a34/1679	0.0235738883582487	-0.00629655917370437	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a34/1717	0.00723430348365207	0.00388803461329313	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1609	0.0481124551317134	-0.0485233693966969	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1639	0.0602944829793322	-0.0598947880709933	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1648	0.0995334816838238	-0.100029671058374	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1657	0.0875103320362316	-0.075843927143479	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1698	0.0480997685657788	0.0661842547674015	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1723	0.0285336908217162	-0.0182424110914863	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1738	0.0369625110125754	-0.0478885964395756	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1789	0.0185795428495068	0.0321851186417246	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-a43/1888	0.071701959098943	-0.0807780543773294	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-a43/2111	0.0148848316489327	-0.0401474800137598	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-b01/1558	-0.00201004106619455	-0.0547091645571497	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-b05/608	0.0395663811824753	-0.0362771853099086	country	NNS	NA	B1	B	NA	 <font color="green"></font> 
country/NNS/br-b07/252	0.0803589050347978	-0.0225987957907441	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-b11/1001	0.249217992152073	-0.00972471626195995	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-b13/1273	-0.0833687439285041	-0.12054060670523	country	NNS	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NNS/br-b16/263	0.0351669198954503	-0.00760634389914548	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-b19/664	0.0967432659978427	0.0259187074803214	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-b25/1744	0.124116962578235	0.0302174916482573	country	NNS	NA	B1	B	NA	 <font color="green"></font> 
country/NNS/br-c07/1056	-0.00182500851463277	-0.000880897048375085	country	NNS	NA	B4	B	NA	 <font color="green"></font> 
country/NNS/br-c07/1967	-0.103694080101413	-0.0136387720392058	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-c16/1019	0.0786024098926762	-0.000143608838697293	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-c16/1072	0.0321899857486902	0.000560278682604794	country	NNS	NA	B4	B	NA	 <font color="green"></font> 
country/NNS/br-d17/2090	-0.0219504529684659	0.0193425045655345	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-f04/226	0.0161650982355496	-0.0508421109252773	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-f14/1851	0.0521430532867044	-0.0295064607195739	country	NNS	country%1:15:00::	B1	B	B	 <font color="green"></font> 
country/NNS/br-f14/2054	0.111955695846508	-0.0405655957797465	country	NNS	country%1:14:00::	B	B	D	 <font color="green"></font> 
country/NNS/br-f14/2151	0.102118833955535	0.0365775511942165	country	NNS	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NNS/br-f15/1446	0.0840182228353702	-0.188285172976126	country	NNS	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NNS/br-f15/290	0.0473968592251145	-0.0387429164210068	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-f23/1716	0.0496879174412039	0.0501100979574474	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-f23/2029	0.0176478155707735	-0.0198844454287198	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-f23/942	0.235464321185843	0.0140355850718406	country	NNS	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NNS/br-g12/2313	0.0648194060730741	-0.0261310632618819	country	NNS	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NNS/br-g18/2235	0.0078932620873627	0.0510742694150419	country	NNS	country%1:14:01::	B	B	C	 <font color="green"></font> 
country/NNS/br-h02/1163	0.0438465169786674	0.00587276738959218	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1181	0.0920641521971839	-0.0381086447413766	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1193	0.0575410182679553	0.0158510477746005	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1242	0.00013003291477229	0.0101297286294347	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1335	0.113978598240274	-0.00289432881111172	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1422	0.0315066153209592	-0.0103245608808042	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1480	0.052333905518926	-0.00665075114962765	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1516	0.062964625409092	0.0311647569381542	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1779	0.159602057087206	0.0423532524374858	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1885	0.30228120265773	0.0639277066153768	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/1983	0.112992551037756	-0.000608733433152969	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/2052	0.140886060063086	0.0286889199032109	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/2175	0.0570240754050781	0.146353999473615	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-h02/318	0.0585701799222033	0.0328431147398366	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/513	0.157128309531387	0.102918143318672	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/562	0.0649747848953197	-0.0192994953604809	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/626	0.10684497482936	-0.00879999937524526	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/681	0.0524399077437492	0.0511256677724597	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/7	0.275721495167385	0.0560111316598685	country	NNS	NA	B3	B	NA	 <font color="green"></font> 
country/NNS/br-h02/706	0.0462704928870921	0.0438201696421158	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-h06/876	-0.000900565527856916	-0.0364906989745689	country	NNS	NA	B	B	NA	 <font color="green"></font> 
country/NNS/br-h06/901	0.0418550938280579	-0.0491945450382415	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-h08/1935	0.0545604750276633	0.0807596375536257	country	NNS	NA	B4	B	NA	 <font color="green"></font> 
country/NNS/br-h09/1266	0.0436495262490462	-0.0260141734593117	country	NNS	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NNS/br-h13/1532	0.0548800785958056	-0.0232309269699586	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-h13/2195	0.0453456552267192	0.059987768754885	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-h13/2315	0.0335254338208767	-0.0445385130754192	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-h21/1267	0.0224458817297892	-0.00880384651559499	country	NNS	country%1:14:00::	B1	B	D	 <font color="green"></font> 
country/NNS/br-j10/1243	0.0112756061340886	0.0994925128028435	country	NNS	european_country%1:15:00::	B2	B	B	 <font color="green"></font> 
country/NNS/br-j22/1149	0.0400176256341203	-0.00488013347718449	country	NNS	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NNS/br-j22/1309	0.114678051386797	-0.131670635140662	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j22/1375	0.0579390556241915	0.0379226190587601	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j22/1437	0.0712159283397603	-0.00566002584312752	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j22/1464	0.0900528273987514	-0.0081319865011458	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j22/171	0.0265585494694119	0.029504694055042	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/194	0.0311440617012127	0.0101274081469891	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/1968	0.010678864814538	0.0027396853039664	country	NNS	country%1:14:00::	B4	B	D	 <font color="green"></font> 
country/NNS/br-j22/2116	0.0581246789887093	-0.0076178569197103	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j22/257	0.0304598722079444	0.031440987228971	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j22/347	0.0679659014119695	0.0438655030798835	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/397	0.061665215525392	0.00388698568977843	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j22/408	0.021365326332017	0.00359410848039433	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/429	0.135271654580655	0.0768612632734279	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/474	0.0656863707755979	0.0390596168805846	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/603	0.0512644498108283	-0.00211249130311659	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/892	0.0579208661918698	-0.0171902520867308	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j22/929	0.0528275506360843	-0.00553084367077515	country	NNS	country%1:14:00::	B3	B	D	 <font color="green"></font> 
country/NNS/br-j26/1235	0.0405458173895977	-0.0104325015874325	country	NNS	NA	B2	B	NA	 <font color="green"></font> 
country/NNS/br-j37/1682	0.103114451936902	0.121701116629837	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j42/1418	0.00689892406513835	0.00896274899979795	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j42/428	0.0753896583698576	-0.108269047908291	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-j42/665	-0.125577491141661	0.0574585249600869	country	NNS	country%1:14:00::	B2	B	D	 <font color="green"></font> 
country/NNS/br-p08/1533	0.0331985168070019	0.0760804613405191	country	NNS	NA	B1	B	NA	 <font color="green"></font> 
