"token_id"	"model.x"	"model.y"	"lemma"	"pos"	"sense_key"	"marisense"	"mari_broad_sense"	"wn_broad_sense"	"text"
"223"	"church/NNP/br-b22/1245"	-0.000211620786101865	-0.000593182365788936	"church"	"NNP"	NA	"B"	"B"	NA	" Churches assembly in New Delhi as`` official'' observers reverses the <font color=\"green\">Church</font>  's earlier stand. The public appeal by the new Vatican"
"224"	"church/NNP/br-b22/1318"	-0.000208546708649482	-0.000606930626165548	"church"	"NNP"	NA	"B"	"B"	NA	" as directly as anyone the new spirit that pervades the <font color=\"green\">Church</font>  's stance toward the Protestant and Orthodox Churches. Noting all"
"225"	"church/NNP/br-d03/1914"	-0.000224946116435891	-0.000593055722346876	"church"	"NNP"	"group%1:03:00::"	"B"	"B"	"E"	" the Observer depicting clergymen of the Church of England, the <font color=\"green\">Church</font>  of Rome and the Nonconformist Church. The Catholic priest, though"
"226"	"church/NNP/br-d03/1920"	-0.000206320978461389	-0.000606009868281911	"church"	"NNP"	"group%1:03:00::"	"B"	"B"	"E"	" Church of England, the Church of Rome and the Nonconformist <font color=\"green\">Church</font> . The Catholic priest, though somewhat superficially drawn, easily came out"
"227"	"church/NNP/br-d03/2022"	-0.000230345980823723	-0.000597200531554522	"church"	"NNP"	"group%1:03:00::"	"B"	"B"	"E"	" comments were equally made by an Anglican parson, a Free <font color=\"green\">Church</font>  minister and a Catholic priest. Catholic priests have frequently appeared"
"228"	"church/NNP/br-d03/91"	-0.000226629017513248	-0.000599783134679835	"church"	"NNP"	"group%1:03:00::"	"A"	"A"	"E"	" the religious sphere so popularly discussed as Christian unity. The <font color=\"green\">Church</font>  Unity Octave, January 18- 25, was enthusiastically devoted to prayer"
"229"	"church/NNP/br-d05/1515"	-0.000195314128281516	-0.000601494180694441	"church"	"NNP"	NA	"C"	"C"	NA	" the world-at-large, disguised as the minister of a`` twenty-eighth Congregational <font color=\"green\">Church</font> '' which bore no resemblance to the Congregational polities descended from"
"230"	"church/NNP/br-d05/207"	-0.000230640905457435	-0.000593504497242701	"church"	"NNP"	NA	"C"	"C"	NA	" existed for their returning the Public Lecture to the First <font color=\"green\">Church</font> , and so to suppress it, rather than let Parker use"
"231"	"church/NNP/br-d09/1115"	-0.000232985203688046	-0.000597915571203041	"church"	"NNP"	NA	"A"	"A"	NA	" Reception Service. There is a growing conviction among pastors and <font color=\"green\">Church</font>  leaders that all those who come into the fellowship of"
"232"	"church/NNP/br-d09/1127"	-0.000216535777820097	-0.00060546734500078	"church"	"NNP"	NA	"C"	"C"	NA	" that all those who come into the fellowship of the <font color=\"green\">Church</font>  need preparatory training, including those coming by transfer of membership"
"233"	"church/NNP/br-d09/1156"	-0.000228837212686197	-0.000594868668334305	"church"	"NNP"	NA	"A"	"A"	NA	" There is danger in trying to make admission to the <font color=\"green\">Church</font>  so easy and painless that people will scarcely know that"
"234"	"church/NNP/br-d09/129"	-0.000210563675471639	-0.000587333258158737	"church"	"NNP"	NA	"A"	"A"	NA	" one-third of those visited make commitments to Christ and the <font color=\"green\">Church</font> . The pastor and the Membership Preparation and Assimilation Committee must"
"235"	"church/NNP/br-d09/1297"	-0.000215708737542532	-0.000605003819702359	"church"	"NNP"	NA	"B"	"B"	NA	" faith and to be received into the fellowship of the <font color=\"green\">Church</font> . This should be a high moment in their lives, a"
"236"	"church/NNP/br-d09/1404"	-0.000227289894312076	-0.000611747908567937	"church"	"NNP"	NA	"A"	"A"	NA	" to determine the attitude of the new members toward the <font color=\"green\">Church</font> . It can mean the difference between participation and inaction, spiritual"
"237"	"church/NNP/br-d09/1436"	-0.000233621226780592	-0.000599893107019023	"church"	"NNP"	NA	"A"	"A"	NA	" natural and logical time to receive new members into the <font color=\"green\">Church</font> . The atmosphere for this momentous experience can be created most"
"238"	"church/NNP/br-d09/1708"	-0.000212859063407189	-0.000599523327307827	"church"	"NNP"	NA	"A"	"A"	NA	" be a participant. Yet the most difficult problem in the <font color=\"green\">Church</font>  's program of evangelism is right at this point- helping"
"239"	"church/NNP/br-d09/172"	-0.000228986868776359	-0.00060988573782781	"church"	"NNP"	NA	"A"	"A"	NA	" determine their interest and participation in the life of the <font color=\"green\">Church</font> . Neglect means spiritual paralysis or death. Churches that have a"
"240"	"church/NNP/br-d09/1774"	-0.000218369943130741	-0.000602212170776909	"church"	"NNP"	NA	"C"	"C"	NA	" that nearly 40 per cent of those who joined the <font color=\"green\">Church</font>  were lost to the Church within seven years. One denomination"
"241"	"church/NNP/br-d09/1779"	-0.000231882200009628	-0.00059338901984791	"church"	"NNP"	NA	"C"	"C"	NA	" of those who joined the Church were lost to the <font color=\"green\">Church</font>  within seven years. One denomination had a membership of 1419833"
"242"	"church/NNP/br-d09/2131"	-0.000210761581214057	-0.000599362177734443	"church"	"NNP"	NA	"A"	"A"	NA	" the meaning of Christian discipleship. When they unite with the <font color=\"green\">Church</font>  they must find in this fellowship the satisfaction of their"
"243"	"church/NNP/br-d09/2155"	-0.000201707223377263	-0.000603295910960919	"church"	"NNP"	NA	"A"	"A"	NA	" needs or they will never mature into effective Christians. The <font color=\"green\">Church</font>  expects certain things of those who become members. The new"
"244"	"church/NNP/br-d09/231"	-0.000219851558301517	-0.000602974701911575	"church"	"NNP"	NA	"A"	"A"	NA	" It is important that persons desiring to unite with the <font color=\"green\">Church</font>  be prepared for this experience so that it may be"
"245"	"church/NNP/br-d09/262"	-0.000230525569579076	-0.000606926639939308	"church"	"NNP"	NA	"A"	"A"	NA	" to ask a person to take the sacred vows of <font color=\"green\">Church</font>  membership before he has been carefully instructed concerning their implications"
"246"	"church/NNP/br-d09/276"	-0.000209337959791964	-0.000604593562519615	"church"	"NNP"	NA	"B"	"B"	NA	" he has been carefully instructed concerning their implications. Preparation for <font color=\"green\">Church</font>  membership begins immediately after the commitment is received. The pastor"
"247"	"church/NNP/br-d09/39"	-0.000205951285279428	-0.000606928256202207	"church"	"NNP"	NA	"A"	"A"	NA	" to achieve Christian stature, it is an indictment of the <font color=\"green\">Church</font> . These fatalities are dramatic evidence of`` halfway evangelism'', a failure"
"248"	"church/NNP/br-d09/515"	-0.000208443989176282	-0.000598174893148747	"church"	"NNP"	NA	"A"	"A"	NA	" require more. None should ask less. Those who join the <font color=\"green\">Church</font>  need to be instructed in the faith and the meaning"
"249"	"church/NNP/br-d09/544"	-0.000227215461630746	-0.000597281735994412	"church"	"NNP"	NA	"A"	"A"	NA	" sacred vows. They will have a greater appreciation for the <font color=\"green\">Church</font>  and a deeper devotion to it if membership requires something"
"250"	"church/NNP/br-d09/6"	-0.000230666318200848	-0.000608471648891629	"church"	"NNP"	NA	"A"	"A"	NA	" Few persons who join the <font color=\"green\">Church</font>  are insincere. They earnestly desire to do the will of"
"251"	"church/NNP/br-d09/624"	-0.000200456284839855	-0.000588410841222162	"church"	"NNP"	NA	"C"	"C"	NA	" cover four major areas: The Christian Faith History of the <font color=\"green\">Church</font>  Duties of Church Membership The Local Church and Its Program"
"252"	"church/NNP/br-d09/627"	-0.000189319377404332	-0.000604778365676293	"church"	"NNP"	NA	"C"	"C"	NA	" areas: The Christian Faith History of the Church Duties of <font color=\"green\">Church</font>  Membership The Local Church and Its Program Following each instruction"
"253"	"church/NNP/br-d09/631"	-0.000229322185183882	-0.000595195662444494	"church"	"NNP"	NA	"C"	"C"	NA	" History of the Church Duties of Church Membership The Local <font color=\"green\">Church</font>  and Its Program Following each instruction period a piece of"
"254"	"church/NNP/br-d14/1311"	-0.000228988065579149	-0.000602302251554136	"church"	"NNP"	NA	"B"	"B"	NA	" men and women of New England ancestry also issued the <font color=\"green\">Church</font>  of Jesus Christ of Latter Day Saints, the Seventh Day"
"255"	"church/NNP/br-e13/1916"	-0.000204259276161327	-0.000588760158104707	"church"	"NNP"	NA	"D"	"D"	NA	" a road toward another gate in the distance, past the <font color=\"green\">Church</font>  of St. Irene, completed by Constantine in 330 A. D."
"256"	"church/NNP/br-g02/1539"	-0.000217015714733973	-0.00060196757495439	"church"	"NNP"	NA	"A"	"A"	NA	" and influence of such other claimants for loyalty as the <font color=\"green\">Church</font> . The breakup of the Holy Roman Empire and the downfall"
"257"	"church/NNP/br-j25/691"	-0.000215600648962357	-0.000588464662379596	"church"	"NNP"	NA	"B"	"B"	NA	" indicators of expected adherence to group norms. However, because of <font color=\"green\">Church</font>  laws, lately more stringently enforced, which forbid the marriage of"
"258"	"church/NNP/br-j57/304"	-0.000230261683415892	-0.000596041507346053	"church"	"NNP"	"group%1:03:00::"	"B"	"B"	"E"	" Indeed, it is even surprising in the Canon of Christ <font color=\"green\">Church</font>  and Regius Professor of Ecclesiastical History, who fathered this most"
"259"	"church/NNP/br-k04/233"	-0.000228362116785401	-0.0006016046550788	"church"	"NNP"	"group%1:03:00::"	"D"	"D"	"E"	" of this crowded region was the Allen African Methodist Episcopal <font color=\"green\">Church</font> . It was an old and dirty wooden structure, sadly in"
"260"	"church/NNP/br-k06/1930"	-0.000227402929789315	-0.000601708918237418	"church"	"NNP"	"group%1:03:00::"	"D"	"D"	"E"	" strike the steeples of the other churches; not of Drew <font color=\"green\">Church</font> . A flash illumined the trees as a crooked bolt twigged"
"261"	"church/NNP/br-k06/698"	-0.000191816881364904	-0.000602142527385432	"church"	"NNP"	"group%1:03:00::"	"D"	"D"	"E"	" the foothills, was the city of God. The Dutch Reformed <font color=\"green\">Church</font> , with two steeples and its own school was on Main"
"262"	"church/NNP/br-k06/714"	-0.000229975310336472	-0.000601218115097735	"church"	"NNP"	"group%1:03:00::"	"D"	"D"	"E"	" and its own school was on Main Street; the Episcopal <font color=\"green\">Church</font>  was one block down Sussex Street; the Catholic Saint Mary's"
"263"	"church/NNP/br-k06/726"	-0.000209716044234436	-0.000590164445891049	"church"	"NNP"	"group%1:03:00::"	"D"	"D"	"E"	" was one block down Sussex Street; the Catholic Saint Mary's <font color=\"green\">Church</font> , with an even taller steeple and a cross on top"
"264"	"church/NNP/br-k06/841"	-0.000206651274153153	-0.000592318265462959	"church"	"NNP"	"group%1:03:00::"	"D"	"D"	"E"	" became familiar with God, who resided chiefly in Drew Centennial <font color=\"green\">Church</font>  with its high steeple and clock. There was no church"
"265"	"church/NNP/br-k06/855"	-0.000230278227729655	-0.000604337029509044	"church"	"NNP"	"group%1:03:00::"	"D"	"D"	"E"	" high steeple and clock. There was no church like Drew <font color=\"green\">Church</font> , no preacher like Papa, who was intimate with Him, and"
"266"	"church/NNP/br-k10/1229"	-0.000188278770301087	-0.000602711067797384	"church"	"NNP"	"group%1:03:00::"	"B"	"B"	"E"	" smashing images and tearing down symbols sacred to the Old <font color=\"green\">Church</font> . John found it difficult, but he held him in check"
"267"	"church/NNS/br-a09/1417"	-0.0002282154120386	-0.000600055451648606	"church"	"NNS"	NA	"D"	"D"	NA	" will feature row houses, garden apartments, four small parks, schools, <font color=\"green\">churches</font> , a shopping center and several small clusters of stores. The"
"268"	"church/NNS/br-a10/1674"	-0.000215284521158049	-0.000599363135445801	"church"	"NNS"	NA	"D"	"D"	NA	" need for their forthcoming program,`` Breakthrough'' scheduled to fill the <font color=\"green\">churches</font>  for the next two years. In his opening address Wednesday"
"269"	"church/NNS/br-a10/1831"	-0.000204356438490684	-0.000604704062513053	"church"	"NNS"	NA	"C"	"C"	NA	" with this challenge''.`` In 35 years we have opened 7000 <font color=\"green\">churches</font> '', the Rev. Mr. Brandt said, adding that the denomination had"
"270"	"church/NNS/br-a10/1863"	-0.000214999350814854	-0.000599791430625206	"church"	"NNS"	NA	"C"	"C"	NA	" for every 10000 persons.`` In this light we need 1000 <font color=\"green\">churches</font>  in Illinois, where we have 200; 800 in Southern New"
"271"	"church/NNS/br-a10/1918"	-0.00021365140006923	-0.00060535522458484	"church"	"NNS"	NA	"C"	"C"	NA	" Brandt suggested the vision of 8000 new Assemblies of God <font color=\"green\">churches</font>  in the next 10 years. To accomplish this would necessitate"
"272"	"church/NNS/br-a10/1980"	-0.000216759825944307	-0.000606168614065665	"church"	"NNS"	NA	"C"	"C"	NA	" includes: Encouraging by every means, all existing Assemblies of God <font color=\"green\">churches</font>  to start new churches. Engaging mature, experienced men to pioneer"
"273"	"church/NNS/br-a10/1984"	-0.000209169925844867	-0.000593969389708748	"church"	"NNS"	NA	"C"	"C"	NA	" means, all existing Assemblies of God churches to start new <font color=\"green\">churches</font> . Engaging mature, experienced men to pioneer or open new churches"
"274"	"church/NNS/br-a10/1996"	-0.000191730084152373	-0.000604304923011869	"church"	"NNS"	NA	"C"	"C"	NA	" churches. Engaging mature, experienced men to pioneer or open new <font color=\"green\">churches</font>  in strategic population centers. Surrounding pioneer pastors with vocational volunteers"
"275"	"church/NNS/br-a10/2022"	-0.00021792484184072	-0.000602516015516793	"church"	"NNS"	NA	"C"	"C"	NA	" will be urged to move into the area of new <font color=\"green\">churches</font>  in the interest of lending their support to the new"
"276"	"church/NNS/br-a10/2051"	-0.000226337528244447	-0.000600920788570381	"church"	"NNS"	NA	"C"	"C"	NA	" to spend from 6- 12 months as apprentices in well-established <font color=\"green\">churches</font> . U. S. Dist. Judge Charles L. Powell denied all motions"
"277"	"church/NNS/br-a31/1594"	-0.0138348916795129	-0.00335267002407087	"church"	"NNS"	NA	"C"	"C"	NA	" than 300 top teenagers and 65 adult advisers from Presbyterian <font color=\"green\">churches</font>  of the area sat enthralled at the four-hour program. This"
"278"	"church/NNS/br-a31/1753"	-0.10575300152733	-0.0747322556571058	"church"	"NNS"	NA	"C"	"C"	NA	" Auditorium may be set up soon. And to encourage other <font color=\"green\">churches</font>  to try their own programs, Kern said this Sunday 's"
"279"	"church/NNS/br-a31/1806"	0.123543851218923	-0.0514260755035865	"church"	"NNS"	NA	"D"	"D"	NA	" special services marking National Christian Family Week in Miami area <font color=\"green\">churches</font>  next week. Of particular meaning to the Charles MacWhorter family"
"280"	"church/NNS/br-b04/1480"	-0.000214864583034865	-0.000589759197125551	"church"	"NNS"	NA	"C"	"C"	NA	" his money and his name: Does it assail schools and <font color=\"green\">churches</font>  with blanket accusations? Does it attack other traditional American institutions"
"281"	"church/NNS/br-b12/2239"	-0.000207960697804013	-0.000588797121353471	"church"	"NNS"	NA	"B"	"B"	NA	" Methodist Church, Congregational Union, Baptist Union, Presbyterian Church of England, <font color=\"green\">Churches</font>  in Wales, Churches in Ireland, Society of Friends, British and"
"282"	"church/NNS/br-b12/2243"	-0.00023026931889173	-0.00060399002381309	"church"	"NNS"	NA	"B"	"B"	NA	" Union, Baptist Union, Presbyterian Church of England, Churches in Wales, <font color=\"green\">Churches</font>  in Ireland, Society of Friends, British and Foreign Bible Society"
"283"	"church/NNS/br-b22/1233"	-0.0002275083414278	-0.000609665732987137	"church"	"NNS"	NA	"B"	"B"	NA	" of five Catholic theologians to attend the World Council of <font color=\"green\">Churches</font>  assembly in New Delhi as`` official'' observers reverses the Church"
"284"	"church/NNS/br-b22/1326"	-0.000195974279471469	-0.000597622908971459	"church"	"NNS"	NA	"B"	"B"	NA	" pervades the Church 's stance toward the Protestant and Orthodox <font color=\"green\">Churches</font> . Noting all the difficulties that stand in the way of"
"285"	"church/NNS/br-c08/1853"	-0.000227693159778236	-0.000596925588849837	"church"	"NNS"	NA	"C"	"C"	NA	" the early jazz forms and the music of the Negro <font color=\"green\">churches</font> . To help him on this religious aspect of primitive jazz"
"286"	"church/NNS/br-d02/548"	-0.000190926432381214	-0.000602442935760169	"church"	"NNS"	"church%1:14:00::"	"B"	"B"	"A"	" observed to characterize the preaching and teaching of the American <font color=\"green\">churches</font> . In the absence of a truly adequate conceptuality in which"
"287"	"church/NNS/br-d03/1011"	-0.000220130335754631	-0.000598336611037194	"church"	"NNS"	"church%1:06:00::"	"D"	"D"	"C"	" often, the sale of 764 chapels''. Most of these former <font color=\"green\">churches</font>  are now used as warehouses, but`` neither Anglicans nor Nonconformists"
"288"	"church/NNS/br-d03/1027"	-0.000205181391764842	-0.000589982756665814	"church"	"NNS"	"church%1:06:00::"	"D"	"D"	"C"	" as warehouses, but`` neither Anglicans nor Nonconformists object to selling <font color=\"green\">churches</font>  to Roman Catholics'', and have done so. While it must"
"289"	"church/NNS/br-d03/1051"	-0.000206144151944879	-0.000590354443008132	"church"	"NNS"	"church%1:06:00::"	"D"	"D"	"C"	" be said that these same Protestants have built some new <font color=\"green\">churches</font>  during this period, and that religious population shifts have emptied"
"290"	"church/NNS/br-d03/1063"	-0.000217066030837657	-0.000603007936012671	"church"	"NNS"	"church%1:06:00::"	"C"	"C"	"C"	" during this period, and that religious population shifts have emptied <font color=\"green\">churches</font> , a principal reason for this phenomenon of redundancy is that"
"291"	"church/NNS/br-d03/110"	-0.000227192268276822	-0.0005967579573762	"church"	"NNS"	"church%1:14:00::"	"C"	"C"	"A"	" was enthusiastically devoted to prayer and discussion by the various <font color=\"green\">churches</font> . Many people seem hopeful, yet it is difficult to predict"
"292"	"church/NNS/br-d03/1472"	-0.000233728055381786	-0.000600337152418141	"church"	"NNS"	"church%1:06:00::"	"E"	"E"	"C"	" thy Son''. A hymn often to be heard in Catholic <font color=\"green\">churches</font>  is`` Faith of our Fathers'', which glories in England 's"
"293"	"church/NNS/br-d03/1884"	-0.0001972249940814	-0.000600124303651184	"church"	"NNS"	"church%1:14:00::"	"B"	"B"	"A"	" at least of equal stature in England with the Protestant <font color=\"green\">churches</font> . On successive Sundays during October, 1960, Paul Ferris( a non-Catholic"
"294"	"church/NNS/br-d03/313"	-0.000215908884937378	-0.000598532569509883	"church"	"NNS"	"anglican_church%1:14:00::"	"B"	"B"	"F"	" saying and writing and implying about the Roman and Anglican <font color=\"green\">Churches</font>  and about the present religious state of England. Since the"
"295"	"church/NNS/br-d03/35"	-0.000216880880902168	-0.000600660369856318	"church"	"NNS"	"anglican_church%1:14:00::"	"B"	"B"	"F"	" efforts of only unauthorized individuals of the Roman and Anglican <font color=\"green\">Churches</font> , and urging a communion of prayer unacceptable to Rome, this"
"296"	"church/NNS/br-d03/779"	-0.000209710834024788	-0.000592915003278096	"church"	"NNS"	"church%1:06:00::"	"D"	"D"	"C"	" less than ten. From many sides come remarks that Protestant <font color=\"green\">churches</font>  are badly attended and the large medieval cathedrals look all"
"297"	"church/NNS/br-d03/849"	-0.000205428383684561	-0.000589907542726218	"church"	"NNS"	"church%1:06:00::"	"C"	"C"	"C"	" admit the great falling off in effective membership in their <font color=\"green\">churches</font> . According to a newspaper report of the 1961 statistics of"
"298"	"church/NNS/br-d03/929"	-0.000221639807990211	-0.000598295721142949	"church"	"NNS"	"church%1:06:00::"	"C"	"C"	"C"	" the Manchester Guardian of last November, entitled`` Fate of Redundant <font color=\"green\">Churches</font> '', states than an Archbishops' Commission`` reported last month that in"
"299"	"church/NNS/br-d03/952"	-0.00022709456681126	-0.000591250807888043	"church"	"NNS"	"church%1:06:00::"	"C"	"C"	"C"	" that in the Church of England alone there are 790 <font color=\"green\">churches</font>  which are redundant now, or will be in 20 years"
"300"	"church/NNS/br-d03/971"	-0.000212924239501005	-0.000593595358334985	"church"	"NNS"	"church%1:06:00::"	"D"	"D"	"C"	" will be in 20 years' time. A further 260 Anglican <font color=\"green\">churches</font>  have been demolished since 1948''. And in the last five"
"301"	"church/NNS/br-d05/1536"	-0.000227654756287807	-0.000602151207587412	"church"	"NNS"	NA	"C"	"C"	NA	" descended from the founders( among which were still the Unitarian <font color=\"green\">churches</font> ), made explicit from the beginning that the conflict between him"
"302"	"church/NNS/br-d05/1935"	-0.000227332579763269	-0.000600615567963798	"church"	"NNS"	NA	"C"	"C"	NA	" his colleagues know that he intended them:`` Even the Unitarian <font color=\"green\">churches</font>  have caught the malaria, and are worse than those who"
"303"	"church/NNS/br-d09/1216"	-0.000218484233216461	-0.000593495289701509	"church"	"NNS"	NA	"C"	"C"	NA	" membership training, since this is a recent development in many <font color=\"green\">churches</font> . Those coming from other denominations will welcome the opportunity to"
"304"	"church/NNS/br-d09/181"	-0.000200120202662999	-0.00058922460506572	"church"	"NNS"	NA	"C"	"C"	NA	" life of the Church. Neglect means spiritual paralysis or death. <font color=\"green\">Churches</font>  that have a carefully planned program of membership preparation and"
"305"	"church/NNS/br-d09/1910"	-0.000242034385315876	-0.000601220743088531	"church"	"NNS"	NA	"C"	"C"	NA	" This problem is illustrated by the fact that many local <font color=\"green\">churches</font>  drop from the active membership rolls each year as many"
"306"	"church/NNS/br-d09/1946"	-0.000195302572608058	-0.000602392150045987	"church"	"NNS"	NA	"C"	"C"	NA	" some areas where population is expanding, show that numbers of <font color=\"green\">churches</font>  have had little net increase, though many new members were"
"307"	"church/NNS/br-d09/502"	-0.00020638917230463	-0.000589785272860868	"church"	"NNS"	NA	"C"	"C"	NA	" sessions of preparation for membership is necessary for adults. Some <font color=\"green\">churches</font>  require more. None should ask less. Those who join the"
"308"	"church/NNS/br-d09/559"	-0.000219393665290398	-0.000590230538184677	"church"	"NNS"	NA	"C"	"C"	NA	" devotion to it if membership requires something of them. Many <font color=\"green\">churches</font>  find the Sunday school hour to be the most practical"
"309"	"church/NNS/br-d09/891"	-0.000210200700580855	-0.000599365068796529	"church"	"NNS"	NA	"C"	"C"	NA	" have been found effective. Extend the number of classes. Some <font color=\"green\">churches</font>  have six or more training sessions of two hours each"
"310"	"church/NNS/br-d10/1095"	-0.000204889805176798	-0.000590085451534108	"church"	"NNS"	NA	"C"	"C"	NA	" Asians tend to consider not only missions but the local <font color=\"green\">churches</font>  they have produced as centers and agents of Western culture"
"311"	"church/NNS/br-d10/2114"	-0.000227476969534175	-0.000599153517664296	"church"	"NNS"	NA	"B"	"B"	NA	" Newbiggin reflects the dominant position within the World Council of <font color=\"green\">Churches</font>  when he says,`` We must claim absoluteness and finality for"
"312"	"church/NNS/br-d10/305"	-0.000226084696230206	-0.000600651316915711	"church"	"NNS"	NA	"C"	"C"	NA	" may have a certain justification, we ought to dispense with <font color=\"green\">churches</font> . The suggestion is naive. Man is at once a gregarious"
"313"	"church/NNS/br-d14/1926"	-0.000221872858193403	-0.000594653526492543	"church"	"NNS"	NA	"B"	"B"	NA	" John Greenleaf Whittier( 1807- 1892) he eventually attacked the orthodox <font color=\"green\">churches</font>  for what he deemed their cowardly compromising on the slavery"
"314"	"church/NNS/br-d14/199"	-0.000197896634427757	-0.000606261943467093	"church"	"NNS"	NA	"C"	"C"	NA	" proportion, although in 1914 still a minority, were members of <font color=\"green\">churches</font> . Presumably those who did not have a formal church connexion"
"315"	"church/NNS/br-d14/2203"	-0.00022720134016259	-0.000591926777995739	"church"	"NNS"	NA	"B"	"B"	NA	" preaching of Lyman Beecher. Although he later broke with the <font color=\"green\">churches</font>  because he believed that they were insufficiently outspoken against social"
"316"	"church/NNS/br-d14/457"	-0.000224016645419859	-0.00058988301085703	"church"	"NNS"	NA	"C"	"C"	NA	" church members mounted, the degree of discipline exercised by the <font color=\"green\">churches</font>  lessened and the trend was towards conformity to the general"
"317"	"church/NNS/br-d14/507"	-0.000226552143905757	-0.000601340872647841	"church"	"NNS"	NA	"C"	"C"	NA	" the ethical codes to which the majority subscribed. Thus Baptist <font color=\"green\">churches</font>  on the frontier took cognizance of charges against their members"
"318"	"church/NNS/br-d17/569"	-0.000229973297608198	-0.000609442845580344	"church"	"NNS"	NA	"C"	"C"	NA	" one of my editorial workers wanted to find out how <font color=\"green\">churches</font>  and philanthropic organizations met the needs of New York 's"
"319"	"church/NNS/br-e12/1082"	-0.000197161499230281	-0.000600445127622705	"church"	"NNS"	NA	"D"	"D"	NA	" famous Alamo and photograph 18 th Century Spanish buildings and <font color=\"green\">churches</font> . The Great Smoky Mountains is another area of the South"
"320"	"church/NNS/br-e13/808"	-0.000220660087479364	-0.000594092134432555	"church"	"NNS"	NA	"D"	"D"	NA	" fell in. Nevertheless, it remained one of the most splendid <font color=\"green\">churches</font>  of the Eastern Empire, where the Byzantine Emperors were crowned"
"321"	"church/NNS/br-f15/1245"	-0.000229723885103217	-0.000596406383620947	"church"	"NNS"	"church%1:14:00::"	"B"	"B"	"A"	" Consider what happened during World War 1,, when the Protestant <font color=\"green\">churches</font>  united to push the Prohibition law through Congress. Many of"
"322"	"church/NNS/br-f15/1425"	-0.000225528306380133	-0.000597890743961112	"church"	"NNS"	"christian_church%1:14:00::"	"B"	"B"	"A"	" turn of the century, contraception was condemned by all Christian <font color=\"green\">churches</font>  as immoral, unnatural and contrary to divine law. This was"
"323"	"church/NNS/br-f15/1455"	-0.000218497437781157	-0.000599742727359174	"church"	"NNS"	"orthodox_church%1:14:00::"	"B"	"B"	"B"	" laws of Christian countries. Today, the Roman Catholic and Orthodox <font color=\"green\">Churches</font>  stand virtually alone in holding that conviction. The various Lambeth"
"324"	"church/NNS/br-f15/1720"	-0.000219507756207954	-0.000603581125578372	"church"	"NNS"	"group%1:03:00::"	"B"	"B"	"E"	" 28 members of a committee of the Federal Council of <font color=\"green\">Churches</font>  ratified artificial methods of birth control.`` As to the necessity"
"325"	"church/NNS/br-f15/1887"	-0.000223312612688577	-0.00060133622352898	"church"	"NNS"	"group%1:03:00::"	"B"	"B"	"E"	" 1961, by the general board of the National Council of <font color=\"green\">Churches</font> , the largest Protestant organization in the US. The board approved"
"326"	"church/NNS/br-f15/1944"	-0.000195899674307716	-0.000597191548559199	"church"	"NNS"	"church%1:14:00::"	"B"	"B"	"A"	" of contraceptives. The general board declared:`` Most of the Protestant <font color=\"green\">churches</font>  hold contraception and periodic continence to be morally right when"
"327"	"church/NNS/br-f15/1998"	-0.000225393283993071	-0.000599089407307627	"church"	"NNS"	"christian_church%1:14:00::"	"B"	"B"	"A"	" of conception''. An action once universally condemned by all Christian <font color=\"green\">churches</font>  and forbidden by the civil law is now not only"
"328"	"church/NNS/br-f15/821"	-0.00023107647787392	-0.000607532875215023	"church"	"NNS"	"orthodox_catholic_church%1:14:00::"	"B"	"B"	"B"	" the exception of the Roman Catholic and the Orthodox Catholic <font color=\"green\">Churches</font> , most churches make no moral distinction between rhythm and mechanical"
"329"	"church/NNS/br-f15/824"	-0.000217308620286622	-0.000599137120334678	"church"	"NNS"	"church%1:14:00::"	"B"	"B"	"A"	" of the Roman Catholic and the Orthodox Catholic Churches, most <font color=\"green\">churches</font>  make no moral distinction between rhythm and mechanical or chemical"
"330"	"church/NNS/br-f44/1106"	-0.000225569259871558	-0.000598085508551094	"church"	"NNS"	"church%1:14:00::"	"C"	"C"	"A"	" who will strengthen the social class nucleus of the congregation. <font color=\"green\">Churches</font>  can be strengthened through this process of co-optation so long"
"331"	"church/NNS/br-f44/1189"	-0.000190429660688538	-0.000605128949583742	"church"	"NNS"	"church%1:14:00::"	"C"	"C"	"A"	" and publicity in reaching new members. The proclamation of the <font color=\"green\">churches</font>  is almost totally confined to pastoral contacts by the clergy"
"332"	"church/NNS/br-f44/124"	-0.000216116463376117	-0.000608829497828946	"church"	"NNS"	"church%1:14:00::"	"C"	"C"	"A"	" inner city blight account for the decline of central city <font color=\"green\">churches</font> . Central cities reveal two adverse features for the major denominations"
"333"	"church/NNS/br-f44/1262"	-0.000200583454289061	-0.000598591552743502	"church"	"NNS"	"church%1:14:00::"	"C"	"C"	"A"	" will account for a major share of recruitment by the <font color=\"green\">churches</font> , making it quite evident that the extension of economic integration"
"334"	"church/NNS/br-f44/1427"	-0.000224153705741633	-0.000594216220779	"church"	"NNS"	"church%1:14:00::"	"C"	"C"	"A"	" for more than a single generation. The fact that metropolitan <font color=\"green\">churches</font>  of the major denominations have moved approximately every generation for"
"335"	"church/NNS/br-f44/1475"	-0.000239199274587196	-0.000602593082469085	"church"	"NNS"	"church%1:06:00::"	"D"	"D"	"C"	" in religious life, when one recalls the number of city <font color=\"green\">churches</font>  which deteriorated beyond repair before being abandoned, raises fundamental questions"
