id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	text
state/NN/br-g01/1849	-0.00174691037962698	-0.00278645769804746	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-g02/1335	-0.00173047019157867	-0.0027990609060423	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-g02/1874	-0.00174832107781791	-0.00279387397707394	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-g02/253	-0.00174488917364514	-0.00279469371857106	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-g02/411	-0.00174252609430469	-0.00279479519354067	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-g02/533	-0.00172437323988079	-0.00279986454411947	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-g02/547	-0.00173887525669953	-0.00280186618850785	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-g02/9	-0.00172938260757163	-0.00279611747354191	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-g06/1016	-0.00172977913870188	-0.00279174775494005	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-g06/1056	-0.00173054146287052	-0.00279931510516651	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-g07/2008	-0.0017357874254192	-0.00279688636391054	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-g07/2122	-0.00172559009290602	-0.00279893629466653	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-g07/2147	-0.00174729769754306	-0.00280257932231703	state	NN	NA	C	C	NA	 <font color="green"></font> 
state/NN/br-g07/2238	-0.00173573914857585	-0.00279840680695787	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-g10/1095	-0.00174819785697023	-0.00280305310769091	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-g10/1160	-0.00173902480918023	-0.0027835900175957	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-g10/1216	-0.00172711084592912	-0.00279806542909414	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-g10/2033	-0.00173894208783814	-0.00278491617359395	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-g10/586	-0.0017432531039894	-0.00279348726379784	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-g10/688	-0.00174600780511837	-0.00280163373765949	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-g13/1133	-0.00174338755490317	-0.00278748604409446	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-g13/1778	-0.00174106954170514	-0.00279751795366631	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-g17/2194	-0.00173391801827061	-0.00279669008236317	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-g21/1159	-0.00173885472567418	-0.00279497526859772	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-g21/2009	-0.00174087055722294	-0.00278645589768626	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-g21/2184	-0.00172580632832439	-0.0027992564746279	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-g21/244	-0.00174169000178209	-0.00279272837084557	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-g22/1822	-0.00174941445186804	-0.00279832998959804	state	NN	state%1:14:01::	B	B	C	 <font color="green"></font> 
state/NN/br-g22/643	-0.00174696876214617	-0.00280238802179539	state	NN	state_department%1:14:00::	C	C	H	 <font color="green"></font> 
state/NN/br-g28/1728	-0.00174071173398784	-0.00278110174114591	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-h02/1996	-0.00174777681050361	-0.0028042546979258	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h03/102	-0.00174431120993564	-0.00279915558656708	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h03/1478	-0.00174652203936896	-0.00278726031769053	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h03/1886	-0.00173801417040302	-0.00279871599927954	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h04/1058	-0.00173098694778665	-0.00279893602830788	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/1221	-0.00173302743135065	-0.00279867434206257	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/1243	-0.00174641397077743	-0.00280421165633667	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/127	-0.00175334007405482	-0.00279336765713834	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/134	-0.0017541501431771	-0.00279239250580198	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/1348	-0.00175025999456081	-0.00279662511252253	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h04/1854	-0.00173792585901179	-0.00279234278566391	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/199	-0.00173552388057037	-0.00278106706441721	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/2004	-0.00172258925814765	-0.00279895318928057	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/2084	-0.00172724457673704	-0.0027972328758234	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/21	-0.00173792428401239	-0.00279822126077572	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/2109	-0.00173882806486778	-0.00278534448299972	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/2213	-0.00173398589217892	-0.00279264128264058	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/2265	-0.00174215204631458	-0.00279981196157173	state	NN	NA	B	B	NA	 <font color="green"></font> 
state/NN/br-h04/278	-0.00172277531566172	-0.00279960614964799	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/354	-0.00174217117821616	-0.0027927584374429	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/363	-0.00173285702049977	-0.00279388101500965	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/368	-0.00175039931449239	-0.00279311917004152	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/384	-0.00173735521967419	-0.00278273781169394	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/403	-0.00174816286801772	-0.00280270527629141	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/528	-0.00174510177943118	-0.00278791400320756	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/563	-0.00173522470615253	-0.00279871804796881	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/681	-0.00174658725471751	-0.00279972541074956	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/745	-0.0017374240116279	-0.00279528793595435	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h04/861	-0.00174691637753483	-0.00280372832191842	state	NN	NA	A2	A	NA	 <font color="green"></font> 
state/NN/br-h04/882	-0.00174068429830095	-0.00278893379181332	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h05/130	-0.00174711813007232	-0.00279914952242348	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h05/156	-0.00174822194582514	-0.00279397585282931	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h05/219	-0.00173726217387863	-0.00278623802874166	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h05/40	-0.001734969168064	-0.00279550302221383	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h05/497	-0.00173091155037001	-0.00279957197688173	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h05/513	-0.00173783763470178	-0.00279749538663364	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h05/54	-0.00174793643310542	-0.00280269839720048	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h05/976	-0.00175221837068595	-0.0027939053121619	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h06/1102	-0.00173572535492621	-0.00278412693953056	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h06/1766	-0.00174880609670898	-0.00279090510098026	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h06/1807	-0.00173072385522182	-0.00279931381523474	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h06/1907	-0.00173849824278543	-0.00279104141548489	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h06/1923	-0.00173433283091245	-0.00278267132030352	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-h06/1946	-0.001736791762055	-0.00278137340156799	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h06/1958	-0.00173964806011663	-0.00279996424355042	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h06/1973	-0.00174753618446046	-0.00280352366190895	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h06/2105	-0.00171902160036592	-0.00280005276152546	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h06/2149	-0.00172128595123279	-0.00279888465600574	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h06/2205	-0.00174782079824525	-0.00279229484104316	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h06/2318	-0.00174187710511999	-0.00277984913994443	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h07/1010	-0.00173911772705277	-0.00279870399192679	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h07/1050	-0.0017360401199574	-0.00278112641630574	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h07/1566	-0.00175264632695546	-0.00279534389399544	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h07/318	-0.00173997628987584	-0.00279183356757064	state	NN	NA	A3	A	NA	 <font color="green"></font> 
state/NN/br-h07/398	-0.00173439231393715	-0.00279545185422404	state	NN	NA	A1	A	NA	 <font color="green"></font> 
state/NN/br-h08/1051	-0.00174062605106076	-0.00279386571817424	state	NN	NA	A4	A	NA	 <font color="green"></font> 
state/NN/br-h08/1654	-0.00174585328212531	-0.00280217614480208	state	NN	NA	A	A	NA	 <font color="green"></font> 
state/NN/br-h08/650	-0.00174131544083758	-0.00279664410497099	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h09/1253	-0.00175062208569487	-0.00279470009981416	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h09/1279	-0.00173402720530847	-0.00279299550158765	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h09/1325	-0.0017486698858486	-0.0027900574321003	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h09/1332	-0.0017452047391349	-0.00278580199399182	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h09/1347	-0.00174729826391972	-0.00280544899161251	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h09/1709	-0.00173375647520474	-0.00279564387380847	state	NN	state%1:14:01::	A4	A	C	 <font color="green"></font> 
state/NN/br-h09/172	-0.00173757149318918	-0.00278838803567555	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h09/1765	-0.00173794023468386	-0.00279354649223282	state	NN	state%1:14:01::	NA	NA	C	 <font color="green"></font> 
state/NN/br-h09/1779	-0.00173806778192015	-0.00278618468758608	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h09/1804	-0.00174574156025803	-0.00278213995409322	state	NN	state%1:14:01::	A4	A	C	 <font color="green"></font> 
state/NN/br-h09/1886	-0.00174321632297181	-0.00279747401253797	state	NN	united_states_of_america%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h09/197	-0.00173777613609292	-0.00279134296028491	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h09/634	-0.00175114760640495	-0.00279737416139338	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h09/704	-0.00174267694188657	-0.00278143134844611	state	NN	state_department%1:14:01::	A3	A	J	 <font color="green"></font> 
state/NN/br-h09/832	-0.00174689230489521	-0.00280313377096614	state	NN	department_of_state%1:14:00::	C	C	H	 <font color="green"></font> 
state/NN/br-h09/859	-0.00174073578912903	-0.00278780319520269	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h10/1667	-0.00173235079759146	-0.00279623159716127	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h11/1680	-0.00174775188823761	-0.00280294371890595	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h12/1064	-0.00173197476737311	-0.00279861937889612	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h12/1180	-0.00173917753034538	-0.00279327506300583	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h12/1345	-0.00173364715891189	-0.0027992286520284	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h12/1860	-0.00173921665058782	-0.00278647466835136	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h12/2127	-0.00172550589306433	-0.0028006471831047	state	NN	secretary_of_state%1:18:01::	C	C	H	 <font color="green"></font> 
state/NN/br-h12/2273	-0.00174572253110259	-0.00279812007147963	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h12/298	-0.00174315926603503	-0.00279564400456905	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h12/457	-0.0017369975484666	-0.00279893466226984	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h12/468	-0.00174040348024098	-0.00279554175749895	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h12/512	-0.00173797128936609	-0.00279754069826458	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h12/810	-0.00173788256571689	-0.00278264036323884	state	NN	secretary_of_state%1:18:01::	C	C	H	 <font color="green"></font> 
state/NN/br-h12/844	-0.00174707967997823	-0.0028022034887084	state	NN	secretary_of_state%1:18:01::	C	C	H	 <font color="green"></font> 
state/NN/br-h13/1432	-0.00174312258031235	-0.00280165845839485	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h14/1016	-0.00174706926405197	-0.00280417734802835	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1059	-0.00173580936853174	-0.00279811961643378	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1159	-0.00173095454339558	-0.00279833770165331	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1175	-0.00173880295927753	-0.0028016797896481	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1209	-0.00174022182891802	-0.00278912040553944	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1251	-0.00173795256721253	-0.00279373713381522	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1256	-0.00172974247532903	-0.00279731637691105	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1278	-0.0017382111923007	-0.00278724386500605	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1323	-0.00174839350399087	-0.00279053190033806	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1356	-0.00174584895146355	-0.00278970988567641	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1485	-0.00174007665313875	-0.00279347436945495	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1521	-0.00173787614430126	-0.00279332134970694	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1579	-0.00173342893328179	-0.00278739315040245	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1595	-0.00174550324274066	-0.00280205966030585	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1604	-0.00173876015151033	-0.00279802319703179	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1755	-0.00174683467863867	-0.00278901282595672	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1786	-0.00173104548982414	-0.00279961038722121	state	NN	state%1:15:01::	A1	A	A	 <font color="green"></font> 
state/NN/br-h14/1815	-0.0017383552220763	-0.00278925915209755	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1897	-0.00173900115954621	-0.00278811944332798	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1937	-0.00173651294967861	-0.00279673508142136	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/1952	-0.00174274285909608	-0.00279936355299573	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/2019	-0.00175222550450732	-0.00279645778705147	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/2039	-0.00174433599351205	-0.00278813357107075	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h14/2044	-0.00174719490417866	-0.00279202532045128	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/2082	-0.00174787960092778	-0.00278414312198151	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/2182	-0.00175130114615101	-0.00279203506824805	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h14/2236	-0.00174618088333834	-0.0028024696984285	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/2252	-0.00175058263002676	-0.00279334038020174	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h14/2323	-0.00173724856087388	-0.00278314869037266	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/2344	-0.0017367107574122	-0.00279470999270367	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/2367	-0.001744865205582	-0.00280133900508115	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/30	-0.00174746231355929	-0.00280238226983191	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/531	-0.00174310423190347	-0.00280266040807846	state	NN	state%1:15:01::	A1	A	A	 <font color="green"></font> 
state/NN/br-h14/549	-0.00174026566084235	-0.00279821678604817	state	NN	state%1:15:01::	A1	A	A	 <font color="green"></font> 
state/NN/br-h14/643	-0.00174217258927705	-0.00278896816599079	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/679	-0.00174854263596523	-0.0027943365854554	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/699	-0.00173421876677925	-0.00279843966071768	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/721	-0.00173982152114714	-0.00279239661374458	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/736	-0.00175120776914784	-0.00279025996491422	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/789	-0.0017339943438793	-0.00279795004090848	state	NN	state%1:15:01::	NA	NA	A	 <font color="green"></font> 
state/NN/br-h14/814	-0.00174516531871408	-0.00280120177929404	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h14/819	-0.00173872094525966	-0.00278396372685025	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h14/857	-0.00175030114355534	-0.00279879109511013	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h17/1250	-0.0017382889941795	-0.00278130597176946	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h17/153	-0.00174604785369547	-0.00279608690596692	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h17/1863	-0.00173770522798477	-0.00279874852280794	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h17/670	-0.0017467385438156	-0.00280201380387312	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h17/936	-0.00174429761412266	-0.00280131775625928	state	NN	NA	A5	A	NA	 <font color="green"></font> 
state/NN/br-h18/132	-0.00174863080565867	-0.00280294566581261	state	NN	department_of_state%1:14:00::	C	C	H	 <font color="green"></font> 
state/NN/br-h18/1462	-0.00174326212651647	-0.00279878832840754	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-h18/163	-0.00174829761931789	-0.00280180258012074	state	NN	department_of_state%1:14:00::	C	C	H	 <font color="green"></font> 
state/NN/br-h18/705	-0.00173798825225204	-0.00278123175389081	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h21/1002	-0.00173960738136925	-0.00280091828548898	state	NN	state%1:15:01::	A	A	A	 <font color="green"></font> 
state/NN/br-h21/1013	-0.00175027813805535	-0.0027898166648821	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-h24/1018	-0.00174751502762661	-0.00280492470808615	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h24/1166	-0.00173960469523436	-0.0027993301410459	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h24/1608	-0.00174698377367512	-0.0027848538871964	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h24/493	-0.0017367138299775	-0.00278982774217303	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-h24/497	-0.00174280746579342	-0.00278940346351047	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j03/1194	-0.0017381244132848	-0.00278403923278742	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j03/2180	-0.00174437999438641	-0.00280209680514461	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j03/353	-0.00174604594693089	-0.00279149439467084	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j03/577	-0.00174736999736586	-0.00280225706947916	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j07/1320	-0.0017387213963025	-0.00279732890229751	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j07/414	-0.00174236321536967	-0.00278370823504691	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j10/1988	-0.00174817800336241	-0.00279044754524105	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j10/543	-0.00174492364758418	-0.00279344946169051	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j11/916	-0.00175372354913605	-0.00279543497194195	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j17/1109	-0.00174634723315699	-0.00279358186153723	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/1231	-0.00175360911135578	-0.00279268335397055	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/1283	-0.00173420945212357	-0.00279788863844694	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/1330	-0.00173182952551308	-0.00279847968856226	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/1558	-0.00174814605873043	-0.00280270938622569	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/1626	-0.00174075337061038	-0.00279902239778978	state	NN	emotional_state%1:26:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/2022	-0.00174835130133478	-0.00279154035441821	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/2059	-0.00173217016454602	-0.00279261634449681	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/2207	-0.00174219907795695	-0.00279933349950003	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/504	-0.00174588896153059	-0.00279156258365023	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j17/891	-0.00174800503341518	-0.00279249239333334	state	NN	emotional_state%1:26:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j22/1281	-0.00173826130480603	-0.00279196751047276	state	NN	united_states%1:14:00::	A5	A	G	 <font color="green"></font> 
state/NN/br-j22/182	-0.0017494980440011	-0.00279469881307127	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j22/976	-0.00175123701945728	-0.00279439166878346	state	NN	state%1:15:01::	A3	A	A	 <font color="green"></font> 
state/NN/br-j23/1025	-0.00173816979300716	-0.00280307851263	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j23/1206	-0.00172653511491186	-0.00279968969473872	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j23/1793	-0.00174906089900765	-0.00279416646318514	state	NN	united_states%1:15:00::	A5	A	F	 <font color="green"></font> 
state/NN/br-j23/786	-0.00174046437556017	-0.0027945066308603	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j28/1108	-0.00173495457024536	-0.00279897487490482	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-j28/1633	-0.0017228819341812	-0.00280001070872041	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-j28/1879	-0.00173257513437177	-0.00278407460419233	state	NN	NA	D	D	NA	 <font color="green"></font> 
state/NN/br-j29/2105	-0.00174668938596713	-0.00279596073574123	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j31/1184	-0.0017368216733272	-0.00278577876608622	state	NN	state%1:03:00::	D	D	B	 <font color="green"></font> 
state/NN/br-j38/1149	-0.00172427698320677	-0.0027995357644787	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-j38/1549	-0.00175168737988943	-0.00279493004851568	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-j38/1818	-0.00174320420776631	-0.00279951240494934	state	NN	state_government%1:14:00::	A3	A	J	 <font color="green"></font> 
state/NN/br-j38/1888	-0.00174996392555537	-0.00279368532361373	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-j38/1905	-0.00174467674088382	-0.00279444270250022	state	NN	state%1:15:01::	A4	A	A	 <font color="green"></font> 
state/NN/br-j38/287	-0.00174530386417077	-0.00279210522459836	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-j38/303	-0.00174139946912602	-0.00279650078159942	state	NN	state%1:14:01::	A1	A	C	 <font color="green"></font> 
state/NN/br-j38/326	-0.00174132846073391	-0.00278769411392655	state	NN	state_government%1:14:00::	A3	A	J	 <font color="green"></font> 
