_id	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.c.10k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.c.5k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.s.10k_all.5_5.y	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.10_10.x	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.10_10.y	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.5_5.x	nocomp.10_10_nvj_bound.noweight.1.s.5k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.c.10k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.c.5k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.s.10k_all.5_5.y	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.10_10.x	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.10_10.y	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.5_5.x	nocomp.10_10_nvj_nobound.noweight.1.s.5k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.c.10k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.c.5k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.s.10k_all.5_5.y	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.10_10.x	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.10_10.y	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.5_5.x	nocomp.3_3_nvjid_bound.noweight.1.s.5k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.c.10k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.c.5k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.s.10k_all.5_5.y	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.10_10.x	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.10_10.y	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.5_5.x	nocomp.3_3_nvjid_nobound.noweight.1.s.5k_all.5_5.y
church/N/br-d10/2187	-0.000174822855733386	0.00974029219133299	0.00728767313841431	0.00973597816892391	-0.0061654029447792	0.0140857972756037	-0.000479783763789561	0.0261877933756105	0.0120671756873768	0.0199799391234337	0.0193639483102476	-0.0209260323944071	0.00858426213963076	0.0221522548460484	0.00158552492850676	0.0240047977678068	0.000322908024306591	0.00940087993559675	-0.00758965179183277	-0.0112487834764514	-0.00600523226051074	0.0138488360333127	-0.00500317539618477	0.0182804060296329	-0.0110384403077276	0.0208656472508465	0.0183558232404262	-0.021421457228678	0.0083701376956068	-0.0228206240785546	-0.00165722454365661	-0.0239677964789223	-0.00388040153458606	0.0195327494458171	-0.00607520598479955	-0.0418610359928633	0.00424656854115588	0.0227846814838554	-0.00593700221719824	-0.0361425260603711	-0.0616961637125326	-0.0640299864703622	-0.0346457793216186	-0.0511913953261789	-0.0317402487974843	-0.0825674344157317	-0.0322175231719296	-0.0959631316436367	-0.0221378657838612	0.0136958966616949	0.00649540500362312	0.044371832320391	-0.0197898234301421	0.0166380777798234	-0.00907475543656633	0.0294578016370546	0.0666949608249994	0.0651882122971737	-0.0522380248095673	0.0381416766368747	-0.0530907611443463	-0.0644016580217585	-0.0928164769721515	0.0566266006296297
church/N/br-d10/305	-0.0219584327598637	-0.0861140593495004	-0.00621914212691442	-0.081781288811229	-0.00386832334547238	0.0572125289979311	0.0278533109507135	0.0524819340549773	0.0512332353674877	0.0730543518086076	0.0483049366087988	-0.0265736446711492	0.0323122361565733	0.105810022282168	0.0178536825890522	0.0657613231080834	0.021723614365737	-0.0860051262767917	0.00829164300622361	0.0821525627012097	-0.00649804637168896	0.057466063642221	0.0199445884316712	0.0595983798878678	-0.048721021835496	0.0742667338926069	0.0477390875165954	-0.0249601116462044	0.0332876849098913	-0.105777656252664	-0.018184607093848	-0.0656022765660905	0.062775557804559	0.0182383797754332	0.0922671583030677	-0.0107841450184321	0.067802312387021	0.00485342723161805	0.0817628027410009	-0.0269501231120009	0.0627969528062373	-0.0617912948831444	0.0460797730610915	-0.0141029135800456	0.0400764237068277	-0.118137578230967	0.0770503544243913	-0.0291308360387254	-0.0593693057587222	-0.0802403732048129	0.0906934558978329	-0.00503141966827909	-0.0391061438625914	0.0613892176894917	-0.0700707171117426	-0.031299102985244	-0.0571220150695793	0.0692758848453837	0.0375545544093976	0.0278665722267658	0.0145551808168253	0.123709227250572	0.0344597833754572	0.0787850517151438
church/N/br-d12/1462	-0.0521908092645616	-0.00185297430186314	-0.05034120430454	0.0050203397290621	-0.0772664150083164	-0.0124372715970389	-0.060896509405781	0.00797288923014335	-0.0837413974900865	-0.0227835034067471	-0.0745018764076157	-0.0244194709449429	-0.077149280071834	0.00847724750935047	-0.0795383358854478	-0.0271551688874701	0.0519588186870968	-0.0019073485181841	0.0498209404326922	-0.00385510259310114	-0.0769892258426965	-0.0110817428192588	-0.0599568198507752	0.00045680763804282	0.0842805311025094	-0.023830683529739	-0.0744795390025262	-0.0206535439193952	-0.0770481363169316	-0.011501892696946	0.0791864521513916	0.0274500177617315	-0.0144036572256937	-0.034372170408291	-0.0452492179982281	0.0424877764634455	-0.0353560927271808	-0.0515935533202128	-0.0489189482999551	0.0554500929149144	-0.0636893176283441	0.0160368647408968	-0.0456275381179753	0.00974677144560416	-0.0596346139500554	0.0332131605972613	-0.0790866793994642	-0.000742618831570869	0.0620184868254143	-0.00848358581118699	-0.0591246807755235	-0.039775646223467	0.0836358781142455	-0.0126598211197354	0.0760837294402403	-0.0229875480967574	0.0640051893308228	-0.0228718037406584	-0.0455752702421933	-0.0237264641567383	-0.0573427309130835	-0.041940962547509	-0.0674577410878926	-0.0531110967259893
church/N/br-d12/233	-0.087022263384995	-0.000274588418802598	-0.0964937934756013	0.000842235679996075	-0.105705004507391	0.0458914225536118	-0.101133845551724	0.0661219731290682	-0.178215092405598	0.0359103088674456	-0.21961845637996	-0.0811521093370099	-0.0973651662933039	0.0401297263057042	-0.173260130728533	-0.00204822426447231	0.0874927484238815	-0.00089351074139479	0.0965499626874802	0.00487843623945792	-0.107359304503631	0.0444586413966985	-0.107646039497026	0.0553298682484141	0.181947577498699	0.00742707040600414	-0.219805844978529	-0.0737053641564772	-0.0974165560841592	-0.0403544016291823	0.173037913431596	0.00313554534254824	-0.0364584655460635	-0.0439094663224903	-0.0916570595475288	-0.02263286392601	-0.0514979068416022	-0.0619431078277115	-0.0910082080541305	0.0382257216198532	-0.150521677580896	-0.0625834921581427	-0.0552711594245099	-0.113129211814767	-0.090471521916578	0.0786556635124738	-0.0962197794676031	-0.110320485316665	0.083402084241306	0.0384671102519146	-0.104010199991469	0.022240708556613	0.0995681752723735	-0.0380847588051336	0.100837218092771	0.00297950129254974	0.160988572681604	0.0474972020217288	-0.0947322360734696	0.0887959720996686	-0.0878614067936814	-0.0865235416394958	-0.154641810259256	0.0153655067460068
church/N/br-d14/1311	0.0198833388811798	0.0632405249099018	-0.00952815561747715	0.102291048144125	0.0380013907886592	0.0360327383515753	-0.0320035397324151	-0.0934282904235927	-0.00222295913131208	-0.130010431411327	-0.0681808553094295	0.123614478675246	-0.0141633248293168	-0.110402881290934	0.0181711313352764	-0.127654308990426	-0.0210199376347816	0.0628953201662852	0.0104505029946604	-0.101659761184067	0.0392719490421501	0.0334557711224904	-0.0160244629579588	-0.0937101805878641	0.00119821025084941	-0.134092834532443	-0.0641392544415856	0.123658975358315	-0.014312402541968	0.110768530302785	-0.0193745725848746	0.127475234682053	-0.0438319188435384	0.000583403731666527	-0.0600071816518759	-0.0334066665822669	-0.0304509873720778	0.013380299028087	-0.0492896463581416	-0.0254648108128981	-0.0840912015111133	-0.0894473490551358	-0.0144458003287163	-0.0674315173611047	-0.136636844148423	-0.0236031404366023	-0.0472975923874582	-0.106380324656801	0.0335051295388635	0.0578053627580199	-0.0538961390104489	0.0575500547676805	0.00760349789538621	0.0333788928379943	0.0280040606836633	0.0395793172348685	0.0990271916450294	0.0809171197159843	-0.0431093739987409	0.0576269174633669	-0.14176094982827	0.000972453631543382	-0.115702443883744	0.0461318455332797
church/N/br-d14/1926	-0.221834570239913	-0.0627078919138551	-0.232300525584767	-0.098747847179357	-0.188678340060766	0.0396540561301505	-0.210504763419343	0.0752844837650122	0.0341876572272063	-0.296428131657183	0.10994428462379	0.124267365099533	-0.223328400633851	-0.218223660913459	0.148825967305947	-0.148756698058848	0.221141165450106	-0.0648139678436137	0.229284175867018	0.106594738347206	-0.18631914843073	0.0439952712691802	-0.217051917795936	0.0473553323754849	0.189830172053884	0.226851995380469	0.113926855105949	0.117769521343884	-0.223326926551306	0.218678574045855	-0.148408530565289	0.14889518512991	-0.052918537852619	-0.0356829335683594	-0.0972767598641106	0.00161780179625451	-0.0523786745181566	-0.0162173172052879	-0.0792768240967815	0.00856120330535438	-0.00463193660653009	-0.0903080553745653	0.0298043952389691	-0.0204948502865039	-0.108210361539986	0.0732703328892077	0.00626461309470578	-0.0831480629385202	0.0903545015573054	0.0485590288574871	-0.105794294060618	0.0449284036562857	0.0663044604998552	0.037426776699052	0.075017468904986	0.0246249947144282	0.0784978181549509	0.0478954486342178	0.0191083693667829	0.0294936855439784	-0.0816878879799843	-0.101565104438167	-0.0378605869526638	-0.0594081542458002
church/N/br-d14/199	-0.0344776824146102	0.0204326737109488	-0.0195249967890308	0.0201916810065973	-0.0475107753805073	0.0147978089299087	-0.0312196939969244	0.00626203461021463	-0.0165391238877244	0.00678568256313439	-0.00404085243718419	-0.0050621454016231	-0.0201811027757147	-0.000345747922305458	-0.0133067592383862	-0.000564437636957294	0.0341456409079322	0.0204678592013524	0.0207514128394148	-0.0186306007922902	-0.0469655961021591	0.0165166379556647	-0.0310756963883747	0.00650654938503012	0.0151605849927149	0.00309203927649544	-0.00472042838967368	-0.00566930997654288	-0.0202463298324419	9.1285337701344e-05	0.0132255042086452	0.000460641777175084	0.00311223918317086	-0.0254896407469599	-0.00906574662019774	0.0331369296457322	-0.0154565372274415	-0.0394261918860438	-0.00820637703974018	0.043365974744126	-0.0217762393406908	0.0191736187741574	-0.0143231246601274	0.0302552491136049	-0.0165498254094774	0.0163710779315325	-0.0253307316734963	0.0260325347576569	0.0415607389980074	-0.0126696512156304	-0.0228072745187181	-0.0318742656361594	0.0574208819890645	-0.0153344610670941	0.0345091134202479	-0.0329539117470264	0.0202696181838137	-0.019441085882407	-0.010780149295791	-0.0342100261967068	-0.014994294334446	-0.0181848638861039	-0.00450600334666981	-0.0343224333197096
church/N/br-d14/2203	-0.00971813694312225	0.0135852748970059	0.00203928886273535	0.00970186157978866	-0.01165718928564	0.0396634678382403	-0.00892775564071962	0.0514292803016732	-0.00051580323603374	0.025718554155928	0.00152111858715784	-0.0293273136796805	-0.00132170548222911	0.0275003996372424	-0.0128049758280351	0.0248116860569544	0.00958672442535601	0.0132361083338107	-0.00248266511952305	-0.010616974965811	-0.0118392539540257	0.039748374941728	-0.0163084262318655	0.0485904299092198	0.0024295874334603	0.0257896350088525	0.000714933996309965	-0.0279996090310267	-0.000722483534608095	-0.0278779665022035	0.0124719164676123	-0.0246367575061611	0.0160231070972511	0.0225944717590668	0.0402482333835823	-0.0147586245292971	0.0372368328167201	0.0252231963825241	0.0450228928677529	-0.027024955497386	0.0421317895875577	0.0161576142658983	0.0341525034598389	0.0232786497887083	0.0368705914842068	0.00102658688555177	0.0276407873732083	0.0319480783180961	-0.0420766710716008	-0.00809335043928005	0.0437946142760012	0.00505237422901598	-0.0519777598337253	-0.0144667206119671	-0.048702550178483	-0.00144161494708032	-0.0451230764890653	-0.0117834267453672	0.0394645488518649	-0.0112433328362798	0.0378641567399191	0.00745841022419996	0.0432942836699318	-0.00118778642298262
church/N/br-d14/234	-0.0494257747221469	0.0290217542046427	-0.0325037760151847	0.0254521416115054	-0.0441672583296518	0.029506344919559	-0.0347736504158995	0.0308047542822108	-0.00114867784995338	0.00734726142573193	0.00584352364598127	-0.0125946861575078	-0.0100704802858558	0.00913383274916168	-0.00553109960612726	0.00827083530513707	0.0492328530086813	0.0290461781169095	0.0324560967256274	-0.0247130971119403	-0.0431991216252711	0.0306852145728876	-0.03953997794439	0.0267002263959846	0.000441857804007641	0.00732566219147388	0.00585968276778788	-0.0112211315423061	-0.00972736632653248	-0.0101502979966471	0.00532631463244459	-0.00832670945408569	-0.0115648389944915	-0.015906050256591	-0.0164480337000214	0.011431982971174	-0.0312717582142157	-0.0238016580759164	-0.0302523307152391	0.0240799941621344	-0.025654107569269	0.0173414209099043	-0.0202699096059379	0.0144911673246474	-0.0297548369285978	0.0183111129972374	-0.0359801929699802	-0.00260445160305325	0.0380687386825658	0.00766025350816921	-0.0269393079344852	-0.0160121843739615	0.0537390149506767	0.0105560208627285	0.0473903744966313	-0.00196297926630514	0.0246108455262653	-0.0212570252225543	-0.0171153275155651	-0.0215824204598517	-0.0281809214696113	-0.0232187295836013	-0.0351548869125058	-0.0218832189147764
church/N/br-d14/457	-0.0558805894262847	-0.0117487580128979	-0.0673593174148237	-0.00225695668741122	-0.0536292266005726	-0.0144570036795726	-0.0586565889891412	0.00173287316998025	-0.112791943167648	-0.0678837506824481	-0.0913453383930233	-0.00926689110219205	-0.12413404510619	-0.00983284448728559	-0.0932599899257837	-0.0550338813168294	0.0556994102349571	-0.0120141283514088	0.066420818971867	0.00553353492743962	-0.0529038263285029	-0.0131396596425311	-0.0573470477003342	-0.00648647336571151	0.121898692809504	-0.0514573974654983	-0.090930276072872	-0.00463754889827306	-0.124418491447237	0.00722076522497794	0.0927945762281443	0.0554398618944243	-0.000420000224803809	-0.0590086997898187	-0.036668650462683	0.0641441399456662	-0.0179109687905627	-0.0542266573048188	-0.0394736772748095	0.0613424751098913	-0.0104271629108936	-0.0826078144201488	0.0443112193608889	-0.0312397299093556	-0.0843942907348018	-0.101527592849719	0.0210130707294417	-0.0797301817300537	0.0951451762253588	-0.0267273683169248	-0.0953283978293016	-0.00467244079283813	0.0750015096523041	-0.0246244858389736	0.0677510679594718	-0.0393888161497691	0.0183233890193045	0.085343947305167	0.0182695982593228	0.0458638712450507	-0.107883666900005	0.0807141697113517	-0.0524414093046181	0.0747802733373431
church/N/br-d14/507	-0.0926172659626952	0.00906286988953017	-0.0829994586973747	0.028817882491314	-0.0968746987528125	-0.031823631007779	-0.0917254380699407	-0.0205063961701284	-0.0499831955400415	-0.102424449217309	-0.0358216998127045	0.0859449988009711	-0.0659895611500659	-0.0897118086168407	-0.00103309594640295	-0.0986283083033909	0.092869115100709	0.00901799876806215	0.0890124613607829	-0.0150893393032224	-0.0965755573694484	-0.0304929525351494	-0.0853598256637799	-0.033054407791543	0.0498555106242406	-0.102628552922387	-0.0319960857290433	0.0858313614250404	-0.0670655219098875	0.0891172282411518	0.000893552484798669	0.0985080327967516	-0.0839646692262441	0.0409915542089068	-0.0445130771588876	-0.134319250262884	-0.0701119424829571	0.0566934823533483	-0.0780404407841672	-0.110580975886474	0.0438047253127265	-0.100969396049091	0.031278569669175	-0.0576034146819645	0.0128231191560512	-0.168812688425219	0.065724039856884	-0.0920787671047792	0.0177444417502036	0.140662888070596	-0.0169364123600701	0.158366450436215	0.0164077657673843	0.116449626845751	0.0152902706250913	0.122830704662365	-0.0300703641332143	0.10812056628376	0.0218282661622657	0.0659745885862882	-0.0318880541637144	0.167359066901593	-0.0211568589656959	0.117122772033985
church/N/br-d16/1644	-0.136266359382958	0.116322373197725	-0.148176215644173	-0.0833958829156741	-0.108887410761462	0.14690587870064	-0.12357968403811	0.117746009579191	-0.0663324089977403	0.158660995695691	-0.051741919681797	-0.0939188110289433	0.0596264779392778	-0.16801926510287	0.0543946416533642	-0.112086659636802	0.137045150015233	0.115609335849087	0.102699394211683	-0.125534396511332	-0.112468204460737	0.144073434660774	-0.113643942380819	-0.1243690731675	0.0716342864894504	0.154875253539443	-0.0573522345977691	-0.088875313528248	0.0604529482433411	0.167993452848347	-0.0566899903256886	0.110250166192023	-0.031308980753621	-0.00890368262050548	-0.0339947201939437	-0.00884745387714348	-0.0259801119777703	0.00423605518712957	-0.0344206136202926	-0.0138455209523085	-0.0170414716302028	-0.0619068242174935	0.00749719364598264	-0.0385338066059667	-0.0659978670927402	-0.0561035145785539	0.0038203032997171	-0.0575985707976349	0.0426280172085102	0.0305830457839301	-0.0435905932398412	0.0312877131594176	0.0233494161942436	0.0290804595263757	0.027511739664322	0.0234253521090505	0.0271844200346302	0.0629919517748937	-0.0101081631687683	0.0398877487470785	-0.0787705299193409	0.0440154552661361	-0.0448165441829176	0.0478089903584256
church/N/br-d17/569	-0.0965077131422345	0.0185867516517647	-0.0776581240633021	0.0598830827679911	-0.126020076494606	-0.0585522901492591	-0.125151490496551	-0.0349097058038536	-0.0354750698819304	-0.118697813274744	-0.105367178910276	0.0981595038958242	-0.021918173386216	-0.0614114918644565	-0.0225526337041178	-0.102759201837201	0.0965475646085023	0.0188601449897115	0.0840691679491039	-0.0501609265164366	-0.128784741055913	-0.050484453556665	-0.122403107810373	-0.0404052580704792	0.0302172531779618	-0.1192756485605	-0.105399630373188	0.0959076551987533	-0.0227705375782224	0.0606849041143343	0.0233562142695764	0.102469026827736	-0.000540847167712985	-0.119510709639481	-0.0429431553608447	0.216127218494869	-0.0884309380401402	-0.140549331387343	-0.113282037398472	0.205132892013544	-0.16189786911292	0.160750533877448	-0.175567079770685	0.208350045493966	-0.109988881762702	0.128366689152946	-0.184766270540748	0.173077206878011	0.190435862017442	-0.0312254684696681	-0.116560679164885	-0.210236584576306	0.216379034400236	-0.028081975999305	0.190915787768084	-0.13252461776602	0.177541417448843	-0.145715630739228	-0.129132062807758	-0.24379366747831	-0.0852244515715897	-0.148168934700413	-0.0482029533536848	-0.257845861044434
church/N/br-e12/1082	0.0464230004151035	-0.0321410440725855	0.0526687538829599	-0.0213708321196965	0.0131803024267975	-0.0906296351445732	-0.00152797748210286	-0.0873997414845794	0.00342239300622373	-0.218169592497155	-0.168975996008411	-0.0486945996077538	-0.00135947237298994	-0.188224389803137	0.035068715920746	-0.172043775276476	-0.046840805105888	-0.0320169277010479	-0.0518687956768695	0.0283328426535991	0.00993372387965707	-0.0933246305631054	0.00385309400470866	-0.0871655881112272	-0.01141709679947	-0.220948688106101	-0.0838653177549688	0.14658446304818	-0.00122258606177281	0.188950106980278	-0.0361662622623671	0.171813977303105	-0.0512034006980946	0.0258954165936479	-0.0655037107088474	-0.0904619162117375	-0.0484286145063704	0.0259283481449414	-0.0755812925905663	-0.0599795547874814	0.140503365881807	-0.21347315723101	0.0348804710987541	-0.17612229578079	0.0868922576377697	-0.21231548730272	0.138001285943066	-0.20003942183201	0.0148471144908664	0.0856629842649407	-0.0453571082821607	0.118808626007271	0.0216652746248683	0.0703124006191718	0.0435268101064681	0.0789004195964571	0.083394189006397	0.242498366007096	-0.0206160979488722	0.183314598945545	-0.000835803973778108	0.231297977707201	-0.0242751911829457	0.254182628682819
church/N/br-e13/1916	0.0118896044022188	-0.0477474585739462	0.00580823321507667	-0.0526137885777667	0.0155126362656781	-0.0423636712611132	0.0157643767697911	-0.034688212891952	0.0445720054184344	-0.0635293753109245	-0.00288132301393119	0.0686114381146581	0.0442607589697327	-0.0497846436116923	0.0531282938677221	-0.0481427075132789	-0.0123084182381653	-0.0477280709681807	-0.00389148115037167	0.0540576941280107	0.0149277584969613	-0.0438763975357309	0.0214006675314403	-0.0295394611285679	-0.0466904891391415	-0.063839927386485	1.82984942313251e-05	0.0695380574034902	0.0443650510391414	0.0502250394838109	-0.0535550213215201	0.0480390956024909	-0.0115065642702358	-0.0238052332603684	-0.0421651992212808	0.0328919004513781	-0.00619198101456243	-0.0211538965321761	-0.0347034672066285	0.023342807445234	-0.0537930412676641	-0.0468513804695258	-0.0257202966035868	-0.0560142498943384	-0.0415231771252553	0.0475305584478064	-0.0371304431852506	-0.0728607762524736	0.0360935225913472	-0.0291340134519773	-0.0576550175351468	-0.0254118108484357	0.0282398125318353	-0.0183390909597273	0.0385942712260151	-0.0163516557704269	0.0633415062770464	0.040622527299328	-0.0442745773295769	0.0477835845463065	-0.03136512463434	-0.0547296195111922	-0.084641837760615	0.021013864658331
church/N/br-e13/754	0.0543795402388079	0.0502649117657132	0.044472881617642	0.0813513957001192	-0.0567893347128446	-0.145725199825239	-0.0499446094556053	-0.13194405282296	0.045202399854964	-0.0360842664959695	0.0441472314055372	0.0302910574649587	0.039027621650721	-0.0404129548452607	0.0568036546910999	-0.0191250334079185	-0.054655938390775	0.0500124026229427	-0.0469735109219595	-0.0782909172612646	-0.0571301256023581	-0.144470740480101	-0.0336596741480943	-0.136780650579738	-0.0468435498712193	-0.0345844961265074	0.0453194712898055	0.0272729209061066	0.0391585808231404	0.0404193720550282	-0.0567800172302596	0.0183301772549468	0.0042817273057967	0.0103259435872888	0.0421773879541283	0.0209158107876879	0.00370373691146409	0.0117172019307733	0.0453816475102016	0.00816177777017552	0.0251419418481968	0.0356918758291744	0.0232711740608387	0.0508399202054263	0.0328413491845017	0.0148322531498261	0.0190262876811449	0.0564661746599793	-0.0162008877760548	0.00224230911697121	0.0343518581837494	-0.0365424359566652	-0.0135933676149785	0.000920189063466396	-0.0345401349105005	-0.0280592186582338	-0.0304323217837316	-0.0319364197995415	0.0362371761074313	-0.0426857042514637	0.0358576092378264	-0.00890879342436967	0.0484135647186702	-0.0293812363704312
church/N/br-e13/808	-0.1579568167731	-0.0623720177781393	-0.164911558403207	-0.0458916156636287	-0.155163508108526	0.0363884221750206	-0.12391511445271	-0.0871461853978481	-0.245586920159436	-0.170492177243111	-0.141692998273023	-0.0841972418074737	-0.270241222877399	0.144490059894721	-0.214955931236367	-0.0611132839888881	0.157608311003338	-0.0635516923203845	0.157965466033114	0.0641349462986166	-0.129473821760946	-0.0928821842433717	-0.122129374986684	-0.0912439176101744	0.292686931084485	-0.0677932563279376	-0.14565778687827	-0.0732117592767751	-0.269880077905277	-0.146259999114589	0.214348399881037	0.0626860632276482	-0.0253783112349736	-0.00428336254017513	-0.0429757109661661	-0.0163158207926363	-0.0201679079727847	0.00496126315018959	-0.039004105715101	-0.0154317421197542	-0.0465911173193024	-0.0899124294567232	0.00411085324096139	-0.0511839125826366	-0.13121833834168	-0.0733421313845303	-0.0117997655429486	-0.089276792823033	0.0322985287254746	0.0256511305403968	-0.049463599146264	0.037556094231632	0.0199816466892248	0.0251110950915449	0.0315235896401564	0.0254716260002257	0.0583919791652694	0.0893747417826544	-0.0193374833410052	0.0502303398104687	-0.148522608600165	0.0436233139098433	-0.0782610694437527	0.0618252874116227
church/N/br-f15/1245	-0.0377271999881816	0.0116711746072453	-0.0331600862389451	0.0306014540546374	-0.0520240018940268	-0.0160086965477416	-0.0669137481539773	-0.0202668384642984	-0.0935685567559542	-0.0184179208425881	-0.13452435226743	0.062248596981096	-0.0239613034776204	-0.0189504468199086	-0.00600845496340271	-0.0692285390477833	0.0370343519544989	0.0119356691548134	0.0339398426723912	-0.027399281023365	-0.0508916341979833	-0.016267786248902	-0.0623212234820512	-0.0299369456769591	0.0542014722585606	-0.0784717865586096	-0.135539117616096	0.0575267086973781	-0.0238954512143347	0.0196940532945438	0.00536132804383995	0.0693485078193619	-0.062139426244319	0.0229012312993013	-0.0660548224768371	-0.108640882185088	-0.0448995901634885	0.0317328137870759	-0.0865942298899893	-0.0698330032886362	-0.164689315140998	-0.174907317570929	0.0129195657270585	-0.16573416814824	-0.219646136087897	-0.0389470710773277	-0.0417901204735369	-0.223242259157709	0.0161502920333798	0.100161836290532	-0.0368929205440722	0.1393722518636	0.0110123976254576	0.0688098977637724	0.03492815869086	0.0941787643607257	0.19091075040741	0.155608745792322	-0.0487308409819366	0.163446495699185	-0.224581786748283	0.00364089397472848	-0.195718591220066	0.139126288292656
church/N/br-f15/1425	-0.161525402970598	0.0282345733259975	-0.160395251325708	0.0432850358941984	-0.138640316592958	0.085053251141854	-0.153478536735433	0.0898011382986822	-0.148005902729931	0.00249146107361015	-0.0933878711272201	-0.00467070785053425	-0.146246596602759	-0.0226040816058721	-0.0828319053918129	-0.057242017786481	0.16150102695395	0.0284467511262554	0.164043152963289	-0.0257461474717987	-0.140365995775278	0.0825822390124368	-0.158814886006373	0.0778923196937714	0.135424459972991	-0.063634316171865	-0.0918729670755193	0.00658989024598932	-0.146400068541896	0.0234960234652648	0.0819361958286953	0.0583983253946202	-0.041056604030706	-0.090333455218299	-0.0279505455338625	0.153044746878507	-0.0397304008654146	-0.109079926155516	-0.0356104795330153	0.163482394495134	-0.0430015880761015	0.0408310460849316	-0.00526421241876905	0.0603232194143995	-0.0861222764148598	0.0260096302312181	-0.0618428516349933	0.0599879593186992	0.153731396695651	-0.0392238803842361	-0.0614302254028009	-0.153392035779423	0.139707877586608	-0.0603225174884382	0.120825052450008	-0.120017727605418	0.0365628573596041	-0.0465532889929333	0.00665156086341815	-0.060516528072806	-0.0842929304214414	-0.036864046325865	-0.00495201783449982	-0.08707521433066
