_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
diskwalificeren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.1790773641517847	-0.10116965387946471	NA	NA	nobound	755	all	5_5	1	no	5000	5000	nav	4_4	237	diskwalificeren	0.22464190289311786	BOW
diskwalificeren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.21682830119578433	-0.34163049150167724	NA	NA	nobound	755	all	5_5	1	no	5000	5000	all	4_4	237	diskwalificeren	0.25103672067817184	BOW
diskwalificeren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.10592831828930742	-0.20612869382142993	NA	NA	nobound	755	all	5_5	1	no	FOC	346	nav	4_4	237	diskwalificeren	0.21368145804070543	BOW
diskwalificeren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.12193344628077986	-0.2311304578794612	NA	NA	nobound	755	all	5_5	1	no	FOC	755	all	4_4	237	diskwalificeren	0.2066279120460524	BOW
diskwalificeren.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.20020856138805493	0.18107753522555256	NA	NA	nobound	251	lex	3_3	1	weight	5000	5000	nav	4_4	212	diskwalificeren	0.2548463293512284	BOW
diskwalificeren.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22295548114236072	0.146237550101884	NA	NA	nobound	251	lex	3_3	1	weight	5000	5000	all	4_4	212	diskwalificeren	0.25148449272986634	BOW
diskwalificeren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.18687402941613054	0.06704007939518106	NA	NA	nobound	251	lex	3_3	1	weight	FOC	170	nav	4_4	212	diskwalificeren	0.2521648954380756	BOW
diskwalificeren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.19991967853046075	0.07297600828589774	NA	NA	nobound	251	lex	3_3	1	weight	FOC	251	all	4_4	212	diskwalificeren	0.24921790963305665	BOW
diskwalificeren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.19475240199622815	0.18067573168927173	NA	NA	nobound	251	lex	3_3	1	selection	5000	5000	nav	4_4	212	diskwalificeren	0.24571584042077785	BOW
diskwalificeren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2534945714478355	0.15664116289339988	NA	NA	nobound	251	lex	3_3	1	selection	5000	5000	all	4_4	212	diskwalificeren	0.2476018733805154	BOW
diskwalificeren.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1743868294810814	0.06299118136450875	NA	NA	nobound	251	lex	3_3	1	selection	FOC	170	nav	4_4	212	diskwalificeren	0.24366733333509447	BOW
diskwalificeren.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1837627805732503	0.06297331913259183	NA	NA	nobound	251	lex	3_3	1	selection	FOC	251	all	4_4	212	diskwalificeren	0.2414818757544619	BOW
diskwalificeren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.22049691517654244	0.2066980125625757	NA	NA	nobound	301	lex	3_3	1	no	5000	5000	nav	4_4	222	diskwalificeren	0.2503332025830793	BOW
diskwalificeren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2839042408621623	0.15589374979846043	NA	NA	nobound	301	lex	3_3	1	no	5000	5000	all	4_4	222	diskwalificeren	0.2570231115818166	BOW
diskwalificeren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1792916704302762	0.06214205287437648	NA	NA	nobound	301	lex	3_3	1	no	FOC	203	nav	4_4	222	diskwalificeren	0.24879167024198562	BOW
diskwalificeren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1963360760489445	0.056930635059445144	NA	NA	nobound	301	lex	3_3	1	no	FOC	301	all	4_4	222	diskwalificeren	0.24323575833649735	BOW
diskwalificeren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.06771351396545165	0.22284135338481517	NA	NA	nobound	382	all	3_3	1	weight	5000	5000	nav	4_4	233	diskwalificeren	0.2484569254515218	BOW
diskwalificeren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.08118182391391421	0.13470156143539316	NA	NA	nobound	382	all	3_3	1	weight	5000	5000	all	4_4	233	diskwalificeren	0.25750399678705166	BOW
diskwalificeren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.060977426285673056	0.049843636374485016	NA	NA	nobound	382	all	3_3	1	weight	FOC	170	nav	4_4	233	diskwalificeren	0.2431932267704018	BOW
diskwalificeren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.05200439264992986	0.031491730541467707	NA	NA	nobound	382	all	3_3	1	weight	FOC	382	all	4_4	233	diskwalificeren	0.24292472215340666	BOW
diskwalificeren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.04845154903873585	0.19793888591236128	NA	NA	nobound	382	all	3_3	1	selection	5000	5000	nav	4_4	233	diskwalificeren	0.23300070626686553	BOW
diskwalificeren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.09289067868049178	0.14240573123320419	NA	NA	nobound	382	all	3_3	1	selection	5000	5000	all	4_4	233	diskwalificeren	0.2550419312700758	BOW
diskwalificeren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.03397394032257493	0.01062442421292834	NA	NA	nobound	382	all	3_3	1	selection	FOC	170	nav	4_4	233	diskwalificeren	0.23126947830036054	BOW
diskwalificeren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.01841250389735922	-0.016750593786943147	NA	NA	nobound	382	all	3_3	1	selection	FOC	382	all	4_4	233	diskwalificeren	0.23488706503053217	BOW
diskwalificeren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.007709076507441482	0.27461658945706735	NA	NA	nobound	469	all	3_3	1	no	5000	5000	nav	4_4	235	diskwalificeren	0.22242799090368975	BOW
diskwalificeren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.011856851468210352	0.3647269620741213	NA	NA	nobound	469	all	3_3	1	no	5000	5000	all	4_4	235	diskwalificeren	0.25880699509866895	BOW
diskwalificeren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.02782092421661847	-0.07573578354226061	NA	NA	nobound	469	all	3_3	1	no	FOC	203	nav	4_4	235	diskwalificeren	0.23157633878279055	BOW
diskwalificeren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.07807921501645211	-0.1064031470053825	NA	NA	nobound	469	all	3_3	1	no	FOC	469	all	4_4	235	diskwalificeren	0.22781551869249253	BOW
diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.4127942334144499	0.16974198457355322	NA	group1	bound	165	NA	NA	1	weight	5000	5000	nav	4_4	198	diskwalificeren	0.24410894903932281	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.4528674735542671	0.21369017146253275	NA	group1	bound	165	NA	NA	1	weight	5000	5000	all	4_4	198	diskwalificeren	0.2517122181082705	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.5232362006326955	0.23480241145788264	NA	group1	bound	165	NA	NA	1	weight	FOC	51	nav	4_4	198	diskwalificeren	0.2810786705510077	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.48309327318211176	0.1474608885384986	NA	group1	bound	165	NA	NA	1	weight	FOC	165	all	4_4	198	diskwalificeren	0.2622371237815354	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.41540708825052725	0.1012172147335101	NA	group1	bound	165	NA	NA	1	selection	5000	5000	nav	4_4	198	diskwalificeren	0.24275031047007145	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.4818539107387258	0.18322557325373154	NA	group1	bound	165	NA	NA	1	selection	5000	5000	all	4_4	198	diskwalificeren	0.25024493603013354	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.4943347654127132	0.12534586743363857	NA	group1	bound	165	NA	NA	1	selection	FOC	51	nav	4_4	198	diskwalificeren	0.27875644547665096	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.4493684274690291	0.06884948288228666	NA	group1	bound	165	NA	NA	1	selection	FOC	165	all	4_4	198	diskwalificeren	0.255437774126694	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.42839214354667843	0.045164522877840785	NA	group1	bound	231	NA	NA	1	no	5000	5000	nav	4_4	215	diskwalificeren	0.2530269584457534	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.5596688992150132	0.0429603793718213	NA	group1	bound	231	NA	NA	1	no	5000	5000	all	4_4	215	diskwalificeren	0.25469481431847574	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.46253766389944034	0.027122842160916212	NA	group1	bound	231	NA	NA	1	no	FOC	69	nav	4_4	215	diskwalificeren	0.2903159463153676	LEMMAREL
diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.45357487424383763	-0.004540891812977621	NA	group1	bound	231	NA	NA	1	no	FOC	231	all	4_4	215	diskwalificeren	0.27185717579578855	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.09678171168706316	0.23642732230663854	NA	group2	bound	240	NA	NA	1	weight	5000	5000	nav	4_4	223	diskwalificeren	0.2310423210466737	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.06584203436160779	0.21740092529056146	NA	group2	bound	240	NA	NA	1	weight	5000	5000	all	4_4	223	diskwalificeren	0.240610212732553	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.14286665749909538	0.11259254749210217	NA	group2	bound	240	NA	NA	1	weight	FOC	101	nav	4_4	223	diskwalificeren	0.24323000065114378	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.1459272068686271	0.09496029426780189	NA	group2	bound	240	NA	NA	1	weight	FOC	240	all	4_4	223	diskwalificeren	0.24166513334393172	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.08701277060177709	0.19115779455576237	NA	group2	bound	240	NA	NA	1	selection	5000	5000	nav	4_4	223	diskwalificeren	0.21500452247659615	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.07335003153848917	0.22466264048021617	NA	group2	bound	240	NA	NA	1	selection	5000	5000	all	4_4	223	diskwalificeren	0.23224415893136732	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.11659952815786791	0.08363986707711271	NA	group2	bound	240	NA	NA	1	selection	FOC	101	nav	4_4	223	diskwalificeren	0.22789650381842105	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.1197196357449103	0.07160031572183523	NA	group2	bound	240	NA	NA	1	selection	FOC	240	all	4_4	223	diskwalificeren	0.22930813676830963	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.07564911702124594	0.17154814145729122	NA	group2	bound	345	NA	NA	1	no	5000	5000	nav	4_4	225	diskwalificeren	0.22548858186963658	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.16879793049578454	0.2036168828250153	NA	group2	bound	345	NA	NA	1	no	5000	5000	all	4_4	225	diskwalificeren	0.23924801760629497	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.14168029419119227	0.040082652413545146	NA	group2	bound	345	NA	NA	1	no	FOC	143	nav	4_4	225	diskwalificeren	0.24096872785387877	LEMMAREL
diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.14298865512156098	0.036915499100338055	NA	group2	bound	345	NA	NA	1	no	FOC	345	all	4_4	225	diskwalificeren	0.23814330803201872	LEMMAREL
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.0799068506314287	0.21019223481092023	selection2	NA	bound	296	NA	NA	1	weight	5000	5000	nav	4_4	224	diskwalificeren	0.23501665899709903	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.04258863296013144	0.1721216477905326	selection2	NA	bound	296	NA	NA	1	weight	5000	5000	all	4_4	224	diskwalificeren	0.24628129792941011	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.10203658927164685	0.07515603169332073	selection2	NA	bound	296	NA	NA	1	weight	FOC	121	nav	4_4	224	diskwalificeren	0.23924933910219967	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.12240661432106173	0.07705282739543365	selection2	NA	bound	296	NA	NA	1	weight	FOC	296	all	4_4	224	diskwalificeren	0.2384840579972155	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.0869011984020781	0.15505805873456777	selection2	NA	bound	296	NA	NA	1	selection	5000	5000	nav	4_4	224	diskwalificeren	0.20980925382112103	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.06778497313261536	0.18524536360073826	selection2	NA	bound	296	NA	NA	1	selection	5000	5000	all	4_4	224	diskwalificeren	0.23672034181822335	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.10571674838604209	0.03406613634058546	selection2	NA	bound	296	NA	NA	1	selection	FOC	121	nav	4_4	224	diskwalificeren	0.21784883641960467	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.11765964952566639	0.0432058470944585	selection2	NA	bound	296	NA	NA	1	selection	FOC	296	all	4_4	224	diskwalificeren	0.22138429055208672	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.11532847169123073	0.14967189499142078	selection2	NA	bound	461	NA	NA	1	no	5000	5000	nav	4_4	225	diskwalificeren	0.23431350141153487	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.22116539783409694	0.16554509535295364	selection2	NA	bound	461	NA	NA	1	no	5000	5000	all	4_4	225	diskwalificeren	0.2438389784641599	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.10611027735322627	0.009490694959863353	selection2	NA	bound	461	NA	NA	1	no	FOC	197	nav	4_4	225	diskwalificeren	0.22259951999645583	LEMMAPATH
diskwalificeren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.12638066998556025	9.32231279381727e-4	selection2	NA	bound	461	NA	NA	1	no	FOC	461	all	4_4	225	diskwalificeren	0.2218030156304568	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.03646202741758182	0.16902662511589894	selection3	NA	bound	392	NA	NA	1	weight	5000	5000	nav	4_4	224	diskwalificeren	0.2328777350379034	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.05519281147618136	0.11856297242878615	selection3	NA	bound	392	NA	NA	1	weight	5000	5000	all	4_4	224	diskwalificeren	0.2447339395019167	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.038341872763145185	0.01651501053062704	selection3	NA	bound	392	NA	NA	1	weight	FOC	174	nav	4_4	224	diskwalificeren	0.23120111094970713	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.05491458310967822	0.007856654888175276	selection3	NA	bound	392	NA	NA	1	weight	FOC	392	all	4_4	224	diskwalificeren	0.23001619451793964	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.09064795540560251	0.09896782595356773	selection3	NA	bound	392	NA	NA	1	selection	5000	5000	nav	4_4	224	diskwalificeren	0.15157619842584488	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.14500707179783687	0.02054056242755494	selection3	NA	bound	392	NA	NA	1	selection	5000	5000	all	4_4	224	diskwalificeren	0.23833612816578878	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.06397956347270317	-0.027329235255303532	selection3	NA	bound	392	NA	NA	1	selection	FOC	174	nav	4_4	224	diskwalificeren	0.21281808127357812	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.08803172018549188	-0.03422827623736211	selection3	NA	bound	392	NA	NA	1	selection	FOC	392	all	4_4	224	diskwalificeren	0.220057819068713	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.18352864972768457	-1.84430279870682e-4	selection3	NA	bound	682	NA	NA	1	no	5000	5000	nav	4_4	225	diskwalificeren	0.23940308819951622	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.2719017864309384	-0.11524847485306437	selection3	NA	bound	682	NA	NA	1	no	5000	5000	all	4_4	225	diskwalificeren	0.2558833445559479	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.12048960828639356	-0.07503200742341376	selection3	NA	bound	682	NA	NA	1	no	FOC	315	nav	4_4	225	diskwalificeren	0.21900498722608594	LEMMAPATH
diskwalificeren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.14470995793703192	-0.09317455850253911	selection3	NA	bound	682	NA	NA	1	no	FOC	682	all	4_4	225	diskwalificeren	0.2162728743519872	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	0.0364620274156538	0.16902662511307534	weight	NA	bound	392	NA	NA	1	weight	5000	5000	nav	4_4	224	diskwalificeren	0.2328777350379034	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	0.05519281147618125	0.11856297242881268	weight	NA	bound	392	NA	NA	1	weight	5000	5000	all	4_4	224	diskwalificeren	0.2447339395019167	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	0.038341872763144984	0.016515010530625516	weight	NA	bound	392	NA	NA	1	weight	FOC	174	nav	4_4	224	diskwalificeren	0.23120111094970713	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	0.05491458310967702	0.007856654888099408	weight	NA	bound	392	NA	NA	1	weight	FOC	392	all	4_4	224	diskwalificeren	0.23001619451793964	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.0786217234267551	0.15794786046383602	weight	NA	bound	392	NA	NA	1	selection	5000	5000	nav	4_4	224	diskwalificeren	0.12979688507192494	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.047816801619103615	0.11915428839638093	weight	NA	bound	392	NA	NA	1	selection	5000	5000	all	4_4	224	diskwalificeren	0.2339182785041282	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.04509993288422422	0.04402754585761183	weight	NA	bound	392	NA	NA	1	selection	FOC	174	nav	4_4	224	diskwalificeren	0.20794017612161148	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.06418499886958559	0.0363110741697802	weight	NA	bound	392	NA	NA	1	selection	FOC	392	all	4_4	224	diskwalificeren	0.217807388407612	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.08199166432932115	0.12105239433337793	weight	NA	bound	682	NA	NA	1	no	5000	5000	nav	4_4	225	diskwalificeren	0.22791727000739379	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.1997375904073633	0.08002731427630132	weight	NA	bound	682	NA	NA	1	no	5000	5000	all	4_4	225	diskwalificeren	0.24145154561042945	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.0668064671215187	0.024526560637268296	weight	NA	bound	682	NA	NA	1	no	FOC	315	nav	4_4	225	diskwalificeren	0.2096893650966841	LEMMAPATH
diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.09021703870732592	0.004342940146273728	weight	NA	bound	682	NA	NA	1	no	FOC	682	all	4_4	225	diskwalificeren	0.21359603028684251	LEMMAPATH
