	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
schaal/noun/volkskrant_19990619_1/135/R13	schaal/noun/volkskrant_19990619_1/135	R13	sentence_delimiter	none	none	</sentence>	none	R	14			
schaal/noun/volkskrant_19990619_1/135/R14	schaal/noun/volkskrant_19990619_1/135	R14	sentence_delimiter	none	none	<sentence>	none	R	15			
schaal/noun/volkskrant_19990619_1/135/R15												
schaal/noun/volkskrant_20011103_26/214/L0	schaal/noun/volkskrant_20011103_26/214	L0	Europees	adj	Europees/adj	Europese	True	L	1	1.0517128	165681.0	256.0
schaal/noun/volkskrant_20011103_26/214/L1	schaal/noun/volkskrant_20011103_26/214	L1	op	prep	op/prep	op	True	L	2	1.5734066999999998	4502370.0	11789.0
schaal/noun/volkskrant_20011103_26/214/L2	schaal/noun/volkskrant_20011103_26/214	L2	er	adv	er/adv	er	True	L	3	0.19149879	1744977.0	1154.0
schaal/noun/volkskrant_20011103_26/214/L3	schaal/noun/volkskrant_20011103_26/214	L3	ben	verb	ben/verb	is	True	L	4	-0.06655508	9938754.0	5058.0
schaal/noun/volkskrant_20011103_26/214/L4	schaal/noun/volkskrant_20011103_26/214	L4	maand	noun	maand/noun	maanden	True	L	5	-0.56127965	284554.0	88.0
schaal/noun/volkskrant_20011103_26/214/L5	schaal/noun/volkskrant_20011103_26/214	L5	twee	num	twee/num	twee	True	L	6			
schaal/noun/volkskrant_20011103_26/214/L6	schaal/noun/volkskrant_20011103_26/214	L6	afgelopen	adj	afgelopen/adj	afgelopen	True	L	7	0.23307386	144650.0	99.0
schaal/noun/volkskrant_20011103_26/214/L7	schaal/noun/volkskrant_20011103_26/214	L7	de	det	de/det	De	True	L	8	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_20011103_26/214/L8	schaal/noun/volkskrant_20011103_26/214	L8	'	punct	'/punct	'	True	L	9			
schaal/noun/volkskrant_20011103_26/214/L9	schaal/noun/volkskrant_20011103_26/214	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
schaal/noun/volkskrant_20011103_26/214/L10	schaal/noun/volkskrant_20011103_26/214	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
schaal/noun/volkskrant_20011103_26/214/L11	schaal/noun/volkskrant_20011103_26/214	L11	.	punct	./punct	.	False	L	12			
schaal/noun/volkskrant_20011103_26/214/L12	schaal/noun/volkskrant_20011103_26/214	L12	Hoofdcommissarissen	name	Hoofdcommissarissen/name	Hoofdcommissarissen	False	L	13			
schaal/noun/volkskrant_20011103_26/214/L13	schaal/noun/volkskrant_20011103_26/214	L13	van	name	van/name	van	False	L	14			
schaal/noun/volkskrant_20011103_26/214/L14	schaal/noun/volkskrant_20011103_26/214	L14	Raad	name	Raad/name	Raad	False	L	15			
schaal/noun/volkskrant_20011103_26/214/L15												
schaal/noun/volkskrant_20011103_26/214/R0	schaal/noun/volkskrant_20011103_26/214	R0	met	prep	met/prep	met	True	R	1	0.26853330000000003	4230163.0	3012.0
schaal/noun/volkskrant_20011103_26/214/R1	schaal/noun/volkskrant_20011103_26/214	R1	de	det	de/det	de	True	R	2	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_20011103_26/214/R2	schaal/noun/volkskrant_20011103_26/214	R2	politie	noun	politie/noun	politie	True	R	3	0.18267360000000002	185518.0	119.0
schaal/noun/volkskrant_20011103_26/214/R3	schaal/noun/volkskrant_20011103_26/214	R3	veel	det	veel/det	veel	True	R	4	0.47800859999999995	287287.0	252.0
schaal/noun/volkskrant_20011103_26/214/R4	schaal/noun/volkskrant_20011103_26/214	R4	aan	fixed	aan/fixed	aan	True	R	5			
schaal/noun/volkskrant_20011103_26/214/R5	schaal/noun/volkskrant_20011103_26/214	R5	de	fixed	de/fixed	de	True	R	6			
schaal/noun/volkskrant_20011103_26/214/R6	schaal/noun/volkskrant_20011103_26/214	R6	hand	fixed	hand/fixed	hand	True	R	7			
schaal/noun/volkskrant_20011103_26/214/R7	schaal/noun/volkskrant_20011103_26/214	R7	.	punct	./punct	.	True	R	8			
schaal/noun/volkskrant_20011103_26/214/R8	schaal/noun/volkskrant_20011103_26/214	R8	sentence_delimiter	none	none	</sentence>	none	R	9			
schaal/noun/volkskrant_20011103_26/214/R9	schaal/noun/volkskrant_20011103_26/214	R9	sentence_delimiter	none	none	<sentence>	none	R	10			
schaal/noun/volkskrant_20011103_26/214/R10	schaal/noun/volkskrant_20011103_26/214	R10	het	det	het/det	Het	False	R	11	-0.13594154	11650779.0	5531.0
schaal/noun/volkskrant_20011103_26/214/R11	schaal/noun/volkskrant_20011103_26/214	R11	,	punct	,/punct	,	False	R	12			
schaal/noun/volkskrant_20011103_26/214/R12	schaal/noun/volkskrant_20011103_26/214	R12	tot	vg	tot/vg	tot	False	R	13			
schaal/noun/volkskrant_20011103_26/214/R13	schaal/noun/volkskrant_20011103_26/214	R13	de	det	de/det	de	False	R	14	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_20011103_26/214/R14	schaal/noun/volkskrant_20011103_26/214	R14	aanslag	noun	aanslag/noun	aanslagen	False	R	15			
schaal/noun/volkskrant_20011103_26/214/R15												
schaal/noun/volkskrant_20000630_81/281/L0	schaal/noun/volkskrant_20000630_81/281	L0	groot	adj	groot/adj	grote	True	L	1	2.7086158	774779.0	6322.0
schaal/noun/volkskrant_20000630_81/281/L1	schaal/noun/volkskrant_20000630_81/281	L1	op	prep	op/prep	op	True	L	2	1.5734066999999998	4502370.0	11789.0
schaal/noun/volkskrant_20000630_81/281/L2	schaal/noun/volkskrant_20000630_81/281	L2	werkzoekende	noun	werkzoekende/noun	werkzoekenden	True	L	3	0.07168725	3437.0	2.0
schaal/noun/volkskrant_20000630_81/281/L3	schaal/noun/volkskrant_20000630_81/281	L3	en	vg	en/vg	en	True	L	4			
schaal/noun/volkskrant_20000630_81/281/L4	schaal/noun/volkskrant_20000630_81/281	L4	werknemer	noun	werknemer/noun	werknemers	True	L	5	0.46872804	68515.0	59.0
schaal/noun/volkskrant_20000630_81/281/L5	schaal/noun/volkskrant_20000630_81/281	L5	vak_beweging	noun	vak_beweging/noun	vakbeweging	True	L	6	0.8961946	3019.0	4.0
schaal/noun/volkskrant_20000630_81/281/L6	schaal/noun/volkskrant_20000630_81/281	L6	en	vg	en/vg	en	True	L	7			
schaal/noun/volkskrant_20000630_81/281/L7	schaal/noun/volkskrant_20000630_81/281	L7	werkgever	noun	werkgever/noun	werkgevers	True	L	8	0.40848779999999996	34402.0	28.0
schaal/noun/volkskrant_20000630_81/281/L8	schaal/noun/volkskrant_20000630_81/281	L8	,	punct	,/punct	,	True	L	9			
schaal/noun/volkskrant_20000630_81/281/L9	schaal/noun/volkskrant_20000630_81/281	L9	overheid	noun	overheid/noun	overheid	True	L	10	0.3986033	92672.0	75.0
schaal/noun/volkskrant_20000630_81/281/L10	schaal/noun/volkskrant_20000630_81/281	L10	de	det	de/det	de	True	L	11	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_20000630_81/281/L11	schaal/noun/volkskrant_20000630_81/281	L11	dat	comp	dat/comp	dat	True	L	12			
schaal/noun/volkskrant_20000630_81/281/L12	schaal/noun/volkskrant_20000630_81/281	L12	ook	adv	ook/adv	ook	True	L	13	-0.008890722	2214625.0	1199.0
schaal/noun/volkskrant_20000630_81/281/L13	schaal/noun/volkskrant_20000630_81/281	L13	wil	verb	wil/verb	wil	True	L	14	-0.3617739	946915.0	357.0
schaal/noun/volkskrant_20000630_81/281/L14	schaal/noun/volkskrant_20000630_81/281	L14	Vermeend	name	Vermeend/name	Vermeend	True	L	15			
schaal/noun/volkskrant_20000630_81/281/L15												
schaal/noun/volkskrant_20000630_81/281/R0	schaal/noun/volkskrant_20000630_81/281	R0	ga	verb	ga/verb	gaan	True	R	1	-0.009332153000000001	1085158.0	584.0
schaal/noun/volkskrant_20000630_81/281/R1	schaal/noun/volkskrant_20000630_81/281	R1	school_bij	verb	school_bij/verb	bijscholen	True	R	2	1.5871857	758.0	2.0
schaal/noun/volkskrant_20000630_81/281/R2	schaal/noun/volkskrant_20000630_81/281	R2	om	comp	om/comp	om	True	R	3			
schaal/noun/volkskrant_20000630_81/281/R3	schaal/noun/volkskrant_20000630_81/281	R3	de	det	de/det	de	True	R	4	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_20000630_81/281/R4	schaal/noun/volkskrant_20000630_81/281	R4	ontwikkeling	noun	ontwikkeling/noun	ontwikkelingen	True	R	5	0.23290467	47959.0	33.0
schaal/noun/volkskrant_20000630_81/281/R5	schaal/noun/volkskrant_20000630_81/281	R5	op	prep	op/prep	op	True	R	6	1.5734066999999998	4502370.0	11789.0
schaal/noun/volkskrant_20000630_81/281/R6	schaal/noun/volkskrant_20000630_81/281	R6	IT-gebied	name	IT-gebied/name	IT-gebied	True	R	7			
schaal/noun/volkskrant_20000630_81/281/R7	schaal/noun/volkskrant_20000630_81/281	R7	te	comp	te/comp	te	True	R	8			
schaal/noun/volkskrant_20000630_81/281/R8	schaal/noun/volkskrant_20000630_81/281	R8	kan	verb	kan/verb	kunnen	True	R	9	0.0628866	1969534.0	1142.0
schaal/noun/volkskrant_20000630_81/281/R9	schaal/noun/volkskrant_20000630_81/281	R9	volg	verb	volg/verb	volgen	True	R	10	-0.44599193	152227.0	53.0
schaal/noun/volkskrant_20000630_81/281/R10	schaal/noun/volkskrant_20000630_81/281	R10	.	punct	./punct	.	True	R	11			
schaal/noun/volkskrant_20000630_81/281/R11	schaal/noun/volkskrant_20000630_81/281	R11	sentence_delimiter	none	none	</sentence>	none	R	12			
schaal/noun/volkskrant_20000630_81/281/R12	schaal/noun/volkskrant_20000630_81/281	R12	sentence_delimiter	none	none	</artikel>	none	R	13			
schaal/noun/volkskrant_20000630_81/281/R13												
schaal/noun/volkskrant_20000630_81/281/R14												
schaal/noun/volkskrant_20000630_81/281/R15												
schaal/noun/volkskrant_20020621_46/107/L0	schaal/noun/volkskrant_20020621_46/107	L0	groot	adj	groot/adj	grote	True	L	1	2.7086158	774779.0	6322.0
schaal/noun/volkskrant_20020621_46/107/L1	schaal/noun/volkskrant_20020621_46/107	L1	op	prep	op/prep	op	True	L	2	1.5734066999999998	4502370.0	11789.0
schaal/noun/volkskrant_20020621_46/107/L2	schaal/noun/volkskrant_20020621_46/107	L2	die	pron	die/pron	die	True	L	3	0.10478094	2519801.0	1531.0
schaal/noun/volkskrant_20020621_46/107/L3	schaal/noun/volkskrant_20020621_46/107	L3	dier_beschermer	noun	dier_beschermer/noun	dierenbeschermers	True	L	4	1.4976312	421.0	1.0
schaal/noun/volkskrant_20020621_46/107/L4	schaal/noun/volkskrant_20020621_46/107	L4	en	vg	en/vg	en	True	L	5			
schaal/noun/volkskrant_20020621_46/107/L5	schaal/noun/volkskrant_20020621_46/107	L5	zeehond	noun	zeehond/noun	zeehonden	True	L	6	0.10943099	1684.0	1.0
schaal/noun/volkskrant_20020621_46/107/L6	schaal/noun/volkskrant_20020621_46/107	L6	ziek	adj	ziek/adj	zieke	True	L	7	-0.51299673	33913.0	11.0
schaal/noun/volkskrant_20020621_46/107/L7	schaal/noun/volkskrant_20020621_46/107	L7	van	prep	van/prep	van	True	L	8	0.15299056	12638933.0	8010.0
schaal/noun/volkskrant_20020621_46/107/L8	schaal/noun/volkskrant_20020621_46/107	L8	opvang	noun	opvang/noun	opvang	True	L	9	0.20719565	12017.0	8.0
schaal/noun/volkskrant_20020621_46/107/L9	schaal/noun/volkskrant_20020621_46/107	L9	minimaal	adj	minimaal/adj	minimale	True	L	10	1.2198263	7587.0	14.0
schaal/noun/volkskrant_20020621_46/107/L10	schaal/noun/volkskrant_20020621_46/107	L10	een	det	een/det	een	True	L	11	0.14065677	11075723.0	6944.0
schaal/noun/volkskrant_20020621_46/107/L11	schaal/noun/volkskrant_20020621_46/107	L11	voor	prep	voor/prep	voor	True	L	12	-0.29647702	3806927.0	1534.0
schaal/noun/volkskrant_20020621_46/107/L12	schaal/noun/volkskrant_20020621_46/107	L12	pleit	verb	pleit/verb	pleiten	True	L	13	0.31260604	28318.0	21.0
schaal/noun/volkskrant_20020621_46/107/L13	schaal/noun/volkskrant_20020621_46/107	L13	die	pron	die/pron	die	True	L	14	0.10478094	2519801.0	1531.0
schaal/noun/volkskrant_20020621_46/107/L14	schaal/noun/volkskrant_20020621_46/107	L14	bioloog	noun	bioloog/noun	biologen	True	L	15			
schaal/noun/volkskrant_20020621_46/107/L15												
schaal/noun/volkskrant_20020621_46/107/R0	schaal/noun/volkskrant_20020621_46/107	R0	dier	noun	dier/noun	dieren	True	R	1	0.37305313	49373.0	39.0
schaal/noun/volkskrant_20020621_46/107/R1	schaal/noun/volkskrant_20020621_46/107	R1	wil	verb	wil/verb	willen	True	R	2	-0.3617739	946915.0	357.0
schaal/noun/volkskrant_20020621_46/107/R2	schaal/noun/volkskrant_20020621_46/107	R2	help	verb	help/verb	helpen	True	R	3	-0.32612312	87136.0	34.0
schaal/noun/volkskrant_20020621_46/107/R3	schaal/noun/volkskrant_20020621_46/107	R3	.	punct	./punct	.	True	R	4			
schaal/noun/volkskrant_20020621_46/107/R4	schaal/noun/volkskrant_20020621_46/107	R4	sentence_delimiter	none	none	</sentence>	none	R	5			
schaal/noun/volkskrant_20020621_46/107/R5	schaal/noun/volkskrant_20020621_46/107	R5	sentence_delimiter	none	none	<sentence>	none	R	6			
schaal/noun/volkskrant_20020621_46/107/R6	schaal/noun/volkskrant_20020621_46/107	R6	bij	prep	bij/prep	Bij	False	R	7	-0.21708912	1803877.0	788.0
schaal/noun/volkskrant_20020621_46/107/R7	schaal/noun/volkskrant_20020621_46/107	R7	onbeperkt	adj	onbeperkt/adj	onbeperkt	False	R	8			
schaal/noun/volkskrant_20020621_46/107/R8	schaal/noun/volkskrant_20020621_46/107	R8	behandel	verb	behandel/verb	behandelen	False	R	9			
schaal/noun/volkskrant_20020621_46/107/R9	schaal/noun/volkskrant_20020621_46/107	R9	,	punct	,/punct	,	False	R	10			
schaal/noun/volkskrant_20020621_46/107/R10	schaal/noun/volkskrant_20020621_46/107	R10	ent_in	verb	ent_in/verb	inenten	False	R	11			
schaal/noun/volkskrant_20020621_46/107/R11	schaal/noun/volkskrant_20020621_46/107	R11	en	vg	en/vg	en	False	R	12			
schaal/noun/volkskrant_20020621_46/107/R12	schaal/noun/volkskrant_20020621_46/107	R12	weer	adv	weer/adv	weer	False	R	13	-0.3651061	396780.0	149.0
schaal/noun/volkskrant_20020621_46/107/R13	schaal/noun/volkskrant_20020621_46/107	R13	laat_los	verb	laat_los/verb	loslaten	False	R	14			
schaal/noun/volkskrant_20020621_46/107/R14	schaal/noun/volkskrant_20020621_46/107	R14	zal	verb	zal/verb	zou	False	R	15	0.11523589	1661300.0	1016.0
schaal/noun/volkskrant_20020621_46/107/R15												
schaal/noun/volkskrant_19990818_23/148/L0	schaal/noun/volkskrant_19990818_23/148	L0	de	det	de/det	de	True	L	1	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_19990818_23/148/L1	schaal/noun/volkskrant_19990818_23/148	L1	op	prep	op/prep	op	True	L	2	1.5734066999999998	4502370.0	11789.0
schaal/noun/volkskrant_19990818_23/148/L2	schaal/noun/volkskrant_19990818_23/148	L2	7.2	num	7.2/num	7.2	True	L	3			
schaal/noun/volkskrant_19990818_23/148/L3	schaal/noun/volkskrant_19990818_23/148	L3	van	prep	van/prep	van	True	L	4	0.15299056	12638933.0	8010.0
schaal/noun/volkskrant_19990818_23/148/L4	schaal/noun/volkskrant_19990818_23/148	L4	kracht	noun	kracht/noun	kracht	True	L	5	3.1629777000000003	48516.0	625.0
schaal/noun/volkskrant_19990818_23/148/L5	schaal/noun/volkskrant_19990818_23/148	L5	een	det	een/det	een	True	L	6	0.14065677	11075723.0	6944.0
schaal/noun/volkskrant_19990818_23/148/L6	schaal/noun/volkskrant_19990818_23/148	L6	met	prep	met/prep	met	True	L	7	0.26853330000000003	4230163.0	3012.0
schaal/noun/volkskrant_19990818_23/148/L7	schaal/noun/volkskrant_19990818_23/148	L7	aardbeving	noun	aardbeving/noun	aardbeving	True	L	8	4.8565226	5689.0	391.0
schaal/noun/volkskrant_19990818_23/148/L8	schaal/noun/volkskrant_19990818_23/148	L8	een	det	een/det	een	True	L	9	0.14065677	11075723.0	6944.0
schaal/noun/volkskrant_19990818_23/148/L9	schaal/noun/volkskrant_19990818_23/148	L9	door	prep	door/prep	door	True	L	10	0.073843434	1310789.0	769.0
schaal/noun/volkskrant_19990818_23/148/L10	schaal/noun/volkskrant_19990818_23/148	L10	word	verb	word/verb	wordt	True	L	11	0.52104384	3486710.0	3194.0
schaal/noun/volkskrant_19990818_23/148/L11	schaal/noun/volkskrant_19990818_23/148	L11	Bolu	name	Bolu/name	Bolu	True	L	12			
schaal/noun/volkskrant_19990818_23/148/L12	schaal/noun/volkskrant_19990818_23/148	L12	stad	noun	stad/noun	stad	True	L	13	0.3233942	189573.0	142.0
schaal/noun/volkskrant_19990818_23/148/L13	schaal/noun/volkskrant_19990818_23/148	L13	de	det	de/det	De	True	L	14	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_19990818_23/148/L14	schaal/noun/volkskrant_19990818_23/148	L14	1944	noun	1944/noun	1944	True	L	15			
schaal/noun/volkskrant_19990818_23/148/L15												
schaal/noun/volkskrant_19990818_23/148/R0	schaal/noun/volkskrant_19990818_23/148	R0	van	prep	van/prep	van	True	R	1	0.15299056	12638933.0	8010.0
schaal/noun/volkskrant_19990818_23/148/R1	schaal/noun/volkskrant_19990818_23/148	R1	Richter	name	Richter/name	Richter	True	R	2			
schaal/noun/volkskrant_19990818_23/148/R2	schaal/noun/volkskrant_19990818_23/148	R2	tref	verb	tref/verb	getroffen	True	R	3	1.5365064	41701.0	105.0
schaal/noun/volkskrant_19990818_23/148/R3	schaal/noun/volkskrant_19990818_23/148	R3	.	punct	./punct	.	True	R	4			
schaal/noun/volkskrant_19990818_23/148/R4	schaal/noun/volkskrant_19990818_23/148	R4	sentence_delimiter	none	none	</sentence>	none	R	5			
schaal/noun/volkskrant_19990818_23/148/R5	schaal/noun/volkskrant_19990818_23/148	R5	sentence_delimiter	none	none	<sentence>	none	R	6			
schaal/noun/volkskrant_19990818_23/148/R6	schaal/noun/volkskrant_19990818_23/148	R6	het	det	het/det	Het	False	R	7	-0.13594154	11650779.0	5531.0
schaal/noun/volkskrant_19990818_23/148/R7	schaal/noun/volkskrant_19990818_23/148	R7	dodental	noun	dodental/noun	dodental	False	R	8			
schaal/noun/volkskrant_19990818_23/148/R8	schaal/noun/volkskrant_19990818_23/148	R8	bedraag	verb	bedraag/verb	bedraagt	False	R	9			
schaal/noun/volkskrant_19990818_23/148/R9	schaal/noun/volkskrant_19990818_23/148	R9	ongeveer	adv	ongeveer/adv	ongeveer	False	R	10	0.26749778	84612.0	60.0
schaal/noun/volkskrant_19990818_23/148/R10	schaal/noun/volkskrant_19990818_23/148	R10	vierduizend	num	vierduizend/num	vierduizend	False	R	11			
schaal/noun/volkskrant_19990818_23/148/R11	schaal/noun/volkskrant_19990818_23/148	R11	.	punct	./punct	.	False	R	12			
schaal/noun/volkskrant_19990818_23/148/R12	schaal/noun/volkskrant_19990818_23/148	R12	sentence_delimiter	none	none	</sentence>	none	R	13			
schaal/noun/volkskrant_19990818_23/148/R13	schaal/noun/volkskrant_19990818_23/148	R13	sentence_delimiter	none	none	<sentence>	none	R	14			
schaal/noun/volkskrant_19990818_23/148/R14	schaal/noun/volkskrant_19990818_23/148	R14	augustus	noun	augustus/noun	augustus	False	R	15	-0.5864959	59862.0	18.0
schaal/noun/volkskrant_19990818_23/148/R15												
schaal/noun/volkskrant_19990911_182/131/L0	schaal/noun/volkskrant_19990911_182/131	L0	heel	adj	heel/adj	hele	True	L	1	0.061517175	251548.0	146.0
schaal/noun/volkskrant_19990911_182/131/L1	schaal/noun/volkskrant_19990911_182/131	L1	een	det	een/det	een	True	L	2	0.14065677	11075723.0	6944.0
schaal/noun/volkskrant_19990911_182/131/L2	schaal/noun/volkskrant_19990911_182/131	L2	let_op	verb	let_op/verb	oplet	True	L	3	-0.14297137	6379.0	3.0
schaal/noun/volkskrant_19990911_182/131/L3	schaal/noun/volkskrant_19990911_182/131	L3	niet	adv	niet/adv	niet	True	L	4	-0.23563573	3455007.0	1486.0
schaal/noun/volkskrant_19990911_182/131/L4	schaal/noun/volkskrant_19990911_182/131	L4	even	adj	even/adj	even	True	L	5	-0.44741145	172619.0	60.0
schaal/noun/volkskrant_19990911_182/131/L5	schaal/noun/volkskrant_19990911_182/131	L5	je	pron	je/pron	je	True	L	6	-0.17856714	1142105.0	522.0
schaal/noun/volkskrant_19990911_182/131/L6	schaal/noun/volkskrant_19990911_182/131	L6	als	comp	als/comp	als	True	L	7			
schaal/noun/volkskrant_19990911_182/131/L7	schaal/noun/volkskrant_19990911_182/131	L7	ze	pron	ze/pron	ze	True	L	8	-0.08644728	1808509.0	907.0
schaal/noun/volkskrant_19990911_182/131/L8	schaal/noun/volkskrant_19990911_182/131	L8	verslind	verb	verslind/verb	verslinden	True	L	9	1.6713499	1040.0	3.0
schaal/noun/volkskrant_19990911_182/131/L9	schaal/noun/volkskrant_19990911_182/131	L9	wel	adv	wel/adv	Wel	True	L	10	-0.15425742	887396.0	415.0
schaal/noun/volkskrant_19990911_182/131/L10	schaal/noun/volkskrant_19990911_182/131	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
schaal/noun/volkskrant_19990911_182/131/L11	schaal/noun/volkskrant_19990911_182/131	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
schaal/noun/volkskrant_19990911_182/131/L12	schaal/noun/volkskrant_19990911_182/131	L12	.	punct	./punct	.	False	L	13			
schaal/noun/volkskrant_19990911_182/131/L13	schaal/noun/volkskrant_19990911_182/131	L13	niet	adv	niet/adv	niet	False	L	14	-0.23563573	3455007.0	1486.0
schaal/noun/volkskrant_19990911_182/131/L14	schaal/noun/volkskrant_19990911_182/131	L14	ze	pron	ze/pron	ze	False	L	15	-0.08644728	1808509.0	907.0
schaal/noun/volkskrant_19990911_182/131/L15												
schaal/noun/volkskrant_19990911_182/131/R0	schaal/noun/volkskrant_19990911_182/131	R0	olijf	noun	olijf/noun	olijven	True	R	1	2.6839657000000003	1004.0	8.0
schaal/noun/volkskrant_19990911_182/131/R1	schaal/noun/volkskrant_19990911_182/131	R1	,	punct	,/punct	,	True	R	2			
schaal/noun/volkskrant_19990911_182/131/R2	schaal/noun/volkskrant_19990911_182/131	R2	met	prep	met/prep	met	True	R	3	0.26853330000000003	4230163.0	3012.0
schaal/noun/volkskrant_19990911_182/131/R3	schaal/noun/volkskrant_19990911_182/131	R3	pit	noun	pit/noun	pit	True	R	4	1.1413995000000001	1177.0	2.0
schaal/noun/volkskrant_19990911_182/131/R4	schaal/noun/volkskrant_19990911_182/131	R4	en	part	en/part	en	True	R	5	2.0496635	1179.0	5.0
schaal/noun/volkskrant_19990911_182/131/R5	schaal/noun/volkskrant_19990911_182/131	R5	al	part	al/part	al	True	R	6	2.0505617	1179.0	5.0
schaal/noun/volkskrant_19990911_182/131/R6	schaal/noun/volkskrant_19990911_182/131	R6	,	punct	,/punct	,	True	R	7			
schaal/noun/volkskrant_19990911_182/131/R7	schaal/noun/volkskrant_19990911_182/131	R7	en	vg	en/vg	en	True	R	8			
schaal/noun/volkskrant_19990911_182/131/R8	schaal/noun/volkskrant_19990911_182/131	R8	drink	verb	drink/verb	drinken	True	R	9	-0.04451237	30796.0	16.0
schaal/noun/volkskrant_19990911_182/131/R9	schaal/noun/volkskrant_19990911_182/131	R9	er	adv	er/adv	er	True	R	10	0.19149879	1744977.0	1154.0
schaal/noun/volkskrant_19990911_182/131/R10	schaal/noun/volkskrant_19990911_182/131	R10	een	det	een/det	een	True	R	11	0.14065677	11075723.0	6944.0
schaal/noun/volkskrant_19990911_182/131/R11	schaal/noun/volkskrant_19990911_182/131	R11	groot	adj	groot/adj	groot	True	R	12	2.7086158	774779.0	6322.0
schaal/noun/volkskrant_19990911_182/131/R12	schaal/noun/volkskrant_19990911_182/131	R12	glas	noun	glas/noun	glas	True	R	13	1.0643340000000001	20257.0	32.0
schaal/noun/volkskrant_19990911_182/131/R13	schaal/noun/volkskrant_19990911_182/131	R13	wijn	noun	wijn/noun	wijn	True	R	14			
schaal/noun/volkskrant_19990911_182/131/R14	schaal/noun/volkskrant_19990911_182/131	R14	bij	prep	bij/prep	bij	True	R	15	-0.21708912	1803877.0	788.0
schaal/noun/volkskrant_19990911_182/131/R15												
schaal/noun/volkskrant_20040401_58/258/L0	schaal/noun/volkskrant_20040401_58/258	L0	Europees	adj	Europees/adj	Europese	True	L	1	1.0517128	165681.0	256.0
schaal/noun/volkskrant_20040401_58/258/L1	schaal/noun/volkskrant_20040401_58/258	L1	op	prep	op/prep	op	True	L	2	1.5734066999999998	4502370.0	11789.0
schaal/noun/volkskrant_20040401_58/258/L2	schaal/noun/volkskrant_20040401_58/258	L2	de	det	de/det	de	True	L	3	0.058127135	28074105.0	16176.0
schaal/noun/volkskrant_20040401_58/258/L3	schaal/noun/volkskrant_20040401_58/258	L3	dat	comp	dat/comp	dat	True	L	4			
schaal/noun/volkskrant_20040401_58/258/L4	schaal/noun/volkskrant_20040401_58/258	L4	onvermijdelijk	adj	onvermijdelijk/adj	onvermijdelijk	True	L	5	0.6216932	12831.0	13.0
schaal/noun/volkskrant_20040401_58/258/L5	schaal/noun/volkskrant_20040401_58/258	L5	het	noun	het/noun	het	True	L	6	-0.008482954000000001	764720.0	414.0
schaal/noun/volkskrant_20040401_58/258/L6	schaal/noun/volkskrant_20040401_58/258	L6	ben	verb	ben/verb	is	True	L	7	-0.06655508	9938754.0	5058.0
schaal/noun/volkskrant_20040401_58/258/L7	schaal/noun/volkskrant_20040401_58/258	L7	visie	noun	visie/noun	visie	True	L	8	-1.2720276000000001	19606.0	3.0
schaal/noun/volkskrant_20040401_58/258/L8	schaal/noun/volkskrant_20040401_58/258	L8	zijn	det	zijn/det	zijn	True	L	9	-0.53994036	2164588.0	688.0
schaal/noun/volkskrant_20040401_58/258/L9	schaal/noun/volkskrant_20040401_58/258	L9	in	prep	in/prep	In	True	L	10	0.17624795	9492181.0	6143.0
schaal/noun/volkskrant_20040401_58/258/L10	schaal/noun/volkskrant_20040401_58/258	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
schaal/noun/volkskrant_20040401_58/258/L11	schaal/noun/volkskrant_20040401_58/258	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
schaal/noun/volkskrant_20040401_58/258/L12	schaal/noun/volkskrant_20040401_58/258	L12	.	punct	./punct	.	False	L	13			
schaal/noun/volkskrant_20040401_58/258/L13	schaal/noun/volkskrant_20040401_58/258	L13	val	verb	val/verb	vallen	False	L	14	0.11730421	194806.0	119.0
schaal/noun/volkskrant_20040401_58/258/L14	schaal/noun/volkskrant_20040401_58/258	L14	hand	noun	hand/noun	handen	False	L	15			
schaal/noun/volkskrant_20040401_58/258/L15												
schaal/noun/volkskrant_20040401_58/258/R0	schaal/noun/volkskrant_20040401_58/258	R0	relatief	adj	relatief/adj	relatief	True	R	1	1.0819235	23590.0	38.0
schaal/noun/volkskrant_20040401_58/258/R1	schaal/noun/volkskrant_20040401_58/258	R1	klein	adj	klein/adj	kleine	True	R	2	2.0876074	228937.0	1004.0
schaal/noun/volkskrant_20040401_58/258/R2	schaal/noun/volkskrant_20040401_58/258	R2	Nederlands	adj	Nederlands/adj	Nederlandse	True	R	3	0.3320413	241254.0	180.0
schaal/noun/volkskrant_20040401_58/258/R3	schaal/noun/volkskrant_20040401_58/258	R3	bedrijf	noun	bedrijf/noun	bedrijven	True	R	4	0.6589376	248130.0	260.0
