id	left	target	right
gemiddeld/adj/algemeen_dagblad_19991111_60/882	van deze voorzieningen geen gebruik zouden hebben gemaakt . Het	gemiddelde	gebruik in Nijmegen schommelt tussen de 11 en 14 keer
gemiddeld/adj/algemeen_dagblad_20030611_20/3	Het hoogste	gemiddelde	eindcijfer wordt gehaald door leerlingen die het profiel natuur en
gemiddeld/adj/algemeen_dagblad_20010621_5/153	: De Vriendschap roept een periode in herinnering dat de	gemiddelde	Nederlandse film bevolkt werd door typetjes , dat humor met
gemiddeld/adj/algemeen_dagblad_20031212_04/119	hoogbegaafden en hun ouders . Sinds 1995 beginnen elk jaar	gemiddeld	35 studenten jonger dan 17 jaar aan het wetenschappelijk onderwijs
gemiddeld/adj/algemeen_dagblad_20041014_81/276	daarom continu voor voldoende ventilatie van de woning . Een	gemiddeld	huishouden scheelt dit jaarlijks ruim 45 euro
gemiddeld/adj/algemeen_dagblad_20030417_73/262	dit niet zwaar is , maar mijn hartslag was vandaag	gemiddeld	142 . Dat haal ik in de Amstel Gold Race
gemiddeld/adj/algemeen_dagblad_20011002_91/518	langer dan acht uur te schijnen , terwijl een `	gemiddelde	` septembermaand zes of zeven van dergelijke dagen telt .
gemiddeld/adj/algemeen_dagblad_20001207_144/464	voorbeeld blijft het verschil tussen mannen en vrouwen . De	gemiddelde	vrouw haalt een rendement dat op jaarbasis anderhalf procent hoger
gemiddeld/adj/algemeen_dagblad_20010428_198/622	( gem. Sittard-Geleen ) ; J.G.M. Notten , Valkenburg (	gem.	Valkenburg aan de Geul ) ; F.G.J. Oomen , Hapert
gemiddeld/adj/algemeen_dagblad_20020313_124/77	succesvolste talkshow uit de Amerikaanse geschiedenis . Dit seizoen keken	gemiddeld	7,2 miljoen mensen naar elke uitzending . Het programma wordt
gemiddeld/adj/algemeen_dagblad_20020925_116/205	hoe vaak ze waren gevallen . De deelnemers bleken jaarlijks	gemiddeld	0,99 keer ten val te komen , tegen 1,78 keer
gemiddeld/adj/algemeen_dagblad_20010425_69/19	de laatste keer op tournee door Nederland . Omdat de	gemiddelde	leeftijd van de bandleden rond de 80 ligt en de
gemiddeld/adj/algemeen_dagblad_20010523_58/219	DaimlerChrysler en Deutsche Bank stellen zich garant . Nederlanders krijgen	gemiddeld	met circa 800-1000 gulden een veel lagere uitkering . Het
gemiddeld/adj/algemeen_dagblad_20030508_28/108	acht man achter de bal bij beide ploegen . De	gemiddelde	Europeaan zal gisteravond niet warm zijn geworden van de tweede
gemiddeld/adj/algemeen_dagblad_19990610_165/1030	korter ( 8,2 ) . Bij voorgaande onderzoeken was de	gemiddelde	doucheduur in het weekeinde langer dan doordeweeks . Mensen tussen
gemiddeld/adj/algemeen_dagblad_20000325_80/395	dank voor zoveel plezier , inzicht en schoonheid had de	gemiddelde	man tijdens het slotapplaus op het podium willen stappen om
gemiddeld/adj/algemeen_dagblad_20030614_95/92	Michael Jordan . Per duel maakte hij in zijn carrière	gemiddeld	meer dan 30 punten . Ongekend . Hij kon scoren
gemiddeld/adj/algemeen_dagblad_20020921_164/198	. Over werk heeft Van Gelder niet te klagen ,	gemiddeld	legt hij vier tot zes bezoeken per week af .
gemiddeld/adj/algemeen_dagblad_20000411_52/63	Genootschap voor Fysiotherapie . Een behandeling duurt volgens dat onderzoek	gemiddeld	35 minuten . De honerering is gebaseerd op 26 minuten
gemiddeld/adj/algemeen_dagblad_19990928_28/34	toename met 190 kilo . ` Bouwjaar 1998 ' komt	gemiddeld	uit op 1102 kilo , aldus het CBS . De
gemiddeld/adj/algemeen_dagblad_20000902_92/27	de Duitse ANWB-zusterorganisatie ADAC staan de Japanners steevast bovenaan met	gemiddeld	de minste storingen . Toyota zegeviert door zelfs in drie
gemiddeld/adj/algemeen_dagblad_20011219_83/36	het natte voorjaar hadden de boeren later ingezaaid . De	gemiddelde	opbrengst per hectare was dit jaar 55 ton . Doorgaans
gemiddeld/adj/algemeen_dagblad_20030725_56/263	www . nostour . nl , heeft sinds 30 juni	gemiddeld	1 miljoen bezoekers per dag getrokken . De meest aangeklikte
gemiddeld/adj/algemeen_dagblad_20011031_102/463	Van Wijmen kijken met trots terug op hun hofverleden .	Gemiddeld	waren ze een dag of tien per jaar in touw
gemiddeld/adj/algemeen_dagblad_20030722_45/317	de NOS becijferd . Na zestien etappes noteerde KLO een	gemiddeld	kijkcijfer van 727.000 . Vorig jaar lag het gemiddelde van
gemiddeld/adj/algemeen_dagblad_19991104_154/710	film . Ik denk dat we de intelligentie van de	gemiddelde	kijker niet moeten overschatten . En dus zou het best
gemiddeld/adj/algemeen_dagblad_19990724_64/78	wel zo , dat de gemiddelde schrijver een meer dan	gemiddelde	belangstelling heeft voor ( alle ) menselijke gedragingen . Ook
gemiddeld/adj/algemeen_dagblad_19990806_53/61	vliegtuig of een terugkerende satelliet was . Per jaar slaat	gemiddeld	een keer een meteoriet in in Nederland
gemiddeld/adj/algemeen_dagblad_19990925_125/355	volop keuze . In kleinere parken is een leegstand van	gemiddeld	55 procent . Het is een vechtmarkt . Daarom moeten
gemiddeld/adj/algemeen_dagblad_20000404_8/78	de groei snel . Nieuwe huurwoningen werden in die tijd	gemiddeld	15 procent groter . Koopwoningen werden de laatste 15 jaar
gemiddeld/adj/algemeen_dagblad_20000309_15/26	wet die tot voor kort bepaalde dat er in een	gemiddeld	Nederlands huishouden midden in de week een balletje op tafel
gemiddeld/adj/algemeen_dagblad_20030527_130/37	de NOS uitgezonden Eurovisie Songfestival heeft het recordaantal kijkers van	gemiddeld	3,8 miljoen getrokken . De meeste belangstelling , 4,6 miljoen
gemiddeld/adj/algemeen_dagblad_20010811_176/506	status en hun betrouw baarheid . Dezelfde gezichten werden als	gemiddeld	beoordeeld wanneer ze zonder persoonsbeschrijving werden vertoond en als onaantrekkelijk
gemiddeld/adj/algemeen_dagblad_20020327_41/321	roken kunnen ons behoeden voor een gezondheidsblamage . Ik fitness	gemiddeld	3 uur per week en fiets in weer en wind
gemiddeld/adj/de_morgen_20011103_01_80/739	. De laatste twee jaar van haar leven kwam Auer	gemiddeld	tweemaal per week naar Dietrichs appartement met een maaltijd .
gemiddeld/adj/de_morgen_20030530_01_138/942	van het wettelijke pensioen kunnen de spaarneiging immers versterken .	Gemiddeld	Belgisch gezin verloor in twee jaar 17.000 euro op de
gemiddeld/adj/de_morgen_20020202_01_38/62	metalen en giftige stoffen dan koeienmelk , een mens heeft	gemiddeld	400 verschillende industriële chemicaliën in zijn lijf zitten en iedere
gemiddeld/adj/de_morgen_19991120_01_63/1458	er van alles het duurste uitpikken . Gevolg : de	gemiddelde	richtprijzen die in het bestek gehanteerd werden voor de schatting
gemiddeld/adj/de_morgen_20010305_01_243/419	een hoge bandbreedte , kan nu ook iemand met een	gemiddelde	computer surfen en shoppen op Boo . De sportieve ,
gemiddeld/adj/de_morgen_20040225_01_39/292	woningen . De Bond gaat ervan uit dat elk gebouw	gemiddeld	drie woningen kan bevatten en wijst bovendien op de leegstaande
gemiddeld/adj/de_morgen_20020413_01_172/2092	die vijf grote landen blijven we sukkelaars . Anderlecht pakt	gemiddeld	per jaar 1,5 à 1,7 miljoen euro aan tv-gelden ,
gemiddeld/adj/de_morgen_20010414_01_82/637	32,23 euro ) op basis van kamer met ontbijt .	Gemiddeld	betaal je circa 2.400 frank ( 60,70 euro ) .
gemiddeld/adj/de_morgen_20040616_01_130/86	die veel intenser , spannender en adembenemender is dan de	gemiddelde	thriller en anderzijds een speelfilm die veel realistischer en authentieker
gemiddeld/adj/de_morgen_20010720_01_45/562	Charleroi . Tel. 071/31.61.64 . Menu à la carte (	gemiddelde	prijs ) : 600 frank ( 14,87 euro ) .
gemiddeld/adj/de_morgen_20000914_01_109/38	life-soaps als De Bus en vooral Big Brother meer dan	gemiddeld	door hoger opgeleiden en Canvas-kijkers bekeken . Op het moment
gemiddeld/adj/de_morgen_20010323_01_11/767	in het aroma vrijkomen . Ook door de meer dan	gemiddelde	volheid en het vrij fors maar zeker niet overdreven gehanteerde
gemiddeld/adj/de_morgen_20040617_01_33/53	over het profiel van de verkozenen toont aan dat de	gemiddelde	leeftijd van de 155 mensen die zondag verkozen zijn 46
gemiddeld/adj/de_morgen_20040920_01_138/156	: in België , bijvoorbeeld , betaalt een jonge man	gemiddeld	een 10 tot 25 procent hogere premie voor zijn autoverzekering
gemiddeld/adj/de_morgen_20030217_01_96/261	"geworden 	 , besloot Mendoza . Club scoorde dit seizoen"	gemiddeld	3,3 doelpunten per wedstrijd , incasseerde minder dan één tegengoal
gemiddeld/adj/de_morgen_20040904_01_185/437	"	 Kandidaat-kopers moeten hun verwachtingen vaak bijstellen . Zij hebben"	gemiddeld	een budget van ruim 150.000 euro beschikbaar , terwijl de
gemiddeld/adj/de_morgen_20000417_01_27/67	dat de Canvas-kijker meer van afwisseling houdt dan bijvoorbeeld de	gemiddelde	TV 1-kijker . Daarom werkt dezelfde ploeg onder leiding van
gemiddeld/adj/de_morgen_20011103_01_88/3137	van de internationale actualiteit gekatapulteerd . De kijkcijfers pieken ,	gemiddeld	stemmen vijfendertig miljoen kijkers uit de hele wereld op de
gemiddeld/adj/de_morgen_20030813_01_80/91	klimaat is een periode van minstens vijf dagen waarin het	gemiddeld	warmer is dan 25 graden Celsius en waarvan de temperatuur
gemiddeld/adj/de_morgen_20010618_01_170/490	Scotland , UCB , Creyf's , IBM en Siemens .	Gemiddeld	hadden die aandelen vorige donderdag 5,27 procent verloren . Over
gemiddeld/adj/de_morgen_20000602_01_37/136	. Sommige Indiase ' rassen ' zijn zwarter dan de	gemiddelde	Afrikaan , maar stammen wel af van het ' blanke
gemiddeld/adj/de_morgen_20010623_01_210/981	tussen twee en drie gewonnen sets . Een mannenwedstrijd duurt	gemiddeld	de helft langer dan een vrouwenwedstrijd . Op Roland Garros
gemiddeld/adj/de_morgen_20000807_01_46/463	Rusland de bevolking op peil houden , dan moet de	gemiddelde	vrouw meer dan twee kinderen krijgen . In 1999 waren
gemiddeld/adj/de_morgen_20030312_01_173/399	. In de dienstensector en de vrije beroepen zijn er	gemiddeld	meer zelfstandige vrouwen terug te vinden dan in andere sectoren
gemiddeld/adj/de_morgen_20000907_01_95/418	te sterven aan kanker - tweehonderd keer meer dan de	gemiddelde	burger . Ze lopen ook een hoger risico op ademhalings-
gemiddeld/adj/de_morgen_20030607_01_133/76	met slechts 8 procent kwam ruim hoger uit dan de	gemiddelde	verwachting . Maar het operationele resultaat werd sterk bijgekleurd door
gemiddeld/adj/de_morgen_20040203_01_55/437	: Witse , Eurosong en FC De Kampioenen . De	gemiddelde	waardering van de tien uitzendingen beliep meer dan 7,5 (
gemiddeld/adj/de_morgen_20040702_01_20/35	zou de gemiddelde bedrijfsleider er anders over denken dan de	gemiddelde	"Vlaming ? 	 , zegt hij in gesprek met De"
gemiddeld/adj/de_morgen_20001007_01_100/672	pariastaat zal leven , is van grote waarde voor de	gemiddelde	Serviër en daar zal hij onmiddellijk de gevolgen van voelen
gemiddeld/adj/de_morgen_20040130_01_126/352	zijn schuld niet dat hij minder begaafd was dan de	gemiddelde	student . ( ... ) In het klaslokaal deinsde hij
gemiddeld/adj/de_morgen_20020831_01_71/680	"aan . 	 Cover wordt sinds oktober 2000 verspreid en"	gemiddeld	"verkopen we 25.700 exemplaren 	 , zegt de verantwoordelijke uitgever"
gemiddeld/adj/de_morgen_20010221_01_137/225	achthonderdduizend kijkers volgden Telefacts , wat meer is dan een	gemiddelde	aflevering . Voor het tweede deel met de pornodischotheekreportage kwamen
gemiddeld/adj/de_morgen_20001118_01_21/224	in de arm hebben genomen . Op basis van een	gemiddeld	ereloon wil dat zeggen dat er zo'n 35 miljoen Belgische
gemiddeld/adj/de_morgen_20020518_01_114/1039	import , maar ook de wereld- en Europees kampioen speelde/speelt	gemiddeld	met vijf volbloed Franse zwarte internationals in de basis .
gemiddeld/adj/de_standaard_20000516_01_80/364	verdient 70 frank per uur , 19.000 frank is het	gemiddeld	maandloon , een gepensioneerde krijgt 5.000 frank in de maand
gemiddeld/adj/de_standaard_20030723_01_35/71	Dat brengt het totaal aantal nachtvluchten over de Oostrand op	gemiddeld	10,4 , tegenover 8,4 boven de Noordrand en 3,2 boven
gemiddeld/adj/de_standaard_19990410_01_79/626	extern bedrijf de rechten koopt , dan ontvangt de eigenaar	gemiddeld	tussen de vier en de acht procent van de omzet
gemiddeld/adj/de_standaard_20000511_01_96/331	het land bijna een eeuw nodig hebben om het huidige	gemiddelde	inkomen per hoofd in de eurozone te bereiken . Achter
gemiddeld/adj/de_standaard_20030823_01_156/111	"lidgelden schrikken geïnteresseerde sporters ook af . Voetbalbond 	 Het"	gemiddelde	inschrijvingsgeld voor het jeugdvoetbal steeg van 55 euro in 1999
gemiddeld/adj/de_standaard_19991106_01_73/299	onrustbarend was dat de geldmassa in de afgelopen drie maanden	gemiddeld	met 5,9 procent op jaarbasis was gestegen en dat de
gemiddeld/adj/de_standaard_20030801_01_23/428	Quartier Latinop . Daarin worden 3.300 kamers aangeboden tegen een	gemiddelde	prijs van 225 euro . Elke kamer krijgt een kwaliteitslabel
gemiddeld/adj/de_standaard_20000428_01_100/199	primordiale taak die haar is opgelegd , bestaat erin de	gemiddelde	prijsstijging in het eurogebied niet boven de 2 procent per
gemiddeld/adj/de_standaard_20000519_01_84/24	Sinds tien jaar groeit de omzet van de biosector met	gemiddeld	20 procent . De dioxinecrisis heeft er wel toe bijgedragen
gemiddeld/adj/de_standaard_20000509_01_94/204	de komende twaalf maanden van nagenoeg alle Europese telecombedrijven met	gemiddeld	12 procent . Vooral de hoge kosten van de nieuwe
gemiddeld/adj/de_standaard_20021004_01_1/401	ooit op de Nederlandse tv loterijshows aan elkaar praatte waar	gemiddeld	zo'n zes miljoen kijkers naar keken . Toch vind ik
gemiddeld/adj/de_standaard_20020302_01_79/229	De nieuwe aandelen worden uitgegeven tegen 52,64 euro , de	gemiddelde	koers van het Ontex-aandeel over de dertig dagen voorafgaand aan
gemiddeld/adj/de_standaard_20040110_01_194/303	een meeropkomst van 37 procent . Dat is overigens de	gemiddelde	"meeropkomst in Vlaanderen 	 , aldus Waterkeyn . Ook in"
gemiddeld/adj/de_standaard_20030226_01_132/201	de eindbalans helt over in het voordeel van VTM met	gemiddeld	197.000 kijkers tegenover 180.000 voor TV1 . Bij de nieuws-
gemiddeld/adj/de_standaard_19990803_01_22/240	met 14,9 graden in plaats van 13,1 graden . De	gemiddelde	maximumtemperatuur , 24,2 graden , was in juli '99 abnormaal
gemiddeld/adj/de_standaard_19990816_01_45/643	( Fin/McLaren-Mercedes ) 305,921 km in 1 u 46:23.536 (	gemiddeld	: 172,524 km/u ) ; 2. David Coulthard ( GBr/McLaren-Mercedes
gemiddeld/adj/de_standaard_20021217_01_0/223	bij 1.500 jongeren door de studentenportaalsite SignPost . Studenten zouden	gemiddeld	voor 1.500 euro illegale software op hun computer hebben staan
gemiddeld/adj/de_standaard_20030125_01_148/202	de uren na de wedstrijd is het aantal dodelijke ongelukken	gemiddeld	41 procent hoger dan normaal ( 24 doden in plaats
gemiddeld/adj/de_standaard_20010920_01_111/295	verschillende media gebruiken . Ter vergelijking : de scholieren kijken	gemiddeld	130 minuten per dag televisie , luisteren 118 minuten naar
gemiddeld/adj/de_standaard_20031025_01_104/145	Westland is groter dan 1.000m² Een doorsnee winkel palmt hier	gemiddeld	"110m² in . 	 De handelaarvereniging noemt het nieuwe reglement"
gemiddeld/adj/de_standaard_19990827_01_71/1766	km in 1 u . 57 min. 07 sec. (	gem.	: 43,802 km/u ) ; 2. Stuart O'Grady ( Aus
gemiddeld/adj/de_standaard_20030531_01_120/1142	of netto 4,75 procent . Afgelopen eeuw tenslotte kwam de	gemiddelde	inflatie in de Verenigde Staten uit op ongeveer 3,25 procent
gemiddeld/adj/de_standaard_20030103_01_27/539	onder controle . Tussen woensdagavond en donderdagochtend steeg het water	gemiddeld	met tien centimeter per uur . Toch bleef het gehucht
gemiddeld/adj/de_standaard_20010811_01_116/1353	"was de besnijdenis . 	 In die tijd was de"	gemiddelde	leeftijd vijftien . Vandaag ondergaat zestig procent van de meisjes
gemiddeld/adj/de_standaard_20040923_01_105/262	worden . Twee andere wijzigingen slaan op de maximaal toegestane	gemiddelde	werktijd . Die blijft op maximaal 48 uur per week
gemiddeld/adj/de_standaard_20000510_01_117/394	met hun prijslijsten bij te schaven . Kwestie van alles	gemiddeld	dertig procent duurder te maken . Daar hebben noch Gilles
gemiddeld/adj/de_standaard_20021226_01_33/1644	migratie voor een belangrijk deel wordt gefrustreerd door het boven	gemiddeld	hoge aandeel van allochtonen in de criminaliteit . Maar in
gemiddeld/adj/de_standaard_20011224_01_77/585	vroeg geboren baby's die gezonde kinderen worden , blijken later	gemiddeld	meer leer- en sociale problemen te hebben . Maar statistieken
gemiddeld/adj/de_standaard_20031029_01_55/22	( belga ) -- In het jaar 2001 heeft de	gemiddelde	Belg meer water , koffie , thee , wijn en
gemiddeld/adj/de_standaard_20000304_01_44/1124	door mijn universitaire studies wiskunde geraakt ? Nee , de	gemiddelde	school is geen leger en hopelijk wordt het er geen
gemiddeld/adj/de_standaard_20030619_01_43/541	voormelde speelstraat als men zou kunnen veronderstellen dat de versperring	gemiddeld	1,5 km omweg vergt hetgeen een gemiddeld meerverbruik per wagen
gemiddeld/adj/de_standaard_20040907_01_59/250	bereikte de afgelopen drie maanden 4,5 miljoen Vlamingen en een	gemiddeld	marktaandeel van 11,3 procent . Naar de Spelen in Athene
gemiddeld/adj/de_standaard_20031004_01_58/303	Gasmeterlaan werden in september 17 pv's opgemaakt , dit is	gemiddeld	één bekeuring om de twee dagen . In die straat
gemiddeld/adj/de_standaard_20030208_01_161/136	250.000 eindvonnissen gemaakt . Dat wil zeggen dat ze dagelijks	gemiddeld	in zes zaken uitspraak doen . 374.976 Per jaar zijn
gemiddeld/adj/de_standaard_20040226_01_101/286	de autoradio's , elders veel goedkoper zijn : wij betalen	gemiddeld	25 tot 35 % meer dan een Duitser in Aken
gemiddeld/adj/de_standaard_20040405_01_50/979	"laten doodgaan . De families nog minder . 	 De"	gemiddelde	levensduur van slachtoffers zoals in Terlaemen die uit coma ontwaken
gemiddeld/adj/de_standaard_19990227_01_30/121	. De diensten radiotherapie klagen steen en been omdat ze	gemiddeld	"40.000 frank te weinig krijgen per behandeling . 	 De"
gemiddeld/adj/de_standaard_20030923_01_38/326	. Die 75 miljoen euro zal worden verdeeld volgens de	gemiddelde	opbrengsten van de successierechten van de voorbije tien jaar .
gemiddeld/adj/het_laatste_nieuws_20020919_01_153/351	enige nadeel voor de klanten is dat een kapbeurt hier	gemiddeld	iets langer duurt dan in een echt salon . andquot;
gemiddeld/adj/het_laatste_nieuws_20020111_01_445/66	afwachten andquot; , zegt hij . VIOLETTE GOETHALS GRONDEN De	gemiddelde	prijs in Antwerpen-Stad bedraagt 148,19 euro ( 5.978 frank/m2 )
gemiddeld/adj/het_laatste_nieuws_20040114_01_262/148	netheid in 40 steden en gemeenten in Vlaanderen . winkelstraten	Gemiddeld	werd een lichte achteruitgang genoteerd maar Beveren haalde een zeer
gemiddeld/adj/het_laatste_nieuws_20030730_01_245/99	de vrouwen moeten het stellen met veertig procent . De	gemiddelde	leeftijd van de leden van het Sentse jeugdhuis bedraagt 23
gemiddeld/adj/het_laatste_nieuws_20021001_01_349/83	klaagde afgelopen weekend aan dat de politie in het Brusselse	gemiddeld	twee ronddolende geesteszieken per dag vindt die nergens terechtkunnen .
gemiddeld/adj/het_laatste_nieuws_20011224_01_375/86	van Lokeren volgen . Daarin werd 41 keer gescoord of	gemiddeld	2,4 doelpunten per partij
gemiddeld/adj/het_laatste_nieuws_20040415_01_566/134	Staten is vorige maand op een hoog peil terechtgekomen .	Gemiddeld	stegen de consumentenprijzen met 0,5 procent in vergelijking met februari
gemiddeld/adj/het_laatste_nieuws_20041106_01_204/226	dit jaar . Tijdens de eerste 9 maanden daalde de	gemiddelde	visprijs met 5,7 procent tot 3,82 euro per kg. De
gemiddeld/adj/het_laatste_nieuws_20030619_01_449/159	tot 15,7 miljoen hectoliter , terwijl de Europese markt slechts	gemiddeld	3% groeide . Van die productie vloeit 42% naar het
gemiddeld/adj/het_laatste_nieuws_20031118_01_324/50	Instituut voor Statistiek . Tien jaar geleden werd de vrouw	gemiddeld	79 . De man had toen gemiddeld 73 jaar voor
gemiddeld/adj/het_laatste_nieuws_20000314_01_435/451	commerciële zender nog geen concurrentie . VTM haalde vorige maand	gemiddeld	127.527 kijkers . andquot; De Vlaming ontdekt langzaam maar zeker
gemiddeld/adj/het_laatste_nieuws_20041002_01_87/149	Dan ben ik weg van alle zorgen en verdriet .	Gemiddeld	stijg ik ongeveer tachtig keer per jaar op . Dat
gemiddeld/adj/het_laatste_nieuws_20030531_01_129/106	toenam met 57 ton tot bijna 200 ton . De	gemiddelde	visprijs steeg met 18 procent door een goede tong- ,
gemiddeld/adj/het_laatste_nieuws_20040403_01_482/1325	orde . andquot; Van dat soort flauwe zever krijgt de	gemiddelde	journalist braakneigingen . andquot; Juist . Ik vond het plezant
gemiddeld/adj/het_laatste_nieuws_20001004_01_645/64	moest inpassen , speelden prima . Philippe Cryns andquot; De	gemiddelde	Navok-speler ziet er nu als volgt uit : 22 jaar
gemiddeld/adj/het_laatste_nieuws_20040806_01_400/81	dat is sneller dan in Wallonië ( +9,6% ) .	Gemiddeld	betaal je bij ons nu al 87 euro per vierkante
gemiddeld/adj/het_laatste_nieuws_20020102_01_314/707	de kern ziet er bijzonder jong uit . andquot; De	gemiddelde	leeftijd is 21 jaar andquot; , onderstreept de Rotterdammer zijn
gemiddeld/adj/het_laatste_nieuws_20000310_01_292/80	De maximumprijs per aandeel is vastgelegd op 130% van de	gemiddelde	koers over de vijf dagen voor de start van de
gemiddeld/adj/het_laatste_nieuws_20020212_01_194/133	woonden vroeger in de omliggende gemeenten . andquot; 100-jarigen De	gemiddelde	leeftijd van de mensen die in Hasselt komen wonen ,
gemiddeld/adj/het_laatste_nieuws_20020807_01_32/87	naar aanleiding van de heropening van het zwembad . andquot;	Gemiddeld	telden we ongeveer 200 zwemmers per dag . Omdat de
gemiddeld/adj/het_nieuwsblad_20041016_01_549/943	"	 Is jouw financiële situatie tekenend voor die van de"	gemiddelde	"Vlaamse artiest ? 	 Lotti , Tura , Clouseau en"
gemiddeld/adj/het_nieuwsblad_20010127_01_510/88	"( goed voor 8.000 bezoekers ) . 	 	 De"	gemiddelde	bezettingsgraad van de Ieperse hotels daalde van 71 tot 68
gemiddeld/adj/het_nieuwsblad_19990319_01_497/99	september 1999 gaan zij zich groeperen in 75 scholengemeenschappen met	gemiddeld	4.200 leerlingen . De vorming van scholengemeenschappen is één van
gemiddeld/adj/het_nieuwsblad_20000701_01_605/231	"plaatsen op plekken die weinig wind krijgen . 	 Een"	gemiddelde	windsnelheid van 7,8 meter per seconde is ideaal . Met
gemiddeld/adj/het_nieuwsblad_20030110_01_60/26	het Nationaal Instituut voor de Statistiek ( NIS ) een	gemiddelde	inflatie op van 9,02 procent . Toch werd niet alles
gemiddeld/adj/het_nieuwsblad_20021209_01_555/78	matig voor een ploeg met eersteklasse-ambities ( slechts anderhalf doelpunt	gemiddeld	per wedstrijd ) maar defensief wellicht de beste van de
gemiddeld/adj/het_nieuwsblad_20020404_01_129/136	De laatste twintig jaar stegen de prijzen in ons land	gemiddeld	23 procent . Dat is meer dan in Frankrijk ,
gemiddeld/adj/het_nieuwsblad_20030705_01_295/159	of we zouden verder doen . Nu zitten we aan	gemiddeld	zo'n 2.000 bezoekers . Met de opbrengst van de dorpsfeesten
gemiddeld/adj/het_nieuwsblad_20010705_01_199/541	"Vriendje 	 We doen zelf geen diertjes weg . De"	gemiddelde	leeftijd van de fretjes is acht jaar . Ze krijgen
gemiddeld/adj/het_nieuwsblad_20000201_01_74/134	dit jaar vooral op de nationale spoorwegmaatschappij NMBS . De	gemiddelde	verhoging van de treintarieven met 2,65 procent wordt door de
