id	left	target	right
dof/adj/de_morgen_20040403_01_166/1669	"	 Claude was ontsnapt met familieleden . Dan zegt ze"	dof	": 	 Ze zeiden me dat ze mijn man gingen"
dof/adj/de_morgen_20020511_01_100/387	het zand , nu eens knetterend , dan weer een	doffe	"plof gevolgd door een 	 merde 	 . Hoe later"
dof/adj/de_morgen_20010720_01_147/455	Zijn mutsje kwam scheef te staan . Hij keek met	doffe	ogen naar de auto's voor hem die niet bewogen .
dof/adj/de_morgen_20010310_01_289/318	werkloosheid een nooit gezien record van 4,9 procent . Die	doffe	economische vooruitzichten komen bovenop de gespannen politieke situatie , waarin
dof/adj/de_morgen_20001213_01_3/748	1 vormen een heterogene groep . Echte boeventronies , met	doffe	ogen . Maar ook babyfaces die je zo aan je
dof/adj/de_morgen_20010124_01_36/1455	Het is alsof de bundel in het teken van de	doffe	o staat - van de ' stoffig hokkende gedichten '
dof/adj/de_morgen_20010922_01_55/2367	beetje , en in de plaats daarvan komt een soort	doffe	vermoeidheid , alsof ik al maanden onderweg ben door de
dof/adj/de_morgen_20021214_01_83/122	doende opkeek naar mij , niet smekend of verwijtend maar	dof	en feitelijk , en hoe ze toen knikte naar haar
dof/adj/de_morgen_20040224_01_96/318	, flitsende beelden terwijl de Nederlanders het zondag met een	doffe	, veredelde theaterzaal moesten stellen . Ook de pittige en
dof/adj/de_morgen_20011219_01_116/263	. Het schilderij oogt erg vlak , de kleuren zijn	dof	, de details vaak moeilijk zichtbaar . Nog dramatischer is
dof/adj/de_morgen_20040716_01_123/788	tot 100 te komen . Waar exclusieve auto's meestal een	dof	geronk laten horen , klinkt bij de Burton het gepruttel
dof/adj/de_morgen_20041019_01_101/445	met een slecht geluidsontwerp , zorgt ervoor dat de muziek	dof	klinkt en niet leeft . Hoewel de première wat aarzelend
dof/adj/de_morgen_20021102_01_116/1007	komen toch al nooit veel toeristen , nu is het	doffe	ellende . Twee Japanners en een Europeaan gezien . De
dof/adj/de_morgen_19991224_01_122/2920	geworden witte sportschoenen . Een jonge zwarte vrouw die met	doffe	blik het plafond bestudeert . Een zigeunerfamilie wiens jongste een
dof/adj/de_morgen_20030131_01_126/526	ik in Kemzeke woonde vond ik het jammer dat die	doffe	a en die è van het Antwerps de bovenhand kregen
dof/adj/de_morgen_20010516_01_228/386	met zijn micro tegen zijn tegenspeelsters hoofd , wat een	dof	geluid geeft dat pijn suggereert . Haalde Arfeuille zijn mosterd
dof/adj/de_morgen_19990220_01_93/5051	na honderd jaar nog mistiger , en hier en daar	dof	geworden . Zestig jaar later poseerden ze nog altijd onwennig
dof/adj/de_morgen_20021104_01_47/25	een processie van schijnheiligen die op dezelfde dag in dezelfde	doffe	kleren dezelfde domme bloemen brachten naar de doofpot van het
dof/adj/de_morgen_20010106_01_160/161	sproeten wordt verwekt tijdens een menstruatie . Spiegels worden trouwens	dof	en messen stomp als een menstruerende vrouw voorbijkomt . En
dof/adj/de_morgen_20031025_01_102/4442	"regie in handen kreeg ? 	 Het liefst niet in"	doffe	ellende , ik heb te veel wrakken gezien in mijn
dof/adj/de_standaard_20021109_01_158/901	energiek einde . Klaas Debacker The Cure : plomp en	dof	. © Cia
dof/adj/de_standaard_20040628_01_78/324	2000 een regularisatiemogelijkheid te bieden . Sindsdien is er een	doffe	stilte , hoewel de dienst Vreemdelingenzaken en het Commissariaat voor
dof/adj/de_standaard_20011207_01_115/718	, schijnt Thielemann met het Philharmonia Orchestra overigens een zo	dof	mogelijke klank na te streven . Het orkest sleept zich
dof/adj/de_standaard_20000406_01_89/60	vertrouwde klanken als www.mulisch.nl en www.grunberg.nl , om weer in	doffe	onwetendheid te verzinken als Hella S. Haasse , Ivo Michiels
dof/adj/de_standaard_20020504_01_121/1209	naast Jeremy Irons . Ze is een chanteuse die een	dof	liefdesleven probeert te vergeten tijdens een tournee in Marokko .
dof/adj/de_standaard_20030605_01_85/1678	niet te lezen zijn , driehonderd pagina's van alleen maar	doffe	lusteloosheid en verdriet . Maar ja , de grote boeken
dof/adj/de_standaard_20020913_01_114/677	details perfect te horen . Maar het geheel klinkt vaak	dof	en overdreven ceremonieel . De extreme transparantie van Anima Eterna
dof/adj/de_standaard_19991126_01_13/213	"op iets wat u daarin schrijft . 	 Ik zie"	doffe	"berusting , autistisch gedrag ... 	 Het woord autisme wordt"
dof/adj/de_standaard_19990427_01_75/505	verticale lijnen primeren . Het zijn schimmige voorstellingen , in	doffe	kleuren , van mechanisch ogende figuren , prototypes van een
dof/adj/de_standaard_20011027_01_55/827	en hun zangerig gekwebbel . Een hoek verder vind je	doffe	ellende . Verfomfaaide grijsaards , blinde boeren en kromgegroeide oudjes
dof/adj/de_standaard_20010717_01_60/840	Rousses dat het voor een andere keer zal zijn .	Doffe	ogen , een wanhopige blik naar de einder waar al
dof/adj/de_standaard_20001110_01_144/150	beperkt budget en dat is er aan te merken .	Doffe	kleuren en onbekende ( maar wel uitstekende ) acteurs zijn
dof/adj/de_standaard_20011221_01_15/1198	schoot drie keer . In het paleis hoorde men drie	doffe	klanken uit een geweerloop komen . De mythe Kabila bleef
dof/adj/de_standaard_20010523_01_77/2426	"	 . Nooteboom hoorde het aanvankelijk glimmend , maar steeds"	doffer	en slaperiger aan . Toen hem , voor iedereen totaal
dof/adj/de_standaard_20030125_01_9/3353	zijn . In het Nederlands zit je met al die	doffe	klanken en infinitieven op -en . Een heel moeilijke taal
dof/adj/de_standaard_20020513_01_26/35	, door de sprekers op de tong genomen met tweemaal	doffe	e. Dat klinkt nog het meest ketjesachtig , met de
dof/adj/de_standaard_20011123_01_112/601	voor de vele solopartijen . De vier sopranen klonken pijnlijk	dof	-- alleen Mhairí Lawson had enige uitstraling . De tenor
dof/adj/de_standaard_20030403_01_45/345	woord alleen al wat naargeestig klinkt , met al die	doffe	klinkers . Maar goed , het leven is niet elke
dof/adj/de_standaard_20000610_01_37/462	zestig . Het is een inspiratieloos Brussel . Koud ,	dof	en troosteloos . Industriële nieuwbouw die nauwelijks wat leven toelaat
dof/adj/de_standaard_19991006_01_14/544	. De ene keer scherpzinnig , de andere keer nogal	dof	. De blastuit het verleden had een stormachtig effect kunnen
dof/adj/de_standaard_20020920_01_0/642	de schaal frietjes . Ze zijn lichtgeel gebakken en nogal	dof	van smaak . Bij het dessert zie ik af van
dof/adj/de_standaard_20020510_01_133/490	De soundscape blijft onafgebroken ritmeren ; zinnen wisselen af met	doffe	slagen . Zo verkrijgen de Teatrino's een pulserende geluidsstroom van
dof/adj/de_standaard_20010914_01_13/178	pasjes . Ik merkte al snel dat op de vloer	doffe	strepen getrokken werden . Ik hief mijn voet op en
dof/adj/de_standaard_20040308_01_85/293	te betalen . En Telefacts gooit er nog een portie	doffe	ellende bovenop met het verhaal van een 43-jarige man die
dof/adj/de_standaard_20041009_01_232/87	borend , trekkend , kloppend , brandend , zeurend ,	dof	of juist scherp ? Van onze redactrice Veerle Beel EEN
dof/adj/de_standaard_20031218_01_46/876	stem klinkt ook verbazingwekkend beschaafd , veel meer dan de	doffe	klinkers van Jagger . En hij is oneindig veel alerter
dof/adj/de_standaard_20041005_01_39/407	, vlekken doen smelten als sneeuw voor de zon en	doffe	tegels weer doen blinken zijn zeer verscheiden . Ze gaan
dof/adj/de_standaard_20020312_01_53/60	kan worden ( met andere woorden als een vorm met	doffe	e niet past in de zin ) Voorbeelden : een
dof/adj/de_standaard_20020312_01_53/99	éénwilt benadrukken op een plaats waar ook een vorm met	doffe	e grammaticaal correct is . Voorbeelden : Ik heb één
dof/adj/de_standaard_20010228_01_21/24	Boutmans aan Burundi speelt zich af tegen een achtergrond van	doffe	knallen aan de noordelijke rand van de hoofdstad Bujumbura .
dof/adj/de_standaard_20021130_01_133/104	zaterdag , en Gieten , zondag , aangrijpen om de	doffe	start kleur te geven . ( hc
dof/adj/de_standaard_20020710_01_93/498	"gevuld avec brol et spulle . 	 Boven ons klinken"	doffe	ploffen en scherpe tikken . Het zijn de voetstappen van
dof/adj/de_standaard_19990430_01_72/188	de praktijk omzetten . Je geniet zo veel van de	doffe	slagen van de tweepitter bij lage toeren , dat je
dof/adj/de_standaard_20010223_01_127/727	te balen . / Och , zijn oog zag zo	dof	, en zijn goed zat zo slof/En hij tandknerste als
dof/adj/de_standaard_20000829_01_25/560	Masson het zachte geluid van de trekzaag , en de	doffe	plof van een neervallende boom . Maar ook in de
dof/adj/de_standaard_19990917_01_83/200	Deroovere prutste aan haar oorschelpje , de drums klonken aanmerkelijk	doffer	"als op de cd . Vanaf de single 	 Van"
dof/adj/de_standaard_20031202_01_44/23	werden gisteren rond 17.30 uur opgeschrikt door een harde ,	doffe	slag . Toen ze buiten gingen kijken zagen ze dat
dof/adj/de_standaard_19990520_01_13/79	want de geluiden klonken heel anders dan 's nachts .	Doffer	, matter . In een verdonkerde eetkamer hebben we ons
dof/adj/de_standaard_20010727_01_23/702	. Ik voelde bij hen iets van een eerlijke ,	doffe	razernij , omdat zij in hun werk met te veel
dof/adj/de_standaard_20020427_01_57/830	. Ze ligt in een coma . Haar ogen zijn	dof	. Ze ademt door een opening in haar luchtpijp .
dof/adj/de_standaard_19990410_01_111/350	drukbevolkt . En dan , gedurende de nacht , wat	doffe	knallen in de verte , niets spectaculairs . De oorlog
dof/adj/de_standaard_20020830_01_18/213	wijze de fijne muziek , brekend glas , gekraak ,	doffe	klappen , gegrom van de motor , het is middernacht
dof/adj/de_standaard_20011231_01_43/509	enkele overwinning meer . Zaterdag in Lienz was het één	doffe	ellende . De best geplaatste Oostenrijkse was de totaal onbekende
dof/adj/de_standaard_20040429_01_105/605	van de drie monotheïstische wereldreligies een grote verantwoordelijkheid voor de	doffe	ellende van alle bewoners , of het nu gaat om
dof/adj/de_standaard_20010705_01_80/126	en is de groep vrienden een schare bewonderaars die als	doffe	planeten rond de stralende zon van de actrice cirkelen en
dof/adj/de_standaard_20000114_01_10/3022	"mooi . 	 Verder is het in Italië ook maar"	doffe	"ellende . 	 Ik word gek van de politiek ."
dof/adj/de_standaard_20000511_01_125/429	de partij voor haar ook minder gunstig en ze klonk	dof	of schreeuwerig . Niets dan lof echter voor de frisse
dof/adj/de_standaard_20030226_01_68/140	, blind , ziek of Nederlandstalig vaak alleen maar een	doffe	e toevoegen om er een persoon van te maken .
dof/adj/de_standaard_20020802_01_34/247	overblijven . De winter hier in België vind ik een	doffe	ellende : altijd regen en ijzel , en om half
dof/adj/het_laatste_nieuws_20000316_01_414/77	. En inderdaad , vanuit de hoogste torenverdieping daalden de	doffe	beats over het marktplein neer . De ladderwagen kon meteen
dof/adj/het_laatste_nieuws_20000909_01_209/235	ster . Ze begonnen in het Turks met lage ,	doffe	stemmen slogans te scanderen . Ik verstond één woord :
dof/adj/het_laatste_nieuws_20030220_01_426/583	gaan vervelen , en bovendien wordt kunststof op den duur	dof	. De gewone mengkranen verliezen steeds meer terrein ten voordele
dof/adj/het_laatste_nieuws_20020129_01_188/106	. andquot; In het kantoor van de aannemer was een	doffe	slag te horen . Even later begon dezekeringenkast te smeulen
dof/adj/het_laatste_nieuws_20010725_01_404/50	Oekraïner kan het eindelijk de wederopstanding betekenen na vijf jaar	doffe	ellende en drie operaties aan de adductoren . Net op
dof/adj/het_laatste_nieuws_20011120_01_178/230	Ik lag een dik uur in bed en hoorde een	doffe	slag andquot; , vertelt hij . andquot; De hond van
dof/adj/het_laatste_nieuws_20040528_01_574/288	. Een fractie van een seconde later hoorde ik een	doffe	klap . Onder mandapos;n arm door zag ik Ian vliegen
dof/adj/het_laatste_nieuws_20010918_01_373/192	spitsen ( sic ) Mputu en Matas bleven onzichtbaar .	Doffe	ellende dus in het Forestierstadion . De algemeen directeur sluit
dof/adj/het_laatste_nieuws_19990204_01_64/61	. Op zaterdag 31 oktober vorig jaar was het daar	doffe	ellende toen hevige stortregens de straten blank zetten . -
dof/adj/het_laatste_nieuws_20030830_01_594/1364	Een praktisch alternatief is een stuk staal , dat je	dof	schildert in dezelfde tint als de muren , en waaraan
dof/adj/het_laatste_nieuws_20020724_01_226/132	stukken waren ongetwijfeld indertijd pareltjes , maar ze zijn wat	dof	geworden . De Melomanen vangen dat wat op door hun
dof/adj/het_laatste_nieuws_20020529_01_246/338	dempt lawaai . De kraan viel en er volgde een	doffe	slag en gekraak op het dak . Ik ben nog
dof/adj/het_laatste_nieuws_20030131_01_180/11	Sneeuwballengevecht tijdens de speeltijd PAMEL - Sneeuw betekent niet altijd	doffe	ellende . In de meeste scholen in onze regio werden
dof/adj/het_laatste_nieuws_20030701_01_388/32	toen de 60.000 kampeerders naar huis moesten , was het	doffe	ellende . In de pletsende regen je iglotentje afbreken en
dof/adj/het_laatste_nieuws_20020805_01_109/133	zijn vriendin , niet thuis . De buren hoorden een	doffe	slag , liepen naar buiten en zagen de deur in
dof/adj/het_laatste_nieuws_20010927_01_206/27	u het hier aan de Pakistaanse zijde van de grens	doffe	ellende ? Beeldt u zich dan maar eens in hoe
dof/adj/het_laatste_nieuws_20020920_01_175/98	andere mensen in de bus . Plots was er die	doffe	klap . Het volgende ogenblik vlogen glassplinters in het rond
dof/adj/het_laatste_nieuws_20020406_01_69/41	de buurt , rond 2.10 uur gewekt werd door een	doffe	knal . andquot; Ik trok direct mijn kleren aan en
dof/adj/het_laatste_nieuws_20021026_01_561/326	, goudgele wijn duidt op een betere kwaliteit dan een	doffe	kleur met nauwelijks bellen . Welke kleur heeft hij ?
dof/adj/het_laatste_nieuws_20040112_01_293/664	in koers tot 20-20 . ( DCWO ) LEUVEN andapos;	Doffe	ellende andapos; . De woorden van verschillende supporters na het
dof/adj/het_laatste_nieuws_20040228_01_349/60	twintig centimeter . Dolle pret tijdens de krokusvakantie , maar	doffe	ellende voor wie gisteren moest werken . Er was letterlijk
dof/adj/het_laatste_nieuws_20041019_01_713/109	tabellen . Hans Op de Beeck Van totale euforie naar	doffe	ellende : dat was zondagmiddag het deel van Willebroek-Meerhof en
dof/adj/het_laatste_nieuws_20020309_01_418/260	in circulatie zijn geweest . Verzamelaars huiveren van afgesleten ,	doffe	muntstukken , waarop de naam van het land nog amper
dof/adj/het_laatste_nieuws_20011106_01_387/244	in de slagerij aan het kuisen . Ik hoorde een	doffe	knal en mijn baas snelde naar buiten . Seconden later
dof/adj/het_laatste_nieuws_20040426_01_141/291	toe ging . Gedeeltelijk , want het was toch vooral	doffe	miserie . Eén van onze vaders werd gewond aan de
dof/adj/het_laatste_nieuws_20020104_01_403/315	folie de strijkbeurt overleeft , ziet zij er heel wat	doffer	uit dan op het origineel . U haast zich naar
dof/adj/het_laatste_nieuws_20030128_01_603/77	veertiende plaats . Bij de Rouches was de ellende nog	doffer	: 6 op 30 en voorlaatste . Wat volgde ,
dof/adj/het_nieuwsblad_19990911_01_338/31	regio liep het water de woningen binnen en was het	doffe	ellende . Hoe ver staat het met de afwikkeling van
dof/adj/het_nieuwsblad_20020107_01_320/343	vierde slalomsucces op rij . Bij de Oostenrijkse meisjes opnieuw	doffe	ellende : zowel zaterdag als zondag andermaal niemand binnen de
dof/adj/het_nieuwsblad_20031209_01_186/20	"week in Steenbrugge was gewoon zinloos 	 , klonk een"	doffe	"Tom Verhaeghe na het beschamende 0-1 verlies . 	 Als"
dof/adj/het_nieuwsblad_20040819_01_160/98	Duitse ) doden vielen , het begin van vier jaar	doffe	ellende . De toevallige schenking van 22 kleine glasplaatjes zette
dof/adj/het_nieuwsblad_20000824_01_96/292	zich opmaakten voor een extra-viering , klonk RWDM-coach Ariël Jacobs	dof	". 	 De wedstrijd kon alle kanten uit en we"
dof/adj/het_nieuwsblad_20031204_01_213/77	de eerste tien minuten kreeg ik alleen maar een zeer	dof	"drunend gezoem in mijn oor . 	 	 Het geluid"
dof/adj/het_nieuwsblad_20020916_01_389/219	, die naast de wagen stond , hoorde plots twee	doffe	slagen . Gerard Pattyn en Dirk Wybaillie lagen vijftig meter
dof/adj/het_nieuwsblad_19990112_01_524/68	Albert halverwege de chronorit naar Mopti verontrust werd door een	doffe	bons en vervolgens één van zijn achterwielen zag voorbijzeilen .
dof/adj/het_nieuwsblad_20020213_01_392/192	"nog van de ontploffing ? 	 Bitter weinig . Twee"	doffe	slagen , meer niet . Ik was die zondag bezig
dof/adj/het_nieuwsblad_20030719_01_106/105	worden . Je ziet hem lijden , de ogen staren	dof	", hij oogt niet meer fris . 	 	 Ik"
dof/adj/het_nieuwsblad_20040918_01_362/122	machines . Het geluid van een opgeblazen motor , een	doffe	klak , herken ik onmiddellijk . Maar er zijn hier
dof/adj/het_nieuwsblad_19990712_01_120/52	buurtbewoners zaten vanaf zaterdagavond zonder water . Aanleiding van de	doffe	ellende was het vrachtverkeer voor de hst-werf . DIEGEM Joris
dof/adj/het_nieuwsblad_20000714_01_459/101	. Niet zo breedvoerig als voordien , de ogen eerder	dof	", schichtig . 	 Ik ben getekend door de inspanning"
dof/adj/het_nieuwsblad_20031130_01_41/132	Zaterdag werd de watertoren tot ontploffing gebracht . Met een	doffe	knal is het steunpunt van de watertoren opgeblazen . Daarna
dof/adj/het_nieuwsblad_20020226_01_121/340	"mijn werk goed gedaan had . 	 Na anderhalf jaar"	doffe	"ellende - - 	 uitzendwerk gedaan , ze hebben van"
dof/adj/het_nieuwsblad_20010126_01_135/194	knie vastgesteld . De weken die hierop volgden werden een	doffe	ellende . De uitslagen bleven achterwege , maar de ploegleiding
dof/adj/het_nieuwsblad_20031113_01_151/203	. SQUASH Kim Hannes opnieuw internationaal Na een jaar van	doffe	ellende kan Kim Hannes , nog steeds 42ste op de
