id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre	mean_weight	weighted.cues_ratio
state/NN/br-h04/192	0.0306461301674271	0.0287941289287501	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 meaningful policies governing the purchase, assignment, use and management of <font color=green>state</font>  vehicles have been shaped by the state 's administrative officers	4	4	162	100	11	NN	technical	1.62	1
state/NN/br-h04/199	0.0254255057848875	0.0229034450486925	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 and management of state vehicles have been shaped by the <font color=green>state</font>  's administrative officers. Meaningful policies include:( a) kinds of cars	3	2	146	67	10	NN	technical	1.46	0.67
state/NN/br-h04/2004	0.0507754101358758	0.175012300489711	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 in the same manner as all other purchases of the <font color=green>state</font> . Requests are made by the motor pool along with any	2	0	108	0	3	NN	technical	1.08	0
state/NN/br-h04/2064	0.0319699740112867	0.0756415019935398	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 are made to the lowest responsible bidders. Unit prices for <font color=green>state</font>  vehicles are invariably lower than to the general public. The	4	4	122	100	7	NN	technical	1.22	1
state/NN/br-h04/2084	0.097079866566274	0.223665111039185	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 to the general public. The reasons are obvious:( 1) the <font color=green>state</font>  is buying in quantity, and( 2) it has no federal	2	1	52	50	4	NN	technical	0.52	0.5
state/NN/br-h04/21	0.0223253771318479	0.00474072673017213	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 on business dates back over forty years. At least one <font color=green>state</font>  vehicle was in existence in 1917. The state presently owns	3	2	119	67	8	NN	technical	1.19	0.67
state/NN/br-h04/2100	0.0453008335144587	-0.0103681254366268	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 in quantity, and( 2) it has no federal excise or <font color=green>state</font>  sales tax to pay. Until 1958 the state was also	4	3	172	75	5	NN	technical	1.72	0.75
state/NN/br-h04/2109	0.0371944780537118	-0.0105488890695723	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 excise or state sales tax to pay. Until 1958 the <font color=green>state</font>  was also entitled to a special type of manufacturers' discount	4	3	104	75	7	NN	technical	1.04	0.75
state/NN/br-h04/2134	0.0691396280608777	0.0688888586501552	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 dealers. In that ownership of all vehicles rests with the <font color=green>state</font>  motor pool, cars are paid for with funds appropriated to	4	3	152	75	9	NN	technical	1.52	0.75
state/NN/br-h04/215	0.0438843840432502	0.102333835561869	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 administrative officers. Meaningful policies include:( a) kinds of cars the <font color=green>state</font>  should own,( b) when cars should be traded,( c) the	5	2	144	40	6	NN	technical	1.44	0.4
state/NN/br-h04/2213	0.0294906958278492	0.0566929672497183	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 administrative policies governing the purchase, assignment, use, and management of <font color=green>state</font>  vehicles. The legislature 's role in policy determination in this	5	5	143	100	10	NN	technical	1.43	1
state/NN/br-h04/2265	-0.0145504858735828	0.0912202069251514	state	state	NN	miscellaneous	non-fiction	B	B	AB	ABC	Z	Z	Z	Z	Z	 to the judgment of the chief administrative officer of the <font color=green>state</font> - the Director of Administration.	3	2	95	67	4	NN	technical	0.95	0.67
state/NN/br-h04/267	0.0654408143929191	0.124417548191635	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 taking cars home, and( f) need for liability insurance on <font color=green>state</font>  automobiles. A review of these policies indicates: The state purchases	3	1	185	33	6	NN	technical	1.85	0.33
state/NN/br-h04/278	0.0671227619982191	0.121788744741325	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 on state automobiles. A review of these policies indicates: The <font color=green>state</font>  purchases and assigns grades of cars according to need and	2	2	199	100	6	NN	technical	1.99	1
state/NN/br-h04/30	0.0496689542709552	0.0395473907875107	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 least one state vehicle was in existence in 1917. The <font color=green>state</font>  presently owns 389 passenger vehicles in comparison to approximately 200	2	2	156	100	9	NN	technical	1.56	1
state/NN/br-h04/354	0.0857352588185747	0.0628009882320232	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 efforts have been made to replace high mileage allowances with <font color=green>state</font>  automobiles. It is reasonably economical for the state to have	4	4	161	100	10	NN	technical	1.61	1
state/NN/br-h04/363	0.0615611193065788	0.0672679151642351	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 allowances with state automobiles. It is reasonably economical for the <font color=green>state</font>  to have drivers garage state cars at their homes. The	3	3	201	100	9	NN	technical	2.01	1
state/NN/br-h04/368	0.0301565007123835	0.0413834223858078	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 is reasonably economical for the state to have drivers garage <font color=green>state</font>  cars at their homes. The state has recently undertaken liability	3	3	171	100	11	NN	technical	1.71	1
state/NN/br-h04/375	0.0391437112672515	0.0307930826952307	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 to have drivers garage state cars at their homes. The <font color=green>state</font>  has recently undertaken liability insurance for drivers of state cars	4	4	173	100	12	NN	technical	1.73	1
state/NN/br-h04/384	0.0348883087319607	0.0261288618639578	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 The state has recently undertaken liability insurance for drivers of <font color=green>state</font>  cars. A survey of practices and/ or policies in other	4	3	160	75	10	NN	technical	1.6	0.75
state/NN/br-h04/403	0.0247970211794705	0.0344063010158293	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 or policies in other states concerning assignment and use of <font color=green>state</font>  automobiles reveals several points for comparison with Rhode Island 's	3	3	156	100	12	NN	technical	1.56	1
state/NN/br-h04/425	0.0606313398611571	0.0452945072484884	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 practices. Forty-seven states assign or provide vehicles for employees on <font color=green>state</font>  business. Two other states provide vehicles, but only with legislative	4	6	128	150	10	NN	technical	1.28	1.5
state/NN/br-h04/491	0.0715128862484376	0.0541008549979907	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 vehicles. Nineteen states report laws, policies or regulations for assigning <font color=green>state</font>  vehicles in lieu of paying mileage allowances. Of these states	4	4	207	100	10	NN	technical	2.07	1
state/NN/br-h04/528	0.141328483726827	0.102288187787251	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 for allowances) is 13200 miles per year. Mileage allowances for <font color=green>state</font>  employees are of two types:( a) actual mileage and( b	2	3	156	150	9	NN	technical	1.56	1.5
state/NN/br-h04/563	0.0493310971272344	0.0557995965562895	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 reimbursements allowed employees for the use of personally-owned vehicles on <font color=green>state</font>  business at the rate of .07 per mile. Fixed monthly	6	4	108	67	8	NN	technical	1.08	0.67
state/NN/br-h04/602	0.0263560236122705	0.0281394811949987	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 by conditions and restrictions set forth in detail in the <font color=green>state</font>  's Travel Regulations. Rhode Island 's reimburseable rate of .07	3	0	111	0	9	NN	technical	1.11	0
state/NN/br-h04/681	0.140135317383428	0.142386007200896	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 mileage allowances are well-administered and not unduly expensive for the <font color=green>state</font> . The travel regulations, requirements and procedures governing reimbursement are controlled	5	3	176	60	8	NN	technical	1.76	0.6
state/NN/br-h04/745	0.140867502356179	0.12750457589997	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 payments over$ 50 per month are more expensive to the <font color=green>state</font>  than the assignment of state-owned vehicles. Travel allowances, including subsistence	4	4	174	100	8	NN	technical	1.74	1
state/NN/br-h04/780	0.102771852717822	0.0516604700208158	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 favorably with other states' allowances. With few exceptions travelers on <font color=green>state</font>  business are allowed actual travel expenses and$ 15 per day	4	4	132	100	9	NN	technical	1.32	1
state/NN/br-h04/821	0.0486776319446929	0.0582756971458318	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 is difficult to pinpoint the time of origin of the <font color=green>state</font>  purchasing automobiles for use of employees in Rhode Island. Few	4	3	162	75	7	NN	technical	1.62	0.75
state/NN/br-h04/861	0.0630158028822762	0.134567341377831	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 The Registry of Motor Vehicles indicates that at least one <font color=green>state</font>  automobile was registered as far back as 1917. It should	3	2	128	67	7	NN	technical	1.28	0.67
state/NN/br-h04/882	0.112307166458766	0.164804600937227	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 should be enough to say that the practice of the <font color=green>state</font>  buying automobiles is at least forty years old. The best	2	2	89	100	5	NN	technical	0.89	1
state/NN/br-h04/901	0.0179803786661942	-0.112948692945178	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 old. The best reason that can be advanced for the <font color=green>state</font>  adopting the practice was the advent of expanded highway construction	3	3	83	100	6	NN	technical	0.83	1
state/NN/br-h04/952	0.0186409964005773	0.067065655373601	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 personal hardship for such employees, and the matter of providing <font color=green>state</font>  transportation was felt perfectly justifiable. Once the principle was established	2	2	118	100	6	NN	technical	1.18	1
state/NN/br-h05/1130	0.0310885938996952	0.00443915657728712	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 centralizing all aspects of property tax administration in a single <font color=green>state</font>  agency professionally organized and equipped for the job''. The resulting	4	4	144	100	6	NN	technical	1.44	1
state/NN/br-h05/130	-0.0410278050965813	0.00439545175832472	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 there has come into being a situation in which the <font color=green>state</font>  must raise all of its own revenues and, in addition	2	2	41	100	7	NN	technical	0.41	1
state/NN/br-h05/156	0.0275385842388099	0.0466732949088531	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 assistance to its local governments. This financial assistance from the <font color=green>state</font>  has become necessary because the local governments themselves found the	3	5	190	167	9	NN	technical	1.9	1.67
state/NN/br-h05/2126	-0.0519521796221289	0.0363238398003079	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the Coast Guard prior to the recent passage of the <font color=green>state</font>  boating law. Only a few more than 10000 boats had	1	1	122	100	5	NN	technical	1.22	1
state/NN/br-h05/219	0.0377713826123212	-0.0028488988049426	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 adoption accompanied the introduction of a sales tax at the <font color=green>state</font>  level. Notwithstanding state aid, the local governments are continuing to	6	5	169	83	8	NN	technical	1.69	0.83
state/NN/br-h05/223	0.0311279823403262	-0.00495398007063944	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 introduction of a sales tax at the state level. Notwithstanding <font color=green>state</font>  aid, the local governments are continuing to seek additional revenue	4	3	146	75	9	NN	technical	1.46	0.75
state/NN/br-h05/31	0.029606291995387	-0.0104515546011198	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 own operations and a part of the cost of the <font color=green>state</font>  government as well. For many years a state tax on	4	3	116	75	6	NN	technical	1.16	0.75
state/NN/br-h05/40	0.0188439894379402	-0.00889330057321788	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 of the state government as well. For many years a <font color=green>state</font>  tax on cities and towns was paid by the several	3	3	141	100	8	NN	technical	1.41	1
state/NN/br-h05/497	0.158784204364111	0.146992886931248	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 taxation of all personal property, belonging to inhabitants of the <font color=green>state</font> , both tangible and intangible, and the tangible personal property of	3	2	146	67	6	NN	technical	1.46	0.67
state/NN/br-h05/513	0.0577798272761017	0.0935770589509746	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 intangible, and the tangible personal property of non-residents in this <font color=green>state</font> . In defining personal property, it specifically mentions`` all ships or	2	2	99	100	10	NN	technical	0.99	1
state/NN/br-h05/54	0.0358915555491778	0.00439398362672588	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 and towns was paid by the several municipalities to the <font color=green>state</font>  from the proceeds of the general property tax. This tax	4	3	136	75	6	NN	technical	1.36	0.75
state/NN/br-h05/90	-0.000577668738149784	0.0840589632254916	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 new and expanded services have placed financial burdens on the <font color=green>state</font>  which could not have been foreseen in earlier years. At	3	1	41	33	6	NN	technical	0.41	0.33
state/NN/br-h05/976	-0.0384720572583384	0.0481375151740446	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 This condition will undoubtedly continue until such time as a <font color=green>state</font>  uniform system of evaluation is established, or through mutual agreement	3	3	71	100	9	NN	technical	0.71	1
state/NN/br-h06/1102	-0.0482072808495986	0.0625305516772351	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Its purpose was to find ways of offsetting the United <font color=green>States</font> ' declining balance of trade for 1958 and 1959. Approximately 100	1	0	122	0	4	NNPS	technical	1.22	0
state/NN/br-h06/1634	-0.0420295260248672	0.0296839001674555	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 priority will be given to the preparation of a meaningful <font color=green>state</font>  guide plan to serve as a background for all other	2	2	137	100	8	NN	technical	1.37	1
state/NN/br-h06/1649	-0.0279062235534237	0.0232743289599955	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 as a background for all other planning activities in the <font color=green>state</font> . Recognizing the truth of the statement by the Institute of	3	3	94	100	6	NN	technical	0.94	1
state/NN/br-h06/1678	0.0210271150795719	-0.0070141476702421	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 that`` Metropolian Planning( in Rhode Island) means, or should mean, <font color=green>state</font>  planning'', the state guide plan will take into account the	2	1	158	50	8	NN	technical	1.58	0.5
state/NN/br-h06/1683	0.00394504419841988	-0.00308509835770532	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 in Rhode Island) means, or should mean, state planning'', the <font color=green>state</font>  guide plan will take into account the metropolitan nature of	3	2	126	67	9	NN	technical	1.26	0.67
state/NN/br-h06/1766	0.00311507494437377	0.029254198908109	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 cost basis, technical planning assistance to those communities in the <font color=green>state</font>  unable to maintain their own planning staff. The planning division	3	5	124	167	11	NN	technical	1.24	1.67
state/NN/br-h06/1798	0.0276323098800725	-0.00498707358810546	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 all levels of government; among the operating departments of the <font color=green>state</font> ; between the cities and towns of the state; and on	5	5	181	100	6	NN	technical	1.81	1
state/NN/br-h06/1807	0.041683916231985	0.000867678382634402	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 of the state; between the cities and towns of the <font color=green>state</font> ; and on a regional basis between the six New England	3	3	116	100	5	NN	technical	1.16	1
state/NN/br-h06/1829	0.00859011028407473	0.0099121345969085	state	state	NN	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 England states. On the basis that all citizens of the <font color=green>state</font>  are entitled to benefit equally in the development of its	4	3	131	75	7	NN	technical	1.31	0.75
state/NN/br-h06/1870	0.00639825228969067	-0.000875643141493092	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 regardless of arbitrary political boundaries, within the framework of the <font color=green>state</font>  plan. The state development budget will reflect the capital needs	3	3	147	100	8	NN	technical	1.47	1
state/NN/br-h06/1874	0.0116528455915955	-0.000884750361415844	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 political boundaries, within the framework of the state plan. The <font color=green>state</font>  development budget will reflect the capital needs of all the	3	3	147	100	7	NN	technical	1.47	1
state/NN/br-h06/1885	0.00209098166839548	0.032044689944811	state	state	NN	miscellaneous	non-fiction	A2	A	AB	ABC	Z	Z	Z	Z	Z	 development budget will reflect the capital needs of all the <font color=green>state</font>  agencies and the priority of the projects in the budget	2	3	166	150	9	NN	technical	1.66	1.5
state/NN/br-h06/1901	0.0115186401210767	-0.00765541412280176	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 the projects in the budget will be based on the <font color=green>state</font>  plan. In preparing the state guide plan, particular attention will	4	5	162	125	9	NN	technical	1.62	1.25
state/NN/br-h06/1907	0.00173804802943521	-0.00800740607946107	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 will be based on the state plan. In preparing the <font color=green>state</font>  guide plan, particular attention will be given means of strengthening	2	3	134	150	9	NN	technical	1.34	1.5
state/NN/br-h06/1923	-0.0190221861913801	0.0336761618763108	state	state	NN	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 will be given means of strengthening the economy of the <font color=green>state</font>  through the development of industry and recreation. Functionally the planning	4	4	66	100	6	NN	technical	0.66	1
state/NN/br-h06/1942	0.00612532244583549	0.00421156879485113	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 recreation. Functionally the planning division carries out four activities: long-range <font color=green>state</font>  planning, current state planning, local planning assistance; and the preparation	2	5	165	250	12	NN	technical	1.65	2.5
state/NN/br-h06/1946	0.00740804575540337	0.00352872985160821	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 planning division carries out four activities: long-range state planning, current <font color=green>state</font>  planning, local planning assistance; and the preparation of the state	4	7	163	175	12	NN	technical	1.63	1.75
state/NN/br-h06/1958	-0.00525106803092867	0.0150549989979869	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 state planning, local planning assistance; and the preparation of the <font color=green>state</font>  development budget. The planning division has embarked on the most	6	8	154	133	11	NN	technical	1.54	1.33
state/NN/br-h06/1973	-0.0263391364928381	0.0131428797938228	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 planning division has embarked on the most complete and comprehensive <font color=green>state</font>  planning program in the nation. The long range aspects of	3	4	105	133	10	NN	technical	1.05	1.33
state/NN/br-h06/2105	-0.024269750337021	0.00241972011542211	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 taken by the planning division to implement the long range <font color=green>state</font>  plan has been to prepare two series of base maps	3	2	133	67	6	NN	technical	1.33	0.67
state/NN/br-h06/2149	-0.0162185447703233	0.21684077465384	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 scale of 1 inch to 2000 feet, covering the entire <font color=green>state</font> . With these maps completed, the inventory phase of the plan	3	2	113	67	5	NN	technical	1.13	0.67
state/NN/br-h06/2205	-0.000138091514058172	0.0918356881856461	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 July 1, 1960 to complete the inventory phase of the <font color=green>state</font>  planning program. this phase consists of four items: urban land	2	2	110	100	7	NN	technical	1.1	1
state/NN/br-h06/2318	0.0489602417091815	0.0732849634003308	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 Rhode Island and identifies all agricultural land uses in the <font color=green>state</font>  by type of use. The mapping of important physical features	2	0	162	0	6	NN	technical	1.62	0
state/NN/br-h06/248	0.0732537224254017	0.0994898542889799	state	state	NN	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 in a Rhode Island location. They are conscious of this <font color=green>state</font>  's new feeling of optimism and assurance and are definitely	1	0	92	0	8	NN	technical	0.92	0
state/NN/br-h06/805	0.00257482619764251	-0.155925998982102	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 Plant Location. The direct mail campaign consisted of 3 intra <font color=green>state</font>  mailings of 1680 letters each and 6 out-of-state directed to	3	1	94	33	5	NN	technical	0.94	0.33
state/NN/br-h06/870	-0.0937692947182779	-0.00441969459357964	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 and nineteen were received from 35 of our 50 United <font color=green>States</font>  and 11 came from foreign countries. New York led in	1	0	66	0	4	NNPS	technical	0.66	0
state/NN/br-h07/1010	0.0601265861793911	0.0285590432561566	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 sums of money to the several local governments in this <font color=green>state</font>  as indicated below: It has been said that when local	4	4	110	100	8	NN	technical	1.1	1
state/NN/br-h07/1050	0.0764955718016633	2.51751045503922e-05	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 year was no great handicap; but with the growth of <font color=green>state</font>  and federal fiscal aid, the emphasis on equalization, and the	3	3	145	100	4	NN	technical	1.45	1
state/NN/br-h07/118	0.03373693499973	0.145120587811373	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 do not have to submit any financial statements to the <font color=green>state</font>  Bureau of Audits. It is not an exaggeration to say	3	2	68	67	4	NN	technical	0.68	0.67
state/NN/br-h07/1285	0.0998388082154936	0.131538292858065	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 city. Fortunately, there are no cities or towns in the <font color=green>state</font> , with one or two possible exceptions that are in too	2	2	135	100	5	NN	technical	1.35	1
state/NN/br-h07/132	0.0444801336407166	0.0016253329198388	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Audits. It is not an exaggeration to say that the <font color=green>state</font>  government has little or no fiscal control over these units	3	3	114	100	4	NN	technical	1.14	1
state/NN/br-h07/1566	0.0417693513477413	0.111223144559595	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 An analysis of the fiscal-tax collection year calendars throughout the <font color=green>state</font>  indicates that transition may not be as painful as is	2	0	106	0	7	NN	technical	1.06	0
state/NN/br-h07/261	0.262077486519575	-0.100309443897768	state	state	NN	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 cities( June 30) is the same as that of the <font color=green>state</font> : Alaska, Arizona, California, Delaware, Massachusetts, Montana, Nevada, New Mexico, North	8	4	131	50	4	NN	technical	1.31	0.5
state/NN/br-h07/318	0.0685613610170968	-0.0292536479314181	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 year of the cities ends on December 31, while the <font color=green>state</font>  fiscal year ends on June 30( Arkansas, Colorado, Indiana, Kansas	6	5	117	83	9	NN	technical	1.17	0.83
state/NN/br-h07/398	0.0604690984356542	-0.0989808207611288	state	state	NN	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Iowa, Kentucky, Maine, Maryland, Minnesota, Virginia, and South Carolina). One <font color=green>state</font> , Alabama, closes its fiscal year on September 30, and all	8	3	155	38	8	NN	technical	1.55	0.38
state/NN/br-h07/415	0.0456544570825303	-0.0193295713280989	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 fiscal year on September 30, and all cities in the <font color=green>state</font> , with one exception, also close fiscal years on September 30	2	3	118	150	8	NN	technical	1.18	1.5
state/NN/br-h07/482	0.0521754736464505	0.0156092971654448	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 The remaining twelve states have varying fiscal years for the <font color=green>state</font> , city and local governments. However, only Illinois, Oregon, Louisiana and	7	5	154	71	10	NN	technical	1.54	0.71
state/NN/br-h07/983	0.0514620081627556	-0.00393021324625438	state	state	NN	miscellaneous	non-fiction	A3	A	AB	ABC	Z	Z	Z	Z	Z	 bases on a uniform fiscal year. Both the federal and <font color=green>state</font>  governments commence their fiscal years on July 1. Both units	3	4	149	133	8	NN	technical	1.49	1.33
state/NN/br-h08/1051	0.0195966673036569	0.0542180473531456	state	state	NN	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 various youth, health, welfare and community betterment activities throughout the <font color=green>state</font> . Miss Sally May Saabye,( Miss Rhode Island 1960) says that	3	2	138	67	6	NN	technical	1.38	0.67
state/NN/br-h08/1251	-0.0726375878335486	-0.0389785232144129	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 peace and promoting the advancement of all people, the United <font color=green>States</font>  of America joined in founding the United Nations. The United	1	0	91	0	5	NNPS	technical	0.91	0
state/NN/br-h08/1654	-0.17164571328403	-0.0278990864447775	state	state	NN	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 pursue a career and to develop others for the professional <font color=green>state</font> ; And now, therefore, do I, John A. Notte, Jr., Governor	1	0	31	0	6	NN	technical	0.31	0
state/NN/br-h08/650	-0.0340022002414094	-0.0977186252475734	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 one hundred and eighty-sixth. Governor. The President of the United <font color=green>States</font> , pursuant to a Joint Resolution of Congress, has issued a	1	0	82	0	5	NNPS	technical	0.82	0
state/NN/br-h08/796	-0.100174471442416	-0.0404169606177193	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	Z	Z	Z	Z	Z	 is carrying out its historic mission of linking the United <font color=green>States</font>  of America with friendly nations across the seas; And now	1	0	99	0	7	NNPS	technical	0.99	0
state/NN/br-h09/1237	-0.00928360377035773	-0.0464266583212788	state	State	NN	miscellaneous	non-fiction	C	C	C	ABC	secretary_of_state%1:18:00::	C1	C	C	ABC	 development may, subject to the approval of the Secretary of <font color=green>State</font>  to assure that such activities are consistent with the foreign	1	1	120	100	8	NNP	technical	1.2	1
state/NN/br-h09/1253	-0.0179729629382166	0.021881050157047	state	States	NN	miscellaneous	non-fiction	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 are consistent with the foreign policy objectives of the United <font color=green>States</font> , be expended in cooperation with public or private agencies in	1	0	141	0	7	NNPS	technical	1.41	0
