id	left	target	right	lemma
aflossing/noun/algemeen_dagblad_20041207_125/130	1500m ( brons ) : Danielle Molendijk ( Szekesfehervar , Hongarije ) 30 okt.1998 3000m ( brons ) : Vrouwenploeg	aflossing	( Zoetermeer ) 30 okt.1998	aflossing
aflossing/noun/de_standaard_19990209_01_19/37	, geen democratie Westen is in Nabije Oosten selectief blind AMMAN ( reuters ) -- Met koning Abdullah is de	aflossing	van de wacht in de Arabische wereld begonnen . Een nieuwe generatie leiders betekent echter niet meer democratie . In	aflossing
afbetaling/noun/de_morgen_20021220_01_158/566	september jongstleden een herschikking van multilaterale en bilaterale schulden . Zonder die herschikking zou drie vierde van het overheidsbudget naar	afbetalingen	gaan . Daarom betaalden ze ook nooit af . Nu zal nog 10 procent van het budget naar schuldafbetaling gaan	afbetaling
aflossing/noun/parool_20001113_63/79	de vijf toestellen van Air Aruba , het Taiwanese Hwa Hsia , beslag op de vliegtuigen omdat Air Aruba de	aflossing	niet meer voldeed . Het bedrijf heeft een schuld van negen miljoen dollar bij de Taiwanezen . Omdat twee andere	aflossing
aflossing/noun/algemeen_dagblad_20000624_159/577	hart gaan : zorg en onderwijs . De VVD wijst als vanouds ` potverteren ' af en pleit daarom voor	aflossing	van de staatsschuld . En D66 kiest daar een beetje tussenin , met soms verrassende vondsten , zoals het voorstel	aflossing
aflossing/noun/het_nieuwsblad_20041127_01_118/187	Moskou was geen toevalstreffer . Na München wist ik het zeker : Keisse zorgt binnen de kortste keren voor de	aflossing	van de wacht . Keisse zet 't Kuipke op zijn kop na winst in de dernyreeks . Matthew geniet .	aflossing
aflossing/noun/volkskrant_20010303_158/340	, kan de Sociale Dienst een krediethypotheek verstrekken . De eigendom gaat dan over naar de dienst maar kan via	aflossingen	weer worden teruggekocht . De opbrengst van de hypotheek moet eerst worden geconsumeerd , voordat weer Bijstand kan worden ontvangen	aflossing
aflossing/noun/algemeen_dagblad_19991125_83/234	aan een jonge vrouw in nood . Ze heeft daarvoor een schuldbekentenis ondertekend . Daarin staat te lezen dat de	aflossingen	bij mijnheer thuis moeten worden gedaan . Dat deed betrokkene aanvankelijk braaf , maar kennelijk is er wat voorgevallen .	aflossing
aflossing/noun/parool_20020425_82/148	dat de omzet en winst over 2002 lager uitkomen dan was verwacht . Bovendien dreigt de exploitant van kabelnetwerken de	aflossing	van obligaties te staken als de balans niet wordt opgeschoond . KPNQwest heeft een schuld van meer dan 1,8 miljard	aflossing
aflossing/noun/algemeen_dagblad_20000520_150/1617	\" Er ligt een voorstel , waarin de stichting Het Parool zich bereid verklaart mee te werken aan een versnelde	aflossing	van die schuld . \" Waar wordt dat dan van betaald ? \" Dat is ons probleem als stichting .	aflossing
aflossing/noun/de_standaard_20030521_01_15/752	ze een eerlijke prijs . Ze voeren uit aan Max Havelaar . Twintig procent van de opbrengst gaat naar de	aflossing	van leningen en twintig procent naar sociale projecten en naar de ' sociale zekerheid ' -- de ziekenkas . \"	aflossing
aflossing/noun/parool_20010730_59/433	op het moment van aankoop een waarde van 17188,36 gulden . De looptijd is 7,5 tot twintig jaar . Na	aflossing	van de schuld blijft er dan voor de investeerder over respectievelijk circa 13.000 gulden ( na vijf jaar ) ,	aflossing
aflossing/noun/de_standaard_19990602_01_8/1204	hebben samen hun agenda's bekeken en dat gerealiseerd . \" Van Assche : \" Tien jaar geleden deed zich een	aflossing	van de wacht voor . Er was de oude garde van Jo Decaluwe en Yvonne Lex die de subsidies eigenlijk	aflossing
aflossing/noun/nrc_handelsblad_20020403_39/501	politieke partijen mooie woorden gewijd aan het aflossen van de staatsschuld . Met het oog op de vergrijzing is een	aflossing	noodzakelijk , zo is de algemene opinie . Nagenoeg alle partijen gaan uit van een overschot van 1 procent van	aflossing
afbetaling/noun/algemeen_dagblad_20000407_21/105	stuks vee omgekomen . Hierdoor lopen de levens van honderdduizenden nomaden gevaar . 16.05 Catherine Geld lenen en kopen op	afbetaling	. Mensen raken steeds makkelijker in financiële problemen . Catherine Keyl praat met mensen die door hun schulden beheerst worden	afbetaling
aflossing/noun/de_standaard_19990217_01_82/119	bracht 13 miljard frank op , maar de kater volgde snel . Het bedrag is namelijk precies de rente en	aflossing	die Afrikaanse landen elke week moeten ophoesten aan het Westen . Veel blijvende impact heeft de goedbedoelde onderneming niet gehad	aflossing
aflossing/noun/nrc_handelsblad_20020907_158/242	En als tweede alternatief kan uw zoon het aandeel van zijn zuster aan haar uitlenen en de jaarlijkse rente en	aflossing	onbelast schenken , mits die niet boven de drempel van 2.400 euro per twee jaar uitkomt .	aflossing
afbetaling/noun/de_standaard_19990120_01_68/410	honderdduizenden franken per jaar . Vele bedienden gaan vooral werken om de paar miljoen frank te verdienen nodig voor de	afbetaling	van een woning . Indien men de administratieve activiteit had vermeden en het kantoorgebouw niet had gebouwd , had men	afbetaling
aflossing/noun/algemeen_dagblad_20000518_92/89	april 1987 sluit X bij een bank een hypothecaire geldlening . Daarbij werd bepaald dat de termijnen van rente en	aflossing	telkens op de eerste dag van de maand bij vooruitbetaling moesten worden betaald . Tien jaar later verkoopt X zijn	aflossing
aflossing/noun/de_standaard_19991116_01_11/229	die binnen de zestig dagen inzetbaar zijn en een operatie aankunnen die minstens 2 jaar kan duren , met drie	aflossingen	van de manschappen . De EU-lidstaten zijn het daarover in grote trekken eens , zo bleek gisteren op een gezamenlijke	aflossing
aflossing/noun/het_nieuwsblad_20030228_01_146/339	horden ( enige hinderniswedstrijd ) , het kogelstoten ( enige werpwedstrijd ) en de 4 x 200 m ( enige	aflossing	in indoor ) staan elk jaar op het programma , zowel voor vrouwen als voor mannen . Volgens insiders zal	aflossing
afbetaling/noun/het_nieuwsblad_20020328_01_301/208	kwamen ze tot een akkoord . De gemeente staat gedeeltelijk borg voor de lening , de club zorgt voor de	afbetalingen	. \" We tekenden een opstalovereenkomst met de gemeente die stelt dat wij vijftig jaar op de grond aan Brussegem	afbetaling
afbetaling/noun/de_standaard_19991201_01_78/1020	en nabij de 1,9 miljard dollar . Alleen aan rente is Rwanda jaarlijks ruim 40 miljoen dollar kwijt en aan	afbetaling	komt men niet toe . Zonder buitenlandse hulp zou Rwanda nergens zijn : een kwart van het nationaal inkomen wordt	afbetaling
aflossing/noun/het_laatste_nieuws_20011002_01_380/39	Real Software meegedeeld dat een belangrijk deel van de schuld kon geruild worden voor een vorm van langere of andere	aflossing	. Dat was tijdens de beurs blijkbaar al gelekt , want de koers maakte een sprong vooruit . Of waren	aflossing
aflossing/noun/de_morgen_20040810_01_86/212	. De USATF selecteerde haar ondanks een sterke 100 meter , zondag in München , niet voor de 4x100 meter	aflossing	. Zelfmoordpoging Griekse judoka Drie dagen nadat de Griekse judoka Eleni Ioannou zich van de derde verdieping van een balkon	aflossing
aflossing/noun/nrc_handelsblad_20000616_50/221	slechts het economisch eigendom op een een deel van haar Baan-aandelen had overgedragen aan een bank als zekerheid voor de	aflossing	van een krediet . Eind mei , toen de Britse onderneming Invensys een bod deed op Baan en de grootaandeelhouders	aflossing
aflossing/noun/parool_20031127_66/224	van Defensie aangekondigd dat er drieduizend mariniers extra naar Irak worden gestuurd . Ze maken deel uit van een massieve	aflossing	van de Amerikaanse troepen in Irak , die in mei volgend jaar moeten zijn teruggebracht tot 104.000 . Ook zijn	aflossing
afbetaling/noun/de_morgen_20010203_01_32/668	bestaat de eerste hulp bij ongevallen die we aan de mensen verstrekken erin hen op weg te helpen en alle	afbetalingen	op te schorten . Voordat we een echt afbetalingsplan klaar hebben , zijn we een eind verder . Er is	afbetaling
afbetaling/noun/de_standaard_20020117_01_53/299	Gisteren vroegen wisselagenten 1,90 tot 1,95 peso voor een dollar . Sinds Duhalde op 1 januari president werd en de	afbetaling	van de buitenlandse schuld stopzette , zijn er bijna dagelijks protestmanifestaties . De regering blokkeerde bijna een derde van het	afbetaling
aflossing/noun/de_standaard_20030502_01_61/473	volle 5,5 procent omdat het krediet nog geen jaar loopt . Anderzijds krijg je meer dan 5,5 procent op de	aflossingen	die pas na 12 maanden gebeuren . Wie een auto koopt van 10.000 euro , betaalt een voorschot van 1.500	aflossing
aflossing/noun/de_morgen_20010126_01_240/136	met de schade die het bedrijf sinds januari 1999 heeft ondervonden . Vorige week maakte de Amerikaanse bananengroep bekend de	aflossing	van zijn schulden te moeten opschorten omdat het door de Europese importbeperkingen in financiële moeilijkheden was gekomen . Europa argumenteerde	aflossing
aflossing/noun/nrc_handelsblad_20020504_152/152	het goed was dat de chique vereniging \" in een rustige setting \" het onderwerp van de begrotingsdiscipline en de	aflossing	van de staatsschuld eens de revue liet passeren . Van een ` rustige setting ' was echter geen sprake ,	aflossing
afbetaling/noun/parool_20041001_91/47	schuldsaneringsregeling , eenderde meer dan in 2003 . Bij zo'n regeling maken schuldeiser en schuldenaar via de rechter afspraken over	afbetaling	van de schulden . In drie , maximaal vijf jaar moeten schuldenaars alle inkomsten - op een minimuminkomen na -	afbetaling
aflossing/noun/nrc_handelsblad_20011229_90/621	goeie , ouwe annuïteitenhypotheek , bijvoorbeeld met een variabele rente . Je betaalt maandelijks een vast bedrag dat bestaat uit	aflossing	en rente . Je hebt geen last van een fiscaal vriendelijke aflospolis met een fiscaal verplichte looptijd . Een blok	aflossing
aflossing/noun/de_standaard_20030901_01_66/9		Aflossing	van de wacht ANALYSE Van onze medewerker Ivan Sonck Heike Drechsler is een record armer . Toen ze , onder	aflossing
afbetaling/noun/de_morgen_20010209_01_117/304	op basis van de resultaten een levensverzekering te weigeren . En wat als je dan een huis wil kopen op	afbetaling	? Want je kunt niet lenen bij de bank zonder een levensverzekering . Ook kunnen ze je voor lagere bedragen	afbetaling
aflossing/noun/algemeen_dagblad_20010718_79/521	wordt Argentinië als een riskant investeringsland beschouwd . Zo moet het voor het einde van dit jaar $8,8 miljard aan	aflossing	en rente aan kapitaalverschaffers verstrekken . De Argentijnen zelf hebben weinig vertrouwen in de veerkracht van hun economie . Sinds	aflossing
afbetaling/noun/de_standaard_20030331_01_71/190	beslissing van de rechtbank van koophandel over de vordering tot faillissement van de club en de evolutie van de geplande	afbetalingen	. In tweede klasse kregen Cercle Brugge , Denderleeuw en Strombeek zaterdag , na verdere toelichting bij hun dossier ,	afbetaling
aflossing/noun/nrc_handelsblad_20010307_34/145	Europa nog in de kinderschoenen . De opbrengst van de verkoop van Chocomel en Fristi zal Numico besteden aan de	aflossing	van leningen en misschien aan nieuwe overnames in de Verenigde Staten , zei Van der Wielen gisteren . \" De	aflossing
afbetaling/noun/nrc_handelsblad_20010720_90/899	. Eerder , in oktober , had Alfonsín al een beurscrash op zijn geweten , toen hij voorstelde om de	afbetaling	van de rente op de buitenlandse afbetalingen twee jaar te bevriezen . Ook nu is Alfonsín de aanvoerder van het	afbetaling
aflossing/noun/het_nieuwsblad_19990726_01_158/560	loden zon , maar volgens Fons De Koninck , voorzitter van VVV De Faluintjes , staan jongeren klaar om de	aflossing	van de wacht te garanderen . Het zal nodig zijn , want enkele zeventigers gingen letterlijk onderuit in de hitte	aflossing
aflossing/noun/de_standaard_20000506_01_106/1304	verandert , terwijl de bevolking wel degelijk verandering wil , dan kiezen ze soms een hele onaangename manier om die	aflossing	van de wacht te bereiken . Kijk maar naar Oostenrijk . \" Ook de sociaal-democratie is veranderd . De Nieuw-Linksers	aflossing
afbetaling/noun/het_laatste_nieuws_20010924_01_169/180	problemen . De overheid zou daarom ook beter werk maken van een centrale dienst die alle leningen en kopen op	afbetaling	registreert . Dan kan men mogelijke problemen vlugger opsporen . andquot; In april is het OCMW van Beveren ook toegetreden	afbetaling
aflossing/noun/nrc_handelsblad_20020917_183/533	sociale partners kunstmatig , namelijk veroorzaakt door het kabinet zelf . Door hardnekkig vast te houden aan het streven naar	aflossing	van de staatsschuld binnen één generatie en het daarmee samenhangende doel van een begrotingsoverschot in het jaar 2006 , wanneer	aflossing
aflossing/noun/de_morgen_20001104_01_119/21	Het ongemak van de keuze Eric De Vlaeminck over de	aflossing	van de wacht bij start Wereldbeker-seizoen veldrijden In het Noord-Italiaanse Bergamo wordt zondag de eerste wedstrijd voor de Wereldbeker veldrijden	aflossing
afbetaling/noun/het_nieuwsblad_20030929_01_272/144	door de goedkope hypothecaire leningen \" , zegt Daisy Van der Meersche , ondervoorzitter van CIB Oost-Vlaanderen . \" De	afbetaling	voor een dergelijke woning kost nauwelijks meer dan de huurprijs voor hetzelfde type woning . \" Ook middenklasse-woningen in de	afbetaling
aflossing/noun/het_nieuwsblad_20020219_01_622/151	( Zwi ) 3:10.20 ; 3. Martin Annen-Beat Hefti ( Zwi ) 3:10.62 . LANGLAUF - Mannen : 4x10 km	aflossing	: 1. Noorwegen in 1u32:45.5 ( Aukland , Estil , Skjeldal en Alsgaard ) ; 2. Italië op 0.3 ;	aflossing
afbetaling/noun/de_standaard_20041230_01_96/906	verschillende mislukte pogingen lukte de verkoop deze keer wel . De koper , Hartmunt Emans , koopt de divisie op	afbetaling	. Emans , ex-McKinsey , verwerft 55% in AgfaPhoto GmbH terwijl acht personen rond algemeen directeur Eddy Rottie 25% ophoesten	afbetaling
afbetaling/noun/algemeen_dagblad_20001229_145/261	de merkenstrategie niet deugde . Vedior tot slot zag bijna de complete bedrijfstop vertrekken en worstelt nog steeds met de	afbetaling	van de overname van het Britse Select . De koersen van alle drie de fondsen liggen zo'n 40 procent onder	afbetaling
aflossing/noun/nrc_handelsblad_20020914_165/169	notarissen met vijftien akten in zes uur tijd waren geen uitzonderingen . \" Het traject van eerste gesprek tot laatste	aflossing	moet veranderen , vindt de afstuderende econoom . Daarom wil hij graag weten wat de lezers van NRC Handelsblad (	aflossing
aflossing/noun/de_standaard_20020216_01_111/233	Noo-Den , GBr-VSt ( 22-1 uur ) en Fra-GBr , VSt-Fin ( 3-6 uur ) . Langlauf : 4x10 km	aflossing	mannen ( 17-19.30 uur ) . Ski : Super-G vrouwen ( 18-19.30 uur ) . IJshockey : Mannen : Tsjechië-Zweden	aflossing
aflossing/noun/nrc_handelsblad_20000205_138/71	Upjohn , kondigde afgelopen zomer al aan deze activiteiten te willen verkopen . De opbrengst zal worden besteed aan de	aflossing	van schuld . ( Bloomberg )	aflossing
aflossing/noun/parool_19991004_51/36	kleine Andesland kan niet meer aan zijn schulden voldoen , terwijl schuldeisers dreigen naar de rechter te stappen voor onmiddellijke	aflossing	van 1,4 miljard dollar . De voornamelijk Amerikaanse schuldeisers reageren daarmee op de aankondiging van Ecuador dat het voorlopig niets	aflossing
aflossing/noun/nrc_handelsblad_19991127_3/914	. Maar liefst 66 procent van de kredieten bestaat uit deze flexibele leenvorm , een kredietruimte waarbinnen leenbedrag en de	aflossing	zelf te bepalen zijn . De vaste geldleningen staan op de tweede plaats , gevolgd door het doorlopend goederenkrediet ,	aflossing
aflossing/noun/volkskrant_20020126_73/964	woning . Als er een bepaling in de polisvoorwaarden van de hypotheek staat dat het opgebouwde vermogen uitsluitend voor de	aflossing	wordt gebruikt , dan is dit vermogen onbelast . De woningbezitter die twijfelt over zijn polis , moet bellen met	aflossing
afbetaling/noun/het_nieuwsblad_20040822_01_146/73	terugbetaald . Einde juni stonden alle Belgen samen voor bijna 2 miljard euro aflossingen achter . Vooral de verkoop op	afbetaling	is een probleem : zo'n zeventien procent raakt niet tijdig terugbetaald , wat betekent dat de ontlener drie maanden achter	afbetaling
aflossing/noun/parool_20011018_90/571	gebruikt voor extra uitgaven of voor lastenverlichting . Ook voor extra schuldaflossing trouwens ( bovenop de tien à twaalf miljard	aflossing	per jaar die al in de CPB-berekeningen zit ) . Het betekent dat de overheid volgens het voorzichtige scenario in	aflossing
afbetaling/noun/algemeen_dagblad_19990130_68/707	heeft volgens hem bijvoorbeeld Philips wel last gehad van een teruglopende omzet in Brazilië . Televisies worden hier veel op	afbetaling	gekocht . \" Op dat soort producten gaat men met die hoge rente wel bezuinigen . De rente mag ook	afbetaling
afbetaling/noun/de_morgen_20011110_01_138/551	Frankrijk is Bull een belangrijke schuldeisers . Dit bedrijf heeft nog ruim 10 miljoen euro van Xeikon te goed .	Afbetaling	van die schuld is al tweemaal met een half jaar uitgesteld . Xeikon is van plan zijn klanten gewoon te	afbetaling
afbetaling/noun/het_laatste_nieuws_20040210_01_438/340	zware omstandigheden . Daar hielden ze amper 1,50 euro aan over . De rest van hun loon werd beschouwd als	afbetaling	op de lening die ze zijn aangegaan bij mensensmokkelaars andquot; . De politie vermoedt dat de Chinese schelpenplukkers continu in	afbetaling
afbetaling/noun/het_nieuwsblad_20030718_01_90/121	we niet wilden van afwijken \" , aldus jonge voorzitter Jan Theys , die een ploeg overneemt die behalve de	afbetaling	van de kantine op een propere lei aan het seizoen kan beginnen . \" Onze ambitie is zo snel mogelijk	afbetaling
aflossing/noun/nrc_handelsblad_20040221_202/143	of wil lenen , moet eerst eens berekenen hoe hoog de maandlasten ruwweg uitkomen voor een hypotheek met een regelmatige	aflossing	, zonder het voordeel van aftrekbare rente . Dan krijg je een indruk hoe de zaken liggen wanneer je amper	aflossing
aflossing/noun/volkskrant_20030628_62/198	van 1 miljard euro vervroegd aflossen . Dat gebeurt volgende maand , een jaar eerder dan moest . De vervroegde	aflossing	past naar eigen zeggen in het beleid om de totale schulden van Philips te reduceren . ' Dat we dit	aflossing
aflossing/noun/het_laatste_nieuws_20001012_01_157/170	behaalde de meisjesploeg met zestienjarigen een Belgische titel . Atletiekvereniging Mandelclub leverde de meeste kampioenen zoals drie ploegen in de	aflossing	kregen een provinciale titel en een aflossingsploeg ( 4 x 800 meter ) werd Belgisch kampioen . Daarnaast liepen de	aflossing
aflossing/noun/de_morgen_20011122_01_88/98	zich doen gevoelen . Ondanks die aanpassingsproblemen en zere benen fietsten McGrory-Gilmore de snelste tijd over de 500 meter met	aflossing	en kwamen ze al dicht in de buurt van het vijf jaar oude record van Magné-Lino . \" Uitstel is	aflossing
aflossing/noun/het_laatste_nieuws_20020223_01_709/1264	2.28.559 ; 5. Steven Bradbury ( Aus ) 2.28.604 ; 6. Miroslav Boiadjiev ( Bul ) 2.29.307 . 3.000 meter	AFLOSSING	A finale : 1. Zuid-Korea 4.12.793 ( WR ) ( Min-Kyung Choi , Min-Jin Joo , Hye-Won Park , Eun-Kyung	aflossing
aflossing/noun/het_nieuwsblad_20020801_01_153/298	de opbrengst aan de Amerikaanse schatkist zou toekomen . \" Het grootste deel van de opbrengst wordt gebruikt voor de	aflossing	van de staatsschuld en de strijd tegen het terrorisme \" , zei Henrietta Holsman Fore , de directeur van de	aflossing
aflossing/noun/parool_20000907_61/284	betekent voor de overheid meer inkomsten en bovendien minder uitgaven aan uitkeringen . Deze besparing kan volgens het rapport naar	aflossing	van de staatsschuld . De topambtenaren beschrijven vier belangrijke trends waarmee Nederland de komende jaren rekening moet houden bij het	aflossing
afbetaling/noun/de_standaard_19990904_01_120/463	was al hoog . Hoe gaat dat ? Je bent jong en je wil wat : dus koop je op	afbetaling	. En Kevin en Annie wilden niet onderdoen . Thuis hadden ze computer , gsm , een leren bankstel .	afbetaling
aflossing/noun/het_laatste_nieuws_20020729_01_375/327	buitenwereld minder tot de verbeelding spreekt . andquot; nieuwkomers andquot; Met Bruno Claeys en Bieke Vandenabeele ( die in de	aflossing	vooral ervaring moet opdoen ) hebben we twee debutanten . In Brugge kwam Bruno Claeys plots aan de oppervlakte .	aflossing
aflossing/noun/algemeen_dagblad_20000304_123/387	CDA Overschotten zijn nodig voor aflossing van de staatsschuld . Van inkomstenmeevallers willen wij 25% uitgeven en 75% gebruiken voor	aflossing	van de staatsschuld . Dat mag van Zalm niet , maar die regel staat onder druk . Het is om	aflossing
aflossing/noun/nrc_handelsblad_20000905_26/641	vertrokken of bleven weg , en Libanon zat met zo'n torenhoge schuld dat de regering jaarlijks meer kwijt is aan	aflossing	, dan zij binnen krijgt . Kritiek op de sociale gevolgen van Hariri's politiek zwol aan , en na een	aflossing
afbetaling/noun/de_standaard_20041202_01_140/244	1.750 euro , ging bijna volledig op aan afbetalingen van leningen en schulden . \" Hij liep achter met de	afbetaling	van zijn appartement . Hij kon de verzekering van zijn auto niet meer betalen en er was beslag gelegd op	afbetaling
aflossing/noun/het_laatste_nieuws_19990423_01_80/127	te staan . Wat verder staat Bernard Hoet van de Kortrijkse instelling Meulenwal te genieten van de triatlon . In	aflossing	weliswaar . Zo kon niemand de sportieve dans ontspringen.Lieven MATHYS	aflossing
aflossing/noun/het_nieuwsblad_19990805_01_138/101	. Twijfelen moeten ze niet doen . Ik zag een aantal jongeren leuke dingen doen . Zij kunnen voor de	aflossing	van de wacht zorgen . Bjorn Leukemans liet op mij een goede indruk . Kan een heel eind geraken indien	aflossing
aflossing/noun/parool_20010829_25/255	\" We handhaven de soliditeit van Paars en doen er een schepje bovenop door een tijdpad uit te stippelen voor	aflossing	van de staatsschuld . \"	aflossing
aflossing/noun/algemeen_dagblad_20000216_62/299	loopt de komende decennia snel op , waardoor toekomstige kabinetten tientallen miljarden extra moeten uitgeven aan aow en gezondheidszorg .	Aflossing	van de staatsschuld betekent dat kabinetten miljarden minderkwijt zijn aan rente . Met dat geld kan een deel van de	aflossing
aflossing/noun/volkskrant_20031023_55/281	Tijd heeft ruimte gegeven aan een aantal levende en dode exemplaren , voor wie de grootste zorg niet de maandelijkse	aflossing	van de hypotheek is of was . Peter Giele bijvoorbeeld , de in 1999 overleden gangmaker van de Amsterdamse discotheek	aflossing
aflossing/noun/nrc_handelsblad_19990118_74/23	De nieuwe Turkse premier Bulent Ecevit zal het Internationaal Monetair Fonds een noodlening vragen om aan de Turkse verplichtingen voor	aflossing	en rente op buitenlandse schulden te kunnen voldoen . Die belopen dit jaar 24 miljard dollar ( ruim 45 miljard	aflossing
aflossing/noun/parool_20000805_35/454	werknemers lid zijn van een vakbond ( één op de vier ) , hoeveel we jaarlijks betalen aan rente en	aflossing	op de nationale schuld ( dertien procent van de rijksbegroting ) en evenmin hoe groot de rijksbegroting is ( 232	aflossing
aflossing/noun/de_standaard_20000405_01_125/60	bekleedt hij die functie in een soort duobaan met Pieter Andriessen die om gezondheidsredenen de fakkel doorgeeft . Of de	aflossing	aan de top bij Radio 3 ook een bijsturing met zich meebrengt , is mogelijk maar niet zeker . Pieter	aflossing
afbetaling/noun/volkskrant_20001222_120/326	moeten we de begroting sluitend krijgen . Als dat onder controle is , start fase drie . Dat is de	afbetaling	van de schuld . ' Daarvoor heeft Vitesse bijvoorbeeld de inkomsten nodig uit de opbrengsten van de business-seats en loges	afbetaling
aflossing/noun/parool_20001113_76/116	de vijf toestellen van Air Aruba , het Taiwanese Hwa Hsia , beslag op de vliegtuigen omdat Air Aruba de	aflossing	niet meer voldeed . Het bedrijf heeft een schuld van negen miljoen dollar bij de Taiwanezen . Omdat twee andere	aflossing
afbetaling/noun/de_standaard_20010209_01_80/222	centrale , heeft terugbetalingsproblemen met verschillende kredieten . De meeste betalingsproblemen ( 45 procent ) houden verband met leningen op	afbetaling	( consumptiekrediet ) . Kredietopeningen zijn goed voor 29 procent van de betalingsproblemen . Slechts 8 procent van de wanbetalingen	afbetaling
aflossing/noun/nrc_handelsblad_20020223_104/385	elke laatste euro voor beter betaalde verpleegsters , realistisch gehonoreerde artsen , leraren en cipiers , of voor de versnelde	aflossing	van de staatsschuld . Buitenlandse universitaire collega's die ik spreek , vinden het unaniem dwaas dat het rijke Nederland de	aflossing
aflossing/noun/het_nieuwsblad_20001102_01_100/117	divisie bracht , is inmiddels helemaal afgelost zonder dat de continuïteit daar een ogenblik onder leed . Sportief verliep de	aflossing	van de wacht iets minder vlot . Te veel jongeren moesten vorig jaar te snel de leeuwenkuil in toen een	aflossing
aflossing/noun/volkskrant_20040311_86/320	twee miljoen . Blijft over zestien miljoen euro , plus een oude schuld van vier miljoen . ' Als de	aflossing	daarvan in zijn geheel op de begroting komt te drukken , moet ik heel veilig gaan programmeren ' , zegt	aflossing
aflossing/noun/nrc_handelsblad_20000919_10/329	De traditionele , zeg maar ` oude ' beleidsvisie om in tijden van hoogconjunctuur volledige prioriteit toe te kennen aan	aflossing	van de staatsschuld , was trouwens wat een groep van hoge ambtenaren van Financiën voorstond . In zekere zin lijkt	aflossing
aflossing/noun/nrc_handelsblad_20000725_11/101	Moet , want dat geld is inmiddels al ` uitgegeven ' ook . Het bedrag wordt volledig gebruikt voor de	aflossing	van de staatsschuld en de daardoor dan vrijvallende rentelasten worden vervolgens weer in het Fonds Economische Structuurversterking ( FES )	aflossing
aflossing/noun/het_laatste_nieuws_20041123_01_482/106	het dak . Een en ander zorgt ervoor dat vooral eenverdieners uit de boot vallen . Zij kunnen geen maandelijkse	aflossing	ophoesten die al vlug 1.000 euro bedraagt . Uitwijken naar de huurmarkt dan ? Ook daar wordt iets deftigs stilaan	aflossing
aflossing/noun/algemeen_dagblad_20031115_22/227	euro die zo'n apparaat kost , heeft hij gewoon niet . \" Ik ben iedere maand blut als ik de	aflossingen	voor mijn wagen heb afgedragen en mijn huur heb betaald . Denk je dat ik zomaar even dat geld kan	aflossing
aflossing/noun/nrc_handelsblad_20011121_65/242	voldoende garanties biedt voor een gezonde toekomst voor KPN . \" Met het geld kan KPN haar eigen rente en	aflossing	in de lopende bedrijfsvoering opvangen en verdwijnt de discussie over de schuldreductie naar de achtergrond \" , aldus de woordvoerder	aflossing
aflossing/noun/algemeen_dagblad_20010616_76/83	binnenlands product stijgt het begrotingsoverschot over 2000 daarmee van 1,5 naar 1,6 procent . Het overschot wordt gebruikt voor de	aflossing	van de staatsschuld .	aflossing
aflossing/noun/de_standaard_20030712_01_91/494	bijna 42.000 euro die het niet fiscaal kon aftrekken , en een even groot deel van het leningsdeel waarvan de	aflossingen	en de schuldsaldopremies wel op het aangifteformulier belandden . Na het terugbetalen van die 20.000 euro blijft het gezin met	aflossing
aflossing/noun/het_laatste_nieuws_20020316_01_610/1612	13.00 F/G51 13.01 C57 14.30 D57 14.31 A63 16.05 Cat . B63 16.06 WINTERSPORTEN BIATLON LAHTI , WB . -	AFLOSSING	, VROUWEN : 1. Duitsland ( Katrin Apel , Martina Zellner , Martina Glagow , Katja Beer ) 1u36.23.8 (	aflossing
aflossing/noun/de_morgen_19990802_01_87/355	proeven iets minder sterk presteerde . Dufour was schitterend met haar vierde plaats op 50 meter vlinderslag en in de	aflossingen	, maar ontgoochelde dan weer op 100 meter . Goffin presteerde overwegend goed , zwom een Belgisch record in het	aflossing
aflossing/noun/het_laatste_nieuws_20021123_01_602/452	de kost niet wil geven , dat na deze zesdaagse last krijgt met de rug en het buitenbeen . andquot;	Aflossingen	gaan in een razend tempo en er zijn 26 renners op de baan . andquot; Als je niet uitkijkt knal	aflossing
afbetaling/noun/parool_19990112_73/517	ontstane problemen in Brazilië ( de deelstaat Minas Gerais stelde vorige week een moratorium van negentig dagen in op de	afbetaling	van overheidsschulden ) , herbergen het gevaar in zich van een hernieuwde onrust op de financiële markten . Th.A.M. Meulman	afbetaling
aflossing/noun/het_nieuwsblad_20030515_01_600/248	Lierse telt vandaag 125.000 euro neer Lierse moet vandaag aan de Licentiecommissie een bewijs overmaken dat het aan zijn maandelijkse	aflossing	van 125.000 euro aan de bedrijsvoorheffing heeft voldaan . \" Dat wordt geen probleem \" , zegt manager Herman Van	aflossing
aflossing/noun/de_standaard_19990802_01_33/906	schulden . Rusland is het zondag na vier dagen onderhandelen eens geworden met de westerse crediteurenlanden over uitstel van de	aflossing	van schulden van de vroegere Sovjetunie . In de periode van 1 juli dit jaar tot eind 2000 moet Rusland	aflossing
aflossing/noun/volkskrant_20020704_77/389	was er geen ontsnappen aan . Niet dat ze erg tegenstribbelden , net als de VVD willen zij een snelle	aflossing	van de staatsschuld . Aan tafel ontstond pas echt wrevel toen het CDA de bijl aan de wortel legde van	aflossing
