id	left	target	right	file
herroep/verb/algemeen_dagblad_20010714_127/1150	dat er sprake is geweest van een tekort . Die stelling moet de bank later	herroepen	, zoals wel meer . Volgens de ING heeft Pronk met de risicovolle futurehandel 150.000	algemeen_dagblad_20010714_127
herroep/verb/algemeen_dagblad_20000126_52/75	door jonge ouders met open armen ontvangen . Maar het goede nieuws werd gisteren haastig	herroepen	. De ambtenaren van Financiën , die het voorstel voor de regeringspartijen doorrekenden , hebben	algemeen_dagblad_20000126_52
herroep/verb/algemeen_dagblad_20011106_108/904	kwalijke en onheldere manier dat er méér geld zou zijn , dat hebben ze ook	herroepen	. Wat de staatssecretaris aan de kamer schreef , dat is eigenlijk nogal stuitend .	algemeen_dagblad_20011106_108
herroep/verb/algemeen_dagblad_20010823_138/88	het ministerie de dierenbeschermers op 13 augustus gedeeltelijk in het gelijk , de jachtvergunning wordt	herroepen	. Vier dagen later maakt LNV een ommezwaai : de vergunning wordt wederom toegekend .	algemeen_dagblad_20010823_138
herroep/verb/algemeen_dagblad_19990813_98/47	"besloten . 	 We hebben een aantal sprekers op het congres geraadpleegd en het besluit"	herroepen	"om de pers te weren . 	 Enkele dagen geleden verkondigde Broos dat journalisten niet"	algemeen_dagblad_19990813_98
herroep/verb/algemeen_dagblad_20010809_3/104	morgen gesloten zou worden . Het nachtverbod dat minister Netelenbos vorig voorjaar instelde moest worden	herroepen	, omdat de chartermaatschappijen anders hun contracten niet konden nakomen . Dat dit jaar niet	algemeen_dagblad_20010809_3
herroep/verb/algemeen_dagblad_19990419_23/281	ambassade zegt dat diplomatieke en juridische stappen zullen worden ondernomen om het belastende nieuws te	herroepen		algemeen_dagblad_19990419_23
herroep/verb/algemeen_dagblad_20010926_84/607	gulden had geboden in ruil voor het stichten van brand bij een vuurwerkfabriek . Later	herriep	"hij dit verhaal . 	 Dat heb ik verzonnen , want ik wilde de boel"	algemeen_dagblad_20010926_84
herroep/verb/algemeen_dagblad_20041222_118/86	toch geen televisie kijken of Nederlandse kranten en tijdschriften lezen . De rechtbank in Amsterdam	herroept	daarmee het oordeel van de raadkamer vorige week . Voor de zes medeverdachten geldt dezelfde	algemeen_dagblad_20041222_118
herroep/verb/algemeen_dagblad_20030910_01/74	de vakbonden zelfs vragen een al afgesproken verhoging van 1,25 procent per 1 september te	herroepen	. De bonden zijn geschokt en verwijten de directie te laat te hebben ingegrepen .	algemeen_dagblad_20030910_01
herroep/verb/algemeen_dagblad_20000607_49/135	zijn website heel duidelijk moet vermelden dat de koper gedurende een week de aankoop mag	herroepen	, als afkoelingsperiode . Dat mag de koper doen zonder opgaaf van redenen en zonder	algemeen_dagblad_20000607_49
herroep/verb/algemeen_dagblad_20010810_96/233	een bonus ' . Inconsequent ? Ach wat heet , bij een bedrijf dat het	herroepen	van zijn ambities ( UMTS ! DSL ! Duitsland ! ) zo langzamerhand tot mission	algemeen_dagblad_20010810_96
herroep/verb/algemeen_dagblad_20020427_217/596	, met een bon-mot en een kwink slag . Je mag een op vatting ongestraft	herroepen	en het tegendeel beweren , als je het maar met verve en overtuiging doet .	algemeen_dagblad_20020427_217
herroep/verb/algemeen_dagblad_20010418_72/444	ambtenaar stuurde Romashuk per abuis een toestemmingsbrief . De goedkeuring werd ijlings door de gemeente	herroepen	, maar Romashuk ging op z'n strepen staan en de gemeente zag zich verplicht hem	algemeen_dagblad_20010418_72
herroep/verb/algemeen_dagblad_19990210_146/150	tijdens verkiezingen wanneer er gestemd kan worden op mensen die later hun ideeën weer kunnen	herroepen	. De staat is er voor de burger en niet omgekeerd	algemeen_dagblad_19990210_146
herroep/verb/algemeen_dagblad_20030920_39/119	bekeerd tot het katholicisme , heeft ze een Texaanse rechtbank gevraagd die historische beslissing te	herroepen	. Hoewel het al 34 jaar geleden is , staan de gebeurtenissen van toen haar	algemeen_dagblad_20030920_39
herroep/verb/algemeen_dagblad_20010831_116/46	3000 gulden per jaar meer gingen verdienen , als blijk van waardering , is schielijk	herroepen	. Meer dan honderd oudere werknemers van de marine ontvingen deze zomer een brief ,	algemeen_dagblad_20010831_116
herroep/verb/algemeen_dagblad_20010217_16/119	Schiller van de terreurgroep Rote Armee Fraktion . Een week later moest hij zijn verklaring	herroepen	. Zij verbleef destijds enkele dagen in een huis in Frankfurt , waar ook Fischer	algemeen_dagblad_20010217_16
herroep/verb/algemeen_dagblad_20020425_26/142	van eenvoudig . Maar liefst vier bekentenissen kreeg de recherche los en die werden later	herroepen	. Niet alleen de twee verdachten gaven na een lange reeks verhoren toe , ook	algemeen_dagblad_20020425_26
herroep/verb/algemeen_dagblad_19990916_89/217	mijn bekentenis onrechtmatig is verkregen . Ik ben te veel onder druk gezet . Ik	herroep	"alles ... 	 Wie deze advocaat is , blijft onduidelijk . De gemeente volhart bij"	algemeen_dagblad_19990916_89
herroep/verb/de_morgen_20040305_01_32/1561	"die dag gebeurde er iets vreemds , aldus Connerotte . 	 Plots werden alle veiligheidsmaatregelen"	herroepen	, diezelfde dag al . Zodra ik was afgezet , hoefde ik niet meer te	de_morgen_20040305_01_32
herroep/verb/de_morgen_20000513_01_171/17	in de jungle Biopiraten symbolisch afgestraft Het Europees Patentbureau heeft een controversieel patent op neemolie	herroepen	en straft op die manier de biopiraten van W.R. Grace af . Een symbolische zege	de_morgen_20000513_01_171
herroep/verb/de_morgen_20030903_01_133/369	voorzitter van de beheerraad van de KVS , die hem zijn beslissing als schepen liet	herroepen	". In dat verband , stelt het persbericht , werd volgende overeengekomen : 	 De"	de_morgen_20030903_01_133
herroep/verb/de_morgen_20010417_01_39/185	deputatie van Limburg . Die bestendige deputatie had daarmee een beslissing van de gemeente Maasmechelen	herroepen	. Maasmechelen - waarvan Opgrimbie deel uitmaakt - had eerder geweigerd een vergunning toe te	de_morgen_20010417_01_39
herroep/verb/de_morgen_20021214_01_163/213	directie geen gehoor te geven aan zijn bede , een maatregel die nooit zou worden	herroepen	. Mortier was en bleef een televisiegezicht . Zijn eerste opdracht was het legendarische WK	de_morgen_20021214_01_163
herroep/verb/de_morgen_20010214_01_91/148	een beslissing van de ministerraad - ' de administratieve overheid ' - niet kan worden	herroepen	door een burgerrechtbank maar enkel door de Raad van State . Enkel wanneer ' subjectieve	de_morgen_20010214_01_91
herroep/verb/de_morgen_20010108_01_175/277	van de schulden aan die instelling . Die bewering werd later min of meer weer	herroepen	, maar veel duidelijkheid over wat Rusland van plan is , blijft uit . Rusland	de_morgen_20010108_01_175
herroep/verb/de_morgen_20040525_01_37/862	Dit is het laatste wat ik erover zeg : ik ben blij dat Leterme zondagavond	herroepen	"heeft wat hij zondagmorgen gezegd heeft 	 , aldus Stevaert . 	 Nu is er"	de_morgen_20040525_01_37
herroep/verb/de_morgen_20020320_01_32/323	"heil van een duidelijke prioriteitennota . 	 Het is niet de bedoeling het bestuursakkoord te"	herroepen	"maar wel om een duidelijke fasering in te voeren 	 , zegt de groene schepen"	de_morgen_20020320_01_32
herroep/verb/de_morgen_19991210_01_42/304	dan vroeger . Zodra blijkt dat de begeleide persoon vals speelt , kan de vrijlating	herroepen	"worden . 	 Hebben mensen als Nihoul inspraak bij het bepalen van de voorwaarden ?"	de_morgen_19991210_01_42
herroep/verb/de_morgen_20030920_01_106/4191	echter niet goed wat die Versele aan het doen is . Hij zegt iets ,	herroept	het , praat weer , zwijgt . Ik kan er geen lijn in zien .	de_morgen_20030920_01_106
herroep/verb/de_morgen_19990423_01_103/1982	maar die beslissing werd door de tweede Franstalige kamer van de vaste beroepscommissie voor vluchtelingen	herroepen	. In zijn erkenningsdocument wordt ook vermeld dat de Belgische Staatsveiligheid , Amnesty International en	de_morgen_19990423_01_103
herroep/verb/de_morgen_20010324_01_182/1812	de geschiedenis van de mensenrechten . In 1685 heeft Lodewijk XIV het edict van Nantes	herroepen	, maar al jaren eerder stroomden de vluchtelingen sidderend zijn land uit . Ik heb	de_morgen_20010324_01_182
herroep/verb/de_morgen_20010629_01_270/3	Splitsing Microsoft	herroepen	Hof bevestigt illegale verdediging monopolie Microsoft heeft de wet overtreden , zo werd gisteren in	de_morgen_20010629_01_270
herroep/verb/de_morgen_20011215_01_15/286	"	 De voorwaarden waarvan sprake staan inderdaad in de afsprakennota , maar intussen is die"	herroepen	door een nieuwe afsprakennota waarin met geen woord meer gerept wordt over het uitsluiten van	de_morgen_20011215_01_15
herroep/verb/de_morgen_19990417_01_98/444	"van godsdienst . 	 Later , nadat er een storm van protest was gerezen ,"	herriep	hij dat . Polygamie is een hardnekkig verschijnsel in de geschiedenis van de Kerk .	de_morgen_19990417_01_98
herroep/verb/de_morgen_20010108_01_160/278	van de schulden aan die instelling . Die bewering werd later min of meer weer	herroepen	, maar veel duidelijkheid over wat Rusland van plan is , blijft uit . Rusland	de_morgen_20010108_01_160
herroep/verb/de_morgen_20000330_01_0/38	dat de Franse gemeenschapsregering op haar stappen terugkeert en de culturele boycot van Oostenrijk zal	herroepen	. Die was in februari uitgevaardigd als protest tegen de deelname aan het bewind van	de_morgen_20000330_01_0
herroep/verb/de_morgen_20010515_01_133/528	betrokkenen te bekijken hoe extreem-rechts beter kan worden aangepakt . Op het programma staat het	herroepen	van de instructie van De Clerck , evenals het aansporen van de Computer Crime Unit	de_morgen_20010515_01_133
herroep/verb/de_morgen_20000303_01_84/377	een nieuwe stemming . Ik geef voor alles prioriteit aan de club . Het eventueel	herroepen	"van mijn ontslag stond niet op de agenda . 	 De belangrijkste opdracht voor het"	de_morgen_20000303_01_84
herroep/verb/de_morgen_20010209_01_59/392	en waarmee hij zijn eerdere verklaring , die belastend was voor Patrick Abraham , heeft	herroepen	". In hun eerste recht van antwoord werd nochtans beweerd dat V.L. 	 nooit is"	de_morgen_20010209_01_59
herroep/verb/de_morgen_20030324_01_6/172	trouwens werden we geconfronteerd met zegeberichten die daarna , stap voor stap , moesten worden	herroepen	. De ' Fast and Easy War ' bestaat ook in Irak niet . De	de_morgen_20030324_01_6
herroep/verb/de_morgen_20010620_01_201/880	of de klagers de ene keer punten verloren , waarna een beroepsinstantie die beslissing weer	herriep	, enzovoort . Elf keer werd het klassement al aangepast . Maar de beslissing van	de_morgen_20010620_01_201
herroep/verb/de_standaard_20000125_01_29/576	. Ze hadden een voorstel dat beter is , ondertekenen vervolgens dit onvoldragen voorstel en	herroepen	hun handtekening dan weer enkele dagen later . Enfin , we zijn blij dat ze	de_standaard_20000125_01_29
herroep/verb/de_standaard_20040129_01_76/670	"laatste werk met het verzoek het te verbranden , opdat op die manier Auschwitz 	"	herroepen	zij ... IN Liquidatie wordt het onmogelijke op meer dan één manier mogelijk gemaakt .	de_standaard_20040129_01_76
herroep/verb/de_standaard_20040922_01_113/162	misdaden zijn te zwaar voor amnestie . Justitie heeft daarom Sjamanov opgeroepen de beslissing te	herroepen	. Generaal Sjamanov is een oude strijdmakker van Boedanov , die onder hem in Tsjetsjenië	de_standaard_20040922_01_113
herroep/verb/de_standaard_20020204_01_48/82	Zij aan zij met landloze Braziliaanse boeren eist een internationale delegatie van WSF-gangers er het	herroepen	van een uitzettingsbevel waardoor 750 gezinnen op straat dreigen te komen . Omdat de landbezetting	de_standaard_20020204_01_48
herroep/verb/de_standaard_20010111_01_66/293	"voor eind januari 	 , aldus een persmededeling . Poppe heeft zijn ontslag echter niet"	herroepen	. Volgens Real Software staat de deur nog wel op een kier . Goedgeplaatste waarnemers	de_standaard_20010111_01_66
herroep/verb/de_standaard_20020709_01_77/268	aan een volle week van stakingsacties . De inzet van het sociale conflict is het	herroepen	van de versoepeling van de arbeidswetgeving . Hoofdrolspelers zijn de Italiaanse premier , Silvio Berlusconi	de_standaard_20020709_01_77
herroep/verb/de_standaard_20011124_01_10/116	vast dat de top maandag zou beginnen in Bonn , maar ook dat werd weer	herroepen	. De Afghaanse facties hebben meer tijd nodig om zich voor te bereiden en hun	de_standaard_20011124_01_10
herroep/verb/de_standaard_20010504_01_119/161	van minister van Defensie Donald Rumsfeld dat alle contacten voor onbepaalde tijd zijn opgeschort ,	herroepen	. ( BUITENLAND/6 ) HONGERSNOOD IN SUDAN De Verenigde Naties vragen onmiddellijk vijftig miljoen dollar	de_standaard_20010504_01_119
herroep/verb/de_standaard_20030726_01_76/111	. Het exclusiviteitsrecht van Boeing voor de lancering van zijn draagraket Delta-4 op Vandenberg wordt	herroepen	. Lockheed Martin zal het recht hebben een eigen lanceerinstallatie op de militaire basis aan	de_standaard_20030726_01_76
herroep/verb/de_standaard_20020628_01_35/639	tot de liberale vleugel en is de kans reëel dat het voltallige Hof het vonnis	herroept	. Anders zal het zeker naar het Amerikaanse Hooggerechtshof worden doorgestuurd . Dat hoogste hof	de_standaard_20020628_01_35
herroep/verb/de_standaard_20040121_01_122/269	of nauwelijks ter sprake . De regering heeft haar verklaringen over de wapens deels moeten	herroepen	omdat ze gebaseerd waren op foutieve gegevens . Uit een maandag gepubliceerde peiling blijkt dat	de_standaard_20040121_01_122
herroep/verb/de_standaard_20000322_01_36/35	om genetisch gewijzigde maïs op de markt te laten . Greenpeace wou die beslissing laten	herroepen	. Het vindt dat toelating van genetisch gewijzigde organismen ( GGO's ) niet kan ,	de_standaard_20000322_01_36
herroep/verb/de_standaard_20030503_01_129/777	een dreiging met een gerechtelijke procedure . Woensdag werd de selectie voor de tweede keer	herroepen	. Nu wordt zowat iedereen uitgestuurd . De enige gewichtsklassen waarin niemand werd geselecteerd zijn	de_standaard_20030503_01_129
herroep/verb/de_standaard_20011025_01_27/346	De wilsverklaring mag niet ouder zijn dan vijf jaar en kan steeds worden gewijzigd of	herroepen	. De euthanaserende arts moet binnen de vier dagen de Federale Controle- en Evaluatiecommissie inlichten	de_standaard_20011025_01_27
herroep/verb/de_standaard_20000311_01_98/197	Didier Michels van Harelbeke om zijn verwijdering uit de neutrale zone tot eind 2000 te	herroepen	. Michels had scheidsrechtes Serré en zijn grensrechter belaagd na de thuismatch tegen AA Gent	de_standaard_20000311_01_98
herroep/verb/de_standaard_20031217_01_89/256	krant La Stampa dinsdag . De nieuwe wet die de regering-Berlusconi bekrachtigd wil zien ,	herroept	onder meer een wet die in 1997 werd gestemd . Die bepaalt dat een ondernemer	de_standaard_20031217_01_89
herroep/verb/de_standaard_20020504_01_95/9	KV Mechelen krijgt licentie BRUSSEL - Het beroepscomité	herriep	gisteren de uitspraak van de licentiecommissie en besliste om KV Mechelen toch zijn licentie te	de_standaard_20020504_01_95
herroep/verb/de_standaard_20000202_01_58/62	Oostenrijkse politiek zit . Een windhaan die straffe uitspraken doet en die dan later weer	herroept	. Een door xenofobie aangetast sujet . Maar is dat voldoende om rond de man	de_standaard_20000202_01_58
herroep/verb/de_standaard_20010929_01_138/1996	vijf maanden voorwaardelijk , en 100.000 frank schadevergoeding . Maar in beroep werd dat vonnis	herroepen	": de gevangenisstraf verviel en de schadevergoeding werd gehalveerd . 	 Dat was een flinke"	de_standaard_20010929_01_138
herroep/verb/de_standaard_20040205_01_137/318	van een vraagstelling . Daardoor werd een causaal verband gesuggereerd tussen het telefoongesprek en het	herroepen	van de beslissing . Ook dat gebeurde omdat er geen opnames waren van de man	de_standaard_20040205_01_137
herroep/verb/de_standaard_19990824_01_5/225	Media . Dat ministerie riep de Moskouse overheid op de beslissing van de brandweer te	herroepen	om de redactielokalen van Kommersant te verzegelen . De brandweer ontkende elke politieke motivatie .	de_standaard_19990824_01_5
herroep/verb/de_standaard_20040722_01_101/355	gevolg van Arafats beslissing om zijn neef aan te stellen tot algemene veiligheidschef . Arafat	herriep	die benoeming maandag en blijft het ontslag van Qorei weigeren . Voor Qorei is het	de_standaard_20040722_01_101
herroep/verb/de_standaard_20041025_01_112/265	aangegaan , strekken degenen die deze hebben aangegaan , tot wet . Zij kunnen niet	herroepen	worden dan met hun wederzijdse toestemming of op de gronden door de wet erkend .	de_standaard_20041025_01_112
herroep/verb/de_standaard_20030614_01_79/589	en zondag wordt gehouden , hoopt Cofferati de regering-Berlusconi alsnog te dwingen de wetswijziging te	herroepen	. De CGIL krijgt daarbij ook politieke steun van de ( kleine ) linkse oppositiepartij	de_standaard_20030614_01_79
herroep/verb/de_standaard_20040416_01_93/61	een omstreden immuniteitswet , maar wordt nu hervat omdat de hoogste constitutionele rechtbank de wet	herriep	"wegens 	 ongrondwettelijk 	 . Het zogeheten SME-proces ( zie Leeswijzer ) blijft de Italiaanse"	de_standaard_20040416_01_93
herroep/verb/de_standaard_20040529_01_26/222	"geven . 	 Niet te verkopen 	 , was hun oordeel . Acht jaar later"	herroept	The Luxury Collection , een onderdeel van Starwood Hotels , die visie , al geeft	de_standaard_20040529_01_26
herroep/verb/de_standaard_19990728_01_18/381	verklaring enigszins te minimaliseren , maar de Taiwanese president is niet bereid zijn woorden te	herroepen	". Een herenigd China is voor 	 de toekomst 	 , dat is niet de"	de_standaard_19990728_01_18
herroep/verb/de_standaard_20020128_01_17/201	"aangepast 	 . Zo kon het gebeuren dat het Hooggerechtshof in december een vroeger arrest"	herriep	dat de onteigeningen als illegaal en ongrondwettelijk had bestempeld . De wet op de openbare	de_standaard_20020128_01_17
herroep/verb/de_standaard_20040406_01_95/57	land opgewekte groene stroom te laten betalen voor distributie . Groen ! wil dat besluit	herroepen	. De heibel over groene stroom is al een tijdje aan de gang . Vorige	de_standaard_20040406_01_95
herroep/verb/de_standaard_20010108_01_40/146	't Gerecht De perspectieven waren slecht Dus met het lot van Bruno in 't verschiet	Herriep	hij braaf zijn ketterij ' Maar toch beweegt ze , ' bromde hij Want schuldbewust	de_standaard_20010108_01_40
herroep/verb/de_standaard_19991109_01_103/109	door een hogere rechtbank . Maar in zulke feitenkwesties worden beslissingen van procesrechters haast nooit	herroepen	door een hogere rechtbank . En Jackson heeft zijn uitspraak zo goed toegelicht met bewijsmateriaal	de_standaard_19991109_01_103
herroep/verb/de_standaard_20011029_01_124/241	grond van het gemak waarmee de sporen verstoven , maar de mededeling is later uitdrukkelijk	herroepen	. De Amerikaanse autoriteiten wensten kennelijk de indruk te laten bestaan dat het om een	de_standaard_20011029_01_124
herroep/verb/de_standaard_20000914_01_90/379	zenuwen werkten . Hij raakte verstrikt in warrige uitspraken , die hij stuntelig probeerde te	herroepen	. Uiteindelijk pleegde hij harakiri door aan de vooravond van een belangrijke Europese match de	de_standaard_20000914_01_90
herroep/verb/de_standaard_20040928_01_54/163	, in Noord-Frankrijk . Dertien van hen hielden hun onschuld staande . Na twee weken	herriep	Delay , die de beklaagden aan de galg had gepraat , haar verklaringen tegen die	de_standaard_20040928_01_54
herroep/verb/de_standaard_20040315_01_128/15	Kleine parade Britney Spears pleegt geen zelfmoord in videoclip Het Amerikaanse popicoon Britney Spears	herroept	haar plan om een videoclipje te draaien waarin ze zelfmoord pleegt . Ze vreest dat	de_standaard_20040315_01_128
herroep/verb/de_standaard_20020209_01_141/158	meer dan één dag werken . Maar de RVA heeft die regeling sinds begin 2001	herroepen	. Alle podiumtechnici zijn er nu van uitgesloten , en voor de meeste uitvoerend kunstenaars	de_standaard_20020209_01_141
herroep/verb/de_standaard_20000314_01_26/567	haar lasterlijke beschuldigingen kreeg weduwe Germonpré twee keer de kans om haar valse aantijgingen te	herroepen	"	 , en dat gebeurde niet , aldus de Boerenbond . Hij dient de klacht"	de_standaard_20000314_01_26
herroep/verb/het_laatste_nieuws_20020213_01_247/355	had hem hiervoor na een schorsing ook de laan uitgestuurd . Die beslissing is nu	herroepen	. Maes diende zich maandag aan om weer aan de slag te gaan waarna het	het_laatste_nieuws_20020213_01_247
herroep/verb/het_laatste_nieuws_20031219_01_43/10	Dief vervult werkstraf niet HERENTHOUT De rechtbank in Turnhout	herriep	de probatiemaatregelen voor Jan P. ( 23 ) uit Herenthout . De man moet alsnog	het_laatste_nieuws_20031219_01_43
herroep/verb/het_laatste_nieuws_20000509_01_441/598	ook nu niet opgesteld worden ? andquot; Zeker niet . Die beslissing wordt gewoon niet	herroepen	. Ze werd overigens ingegeven om financiële redenen . We wilden geen spelers meer betalen	het_laatste_nieuws_20000509_01_441
herroep/verb/het_laatste_nieuws_20010827_01_324/160	de minste interpretatie toe . Zolang er niet afgetrapt was , kon ik mijn beslissing	herroepen	. Ik dank mijn vierde man , die duidelijk de nieuwe richtlijn volgde dat hij	het_laatste_nieuws_20010827_01_324
herroep/verb/het_laatste_nieuws_20031129_01_705/67	voldeden niet aan de selectiecriteria , maar werden verrassend genoeg wel geselecteerd . De federatie	herroept	die beslissing nu . andquot; Na het WK in Barcelona hadden we gezegd dat we	het_laatste_nieuws_20031129_01_705
herroep/verb/het_laatste_nieuws_20020626_01_262/673	Gent durf ik andapos;s nachts niet meer alleen door een donkere straat . Daarom :	herroep	de afschaffing van het kijk- en luistergeld , laat de mensen weer betalen voor de	het_laatste_nieuws_20020626_01_262
herroep/verb/het_laatste_nieuws_20001018_01_475/55	besliste namelijk zijn ontslag in te dienen . Vele pogingen om de de beslissing te	herroepen	konden niet baten . De Dadizelenaar blijft bij zijn beslissing . andquot; Het is een	het_laatste_nieuws_20001018_01_475
herroep/verb/het_laatste_nieuws_20000419_01_499/255	volgend seizoen toe fel verzwakt zou worden , dan kan ik mijn beslissing nog altijd	herroepen	. andquot; Terwijl Guy Van Drom , de enige nog overblijvende speler die de stap	het_laatste_nieuws_20000419_01_499
herroep/verb/het_laatste_nieuws_20030618_01_61/311	de personenwagen van Christiana G. In een andere zaak werd het probatieuitstel van de beklaagde	herroepen	en zal hij acht maanden effectief moeten brommen . Rob H. stal zes bromfietsen .	het_laatste_nieuws_20030618_01_61
herroep/verb/het_laatste_nieuws_20010511_01_629/371	de joodse advocaten , is het bewijs van dat protest . Die beslissing werd pas	herroepen	toen de Duitse bezetter de stafhouder voor de hoogste militaire autoriteiten riep en dreigde met	het_laatste_nieuws_20010511_01_629
herroep/verb/het_laatste_nieuws_20040528_01_568/175	week bij Verreycken . Een reeks wederzijdse klachten deed de kortgedingrechter in februari die beslissing	herroepen	. De kinderen werden toegewezen aan Verreycken , Hellebaut werd een strikt verbod opgelegd om	het_laatste_nieuws_20040528_01_568
herroep/verb/het_laatste_nieuws_20040320_01_587/113	aan Rogge om de toekenning van de Spelen aan de andapos; dictatuur andapos; China te	herroepen	. Persoonlijk kregen ze de IOC-voorzitter niet te zien , want die was iets vroeger	het_laatste_nieuws_20040320_01_587
herroep/verb/het_laatste_nieuws_20040320_01_526/116	aan Rogge om de toekenning van de Spelen aan de andapos; dictatuur andapos; China te	herroepen	. Persoonlijk kregen ze de IOC-voorzitter niet te zien , want die was iets vroeger	het_laatste_nieuws_20040320_01_526
herroep/verb/het_laatste_nieuws_20001017_01_365/132	geen toegevingen zijn gedaan waar men achteraf spijt van zal hebben en dus zal willen	herroepen	. Er is nu eenmaal in dit soort lange vergaderingen niet altijd de tijd om	het_laatste_nieuws_20001017_01_365
herroep/verb/het_laatste_nieuws_20010614_01_435/206	regeling met de RVA in verband met Daelman was eerst goedgekeurd , maar dat is	herroepen	. Goed , we zullen zijn contract over twaalf maanden laten lopen als we bij	het_laatste_nieuws_20010614_01_435
herroep/verb/het_laatste_nieuws_20030703_01_486/240	van kracht zou gaan , maar door verzet van een belanghebbende club werd deze regel	herroepen	. Oefenprogrammaandapos;s GS BEEK Oefenprogramma : 24.7 . Beek-Park Houthalen , 31.7 . Beek-Ven Maaseik	het_laatste_nieuws_20030703_01_486
herroep/verb/het_laatste_nieuws_19990722_01_423/2	Dierckxsens	herroept	zijn verklaring nu blijkt dat het om een Het product dat hij toen vermeldde ,	het_laatste_nieuws_19990722_01_423
herroep/verb/het_laatste_nieuws_20040325_01_52/66	vonnis van 14 mei 2002 kreeg niet naar behoren uitgevoerd . Zijn probatie-opschorting werd dus	herroepen	. Het feit waarvoor V.D.A. zich moest verantwoorden , was een diefstal bij Electrabel in	het_laatste_nieuws_20040325_01_52
herroep/verb/het_laatste_nieuws_19990330_01_266/132	Vlaamse raad . Met een leespen moeten ze de stem uitbrengen . andquot; De stem	herroepen	, om opnieuw te beginnen , is een belangrijk procédé dat we de oudere mensen	het_laatste_nieuws_19990330_01_266
herroep/verb/het_laatste_nieuws_20020622_01_475/272	brief naar de KBVB waarin hij vraagt om de schrapping van het stamnummer 18 te	herroepen	. Maandag zou de Bond in deze zaak een beslissing nemen . Yves Vrebosch ,	het_laatste_nieuws_20020622_01_475
herroep/verb/het_laatste_nieuws_20040602_01_623/120	gevaar . Dat zal ook de reden zijn waarom mevrouw Van Hecke haar eerdere stellingname	herroept	of heel sterk afzwakt . Oké , geen sterk argument maar wel de realiteit .	het_laatste_nieuws_20040602_01_623
herroep/verb/het_nieuwsblad_20020312_01_464/270	op . Destijds kreeg hij nog opschorting voor de diefstal , maar die werd nu	herroepen	en omgezet in een effectieve celstraf .	het_nieuwsblad_20020312_01_464
herroep/verb/het_nieuwsblad_20040716_01_138/182	geen simpele zaak geweest . Tot twee keer toe diende de beslissing op de valreep	herroepen	omdat de diensten van De Lijn niet akkoord waren . Tot het stadsbestuur bereid was	het_nieuwsblad_20040716_01_138
herroep/verb/het_nieuwsblad_20010519_01_587/375	"volksgenoten 	 als lid toe te laten . Later viseerde men expliciet de joden ."	Herroepen	Jan Verstraete kreeg voor zijn onderzoek niet alleen inzage in een tot op heden onbekend	het_nieuwsblad_20010519_01_587
herroep/verb/het_nieuwsblad_20021016_01_239/257	naar de vrijworplijn , scoorde zijn eerste en pas na protest van onze kant ,	herriepen	de refs die beslissing . Zij het zonder de logische technische fout te blazen .	het_nieuwsblad_20021016_01_239
herroep/verb/het_nieuwsblad_20010310_01_487/437	. De Engelsen stonden om te beginnen onder Frans bevel en de bevelen werden soms	herroepen	. Eer die dan het terrein bereikten moest men de strategie alweer herzien . De	het_nieuwsblad_20010310_01_487
herroep/verb/het_nieuwsblad_20020206_01_45/191	"handelingen voortzette . 	 Een probatie-assistent volgt de beklaagde op . De maatregel kan altijd"	herroepen	"worden 	 , zegt procureur Herman Jansens van het Turnhoutse parket . 	 De assistenten"	het_nieuwsblad_20020206_01_45
herroep/verb/het_nieuwsblad_20000322_01_553/90	1999 ten strengste verboden . Door het bellen riskeert hij dat zijn voorwaardelijke invrijheidsstelling wordt	herroepen	. Op 25 juni 1999 had de Leuvense strafrechter de Beverenaar drie jaar celstraf ,	het_nieuwsblad_20000322_01_553
herroep/verb/het_nieuwsblad_20000414_01_279/152	naleefde . De wielrenner vroeg aan de Hasseltse rechter om dat probatie-uitstel van '96 te	herroepen	, maar de rechter oordeelde dat die door verjaring vervallen is . Volgens de openbare	het_nieuwsblad_20000414_01_279
herroep/verb/het_nieuwsblad_19990819_01_511/46	Staten en Japan af . Na protesten en dreiging met een rechtszaak is dat besluit	herroepen	. De organisatoren betaalden promotor Bill Lutt 21 miljoen frank om geen juridische stappen te	het_nieuwsblad_19990819_01_511
herroep/verb/het_nieuwsblad_19990908_01_44/28	Sauwens heeft de schorsing van directeur Gaston Merckx van de Antwerpse Waterwerken ( AWW )	herroepen	. Merckx kan daardoor in principe vandaag al terug aan de slag . Of hij	het_nieuwsblad_19990908_01_44
herroep/verb/het_nieuwsblad_20031016_01_477/184	het hof van Cassatie maar dat zag geen enkele reden om de eerdere veroordeling te	herroepen	. De feiten kwamen aan het licht toen bestuurssecretaris Gert Bulté in juli 1997 wantoestanden	het_nieuwsblad_20031016_01_477
herroep/verb/het_nieuwsblad_19991222_01_161/879	ze woensdag allemaal naar huis en kwamen naar mij met de vraag mijn beslissing te	herroepen	". 	 Inmenging 	 Vorige zaterdag vergaderden ze dan met Vic Nijs en Johan Capiot"	het_nieuwsblad_19991222_01_161
herroep/verb/het_nieuwsblad_20040206_01_745/106	De kosten van de tests worden nu op de landbouwer verhaald en de federale regering	herroept	een eerder gemaakte afspraak . De regering rekent op solidariteit binnen de landbouwsector en gaat	het_nieuwsblad_20040206_01_745
