cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	votes
hachelijk/adj/nrc_handelsblad_20011122_14/241/R5	hachelijk/adj/nrc_handelsblad_20011122_14/241	R5	hun	det	hun/det	hun	True	R	6	0.59849536	902917	82	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R6	hachelijk/adj/nrc_handelsblad_20011122_14/241	R6	macht	noun	macht/noun	macht	True	R	7	0.55064285	46339	4	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R7	hachelijk/adj/nrc_handelsblad_20011122_14/241	R7	ga	verb	ga/verb	gaat	True	R	8	-0.20339537	1085158	44	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R8	hachelijk/adj/nrc_handelsblad_20011122_14/241	R8	.	punct	./punct	.	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R9	hachelijk/adj/nrc_handelsblad_20011122_14/241	R9	sentence_delimiter	none	none	</sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R10	hachelijk/adj/nrc_handelsblad_20011122_14/241	R10	sentence_delimiter	none	none	<sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R11	hachelijk/adj/nrc_handelsblad_20011122_14/241	R11	de	det	de/det	De	False	R	12	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R12	hachelijk/adj/nrc_handelsblad_20011122_14/241	R12	criticus	noun	criticus/noun	critici	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R13	hachelijk/adj/nrc_handelsblad_20011122_14/241	R13	word	verb	word/verb	worden	False	R	14	0.4748744000000001	3486710	279	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R14	hachelijk/adj/nrc_handelsblad_20011122_14/241	R14	vaak	adj	vaak/adj	vaak	False	R	15	0.8190666999999999	194279	22	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011122_14/241/R15	hachelijk/adj/nrc_handelsblad_20011122_14/241	R15	progressievelingen	noun	progressievelingen/noun	progressievelingen	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L0	hachelijk/adj/nrc_handelsblad_20031105_103/18	L0	te	adv	te/adv	te	True	L	1	-0.11868244	407519	18	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20031105_103/18/L1	hachelijk/adj/nrc_handelsblad_20031105_103/18	L1	echter	adv	echter/adv	echter	True	L	2	0.14620751	172600	10	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L2	hachelijk/adj/nrc_handelsblad_20031105_103/18	L2	)	punct	)/punct	)	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L3	hachelijk/adj/nrc_handelsblad_20031105_103/18	L3	Zaken	name	Zaken/name	Zaken	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L4	hachelijk/adj/nrc_handelsblad_20031105_103/18	L4	Buitenlandse	name	Buitenlandse/name	Buitenlandse	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L5	hachelijk/adj/nrc_handelsblad_20031105_103/18	L5	(	punct	(/punct	(	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L6	hachelijk/adj/nrc_handelsblad_20031105_103/18	L6	Scheffer	name	Scheffer/name	Scheffer	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L7	hachelijk/adj/nrc_handelsblad_20031105_103/18	L7	Hoop	name	Hoop/name	Hoop	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L8	hachelijk/adj/nrc_handelsblad_20031105_103/18	L8	De	name	De/name	De	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L9	hachelijk/adj/nrc_handelsblad_20031105_103/18	L9	en	vg	en/vg	en	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L10	hachelijk/adj/nrc_handelsblad_20031105_103/18	L10	Kamp	name	Kamp/name	Kamp	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L11	hachelijk/adj/nrc_handelsblad_20031105_103/18	L11	vind	verb	vind/verb	vonden	True	L	12	-0.03660397	541702	26	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20031105_103/18/L12	hachelijk/adj/nrc_handelsblad_20031105_103/18	L12	bijdrage	noun	bijdrage/noun	bijdrage	True	L	13	NA	NA	NA	FALSE	TRUE	TRUE	2
hachelijk/adj/nrc_handelsblad_20031105_103/18/L13	hachelijk/adj/nrc_handelsblad_20031105_103/18	L13	dergelijk	adj	dergelijk/adj	dergelijke	True	L	14	0.5525073	46067	4	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20031105_103/18/L14	hachelijk/adj/nrc_handelsblad_20031105_103/18	L14	een	det	een/det	Een	True	L	15	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/L15	hachelijk/adj/nrc_handelsblad_20031105_103/18	L15	sentence_delimiter	none	none	<sentence>	none	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R0	hachelijk/adj/nrc_handelsblad_20031105_103/18	R0	.	punct	./punct	.	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R1	hachelijk/adj/nrc_handelsblad_20031105_103/18	R1	sentence_delimiter	none	none	</sentence>	none	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R2	hachelijk/adj/nrc_handelsblad_20031105_103/18	R2	sentence_delimiter	none	none	<sentence>	none	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R3	hachelijk/adj/nrc_handelsblad_20031105_103/18	R3	het	noun	het/noun	Het	False	R	4	0.26932222	764720	50	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R4	hachelijk/adj/nrc_handelsblad_20031105_103/18	R4	ben	verb	ben/verb	is	False	R	5	0.27487627	9938754	651	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R5	hachelijk/adj/nrc_handelsblad_20031105_103/18	R5	opmerkelijk	adj	opmerkelijk/adj	opmerkelijk	False	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R6	hachelijk/adj/nrc_handelsblad_20031105_103/18	R6	dat	comp	dat/comp	dat	False	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R7	hachelijk/adj/nrc_handelsblad_20031105_103/18	R7	de	det	de/det	de	False	R	8	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R8	hachelijk/adj/nrc_handelsblad_20031105_103/18	R8	VVD	name	VVD/name	VVD	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R9	hachelijk/adj/nrc_handelsblad_20031105_103/18	R9	zich	pron	zich/pron	zich	False	R	10	0.56240076	1097010	96	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R10	hachelijk/adj/nrc_handelsblad_20031105_103/18	R10	nu	adv	nu/adv	nu	False	R	11	-0.16466324	803160	34	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R11	hachelijk/adj/nrc_handelsblad_20031105_103/18	R11	verzet	verb	verzet/verb	verzet	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R12	hachelijk/adj/nrc_handelsblad_20031105_103/18	R12	tegen	prep	tegen/prep	tegen	False	R	13	-0.25318533	727647	28	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R13	hachelijk/adj/nrc_handelsblad_20031105_103/18	R13	een	det	een/det	een	False	R	14	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R14	hachelijk/adj/nrc_handelsblad_20031105_103/18	R14	missie	noun	missie/noun	missie	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20031105_103/18/R15	hachelijk/adj/nrc_handelsblad_20031105_103/18	R15	in	prep	in/prep	in	False	R	16	0.121471085	9492181	532	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L0	hachelijk/adj/nrc_handelsblad_20011102_62/122	L0	de	det	de/det	de	True	L	1	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L1	hachelijk/adj/nrc_handelsblad_20011102_62/122	L1	en	vg	en/vg	en	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L2	hachelijk/adj/nrc_handelsblad_20011102_62/122	L2	Afghanistan	name	Afghanistan/name	Afghanistan	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L3	hachelijk/adj/nrc_handelsblad_20011102_62/122	L3	buurland	noun	buurland/noun	buurland	True	L	4	0.98550045	7497	1	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L4	hachelijk/adj/nrc_handelsblad_20011102_62/122	L4	op	prep	op/prep	op	True	L	5	-0.24508139999999998	4502370	175	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L5	hachelijk/adj/nrc_handelsblad_20011102_62/122	L5	aanval	noun	aanval/noun	aanvallen	True	L	6	1.015785	36431	5	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L6	hachelijk/adj/nrc_handelsblad_20011102_62/122	L6	Amerikaans	adj	Amerikaans/adj	Amerikaanse	True	L	7	-0.029946282999999997	231449	11	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L7	hachelijk/adj/nrc_handelsblad_20011102_62/122	L7	de	det	de/det	de	True	L	8	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L8	hachelijk/adj/nrc_handelsblad_20011102_62/122	L8	tegen	prep	tegen/prep	tegen	True	L	9	-0.25318533	727647	28	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L9	hachelijk/adj/nrc_handelsblad_20011102_62/122	L9	besta	verb	besta/verb	bestaat	True	L	10	-0.07383646	151384	7	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L10	hachelijk/adj/nrc_handelsblad_20011102_62/122	L10	land	noun	land/noun	land	True	L	11	-0.010247592	304215	15	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L11	hachelijk/adj/nrc_handelsblad_20011102_62/122	L11	het	det	het/det	het	True	L	12	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L12	hachelijk/adj/nrc_handelsblad_20011102_62/122	L12	in	prep	in/prep	in	True	L	13	0.121471085	9492181	532	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L13	hachelijk/adj/nrc_handelsblad_20011102_62/122	L13	die	pron	die/pron	die	True	L	14	-0.43052807	2519801	82	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L14	hachelijk/adj/nrc_handelsblad_20011102_62/122	L14	weerstand	noun	weerstand/noun	weerstand	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/L15	hachelijk/adj/nrc_handelsblad_20011102_62/122	L15	de	det	de/det	de	True	L	16	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R0	hachelijk/adj/nrc_handelsblad_20011102_62/122	R0	positie	noun	positie/noun	positie	True	R	1	4.233741	45391	156	TRUE	TRUE	TRUE	3
hachelijk/adj/nrc_handelsblad_20011102_62/122/R1	hachelijk/adj/nrc_handelsblad_20011102_62/122	R1	waarin	pp	waarin/pp	waarin	True	R	2	NA	NA	NA	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20011102_62/122/R2	hachelijk/adj/nrc_handelsblad_20011102_62/122	R2	president	noun	president/noun	president	True	R	3	0.33115414	102347	7	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20011102_62/122/R3	hachelijk/adj/nrc_handelsblad_20011102_62/122	R3	Musharraf	name	Musharraf/name	Musharraf	True	R	4	NA	NA	NA	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20011102_62/122/R4	hachelijk/adj/nrc_handelsblad_20011102_62/122	R4	sinds	prep	sinds/prep	sinds	True	R	5	-0.60574126	184528	5	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R5	hachelijk/adj/nrc_handelsblad_20011102_62/122	R5	het	det	het/det	het	True	R	6	0.19293958	11650779	703	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R6	hachelijk/adj/nrc_handelsblad_20011102_62/122	R6	breek_uit	verb	breek_uit/verb	uitbreken	True	R	7	1.7157521	14471	4	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R7	hachelijk/adj/nrc_handelsblad_20011102_62/122	R7	van	prep	van/prep	van	True	R	8	-0.08943730000000001	12638933	575	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R8	hachelijk/adj/nrc_handelsblad_20011102_62/122	R8	de	det	de/det	de	True	R	9	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R9	hachelijk/adj/nrc_handelsblad_20011102_62/122	R9	vijandelijkheden	noun	vijandelijkheden/noun	vijandelijkheden	True	R	10	3.6575330000000004	518	1	TRUE	FALSE	TRUE	2
hachelijk/adj/nrc_handelsblad_20011102_62/122/R10	hachelijk/adj/nrc_handelsblad_20011102_62/122	R10	zich	pron	zich/pron	zich	True	R	11	0.56240076	1097010	96	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20011102_62/122/R11	hachelijk/adj/nrc_handelsblad_20011102_62/122	R11	bevind	verb	bevind/verb	bevindt	True	R	12	2.327559	37144	19	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20011102_62/122/R12	hachelijk/adj/nrc_handelsblad_20011102_62/122	R12	.	punct	./punct	.	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R13	hachelijk/adj/nrc_handelsblad_20011102_62/122	R13	sentence_delimiter	none	none	</sentence>	none	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R14	hachelijk/adj/nrc_handelsblad_20011102_62/122	R14	sentence_delimiter	none	none	<sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20011102_62/122/R15	hachelijk/adj/nrc_handelsblad_20011102_62/122	R15	""""	punct	"""/punct"	""""	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L0	hachelijk/adj/nrc_handelsblad_20000621_137/172	L0	de	det	de/det	de	True	L	1	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L1	hachelijk/adj/nrc_handelsblad_20000621_137/172	L1	regelmatig	adj	regelmatig/adj	regelmatig	True	L	2	0.22182786	32081	2	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L2	hachelijk/adj/nrc_handelsblad_20000621_137/172	L2	Afrika	name	Afrika/name	Afrika	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L3	hachelijk/adj/nrc_handelsblad_20000621_137/172	L3	uit	prep	uit/prep	uit	True	L	4	1.2665995	1135560	200	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L4	hachelijk/adj/nrc_handelsblad_20000621_137/172	L4	vluchteling	noun	vluchteling/noun	vluchtelingen	True	L	5	0.5409765999999999	23542	2	FALSE	TRUE	TRUE	2
hachelijk/adj/nrc_handelsblad_20000621_137/172/L5	hachelijk/adj/nrc_handelsblad_20000621_137/172	L5	onderneem	verb	onderneem/verb	ondernemen	True	L	6	1.3699763	15350	3	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20000621_137/172/L6	hachelijk/adj/nrc_handelsblad_20000621_137/172	L6	Europa	name	Europa/name	Europa	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L7	hachelijk/adj/nrc_handelsblad_20000621_137/172	L7	van	prep	van/prep	van	True	L	8	-0.08943730000000001	12638933	575	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L8	hachelijk/adj/nrc_handelsblad_20000621_137/172	L8	zuid_grens	noun	zuid_grens/noun	zuidgrens	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L9	hachelijk/adj/nrc_handelsblad_20000621_137/172	L9	de	det	de/det	de	True	L	10	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L10	hachelijk/adj/nrc_handelsblad_20000621_137/172	L10	aan	prep	aan/prep	Aan	True	L	11	0.03444959	2153601	111	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L11	hachelijk/adj/nrc_handelsblad_20000621_137/172	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L12	hachelijk/adj/nrc_handelsblad_20000621_137/172	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L13	hachelijk/adj/nrc_handelsblad_20000621_137/172	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L14	hachelijk/adj/nrc_handelsblad_20000621_137/172	L14	ijsberg	noun	ijsberg/noun	ijsberg	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/L15	hachelijk/adj/nrc_handelsblad_20000621_137/172	L15	een	det	een/det	een	False	L	16	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R0	hachelijk/adj/nrc_handelsblad_20000621_137/172	R0	oversteek	noun	oversteek/noun	oversteek	True	R	1	3.6607594	1552	3	TRUE	TRUE	TRUE	3
hachelijk/adj/nrc_handelsblad_20000621_137/172/R1	hachelijk/adj/nrc_handelsblad_20000621_137/172	R1	in	prep	in/prep	in	True	R	2	0.121471085	9492181	532	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R2	hachelijk/adj/nrc_handelsblad_20000621_137/172	R2	krakkemikkige	adj	krakkemikkige/adj	krakkemikkige	True	R	3	3.9550247000000005	383	1	TRUE	FALSE	TRUE	2
hachelijk/adj/nrc_handelsblad_20000621_137/172/R3	hachelijk/adj/nrc_handelsblad_20000621_137/172	R3	vaartuig	noun	vaartuig/noun	vaartuigen	True	R	4	3.3430269999999997	1421	2	FALSE	FALSE	TRUE	1
hachelijk/adj/nrc_handelsblad_20000621_137/172/R4	hachelijk/adj/nrc_handelsblad_20000621_137/172	R4	.	punct	./punct	.	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R5	hachelijk/adj/nrc_handelsblad_20000621_137/172	R5	sentence_delimiter	none	none	</sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R6	hachelijk/adj/nrc_handelsblad_20000621_137/172	R6	sentence_delimiter	none	none	<sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R7	hachelijk/adj/nrc_handelsblad_20000621_137/172	R7	niet	adv	niet/adv	Niet	False	R	8	-0.22057714	3455007	138	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R8	hachelijk/adj/nrc_handelsblad_20000621_137/172	R8	zelden	adv	zelden/adv	zelden	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R9	hachelijk/adj/nrc_handelsblad_20000621_137/172	R9	eindig	verb	eindig/verb	eindigt	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R10	hachelijk/adj/nrc_handelsblad_20000621_137/172	R10	deze	det	deze/det	deze	False	R	11	0.531417	719674	61	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R11	hachelijk/adj/nrc_handelsblad_20000621_137/172	R11	met	prep	met/prep	met	False	R	12	-0.092682794	4230163	192	TRUE	FALSE	TRUE	2
hachelijk/adj/nrc_handelsblad_20000621_137/172/R12	hachelijk/adj/nrc_handelsblad_20000621_137/172	R12	de	det	de/det	de	False	R	13	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R13	hachelijk/adj/nrc_handelsblad_20000621_137/172	R13	dood	noun	dood/noun	dood	False	R	14	0.30413952	59610	4	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R14	hachelijk/adj/nrc_handelsblad_20000621_137/172	R14	.	punct	./punct	.	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20000621_137/172/R15	hachelijk/adj/nrc_handelsblad_20000621_137/172	R15	sentence_delimiter	none	none	</sentence>	none	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L0	hachelijk/adj/nrc_handelsblad_20020409_133/490	L0	een	det	een/det	een	True	L	1	0.6259256	11075723	1032	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L1	hachelijk/adj/nrc_handelsblad_20020409_133/490	L1	ben	verb	ben/verb	is	True	L	2	0.27487627	9938754	651	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L2	hachelijk/adj/nrc_handelsblad_20020409_133/490	L2	enquête	noun	enquête/noun	enquête	True	L	3	0.38073084	13789	1	FALSE	TRUE	FALSE	1
hachelijk/adj/nrc_handelsblad_20020409_133/490/L3	hachelijk/adj/nrc_handelsblad_20020409_133/490	L3	zo'n	det	zo'n/det	Zo'n	True	L	4	1.0558316	216106	31	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L4	hachelijk/adj/nrc_handelsblad_20020409_133/490	L4	sentence_delimiter	none	none	<sentence>	none	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L5	hachelijk/adj/nrc_handelsblad_20020409_133/490	L5	sentence_delimiter	none	none	</sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L6	hachelijk/adj/nrc_handelsblad_20020409_133/490	L6	.	punct	./punct	.	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L7	hachelijk/adj/nrc_handelsblad_20020409_133/490	L7	eeuw	noun	eeuw/noun	eeuw	False	L	8	0.78876376	73066	8	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L8	hachelijk/adj/nrc_handelsblad_20020409_133/490	L8	vorig	adj	vorig/adj	vorige	False	L	9	-0.34387445	368206	13	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L9	hachelijk/adj/nrc_handelsblad_20020409_133/490	L9	de	det	de/det	de	False	L	10	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L10	hachelijk/adj/nrc_handelsblad_20020409_133/490	L10	in	prep	in/prep	in	False	L	11	0.121471085	9492181	532	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L11	hachelijk/adj/nrc_handelsblad_20020409_133/490	L11	ben	verb	ben/verb	was	False	L	12	0.27487627	9938754	651	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L12	hachelijk/adj/nrc_handelsblad_20020409_133/490	L12	premier	noun	premier/noun	premier	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L13	hachelijk/adj/nrc_handelsblad_20020409_133/490	L13	Nederlands	adj	Nederlands/adj	Nederlandse	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L14	hachelijk/adj/nrc_handelsblad_20020409_133/490	L14	goed	adj	goed/adj	beste	False	L	15	-0.18082546	987502	41	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/L15	hachelijk/adj/nrc_handelsblad_20020409_133/490	L15	de	det	de/det	de	False	L	16	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/R0	hachelijk/adj/nrc_handelsblad_20020409_133/490	R0	onderneming	noun	onderneming/noun	onderneming	True	R	1	4.8404346	34304	216	TRUE	TRUE	TRUE	3
hachelijk/adj/nrc_handelsblad_20020409_133/490/R1	hachelijk/adj/nrc_handelsblad_20020409_133/490	R1	wegens	prep	wegens/prep	wegens	True	R	2	0.048788055999999996	76919	4	FALSE	FALSE	FALSE	0
hachelijk/adj/nrc_handelsblad_20020409_133/490/R2	hachelijk/adj/nrc_handelsblad_20020409_133/490	R2	de	det	de/det	de	True	R	3	0.05761279	28074105	1479	FALSE	FALSE	FALSE	0
